FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
57	856.1000000000	0.4300000000	-0.2800000000	24.8000000000	-94.1000000000	-236.5000000000	590.3000000000	248.4000000000	2017-195	15:55:01.872
58	856.7300000000	0.3500000000	-0.3700000000	24.8000000000	-94.3000000000	-236.3000000000	590.0000000000	248.6000000000	2017-195	15:55:02.496
59	857.3700000000	0.3400000000	-0.3800000000	24.8000000000	-94.4000000000	-236.3000000000	590.3000000000	248.6000000000	2017-195	15:55:03.136
60	858.0000000000	0.3500000000	-0.2600000000	24.8000000000	-94.4000000000	-236.3000000000	590.3000000000	248.3000000000	2017-195	15:55:03.760
61	858.6400000000	0.5200000000	-0.3300000000	24.8000000000	-93.7000000000	-236.8000000000	590.3000000000	248.5000000000	2017-195	15:55:04.399
62	859.2800000000	0.4800000000	-0.3900000000	24.8000000000	-93.5000000000	-237.0000000000	590.3000000000	248.8000000000	2017-195	15:55:05.039
63	859.9100000000	0.5100000000	-0.3400000000	24.8000000000	-93.5000000000	-236.8000000000	590.3000000000	248.6000000000	2017-195	15:55:05.679
64	860.5500000000	0.3400000000	-0.3500000000	24.8000000000	-93.5000000000	-236.5000000000	590.0000000000	248.8000000000	2017-195	15:55:06.318
65	861.1900000000	0.4700000000	-0.3500000000	24.9000000000	-94.3000000000	-236.4000000000	590.4000000000	248.5000000000	2017-195	15:55:07.005
66	861.8200000000	0.3800000000	-0.3400000000	24.8000000000	-94.1000000000	-236.5000000000	590.3000000000	248.6000000000	2017-195	15:55:07.582
67	862.4600000000	0.3200000000	-0.3800000000	24.8000000000	-94.3000000000	-236.3000000000	590.3000000000	248.7000000000	2017-195	15:55:08.221
68	863.0900000000	0.4300000000	-0.3800000000	24.8000000000	-93.5000000000	-236.3000000000	590.3000000000	248.7000000000	2017-195	15:55:08.845
