SN	INTTIME(LT)	SAMPLE(DELAY)	LT(348.18)	LT(351.52)	LT(354.85)	LT(358.19)	LT(361.52)	LT(364.86)	LT(368.20)	LT(371.54)	LT(374.88)	LT(378.22)	LT(381.56)	LT(384.90)	LT(388.24)	LT(391.58)	LT(394.92)	LT(398.27)	LT(401.61)	LT(404.95)	LT(408.30)	LT(411.64)	LT(414.99)	LT(418.34)	LT(421.68)	LT(425.03)	LT(428.38)	LT(431.72)	LT(435.07)	LT(438.42)	LT(441.77)	LT(445.12)	LT(448.47)	LT(451.82)	LT(455.17)	LT(458.52)	LT(461.87)	LT(465.22)	LT(468.58)	LT(471.93)	LT(475.28)	LT(478.63)	LT(481.99)	LT(485.34)	LT(488.69)	LT(492.05)	LT(495.40)	LT(498.76)	LT(502.11)	LT(505.47)	LT(508.82)	LT(512.17)	LT(515.53)	LT(518.88)	LT(522.24)	LT(525.60)	LT(528.95)	LT(532.31)	LT(535.66)	LT(539.02)	LT(542.37)	LT(545.73)	LT(549.09)	LT(552.44)	LT(555.80)	LT(559.15)	LT(562.51)	LT(565.87)	LT(569.22)	LT(572.58)	LT(575.93)	LT(579.29)	LT(582.64)	LT(586.00)	LT(589.35)	LT(592.71)	LT(596.06)	LT(599.42)	LT(602.77)	LT(606.13)	LT(609.48)	LT(612.84)	LT(616.19)	LT(619.55)	LT(622.90)	LT(626.25)	LT(629.61)	LT(632.96)	LT(636.31)	LT(639.67)	LT(643.02)	LT(646.37)	LT(649.72)	LT(653.07)	LT(656.42)	LT(659.77)	LT(663.12)	LT(666.47)	LT(669.82)	LT(673.17)	LT(676.52)	LT(679.87)	LT(683.22)	LT(686.56)	LT(689.91)	LT(693.26)	LT(696.60)	LT(699.95)	LT(703.30)	LT(706.64)	LT(709.98)	LT(713.33)	LT(716.67)	LT(720.01)	LT(723.35)	LT(726.70)	LT(730.04)	LT(733.38)	LT(736.72)	LT(740.06)	LT(743.39)	LT(746.73)	LT(750.07)	LT(753.41)	LT(756.74)	LT(760.08)	LT(763.41)	LT(766.74)	LT(770.08)	LT(773.41)	LT(776.74)	LT(780.07)	LT(783.40)	LT(786.73)	LT(790.06)	LT(793.39)	LT(796.71)	LT(800.04)	LT(803.36)	DARK_SAMP(LT)	DARK_AVE(LT)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0251	1.0240000000	0.0000000000	0.3282748703	0.3267902558	0.3272703619	0.3137733071	0.3181985141	0.3621578385	0.3688114640	0.3595969830	0.3833298649	0.3777168674	0.3634249422	0.3719017581	0.3856397412	0.3878954503	0.4208562875	0.4812238504	0.5412168114	0.5850780603	0.5793265302	0.5896214031	0.6186415323	0.6061268635	0.6070139286	0.6068118689	0.5843145027	0.5985070816	0.6534101979	0.6909145356	0.7349877667	0.7901704007	0.8354362793	0.8745902308	0.9053736021	0.9303473600	0.9527058676	0.9711313129	0.9829943987	1.0117762916	1.0537480248	1.0838389834	1.0888307651	1.0792166624	1.0886705110	1.1276445125	1.1592637446	1.1640615149	1.1684912390	1.1924119957	1.2164002032	1.2107136463	1.1970561765	1.2082074697	1.2496024826	1.2911730393	1.3170658488	1.3424932521	1.3506988817	1.3471135648	1.3480203676	1.3606068659	1.3687042407	1.3728137529	1.3685348109	1.3622370609	1.3547828871	1.3539953875	1.3393486190	1.3222197483	1.3099463680	1.2862918364	1.2517669631	1.1854670009	1.0966559542	1.0246078582	0.9817476175	0.9329112438	0.8860250027	0.8613347164	0.8328595021	0.7997934502	0.7890091748	0.7692657822	0.7458639938	0.7403198843	0.7182674863	0.7069867903	0.7189075945	0.6981568650	0.6858067004	0.6782849379	0.6412514917	0.6169943821	0.6110562436	0.5788512882	0.5709219822	0.5787257204	0.5566326872	0.5545656566	0.5707335423	0.5534438874	0.5356332699	0.5254617727	0.4836413661	0.4724741492	0.4741409066	0.4409633901	0.4204632758	0.4168242009	0.3829612991	0.3454793808	0.3155493650	0.2720812120	0.2566246822	0.2605036558	0.2407926354	0.2389542077	0.2576922784	0.2407716918	0.2442566438	0.2634803728	0.2494772667	0.2497433667	0.2560696240	0.2244459891	0.2282115058	0.2564995070	0.2602963892	0.2668591672	0.2843967472	0.2797181651	0.2894266783	0.2993999731	0.2957997943	0.3076184268	0.3152211087	0.3176791362	0.3250236019	15	1993	50.0000000000	170	5374.0000000000	0	2017-198	19:31:27.290
0251	1.0240000000	0.0000000000	0.3261798120	0.3297429182	0.3192549232	0.3146812598	0.3239083193	0.3519273534	0.3680621518	0.3653411628	0.3767996687	0.3803907006	0.3715360891	0.3733041687	0.3944198815	0.3960738252	0.4154127138	0.4882297566	0.5448778860	0.5741294901	0.5828176443	0.5896214031	0.6089507568	0.6091690307	0.6045954005	0.6014606546	0.5830582296	0.5993196872	0.6500205437	0.6900251542	0.7303226959	0.7883687166	0.8325803721	0.8704160514	0.9041915630	0.9264637673	0.9505247836	0.9724341656	0.9778723845	1.0091529324	1.0525982344	1.0786682765	1.0851804110	1.0833999489	1.0830466110	1.1269932903	1.1573162949	1.1595357978	1.1686195549	1.1926659447	1.2151447587	1.2105897460	1.1966892917	1.2047009424	1.2481693651	1.2908180111	1.3135535455	1.3422620930	1.3506988817	1.3441795821	1.3493660280	1.3613861309	1.3662603332	1.3746991053	1.3699767007	1.3594607146	1.3568974353	1.3548919551	1.3365201682	1.3263563368	1.3099463680	1.2878720067	1.2606551811	1.1840008660	1.0956739505	1.0327288000	0.9837686195	0.9286543319	0.8916417660	0.8585910661	0.8259661333	0.8033957546	0.7844918768	0.7674881859	0.7475137208	0.7341740257	0.7168597619	0.7102367763	0.7152232506	0.7007776126	0.6840968686	0.6705836197	0.6473069809	0.6154171704	0.6032988073	0.5838596765	0.5717271157	0.5781193786	0.5639405324	0.5541580444	0.5682725195	0.5598282307	0.5389521027	0.5239998890	0.4916224998	0.4724741492	0.4701283759	0.4473146937	0.4183418186	0.4134284844	0.3844439286	0.3435701756	0.3110830867	0.2750783872	0.2525065496	0.2530226922	0.2421375614	0.2336903497	0.2513788416	0.2498586432	0.2400957719	0.2644802120	0.2566287374	0.2528771783	0.2542075626	0.2333898312	0.2237984717	0.2652108567	0.2640182546	0.2683206084	0.2966718879	0.2852210882	0.2881740567	0.3103372287	0.2891843694	0.3062539219	0.3229782277	0.3154901905	0.3318009905	15	2014	49.0000000000	171	5375.2000000000	0	2017-198	19:31:28.419
0251	1.0240000000	0.0000000000	0.3235133742	0.3295692322	0.3110791757	0.3148325852	0.3230298878	0.3476275843	0.3695607762	0.3665831476	0.3683104136	0.3845685649	0.3736070202	0.3631366919	0.3979319376	0.3953777933	0.4097990285	0.4892306003	0.5459921261	0.5706320301	0.5825267181	0.5945442386	0.6024902398	0.6105075843	0.6065532566	0.5973107333	0.5849426393	0.5996244143	0.6472290637	0.6925944782	0.7347892531	0.7871675939	0.8392101566	0.8738597494	0.8996783228	0.9305692796	0.9533946309	0.9665121081	0.9842139259	1.0114015260	1.0501708991	1.0829341097	1.0884396558	1.0766021084	1.0902399715	1.1305098902	1.1540705453	1.1672941700	1.1710575569	1.1886027601	1.2209198035	1.2156696554	1.1938765083	1.2096584465	1.2505578942	1.2843091609	1.3164804649	1.3443425249	1.3452211827	1.3480163287	1.3516087954	1.3560425993	1.3695929343	1.3770280699	1.3672038358	1.3639028687	1.3630184958	1.3505211880	1.3413851036	1.3323314092	1.3057162205	1.2930987240	1.2616709774	1.1792026062	1.0991811068	1.0328764535	0.9744409177	0.9342210629	0.8914715610	0.8500171590	0.8320188474	0.8012671201	0.7741666243	0.7687809832	0.7460289665	0.7259795476	0.7214348664	0.7084312286	0.7032491331	0.7073294816	0.6842868499	0.6626897685	0.6512137480	0.6175858365	0.5927566502	0.5858630318	0.5763566334	0.5668009991	0.5649555109	0.5568075241	0.5578131726	0.5631233756	0.5381223945	0.5102164142	0.4935127682	0.4762685838	0.4593578986	0.4498552152	0.4230090245	0.4019679412	0.3867737750	0.3442065773	0.2998110511	0.2740079675	0.2494721361	0.2415812184	0.2407926354	0.2334614863	0.2434285878	0.2465108190	0.2464594584	0.2492326643	0.2525421827	0.2494822158	0.2459612905	0.2323057292	0.2237984717	0.2556564732	0.2545704423	0.2656900142	0.2870912903	0.2723809343	0.2884872121	0.2929662934	0.2822381732	0.3028426595	0.3025276412	0.3070992320	0.3261531667	15	2030	50.5000000000	172	5376.4000000000	0	2017-198	19:31:29.621
0251	1.0240000000	0.0000000000	0.3227515348	0.3356482430	0.3157281301	0.3128653545	0.3288860983	0.3532617645	0.3721084377	0.3729483197	0.3753303746	0.3884122000	0.3801649688	0.3699734435	0.3951222927	0.4037301762	0.4160931605	0.4862280691	0.5552244011	0.5762583787	0.5790356040	0.5990568377	0.6077878638	0.6079521638	0.6143846809	0.6012422377	0.5835816767	0.6059221077	0.6499208479	0.6920015572	0.7415387172	0.7933733947	0.8387001732	0.8832516529	0.9096719261	0.9325665558	0.9644148448	0.9757505177	0.9867749330	1.0222697283	1.0574529050	1.0868121398	1.0978262807	1.0844457705	1.0925941622	1.1400177343	1.1654955839	1.1697509879	1.1813228284	1.1979988745	1.2217986147	1.2234753699	1.2026817434	1.2099002759	1.2583206139	1.2943682931	1.3201098450	1.3538200482	1.3544647997	1.3500475475	1.3602434497	1.3673976040	1.3748140092	1.3872311531	1.3756333450	1.3685671304	1.3741476966	1.3604955026	1.3456843489	1.3422132597	1.3146465318	1.2944357912	1.2692894499	1.1863999959	1.1035299807	1.0409973953	0.9842350046	0.9358583367	0.8975989391	0.8611632383	0.8330276330	0.8079805056	0.7867505258	0.7721745761	0.7572471098	0.7396370111	0.7284734889	0.7183617414	0.7135652959	0.7090142479	0.6930259903	0.6673105595	0.6506277330	0.6238946834	0.5987239089	0.5846610186	0.5834015516	0.5724601889	0.5631285496	0.5682206675	0.5590436840	0.5592103910	0.5476640388	0.5143932247	0.4895222014	0.4859654724	0.4627368718	0.4415985204	0.4293733961	0.4081226774	0.3785134105	0.3509948625	0.3044900093	0.2660868615	0.2626935091	0.2510424371	0.2342921598	0.2474221532	0.2443639117	0.2402934312	0.2574735311	0.2669798100	0.2520313634	0.2646289716	0.2587297118	0.2249880402	0.2370375739	0.2562184958	0.2557156317	0.2805967147	0.2823009915	0.2693237549	0.3025792052	0.2874976656	0.2832304869	0.3147820777	0.2997068707	0.3060047591	0.3393314223	15	2018	49.5000000000	173	5377.6000000000	0	2017-198	19:31:30.931
0251	1.0240000000	0.0000000000	0.3301794687	0.3274849999	0.3195755407	0.3171024669	0.3234691036	0.3578580694	0.3749558240	0.3662726514	0.3784322178	0.3847356795	0.3701554684	0.3752324832	0.3989855545	0.3985099369	0.4240884093	0.4962365065	0.5502899093	0.5821888543	0.5953274698	0.6004242920	0.6196752150	0.6180521589	0.6106993047	0.6116170410	0.5899677317	0.6077504703	0.6614855508	0.6994130687	0.7423327719	0.8039833121	0.8460439345	0.8840864888	0.9219221494	0.9417762185	0.9648740204	0.9885421618	0.9911652308	1.0228943376	1.0681842820	1.0927584528	1.0976959109	1.0954268975	1.0952099296	1.1389757788	1.1734152129	1.1741473988	1.1802963012	1.2123469952	1.2265693039	1.2228558688	1.2128322227	1.2173969895	1.2603508636	1.3067942798	1.3278369122	1.3540512073	1.3678166909	1.3573825043	1.3622619403	1.3784186379	1.3807016044	1.3885619900	1.3859484023	1.3726761229	1.3703637683	1.3712543139	1.3485127997	1.3348593245	1.3247518842	1.2961375131	1.2680197045	1.1947969506	1.1052134158	1.0423262767	0.9948064001	0.9392966116	0.8993009886	0.8687082766	0.8392484780	0.8099453990	0.7938491369	0.7760529680	0.7524629016	0.7447585600	0.7284734889	0.7136673171	0.7248025446	0.7120093880	0.6854267378	0.6777073391	0.6537531467	0.6154171704	0.6098627919	0.5904707490	0.5735386661	0.5809489735	0.5671884637	0.5541580444	0.5705284571	0.5639471618	0.5366704052	0.5277590185	0.4933027384	0.4766901877	0.4741409066	0.4490083747	0.4217361501	0.4200076851	0.3865619708	0.3456915147	0.3153366851	0.2722952959	0.2531567810	0.2578633157	0.2398960181	0.2332326229	0.2567569544	0.2445977766	0.2391167432	0.2649801316	0.2530530021	0.2450426494	0.2587297118	0.2268852188	0.2155240329	0.2671779356	0.2577197131	0.2592596728	0.3056536982	0.2778838574	0.2765873068	0.3167709085	0.2871997419	0.2977257660	0.3370820804	0.3092881777	0.3152340406	15	2013	50.5000000000	174	5380.2100000000	0	2017-198	19:31:33.427
0251	1.0240000000	0.0000000000	0.3261798120	0.3318271505	0.3174915266	0.3186157213	0.3265436141	0.3542996398	0.3755552738	0.3745008007	0.3741875902	0.3880779709	0.3860326070	0.3701487448	0.4007415825	0.4072103357	0.4130311504	0.4959028919	0.5572937041	0.5724567918	0.5940183020	0.6016550009	0.6068833914	0.6191473390	0.6130026648	0.6018974884	0.5952022030	0.6048047750	0.6497214565	0.7035635151	0.7388587829	0.7925726462	0.8495118218	0.8817906901	0.9095644680	0.9448830926	0.9607414402	0.9771718115	0.9990921575	1.0196463691	1.0596247313	1.1015486545	1.0974351714	1.0877139631	1.1022725018	1.1385850455	1.1643271140	1.1799661780	1.1792697741	1.1997765178	1.2314655375	1.2202539640	1.2010919093	1.2204198578	1.2561709377	1.2954333776	1.3295930638	1.3508149798	1.3565189368	1.3631376243	1.3584492358	1.3677315747	1.3844785522	1.3833495454	1.3766315764	1.3785619769	1.3704750604	1.3669956177	1.3558667718	1.3364679978	1.3212267613	1.3019719881	1.2668769336	1.1901319757	1.1073177096	1.0361248302	0.9879660854	0.9415887950	0.8981095540	0.8592769787	0.8394166089	0.8112553278	0.7827172240	0.7758913683	0.7575770552	0.7316132513	0.7302331445	0.7199867344	0.7087756489	0.7144429393	0.6954957474	0.6642300322	0.6582459290	0.6280348642	0.5921599244	0.6000868545	0.5846092518	0.5724601889	0.5761202745	0.5637369326	0.5563775760	0.5715671844	0.5443452060	0.5102164142	0.5023340212	0.4769009896	0.4597802702	0.4583236200	0.4253426274	0.4036657994	0.3920688804	0.3495099251	0.2968335323	0.2812868216	0.2583586327	0.2343202831	0.2502071174	0.2428448854	0.2322047000	0.2567934220	0.2479280014	0.2434835890	0.2693992207	0.2531383293	0.2395770799	0.2566980259	0.2243501010	0.2514413040	0.2872083392	0.2718280673	0.2781094800	0.3020355753	0.2872345905	0.2910361894	0.3080383304	0.2990902710	0.3049958155	0.3286238647	0.3223879508	15	2017	50.0000000000	175	5381.4100000000	0	2017-198	19:31:34.722
0251	1.0240000000	0.0000000000	0.3381787821	0.3373851033	0.3160487477	0.3213395793	0.3283004772	0.3508894781	0.3799012845	0.3707748463	0.3707592372	0.3905846895	0.3777488825	0.3640131985	0.4012683909	0.3986839449	0.4092886935	0.4949020482	0.5518816808	0.5710882206	0.5930000604	0.6002875466	0.6048160259	0.6180521589	0.6139240089	0.5987304432	0.5931084145	0.6067347133	0.6477275422	0.7017847523	0.7424320287	0.7886689973	0.8495118218	0.8826255260	0.9062332669	0.9454378916	0.9629225242	0.9740923416	1.0027507391	1.0208955878	1.0568141325	1.1033584019	1.0983477599	1.0861452307	1.1082887669	1.1417109120	1.1670535437	1.1828109145	1.1801679854	1.1993955943	1.2322188042	1.2231036692	1.2048830521	1.2209035167	1.2616645547	1.2975635468	1.3325199833	1.3556693210	1.3611978047	1.3605421780	1.3604677264	1.3697353991	1.3829233384	1.3865657346	1.3790716974	1.3774514384	1.3704750604	1.3629610635	1.3526989069	1.3353189454	1.3171141179	1.3022150913	1.2649723155	1.1886658408	1.1068968509	1.0353865628	0.9848568514	0.9427348866	0.8935140204	0.8603058476	0.8395847399	0.8060156123	0.7843305447	0.7768609663	0.7557623556	0.7363933635	0.7281215577	0.7160145293	0.7122757755	0.7112606030	0.6932159716	0.6684657572	0.6545345002	0.6302035303	0.5979282745	0.5958798084	0.5934657204	0.5700348219	0.5801801886	0.5747424637	0.5604792807	0.5754801689	0.5534719962	0.5156462679	0.5088449460	0.4855438685	0.4635816152	0.4625578224	0.4276762303	0.4032413349	0.3982112027	0.3482371216	0.3012998105	0.2844980808	0.2566246822	0.2477420120	0.2573800560	0.2417005684	0.2434285878	0.2610977674	0.2464594584	0.2462331468	0.2671005337	0.2523548764	0.2430351940	0.2417916223	0.2268324326	0.2432919770	0.2754701482	0.2727049321	0.2754149369	0.2898068574	0.2850425026	0.2858892456	0.3017536767	0.3007959021	0.3018224486	0.3260700948	0.3178696917	15	1992	50.5000000000	176	5382.6200000000	0	2017-198	19:31:35.829
0251	1.0240000000	0.0000000000	0.3345600451	0.3356482430	0.3179724530	0.3213395793	0.3263972088	0.3510377460	0.3758549987	0.3703091020	0.3732080608	0.3864068252	0.3746424858	0.3605071720	0.3982831432	0.3974658890	0.4053761249	0.4912322878	0.5507674407	0.5707840936	0.5887816309	0.5987833469	0.6049452363	0.6185389056	0.6117358168	0.6001501531	0.5957256501	0.6043984722	0.6500205437	0.7045517166	0.7383624988	0.7914716170	0.8478798748	0.8801210184	0.9068780155	0.9418871783	0.9605118524	0.9740923416	0.9917749944	1.0166482444	1.0568141325	1.0910779730	1.0948277755	1.0835306766	1.0939020459	1.1355894233	1.1587444247	1.1716905810	1.1764468244	1.1944435880	1.2240584148	1.2188910614	1.1982791258	1.2148577800	1.2571263493	1.2921197812	1.3260807606	1.3517396162	1.3516118315	1.3554641310	1.3573278521	1.3616087781	1.3790353038	1.3833495454	1.3716404196	1.3717876920	1.3665798400	1.3565730193	1.3483996616	1.3329059354	1.3118264335	1.2924909661	1.2612900538	1.1820015911	1.0993213931	1.0322858395	0.9777056133	0.9311102426	0.8945352501	0.8527608093	0.8320188474	0.8112553278	0.7794905826	0.7713665778	0.7615363999	0.7307596598	0.7247782121	0.7189034057	0.7071176941	0.7090142479	0.6924560464	0.6628823015	0.6517997631	0.6217260173	0.5947457365	0.5906710846	0.5767592001	0.5670031131	0.5673914594	0.5568075241	0.5559674055	0.5637412152	0.5366704052	0.5131401816	0.4970832754	0.4722633473	0.4593578986	0.4496435050	0.4196146929	0.4036657994	0.3846557328	0.3429337738	0.3019378503	0.2761488069	0.2546739878	0.2448816435	0.2381027835	0.2419294318	0.2431947568	0.2474673402	0.2462147012	0.2532320211	0.2525421827	0.2528771783	0.2456952817	0.2271562443	0.2144207744	0.2472261349	0.2594374971	0.2575059434	0.2715228191	0.2711580626	0.2759609960	0.2849241937	0.2835612582	0.2953378824	0.3159263013	0.3060047591	0.3208818644	15	2016	49.5000000000	177	5383.8100000000	0	2017-198	19:31:37.077
0251	1.0240000000	0.0000000000	0.3341791254	0.3299166042	0.3288734496	0.3234581355	0.3262508035	0.3600820879	0.3782527977	0.3699986058	0.3790852374	0.3904175749	0.3780940377	0.3692722382	0.3991611573	0.4023381124	0.4082680234	0.4913990951	0.5545876924	0.5660701259	0.5921272819	0.6016550009	0.6032655019	0.6182955322	0.6153060249	0.5977475671	0.5933177933	0.6073441675	0.6472290637	0.7020812128	0.7423327719	0.7888691844	0.8495118218	0.8838777798	0.9090271775	0.9448830926	0.9647592265	0.9756320766	0.9965311504	1.0216451190	1.0559198511	1.0970242860	1.0971744318	1.0820926719	1.1025340785	1.1404084676	1.1579654448	1.1782851974	1.1792697741	1.1927929193	1.2295823707	1.2229797690	1.1976676512	1.2182433926	1.2584400403	1.2914097248	1.3345102885	1.3539356277	1.3558342245	1.3656202251	1.3586735125	1.3676202511	1.3885887601	1.3854567038	1.3762988326	1.3796725154	1.3664685480	1.3620644959	1.3529251829	1.3321015988	1.3184066629	1.3002702662	1.2601472829	1.1894655508	1.1033896945	1.0316952256	0.9847013897	0.9376593378	0.8909609462	0.8589340224	0.8340364187	0.8065068357	0.7825558920	0.7720129764	0.7529578197	0.7334911525	0.7274176955	0.7136673171	0.7089598661	0.7114477992	0.6915061398	0.6663478947	0.6517997631	0.6225146232	0.5965359141	0.5920734333	0.5813887178	0.5714496193	0.5740903175	0.5594570038	0.5578131726	0.5678601464	0.5416486544	0.5129313410	0.4930927086	0.4773225935	0.4578795978	0.4507020556	0.4255547731	0.4040902640	0.3912216635	0.3546011390	0.3051280490	0.2821431574	0.2670283855	0.2464218419	0.2528969694	0.2618405469	0.2434285878	0.2603803765	0.2618791602	0.2504824633	0.2711870884	0.2659347264	0.2393110711	0.2442308520	0.2298663935	0.2407628755	0.2771879323	0.2703666261	0.2670319140	0.2980612420	0.2834767256	0.2817073538	0.3027459904	0.2926088725	0.3018224486	0.3238811491	0.3099627384	15	2013	50.5000000000	178	5385.0200000000	0	2017-198	19:31:38.497
0251	1.0240000000	0.0000000000	0.3362741836	0.3285271160	0.3190946144	0.3249713900	0.3243475351	0.3541513719	0.3794516972	0.3662726514	0.3759833942	0.3879108563	0.3756779514	0.3762842912	0.3968783208	0.3965958491	0.4215367342	0.4918995170	0.5525183894	0.5806682195	0.5899453356	0.6016550009	0.6124394360	0.6161051719	0.6153060249	0.6048461167	0.5931084145	0.6082583488	0.6511171965	0.6994130687	0.7417372309	0.7906708685	0.8459419378	0.8831472984	0.9089197194	0.9417762185	0.9652184020	0.9757505177	0.9937262379	1.0213952752	1.0570696415	1.0967657506	1.1001729370	1.0856223198	1.0967793901	1.1371523566	1.1626393242	1.1754404609	1.1804246171	1.1986337471	1.2284524707	1.2217407667	1.2012142042	1.2183643073	1.2572457758	1.2949600067	1.3271344515	1.3531265709	1.3535518499	1.3577210408	1.3586735125	1.3640578967	1.3825900783	1.3859003162	1.3737477969	1.3734534998	1.3676927601	1.3594868641	1.3526989069	1.3327910302	1.3146465318	1.3037952616	1.2606551811	1.1891989808	1.1087205722	1.0325811465	0.9870333152	0.9384779747	0.8931736105	0.8652787138	0.8363902519	0.8060156123	0.7880411824	0.7703969798	0.7541126286	0.7399784477	0.7224906598	0.7172784127	0.7174338569	0.7047087340	0.6911261772	0.6752044106	0.6482836727	0.6235003805	0.6038955332	0.5878663871	0.5846092518	0.5767045812	0.5645495195	0.5633293203	0.5684776048	0.5655947342	0.5441377789	0.5194053974	0.4970832754	0.4809062262	0.4663270309	0.4513371860	0.4261912103	0.4093960710	0.3893154256	0.3509948625	0.3076802080	0.2757206390	0.2613930462	0.2501623237	0.2387752465	0.2439892023	0.2476375457	0.2472282099	0.2503755731	0.2562315387	0.2591828341	0.2646289716	0.2496854134	0.2407075203	0.2444845688	0.2444160221	0.2751838509	0.2832273089	0.2718222128	0.2928640369	0.2944371647	0.2862109296	0.3077075591	0.3059127956	0.3032328339	0.3348258776	0.3223879508	15	2018	51.0000000000	179	5387.6300000000	0	2017-198	19:31:40.931
