FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
193	1273.6300000000	1.0200000000	-4.4000000000	31.3000000000	-142.7000000000	127.9000000000	598.4000000000	124.4000000000	2017-198	18:23:04.329
194	1274.2700000000	0.9800000000	-4.4600000000	31.3000000000	-143.3000000000	127.9000000000	598.4000000000	124.5000000000	2017-198	18:23:04.890
195	1274.9200000000	0.8900000000	-4.4600000000	31.3000000000	-142.5000000000	126.4000000000	598.7000000000	124.7000000000	2017-198	18:23:05.624
196	1275.5600000000	1.0100000000	-4.4800000000	31.3000000000	-142.2000000000	127.3000000000	598.4000000000	124.2000000000	2017-198	18:23:06.170
197	1276.2000000000	1.0500000000	-4.5000000000	31.3000000000	-142.7000000000	128.4000000000	598.4000000000	124.0000000000	2017-198	18:23:06.809
198	1276.8400000000	0.8800000000	-4.3800000000	31.3000000000	-143.1000000000	127.7000000000	598.4000000000	124.9000000000	2017-198	18:23:07.464
199	1277.4900000000	0.9200000000	-4.5400000000	31.3000000000	-143.7000000000	127.0000000000	598.7000000000	124.6000000000	2017-198	18:23:08.120
200	1278.1300000000	1.0900000000	-4.5400000000	31.3000000000	-143.3000000000	127.3000000000	598.4000000000	124.2000000000	2017-198	18:23:08.759
201	1278.7700000000	0.9100000000	-4.3400000000	31.3000000000	-142.9000000000	127.5000000000	598.7000000000	125.0000000000	2017-198	18:23:09.399
202	1279.4200000000	1.0400000000	-4.4900000000	31.3000000000	-144.1000000000	127.3000000000	598.4000000000	124.6000000000	2017-198	18:23:10.038
203	1280.0600000000	1.1000000000	-4.3500000000	31.3000000000	-144.3000000000	126.1000000000	598.7000000000	125.2000000000	2017-198	18:23:10.662
204	1280.7000000000	0.8800000000	-4.4000000000	31.3000000000	-143.7000000000	126.6000000000	598.4000000000	125.2000000000	2017-198	18:23:11.318
205	1281.3400000000	1.0100000000	-4.2500000000	31.3000000000	-144.1000000000	125.7000000000	598.7000000000	125.7000000000	2017-198	18:23:11.957
206	1281.9900000000	0.8500000000	-4.4800000000	31.3000000000	-145.7000000000	126.6000000000	598.4000000000	125.6000000000	2017-198	18:23:12.675
207	1282.6300000000	0.9400000000	-4.6000000000	31.3000000000	-144.5000000000	126.1000000000	598.7000000000	124.8000000000	2017-198	18:23:13.299
208	1283.2700000000	1.0900000000	-4.4000000000	31.3000000000	-143.5000000000	125.0000000000	598.2000000000	125.1000000000	2017-198	18:23:13.907
209	1283.9100000000	0.8800000000	-4.3900000000	31.3000000000	-145.1000000000	126.4000000000	598.4000000000	125.7000000000	2017-198	18:23:14.516
210	1284.5600000000	1.0200000000	-4.6400000000	31.3000000000	-145.7000000000	126.1000000000	598.4000000000	124.9000000000	2017-198	18:23:15.171
211	1285.2000000000	1.0400000000	-4.5900000000	31.3000000000	-145.3000000000	125.2000000000	598.4000000000	125.1000000000	2017-198	18:23:15.810
212	1285.8400000000	0.8900000000	-4.3100000000	31.3000000000	-145.7000000000	125.2000000000	598.7000000000	126.3000000000	2017-198	18:23:16.481
213	1286.4800000000	0.8500000000	-4.4900000000	31.3000000000	-146.9000000000	125.2000000000	598.7000000000	126.2000000000	2017-198	18:23:17.152
214	1287.1300000000	1.2200000000	-4.6500000000	31.3000000000	-147.5000000000	123.7000000000	598.4000000000	125.4000000000	2017-198	18:23:17.760
215	1287.7700000000	0.9800000000	-4.3100000000	31.3000000000	-147.1000000000	123.7000000000	598.4000000000	126.8000000000	2017-198	18:23:18.384
216	1288.4100000000	0.9800000000	-4.4900000000	31.3000000000	-147.3000000000	124.3000000000	598.7000000000	126.2000000000	2017-198	18:23:19.133
217	1289.0600000000	1.0400000000	-4.3100000000	31.3000000000	-148.1000000000	122.8000000000	598.7000000000	127.1000000000	2017-198	18:23:19.679
218	1289.7000000000	0.9600000000	-4.5000000000	31.3000000000	-147.3000000000	122.6000000000	598.7000000000	126.6000000000	2017-198	18:23:20.303
219	1290.3400000000	1.0000000000	-4.4400000000	31.3000000000	-148.4000000000	122.6000000000	598.4000000000	127.0000000000	2017-198	18:23:20.974
220	1290.9800000000	0.8800000000	-4.5000000000	31.3000000000	-149.4000000000	122.6000000000	598.4000000000	127.3000000000	2017-198	18:23:21.598
221	1291.6300000000	1.0100000000	-4.5600000000	31.3000000000	-149.6000000000	121.4000000000	598.9000000000	127.1000000000	2017-198	18:23:22.300
222	1292.2700000000	0.9800000000	-4.5500000000	31.3000000000	-150.4000000000	121.4000000000	598.4000000000	127.5000000000	2017-198	18:23:22.940
223	1292.9100000000	1.1300000000	-4.5100000000	31.3000000000	-150.4000000000	120.8000000000	598.4000000000	127.4000000000	2017-198	18:23:23.548
224	1293.5500000000	1.0000000000	-4.4500000000	31.3000000000	-150.2000000000	121.0000000000	598.7000000000	127.8000000000	2017-198	18:23:24.172
225	1294.1900000000	0.9700000000	-4.4900000000	31.3000000000	-151.0000000000	121.0000000000	598.4000000000	127.9000000000	2017-198	18:23:24.812
226	1294.8300000000	1.0100000000	-4.4800000000	31.3000000000	-152.0000000000	119.7000000000	598.7000000000	128.4000000000	2017-198	18:23:25.482
227	1295.4800000000	1.0100000000	-4.4600000000	31.3000000000	-152.4000000000	119.2000000000	598.4000000000	128.7000000000	2017-198	18:23:26.091
228	1296.1200000000	0.9700000000	-4.6500000000	31.3000000000	-152.8000000000	119.2000000000	598.4000000000	128.3000000000	2017-198	18:23:26.762
229	1296.7700000000	1.1000000000	-4.5900000000	31.3000000000	-153.2000000000	118.8000000000	598.7000000000	128.4000000000	2017-198	18:23:27.495
230	1297.4100000000	1.0200000000	-4.5000000000	31.3000000000	-153.0000000000	117.9000000000	598.7000000000	129.0000000000	2017-198	18:23:28.119
231	1298.0500000000	0.9400000000	-4.4400000000	31.3000000000	-153.4000000000	118.1000000000	598.4000000000	129.4000000000	2017-198	18:23:28.665
232	1298.7000000000	1.0900000000	-4.4400000000	31.3000000000	-154.3000000000	117.2000000000	598.4000000000	129.5000000000	2017-198	18:23:29.320
233	1299.3400000000	0.9800000000	-4.4300000000	31.3000000000	-154.7000000000	117.0000000000	598.7000000000	129.9000000000	2017-198	18:23:29.960
234	1299.9800000000	0.8800000000	-4.4600000000	31.3000000000	-154.9000000000	117.4000000000	598.4000000000	130.0000000000	2017-198	18:23:30.584
235	1300.6200000000	1.0100000000	-4.6200000000	31.3000000000	-155.7000000000	116.3000000000	598.7000000000	129.7000000000	2017-198	18:23:31.301
