FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
190	287.3000000000	-0.2500000000	-3.3500000000	30.2000000000	-138.1000000000	133.4000000000	597.0000000000	127.8000000000	2017-198	18:06:37.922
191	287.9400000000	-0.8400000000	-2.5000000000	30.2000000000	-134.8000000000	139.0000000000	597.0000000000	129.4000000000	2017-198	18:06:38.562
192	288.5800000000	0.6900000000	-3.8100000000	30.3000000000	-140.9000000000	128.1000000000	597.2000000000	126.3000000000	2017-198	18:06:39.209
193	289.2200000000	0.5300000000	-4.0300000000	30.2000000000	-142.2000000000	129.6000000000	597.0000000000	126.1000000000	2017-198	18:06:39.911
194	289.8600000000	-0.0800000000	-3.1500000000	30.2000000000	-141.8000000000	128.7000000000	597.0000000000	130.0000000000	2017-198	18:06:40.566
195	290.5000000000	1.0600000000	-4.6400000000	30.2000000000	-147.7000000000	119.2000000000	597.3000000000	126.8000000000	2017-198	18:06:41.128
196	291.1500000000	2.2100000000	-5.1900000000	30.2000000000	-151.0000000000	117.6000000000	597.3000000000	124.2000000000	2017-198	18:06:41.768
197	291.7900000000	0.5600000000	-4.2500000000	30.2000000000	-147.5000000000	123.4000000000	597.3000000000	128.1000000000	2017-198	18:06:42.423
198	292.4300000000	0.8800000000	-4.4100000000	30.2000000000	-147.5000000000	121.6000000000	597.3000000000	127.4000000000	2017-198	18:06:43.047
199	293.0700000000	1.9200000000	-4.6200000000	30.2000000000	-149.9000000000	116.5000000000	597.0000000000	126.3000000000	2017-198	18:06:43.764
200	293.7100000000	1.1600000000	-4.8100000000	30.2000000000	-150.5000000000	120.0000000000	597.0000000000	126.7000000000	2017-198	18:06:44.342
201	294.3500000000	1.1300000000	-4.6600000000	30.2000000000	-149.1000000000	120.7000000000	597.0000000000	126.7000000000	2017-198	18:06:45.059
202	294.9900000000	1.6400000000	-4.4300000000	30.2000000000	-149.3000000000	116.5000000000	597.3000000000	127.2000000000	2017-198	18:06:45.621
203	295.6400000000	1.7900000000	-5.1600000000	30.2000000000	-153.4000000000	115.4000000000	597.0000000000	126.2000000000	2017-198	18:06:46.292
204	296.2800000000	1.7000000000	-5.0200000000	30.2000000000	-153.4000000000	116.5000000000	597.0000000000	126.5000000000	2017-198	18:06:46.900
205	296.9200000000	1.3500000000	-4.9800000000	30.2000000000	-151.6000000000	117.6000000000	597.3000000000	126.6000000000	2017-198	18:06:47.555
206	297.5600000000	1.6200000000	-4.9600000000	30.2000000000	-152.0000000000	116.5000000000	597.0000000000	126.5000000000	2017-198	18:06:48.179
207	298.2000000000	1.5300000000	-4.6200000000	30.2000000000	-151.6000000000	114.9000000000	597.0000000000	127.9000000000	2017-198	18:06:48.850
208	298.8400000000	1.6400000000	-5.1700000000	30.2000000000	-152.2000000000	117.1000000000	597.0000000000	125.8000000000	2017-198	18:06:49.474
209	299.4900000000	1.5900000000	-5.2000000000	30.2000000000	-151.4000000000	118.3000000000	597.3000000000	125.3000000000	2017-198	18:06:50.145
210	300.1300000000	1.7500000000	-4.4100000000	30.2000000000	-148.5000000000	117.8000000000	597.0000000000	126.6000000000	2017-198	18:06:50.753
211	300.7700000000	1.6900000000	-5.2000000000	30.2000000000	-149.7000000000	119.4000000000	597.0000000000	124.4000000000	2017-198	18:06:51.393
212	301.4100000000	1.7800000000	-5.2700000000	30.2000000000	-149.5000000000	120.0000000000	597.0000000000	123.8000000000	2017-198	18:06:52.064
213	302.0500000000	1.6900000000	-5.0100000000	30.2000000000	-146.7000000000	120.0000000000	596.8000000000	124.0000000000	2017-198	18:06:52.688
214	302.6900000000	1.7300000000	-4.6400000000	30.2000000000	-145.4000000000	120.0000000000	597.3000000000	124.6000000000	2017-198	18:06:53.374
215	303.3300000000	1.7700000000	-5.5300000000	30.2000000000	-146.9000000000	122.1000000000	597.3000000000	122.0000000000	2017-198	18:06:53.951
216	303.9700000000	1.9200000000	-5.4500000000	30.2000000000	-147.3000000000	120.3000000000	597.3000000000	122.4000000000	2017-198	18:06:54.591
217	304.6100000000	1.9400000000	-4.7700000000	30.2000000000	-145.0000000000	120.7000000000	597.0000000000	123.6000000000	2017-198	18:06:55.230
218	305.2600000000	1.6400000000	-5.0300000000	30.2000000000	-145.9000000000	122.3000000000	597.3000000000	123.4000000000	2017-198	18:06:55.917
219	305.9000000000	1.8300000000	-5.2900000000	30.2000000000	-146.5000000000	121.4000000000	597.3000000000	122.6000000000	2017-198	18:06:56.619
220	306.5400000000	1.9400000000	-4.9700000000	30.2000000000	-145.9000000000	120.3000000000	597.0000000000	123.4000000000	2017-198	18:06:57.243
221	307.1800000000	1.8100000000	-4.7600000000	30.2000000000	-145.0000000000	120.9000000000	597.0000000000	123.9000000000	2017-198	18:06:57.804
222	307.8200000000	1.5200000000	-5.0800000000	30.2000000000	-146.7000000000	122.3000000000	597.0000000000	123.7000000000	2017-198	18:06:58.460
223	308.4600000000	1.8800000000	-4.9500000000	30.2000000000	-145.9000000000	120.9000000000	597.0000000000	123.5000000000	2017-198	18:06:59.084
224	309.1000000000	1.9900000000	-4.8700000000	30.2000000000	-145.2000000000	120.5000000000	597.0000000000	123.3000000000	2017-198	18:06:59.723
225	309.7400000000	1.5700000000	-5.1100000000	30.2000000000	-146.7000000000	120.3000000000	597.0000000000	123.9000000000	2017-198	18:07:00.425
226	310.3800000000	2.0300000000	-4.9800000000	30.2000000000	-147.7000000000	117.8000000000	597.0000000000	124.2000000000	2017-198	18:07:01.049
227	311.0300000000	1.9000000000	-4.9500000000	30.3000000000	-147.0000000000	119.0000000000	597.2000000000	124.1000000000	2017-198	18:07:01.658
228	311.6700000000	1.9400000000	-5.0000000000	30.2000000000	-146.7000000000	119.6000000000	597.0000000000	123.7000000000	2017-198	18:07:02.375
229	312.3100000000	1.8200000000	-5.2000000000	30.2000000000	-146.9000000000	120.0000000000	597.3000000000	123.3000000000	2017-198	18:07:02.937
230	312.9500000000	2.0500000000	-5.0500000000	30.3000000000	-147.2000000000	118.5000000000	597.4000000000	123.6000000000	2017-198	18:07:03.576
231	313.5900000000	2.0800000000	-5.0800000000	30.2000000000	-146.9000000000	118.7000000000	597.0000000000	123.4000000000	2017-198	18:07:04.216
232	314.2300000000	1.7900000000	-5.0700000000	30.2000000000	-146.7000000000	120.5000000000	597.0000000000	123.6000000000	2017-198	18:07:04.918
233	314.8800000000	2.1600000000	-5.2000000000	30.3000000000	-148.1000000000	117.8000000000	597.2000000000	123.4000000000	2017-198	18:07:05.495
234	315.5200000000	2.0300000000	-5.1000000000	30.2000000000	-146.9000000000	118.5000000000	597.0000000000	123.5000000000	2017-198	18:07:06.213
235	316.1600000000	1.7800000000	-5.1300000000	30.3000000000	-147.2000000000	120.3000000000	597.4000000000	123.5000000000	2017-198	18:07:06.774
236	316.8100000000	2.1400000000	-5.2100000000	30.3000000000	-146.8000000000	118.5000000000	597.2000000000	122.9000000000	2017-198	18:07:07.445
237	317.4500000000	1.8300000000	-4.9500000000	30.3000000000	-145.8000000000	118.7000000000	597.4000000000	123.9000000000	2017-198	18:07:08.069
238	318.0900000000	1.9500000000	-5.0200000000	30.2000000000	-147.1000000000	119.4000000000	597.3000000000	123.7000000000	2017-198	18:07:08.724
239	318.7300000000	1.9800000000	-5.3900000000	30.3000000000	-148.3000000000	118.5000000000	597.2000000000	123.1000000000	2017-198	18:07:09.348
240	319.3800000000	1.7700000000	-4.9800000000	30.2000000000	-147.3000000000	118.5000000000	597.0000000000	124.4000000000	2017-198	18:07:10.004
241	320.0200000000	2.0500000000	-5.0600000000	30.2000000000	-147.1000000000	118.3000000000	597.0000000000	123.6000000000	2017-198	18:07:10.737
242	320.6600000000	1.9000000000	-5.0600000000	30.3000000000	-146.4000000000	119.4000000000	597.4000000000	123.5000000000	2017-198	18:07:11.298
243	321.3000000000	2.0500000000	-4.9200000000	30.3000000000	-145.4000000000	121.0000000000	597.4000000000	123.0000000000	2017-198	18:07:12.016
244	321.9400000000	1.4700000000	-4.6300000000	30.3000000000	-142.8000000000	124.3000000000	597.4000000000	123.7000000000	2017-198	18:07:12.562
245	322.5900000000	1.0900000000	-4.2800000000	30.3000000000	-143.2000000000	121.4000000000	597.4000000000	126.1000000000	2017-198	18:07:13.202
246	323.2300000000	2.0400000000	-4.9300000000	30.3000000000	-146.2000000000	119.9000000000	597.4000000000	123.4000000000	2017-198	18:07:13.857
247	323.8700000000	1.1200000000	-4.6400000000	30.2000000000	-144.2000000000	122.7000000000	597.0000000000	125.0000000000	2017-198	18:07:14.512
248	324.5100000000	1.5200000000	-4.6800000000	30.2000000000	-144.4000000000	120.5000000000	597.0000000000	124.6000000000	2017-198	18:07:15.230
249	325.1500000000	2.3900000000	-5.3200000000	30.3000000000	-147.5000000000	117.4000000000	597.4000000000	122.5000000000	2017-198	18:07:15.838
250	325.8000000000	1.8800000000	-5.0200000000	30.3000000000	-146.4000000000	119.9000000000	597.4000000000	123.5000000000	2017-198	18:07:16.415
251	326.4400000000	1.7300000000	-5.0700000000	30.2000000000	-146.7000000000	119.8000000000	597.0000000000	123.8000000000	2017-198	18:07:17.086
252	327.0800000000	2.6500000000	-5.4200000000	30.2000000000	-149.3000000000	116.5000000000	597.3000000000	122.4000000000	2017-198	18:07:17.710
