FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
54	1184.7900000000	2.8700000000	-2.6500000000	31.3000000000	-198.2000000000	-27.8000000000	598.7000000000	178.8000000000	2017-198	18:21:35.394
55	1185.4300000000	2.4500000000	-2.8300000000	31.4000000000	-199.0000000000	-26.5000000000	598.8000000000	179.8000000000	2017-198	18:21:36.125
56	1186.0700000000	2.7900000000	-2.6300000000	31.3000000000	-197.4000000000	-28.7000000000	598.7000000000	179.4000000000	2017-198	18:21:36.702
57	1186.7000000000	2.9100000000	-2.5200000000	31.3000000000	-197.2000000000	-28.3000000000	598.4000000000	178.8000000000	2017-198	18:21:37.326
58	1187.3400000000	2.7300000000	-2.7400000000	31.3000000000	-198.5000000000	-26.7000000000	598.4000000000	178.9000000000	2017-198	18:21:38.043
59	1187.9800000000	2.6600000000	-2.6000000000	31.3000000000	-198.2000000000	-26.9000000000	598.7000000000	179.2000000000	2017-198	18:21:38.605
60	1188.6200000000	2.9500000000	-2.5000000000	31.3000000000	-198.4000000000	-26.9000000000	598.7000000000	178.2000000000	2017-198	18:21:39.260
61	1189.2600000000	2.6900000000	-2.6400000000	31.3000000000	-198.2000000000	-26.0000000000	598.4000000000	178.9000000000	2017-198	18:21:39.915
62	1189.9000000000	2.5800000000	-2.7800000000	31.3000000000	-197.8000000000	-26.5000000000	598.7000000000	179.4000000000	2017-198	18:21:40.539
63	1190.5300000000	3.0800000000	-2.4800000000	31.3000000000	-198.0000000000	-27.8000000000	598.7000000000	178.1000000000	2017-198	18:21:41.148
64	1191.1700000000	2.9700000000	-2.5900000000	31.3000000000	-198.4000000000	-27.2000000000	598.4000000000	178.2000000000	2017-198	18:21:41.787
65	1191.8100000000	2.6000000000	-2.8200000000	31.3000000000	-198.2000000000	-25.6000000000	598.2000000000	179.0000000000	2017-198	18:21:42.427
66	1192.4500000000	3.0000000000	-2.6500000000	31.3000000000	-197.8000000000	-27.6000000000	598.4000000000	178.3000000000	2017-198	18:21:43.145
67	1193.0900000000	2.6500000000	-2.7200000000	31.3000000000	-198.2000000000	-26.3000000000	598.7000000000	179.1000000000	2017-198	18:21:43.753
68	1193.7300000000	2.5800000000	-2.6400000000	31.3000000000	-198.2000000000	-25.4000000000	598.2000000000	179.0000000000	2017-198	18:21:44.393
69	1194.3700000000	2.7000000000	-2.6800000000	31.3000000000	-197.6000000000	-26.5000000000	598.4000000000	179.0000000000	2017-198	18:21:44.985
70	1195.0100000000	2.8400000000	-2.8400000000	31.3000000000	-198.2000000000	-26.7000000000	598.4000000000	178.5000000000	2017-198	18:21:45.625
71	1195.6500000000	2.4800000000	-2.5500000000	31.3000000000	-197.8000000000	-24.9000000000	598.4000000000	179.2000000000	2017-198	18:21:46.280
72	1196.2900000000	2.6700000000	-2.6500000000	31.3000000000	-198.0000000000	-25.6000000000	598.4000000000	178.7000000000	2017-198	18:21:46.904
73	1196.9300000000	3.0400000000	-2.6500000000	31.3000000000	-198.4000000000	-25.8000000000	598.4000000000	177.5000000000	2017-198	18:21:47.559
74	1197.5700000000	2.7000000000	-2.6200000000	31.3000000000	-198.4000000000	-24.3000000000	598.4000000000	178.2000000000	2017-198	18:21:48.230
75	1198.2100000000	2.4800000000	-2.7000000000	31.3000000000	-197.8000000000	-23.8000000000	598.4000000000	178.8000000000	2017-198	18:21:48.839
76	1198.8500000000	2.9300000000	-2.6700000000	31.3000000000	-197.8000000000	-25.1000000000	598.4000000000	177.7000000000	2017-198	18:21:49.463
77	1199.4900000000	2.6600000000	-2.6300000000	31.3000000000	-198.0000000000	-25.1000000000	598.7000000000	178.6000000000	2017-198	18:21:50.211
78	1200.1300000000	2.4300000000	-2.5800000000	31.3000000000	-198.0000000000	-22.9000000000	598.7000000000	178.7000000000	2017-198	18:21:50.742
79	1200.7700000000	2.9600000000	-2.5700000000	31.4000000000	-197.6000000000	-24.7000000000	598.8000000000	177.4000000000	2017-198	18:21:51.459
80	1201.4100000000	2.7300000000	-2.5900000000	31.3000000000	-197.2000000000	-23.6000000000	598.7000000000	177.9000000000	2017-198	18:21:52.052
81	1202.0500000000	2.7800000000	-2.6200000000	31.3000000000	-198.2000000000	-22.0000000000	598.7000000000	177.2000000000	2017-198	18:21:52.676
82	1202.6900000000	2.6500000000	-2.6500000000	31.3000000000	-198.0000000000	-22.2000000000	598.4000000000	177.7000000000	2017-198	18:21:53.300
83	1203.3300000000	2.7100000000	-2.5700000000	31.3000000000	-197.8000000000	-22.2000000000	598.7000000000	177.5000000000	2017-198	18:21:54.018
84	1203.9700000000	2.8700000000	-2.7400000000	31.3000000000	-198.0000000000	-22.2000000000	598.2000000000	176.9000000000	2017-198	18:21:54.579
85	1204.6100000000	2.7400000000	-2.5800000000	31.3000000000	-197.4000000000	-21.1000000000	598.4000000000	177.0000000000	2017-198	18:21:55.297
86	1205.2400000000	2.6300000000	-2.7000000000	31.3000000000	-198.0000000000	-20.7000000000	598.4000000000	177.2000000000	2017-198	18:21:55.859
87	1205.8800000000	3.0000000000	-2.7000000000	31.3000000000	-198.4000000000	-20.7000000000	598.7000000000	175.9000000000	2017-198	18:21:56.561
88	1206.5200000000	2.7000000000	-2.6200000000	31.3000000000	-197.6000000000	-20.0000000000	598.9000000000	176.8000000000	2017-198	18:21:57.153
89	1207.1600000000	2.6300000000	-2.6900000000	31.3000000000	-198.0000000000	-19.3000000000	598.7000000000	176.8000000000	2017-198	18:21:57.777
90	1207.8000000000	2.7100000000	-2.5000000000	31.3000000000	-198.0000000000	-18.7000000000	598.7000000000	176.3000000000	2017-198	18:21:58.417
91	1208.4300000000	3.0900000000	-2.5900000000	31.3000000000	-197.0000000000	-19.6000000000	598.7000000000	175.2000000000	2017-198	18:21:59.072
92	1209.0700000000	2.6100000000	-2.7300000000	31.3000000000	-197.6000000000	-18.2000000000	598.7000000000	176.5000000000	2017-198	18:21:59.681
93	1209.7100000000	2.7900000000	-2.5900000000	31.4000000000	-198.0000000000	-18.9000000000	598.6000000000	176.1000000000	2017-198	18:22:00.320
94	1210.3500000000	3.0200000000	-2.5800000000	31.3000000000	-197.4000000000	-18.7000000000	598.2000000000	175.2000000000	2017-198	18:22:00.975
95	1210.9800000000	2.3900000000	-2.7400000000	31.3000000000	-197.4000000000	-17.6000000000	598.7000000000	177.0000000000	2017-198	18:22:01.599
96	1211.6200000000	2.7000000000	-2.5500000000	31.3000000000	-198.0000000000	-17.6000000000	598.4000000000	176.0000000000	2017-198	18:22:02.270
97	1212.2600000000	2.9300000000	-2.6900000000	31.3000000000	-197.6000000000	-17.1000000000	598.4000000000	175.0000000000	2017-198	18:22:02.894
98	1212.9000000000	2.6100000000	-2.6300000000	31.3000000000	-197.2000000000	-16.0000000000	598.4000000000	175.7000000000	2017-198	18:22:03.581
99	1213.5400000000	2.7800000000	-2.7500000000	31.3000000000	-197.6000000000	-15.8000000000	598.7000000000	175.0000000000	2017-198	18:22:04.158
100	1214.1800000000	2.9700000000	-2.6200000000	31.3000000000	-197.6000000000	-15.8000000000	598.2000000000	174.4000000000	2017-198	18:22:04.813
101	1214.8200000000	2.5800000000	-2.5700000000	31.3000000000	-196.8000000000	-13.8000000000	598.4000000000	175.1000000000	2017-198	18:22:05.437
102	1215.4600000000	2.6200000000	-2.6300000000	31.3000000000	-197.2000000000	-13.1000000000	598.4000000000	174.7000000000	2017-198	18:22:06.077
103	1216.0900000000	2.7900000000	-2.9000000000	31.3000000000	-197.2000000000	-15.3000000000	598.4000000000	174.8000000000	2017-198	18:22:06.763
104	1216.7300000000	2.6900000000	-2.7000000000	31.3000000000	-196.8000000000	-12.6000000000	598.7000000000	174.3000000000	2017-198	18:22:07.371
105	1217.3700000000	2.8400000000	-2.5300000000	31.3000000000	-197.0000000000	-11.1000000000	598.7000000000	173.3000000000	2017-198	18:22:07.980
106	1218.0000000000	2.5200000000	-2.5300000000	31.3000000000	-197.2000000000	-9.1000000000	598.7000000000	173.8000000000	2017-198	18:22:08.619
107	1218.6400000000	2.5800000000	-2.9200000000	31.3000000000	-197.2000000000	-10.6000000000	598.7000000000	173.9000000000	2017-198	18:22:09.259
108	1219.2800000000	3.0600000000	-2.7200000000	31.3000000000	-196.8000000000	-8.8000000000	598.7000000000	171.7000000000	2017-198	18:22:09.899
109	1219.9100000000	3.0400000000	-2.5700000000	31.3000000000	-196.0000000000	-9.7000000000	598.4000000000	172.1000000000	2017-198	18:22:10.538
