FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
5	1481.8200000000	-0.2800000000	-4.8300000000	31.3000000000	-141.4000000000	143.6000000000	598.2000000000	122.3000000000	2017-198	18:26:32.525
6	1482.4700000000	-0.9500000000	-4.1900000000	31.3000000000	-139.8000000000	144.2000000000	598.7000000000	125.0000000000	2017-198	18:26:33.085
7	1483.1100000000	-0.7600000000	-4.4800000000	31.3000000000	-141.4000000000	144.0000000000	598.4000000000	124.2000000000	2017-198	18:26:33.721
8	1483.7600000000	-0.6900000000	-3.9400000000	31.3000000000	-141.6000000000	141.3000000000	597.9000000000	126.3000000000	2017-198	18:26:34.439
9	1484.4000000000	-0.4900000000	-4.0600000000	31.3000000000	-141.2000000000	142.5000000000	598.7000000000	125.1000000000	2017-198	18:26:35.001
10	1485.0400000000	-0.8200000000	-4.2100000000	31.3000000000	-142.5000000000	142.7000000000	598.4000000000	125.7000000000	2017-198	18:26:35.671
11	1485.6800000000	-0.6000000000	-4.2500000000	31.3000000000	-143.1000000000	142.7000000000	598.7000000000	125.3000000000	2017-198	18:26:36.342
12	1486.3300000000	-0.5100000000	-3.9000000000	31.3000000000	-141.0000000000	141.3000000000	598.2000000000	125.8000000000	2017-198	18:26:36.997
13	1486.9700000000	-0.6400000000	-3.8900000000	31.3000000000	-141.2000000000	142.5000000000	598.4000000000	126.0000000000	2017-198	18:26:37.590
14	1487.6100000000	-0.6800000000	-4.1800000000	31.3000000000	-142.9000000000	143.1000000000	598.7000000000	125.5000000000	2017-198	18:26:38.230
15	1488.2600000000	-0.9700000000	-4.2300000000	31.3000000000	-141.8000000000	142.9000000000	598.7000000000	125.7000000000	2017-198	18:26:38.869
16	1488.9000000000	-0.7600000000	-3.5800000000	31.3000000000	-140.8000000000	140.7000000000	598.4000000000	127.3000000000	2017-198	18:26:39.509
17	1489.5400000000	-0.4600000000	-4.3400000000	31.3000000000	-142.5000000000	142.9000000000	598.4000000000	124.6000000000	2017-198	18:26:40.149
18	1490.1900000000	-1.2300000000	-4.3000000000	31.3000000000	-141.6000000000	143.6000000000	598.7000000000	125.8000000000	2017-198	18:26:40.804
19	1490.8300000000	-0.3400000000	-4.1500000000	31.3000000000	-141.2000000000	140.2000000000	598.7000000000	125.0000000000	2017-198	18:26:41.459
20	1491.4700000000	-0.5000000000	-4.2900000000	31.3000000000	-142.0000000000	141.6000000000	598.7000000000	124.9000000000	2017-198	18:26:42.099
21	1492.1200000000	-0.1900000000	-4.3400000000	31.3000000000	-141.6000000000	142.9000000000	598.7000000000	123.8000000000	2017-198	18:26:42.832
22	1492.7500000000	-0.6000000000	-4.2000000000	31.4000000000	-140.8000000000	144.1000000000	599.1000000000	124.5000000000	2017-198	18:26:43.362
23	1493.4000000000	-0.7700000000	-4.3000000000	31.4000000000	-141.6000000000	143.6000000000	598.6000000000	124.9000000000	2017-198	18:26:44.002
24	1494.0400000000	-0.4500000000	-4.4900000000	31.3000000000	-141.6000000000	142.2000000000	598.4000000000	123.9000000000	2017-198	18:26:44.641
25	1494.6800000000	-0.6900000000	-3.7300000000	31.3000000000	-140.8000000000	142.0000000000	598.4000000000	126.5000000000	2017-198	18:26:45.312
26	1495.3200000000	-0.5000000000	-4.2600000000	31.3000000000	-141.4000000000	143.3000000000	598.7000000000	124.4000000000	2017-198	18:26:45.952
27	1495.9700000000	-0.9400000000	-3.9900000000	31.3000000000	-141.6000000000	142.5000000000	598.7000000000	126.4000000000	2017-198	18:26:46.607
28	1496.6100000000	-0.5800000000	-4.0900000000	31.3000000000	-141.6000000000	142.2000000000	598.4000000000	125.4000000000	2017-198	18:26:47.325
29	1497.2500000000	-0.6000000000	-4.1900000000	31.4000000000	-140.8000000000	141.6000000000	598.8000000000	125.1000000000	2017-198	18:26:47.902
30	1497.8900000000	-1.0100000000	-3.9500000000	31.3000000000	-141.2000000000	142.2000000000	598.7000000000	126.6000000000	2017-198	18:26:48.510
31	1498.5400000000	-0.7600000000	-4.1100000000	31.3000000000	-141.6000000000	142.2000000000	598.4000000000	125.7000000000	2017-198	18:26:49.244
32	1499.1800000000	-0.4700000000	-4.1400000000	31.3000000000	-141.4000000000	141.1000000000	598.4000000000	125.2000000000	2017-198	18:26:49.790
33	1499.8200000000	-1.0200000000	-3.9900000000	31.4000000000	-141.4000000000	142.0000000000	598.8000000000	126.6000000000	2017-198	18:26:50.460
34	1500.4700000000	-0.6400000000	-4.1100000000	31.3000000000	-142.2000000000	142.2000000000	598.4000000000	125.6000000000	2017-198	18:26:51.131
35	1501.1100000000	-0.4700000000	-4.3600000000	31.3000000000	-141.6000000000	142.2000000000	598.7000000000	124.4000000000	2017-198	18:26:51.740
36	1501.7500000000	-0.8100000000	-4.0100000000	31.3000000000	-140.8000000000	142.0000000000	598.2000000000	125.9000000000	2017-198	18:26:52.364
37	1502.3900000000	-0.5100000000	-4.0900000000	31.3000000000	-141.2000000000	142.5000000000	598.7000000000	125.1000000000	2017-198	18:26:53.003
38	1503.0400000000	-0.5800000000	-4.3900000000	31.3000000000	-142.0000000000	142.9000000000	598.7000000000	124.5000000000	2017-198	18:26:53.643
39	1503.6800000000	-1.2000000000	-3.7200000000	31.3000000000	-140.8000000000	141.6000000000	598.7000000000	127.7000000000	2017-198	18:26:54.345
40	1504.3300000000	-0.5900000000	-3.8600000000	31.3000000000	-141.2000000000	141.1000000000	598.7000000000	126.2000000000	2017-198	18:26:54.953
41	1504.9700000000	-0.4900000000	-4.2500000000	31.3000000000	-141.6000000000	142.5000000000	598.7000000000	124.7000000000	2017-198	18:26:55.593
42	1505.6200000000	-0.7700000000	-4.0400000000	31.3000000000	-141.4000000000	142.5000000000	598.4000000000	125.9000000000	2017-198	18:26:56.232
43	1506.2600000000	-0.6900000000	-4.0400000000	31.3000000000	-142.2000000000	141.1000000000	598.4000000000	126.2000000000	2017-198	18:26:56.872
44	1506.9000000000	-0.6000000000	-4.2900000000	31.3000000000	-142.5000000000	141.6000000000	598.7000000000	125.3000000000	2017-198	18:26:57.512
45	1507.5400000000	-0.6600000000	-4.0400000000	31.3000000000	-141.4000000000	141.8000000000	598.2000000000	125.7000000000	2017-198	18:26:58.151
46	1508.1900000000	-0.8400000000	-4.1400000000	31.3000000000	-142.2000000000	141.6000000000	598.7000000000	126.1000000000	2017-198	18:26:58.791
47	1508.8300000000	-0.3700000000	-4.1500000000	31.4000000000	-143.0000000000	141.4000000000	598.6000000000	125.3000000000	2017-198	18:26:59.446
48	1509.4700000000	-0.8200000000	-3.9000000000	31.3000000000	-141.4000000000	142.0000000000	598.7000000000	126.5000000000	2017-198	18:27:00.148
49	1510.1200000000	-0.9400000000	-3.9200000000	31.3000000000	-141.8000000000	141.8000000000	598.7000000000	126.8000000000	2017-198	18:27:00.756
50	1510.7600000000	-0.7600000000	-4.0900000000	31.3000000000	-142.5000000000	140.9000000000	598.7000000000	126.3000000000	2017-198	18:27:01.427
51	1511.4000000000	-0.8000000000	-4.2600000000	31.3000000000	-142.5000000000	141.8000000000	598.7000000000	125.7000000000	2017-198	18:27:02.020
52	1512.0500000000	-0.8600000000	-3.8700000000	31.3000000000	-141.2000000000	141.3000000000	598.7000000000	126.7000000000	2017-198	18:27:02.660
53	1512.6900000000	-0.5900000000	-4.2000000000	31.4000000000	-142.8000000000	140.7000000000	598.6000000000	125.7000000000	2017-198	18:27:03.299
