FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
129	2052.8600000000	-0.9400000000	-3.3200000000	32.1000000000	-126.3000000000	150.1000000000	599.5000000000	122.5000000000	2017-198	18:36:03.468
130	2053.5000000000	-0.9700000000	-3.3800000000	32.1000000000	-126.1000000000	149.9000000000	599.3000000000	122.4000000000	2017-198	18:36:04.201
131	2054.1400000000	-1.2800000000	-3.3100000000	32.1000000000	-125.1000000000	151.9000000000	599.5000000000	122.6000000000	2017-198	18:36:04.825
132	2054.7900000000	-1.1000000000	-3.2600000000	32.1000000000	-124.9000000000	151.7000000000	599.5000000000	122.3000000000	2017-198	18:36:05.433
133	2055.4300000000	-1.1800000000	-3.3300000000	32.3000000000	-125.3000000000	151.0000000000	599.7000000000	122.5000000000	2017-198	18:36:06.151
134	2056.0800000000	-1.1400000000	-3.4300000000	32.3000000000	-125.1000000000	152.2000000000	599.7000000000	121.8000000000	2017-198	18:36:06.697
135	2056.7300000000	-1.1900000000	-3.1500000000	32.1000000000	-123.5000000000	153.5000000000	599.8000000000	122.1000000000	2017-198	18:36:07.383
136	2057.3700000000	-0.9800000000	-3.2200000000	32.3000000000	-124.7000000000	151.9000000000	599.9000000000	122.1000000000	2017-198	18:36:07.976
137	2058.0200000000	-1.0900000000	-3.5100000000	32.3000000000	-125.1000000000	152.4000000000	599.9000000000	121.5000000000	2017-198	18:36:08.694
138	2058.6600000000	-1.1600000000	-3.3300000000	32.1000000000	-123.5000000000	153.2000000000	599.5000000000	121.5000000000	2017-198	18:36:09.271
139	2059.3000000000	-1.0100000000	-3.1900000000	32.1000000000	-123.7000000000	152.1000000000	599.8000000000	121.9000000000	2017-198	18:36:09.989
140	2059.9500000000	-1.0300000000	-3.3900000000	32.3000000000	-123.7000000000	152.8000000000	599.9000000000	121.2000000000	2017-198	18:36:10.566
141	2060.5900000000	-0.9600000000	-3.3300000000	32.3000000000	-122.8000000000	152.8000000000	599.9000000000	121.0000000000	2017-198	18:36:11.221
142	2061.2400000000	-1.1200000000	-3.3200000000	32.1000000000	-122.7000000000	152.3000000000	599.8000000000	121.4000000000	2017-198	18:36:11.845
143	2061.8800000000	-1.1900000000	-3.2400000000	32.1000000000	-123.7000000000	153.2000000000	599.5000000000	121.9000000000	2017-198	18:36:12.500
144	2062.5200000000	-1.1000000000	-3.3200000000	32.3000000000	-123.2000000000	153.0000000000	599.7000000000	121.4000000000	2017-198	18:36:13.140
145	2063.1700000000	-0.9600000000	-3.4600000000	32.3000000000	-123.7000000000	153.0000000000	599.7000000000	120.9000000000	2017-198	18:36:13.779
146	2063.8100000000	-1.0100000000	-3.3200000000	32.3000000000	-123.0000000000	152.6000000000	599.9000000000	121.2000000000	2017-198	18:36:14.513
147	2064.4600000000	-1.1000000000	-3.1900000000	32.3000000000	-123.2000000000	153.3000000000	599.9000000000	121.7000000000	2017-198	18:36:15.090
148	2065.1000000000	-1.0700000000	-3.3200000000	32.3000000000	-123.9000000000	153.5000000000	599.7000000000	121.5000000000	2017-198	18:36:15.792
149	2065.7500000000	-1.0100000000	-3.1800000000	32.3000000000	-123.4000000000	152.8000000000	599.7000000000	121.7000000000	2017-198	18:36:16.353
150	2066.3900000000	-1.1900000000	-3.3400000000	32.3000000000	-122.8000000000	153.7000000000	599.7000000000	121.2000000000	2017-198	18:36:16.993
151	2067.0300000000	-0.9600000000	-3.3000000000	32.3000000000	-123.9000000000	153.3000000000	599.7000000000	121.3000000000	2017-198	18:36:17.648
152	2067.6800000000	-1.2500000000	-3.3000000000	32.3000000000	-122.6000000000	151.9000000000	599.7000000000	121.8000000000	2017-198	18:36:18.288
