SN	INTTIME(LT)	SAMPLE(DELAY)	LT(348.18)	LT(351.52)	LT(354.85)	LT(358.19)	LT(361.52)	LT(364.86)	LT(368.20)	LT(371.54)	LT(374.88)	LT(378.22)	LT(381.56)	LT(384.90)	LT(388.24)	LT(391.58)	LT(394.92)	LT(398.27)	LT(401.61)	LT(404.95)	LT(408.30)	LT(411.64)	LT(414.99)	LT(418.34)	LT(421.68)	LT(425.03)	LT(428.38)	LT(431.72)	LT(435.07)	LT(438.42)	LT(441.77)	LT(445.12)	LT(448.47)	LT(451.82)	LT(455.17)	LT(458.52)	LT(461.87)	LT(465.22)	LT(468.58)	LT(471.93)	LT(475.28)	LT(478.63)	LT(481.99)	LT(485.34)	LT(488.69)	LT(492.05)	LT(495.40)	LT(498.76)	LT(502.11)	LT(505.47)	LT(508.82)	LT(512.17)	LT(515.53)	LT(518.88)	LT(522.24)	LT(525.60)	LT(528.95)	LT(532.31)	LT(535.66)	LT(539.02)	LT(542.37)	LT(545.73)	LT(549.09)	LT(552.44)	LT(555.80)	LT(559.15)	LT(562.51)	LT(565.87)	LT(569.22)	LT(572.58)	LT(575.93)	LT(579.29)	LT(582.64)	LT(586.00)	LT(589.35)	LT(592.71)	LT(596.06)	LT(599.42)	LT(602.77)	LT(606.13)	LT(609.48)	LT(612.84)	LT(616.19)	LT(619.55)	LT(622.90)	LT(626.25)	LT(629.61)	LT(632.96)	LT(636.31)	LT(639.67)	LT(643.02)	LT(646.37)	LT(649.72)	LT(653.07)	LT(656.42)	LT(659.77)	LT(663.12)	LT(666.47)	LT(669.82)	LT(673.17)	LT(676.52)	LT(679.87)	LT(683.22)	LT(686.56)	LT(689.91)	LT(693.26)	LT(696.60)	LT(699.95)	LT(703.30)	LT(706.64)	LT(709.98)	LT(713.33)	LT(716.67)	LT(720.01)	LT(723.35)	LT(726.70)	LT(730.04)	LT(733.38)	LT(736.72)	LT(740.06)	LT(743.39)	LT(746.73)	LT(750.07)	LT(753.41)	LT(756.74)	LT(760.08)	LT(763.41)	LT(766.74)	LT(770.08)	LT(773.41)	LT(776.74)	LT(780.07)	LT(783.40)	LT(786.73)	LT(790.06)	LT(793.39)	LT(796.71)	LT(800.04)	LT(803.36)	DARK_SAMP(LT)	DARK_AVE(LT)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0251	1.0240000000	0.0000000000	0.3238942939	0.3231428493	0.3101173231	0.3143786089	0.3174664878	0.3477758522	0.3673128396	0.3588207425	0.3674941391	0.3762128363	0.3668764941	0.3594553641	0.3849373300	0.3873734264	0.4006129980	0.4752187880	0.5340538395	0.5574025078	0.5703078187	0.5800492231	0.5908613093	0.5961485552	0.5941151121	0.5839873017	0.5762534169	0.5904826013	0.6343683165	0.6842935854	0.7211910678	0.7734547760	0.8263585744	0.8593544762	0.8896847196	0.9171431449	0.9376678674	0.9546679933	0.9675064035	0.9935376993	1.0379064681	1.0630268881	1.0708397340	1.0633986105	1.0672212179	1.1121454241	1.1393997570	1.1424673789	1.1534782794	1.1769211044	1.1974429908	1.1955978182	1.1810355405	1.1894656859	1.2344353226	1.2769719116	1.2995043323	1.3296639218	1.3347222597	1.3304124324	1.3347880402	1.3454668597	1.3538186227	1.3605035113	1.3530067677	1.3463563603	1.3429859342	1.3395382349	1.3201151535	1.3085460249	1.2937308025	1.2656280704	1.2339905273	1.1614757018	1.0697209933	1.0049699444	0.9557855139	0.8996745857	0.8650897941	0.8297827380	0.7980563965	0.7847292681	0.7565814285	0.7395314443	0.7292017515	0.7065176620	0.6932803768	0.6934451820	0.6853800654	0.6790628467	0.6658586626	0.6420887423	0.6267964531	0.5962934783	0.5748548741	0.5634254523	0.5520013448	0.5461853794	0.5442499493	0.5335736250	0.5391504164	0.5433525062	0.5202836682	0.4995655473	0.4786006501	0.4537127779	0.4456308197	0.4299544638	0.4011580150	0.3924174885	0.3700412418	0.3314785426	0.2923672540	0.2609488468	0.2462209788	0.2411411617	0.2311539992	0.2300285354	0.2387519679	0.2369456070	0.2366691715	0.2472329860	0.2413041574	0.2382527244	0.2374490097	0.2206516319	0.2066979648	0.2410438868	0.2534252530	0.2522447550	0.2751155432	0.2668780113	0.2709505095	0.2948963973	0.2802535457	0.2857863479	0.3145159161	0.3060047591	0.3069505656	15	1987	51.5000000000	245	5485.1500000000	0	2017-198	19:33:18.469
0251	1.0240000000	0.0000000000	0.3204660167	0.3330429527	0.3093157792	0.3046937805	0.3266900193	0.3442174226	0.3607188922	0.3696881096	0.3648820606	0.3693611388	0.3729167099	0.3566505429	0.3772108066	0.3960738252	0.4011233330	0.4683796891	0.5426494058	0.5575545712	0.5672530939	0.5896214031	0.5899568369	0.5949316883	0.6011403603	0.5830044256	0.5696579831	0.5915999340	0.6283865736	0.6762891530	0.7220843793	0.7684500980	0.8213607368	0.8600849576	0.8856013118	0.9172541047	0.9415708598	0.9527729349	0.9710430323	0.9981598083	1.0348403604	1.0683268627	1.0757937860	1.0626142443	1.0715372342	1.1131873796	1.1421261867	1.1466051774	1.1551463860	1.1778099260	1.1984473464	1.1998104260	1.1814024253	1.1880147091	1.2370627047	1.2760251698	1.2986847949	1.3308197173	1.3354069721	1.3279298317	1.3387128830	1.3449102418	1.3501527616	1.3630542821	1.3525631093	1.3456900372	1.3471037385	1.3386416673	1.3232830184	1.3122229925	1.2934957944	1.2664789314	1.2377997636	1.1602761369	1.0714044283	1.0104331234	0.9554745905	0.8982010393	0.8678130733	0.8318404757	0.7972157417	0.7814544459	0.7569040927	0.7382386470	0.7358006594	0.7065176620	0.6916966867	0.7033756948	0.6851958482	0.6770036879	0.6755477096	0.6413186105	0.6232803627	0.6134456558	0.5772417776	0.5686341761	0.5683052983	0.5480044047	0.5458739150	0.5455981868	0.5399707573	0.5417049337	0.5302401666	0.4960152583	0.4744000535	0.4640420722	0.4452084481	0.4280490727	0.4113410097	0.3934786499	0.3689822207	0.3420852382	0.2910911745	0.2598784271	0.2564079383	0.2380607649	0.2313781535	0.2407851148	0.2340753480	0.2352716948	0.2523336305	0.2492326643	0.2425812057	0.2599282543	0.2377150185	0.2171283001	0.2273840619	0.2371097289	0.2488444955	0.2674437437	0.2655349456	0.2635151139	0.2797188608	0.2772037779	0.2742996633	0.2973846398	0.2961809075	0.2892228421	0.3152340406	15	1986	51.0000000000	246	5486.3500000000	0	2017-198	19:33:19.592
0251	1.0240000000	0.0000000000	0.3158949805	0.3231428493	0.3136441161	0.3063583604	0.3205409983	0.3485171917	0.3623673791	0.3623914489	0.3683104136	0.3733718886	0.3708457787	0.3605071720	0.3821276851	0.3927676736	0.4048657899	0.4758860172	0.5396250399	0.5616602851	0.5736534697	0.5867497491	0.5949960402	0.6010160227	0.5991825043	0.5872635554	0.5766721746	0.5921078125	0.6339695336	0.6814278009	0.7232754612	0.7732545889	0.8254406042	0.8608154390	0.8872131833	0.9188075418	0.9385862186	0.9520622880	0.9709210796	1.0011579330	1.0329240431	1.0716878222	1.0802263589	1.0606533287	1.0801692668	1.1204810683	1.1383611171	1.1572082861	1.1602790218	1.1729848943	1.2087419916	1.1999343263	1.1787119368	1.1990179499	1.2368238518	1.2708180896	1.3091046280	1.3302418195	1.3320975290	1.3378602347	1.3355730087	1.3437970061	1.3608170849	1.3591726743	1.3523412801	1.3541301298	1.3440988543	1.3368485320	1.3300713004	1.3103845087	1.2916157288	1.2779047784	1.2372918654	1.1610758468	1.0830481875	1.0089565885	0.9578065160	0.9114629570	0.8662812288	0.8311545631	0.8121793959	0.7789983292	0.7552907719	0.7487426250	0.7250774341	0.7072005352	0.7038383104	0.6882090934	0.6844589794	0.6876738746	0.6649087561	0.6486348628	0.6320705888	0.6047709913	0.5871872088	0.5706375314	0.5636757806	0.5554826197	0.5501368247	0.5460057991	0.5453029734	0.5489130632	0.5345961347	0.4989390257	0.4819611275	0.4699445261	0.4452084481	0.4377877382	0.4143110498	0.3888095397	0.3799960400	0.3425095060	0.2872629360	0.2733657156	0.2579251451	0.2327800847	0.2430341788	0.2414717050	0.2312693760	0.2505760341	0.2511098446	0.2422337900	0.2584166051	0.2533994802	0.2339908956	0.2320347037	0.2210403254	0.2354236612	0.2591511998	0.2648131495	0.2628404025	0.2772724215	0.2747083744	0.2685183103	0.2871997419	0.2885153577	0.2774933026	0.3034509892	0.3080801304	15	1983	51.5000000000	247	5487.5600000000	0	2017-198	19:33:20.840
0251	1.0240000000	0.0000000000	0.3235133742	0.3262691977	0.3205373934	0.3107467983	0.3198089720	0.3516308176	0.3647651781	0.3613047122	0.3702694725	0.3753772634	0.3660136061	0.3606824734	0.3859909468	0.3906795779	0.4065669067	0.4792221630	0.5381924455	0.5615082216	0.5732170805	0.5841515860	0.5926702540	0.5980955422	0.5938847761	0.5855162201	0.5713330139	0.5874353303	0.6322747065	0.6770797142	0.7202977564	0.7691507529	0.8223807037	0.8573717410	0.8856013118	0.9161445068	0.9427187988	0.9507594353	0.9687259306	1.0010330112	1.0311354802	1.0706536808	1.0739686090	1.0573851362	1.0758532505	1.1130571352	1.1357645175	1.1541049372	1.1556596496	1.1726039707	1.2056033802	1.1977041221	1.1794457064	1.1963578257	1.2335993374	1.2733032870	1.3048898641	1.3252718988	1.3331245976	1.3337977971	1.3322088577	1.3433517118	1.3567068770	1.3599489959	1.3531176823	1.3505764066	1.3435423942	1.3386416673	1.3267902974	1.3085460249	1.2946708353	1.2726780612	1.2370379163	1.1649411117	1.0815050387	1.0077753606	0.9601384415	0.9127727761	0.8621963100	0.8371562982	0.8121793959	0.7753960248	0.7620667189	0.7497122230	0.7277169973	0.7147121401	0.7048941038	0.6939868463	0.6977226173	0.6919793885	0.6707981767	0.6596092413	0.6344146492	0.6035880825	0.5889773864	0.5746442420	0.5652860476	0.5615460372	0.5539937430	0.5488590849	0.5494046780	0.5544736202	0.5350109888	0.5060396036	0.4888921119	0.4712093376	0.4466867489	0.4426570710	0.4179175271	0.3958132050	0.3874091876	0.3465400503	0.2936433335	0.2815009055	0.2592256080	0.2420212751	0.2486380371	0.2492530603	0.2396872918	0.2591847250	0.2574735311	0.2507324231	0.2709316787	0.2586224995	0.2427691852	0.2377262395	0.2284873204	0.2421679319	0.2708893908	0.2703666261	0.2742173622	0.2904182933	0.2906792999	0.2781688299	0.3014229055	0.3021604071	0.2986490817	0.3231515005	0.3220114292	15	1991	49.5000000000	248	5488.7600000000	0	2017-198	19:33:22.088
0251	1.0240000000	0.0000000000	0.3238942939	0.3262691977	0.3104379406	0.3128653545	0.3215658352	0.3462931732	0.3656643528	0.3620809527	0.3681471587	0.3773826383	0.3686022700	0.3587541588	0.3854641384	0.3885914822	0.4038451198	0.4772204755	0.5358047882	0.5583148886	0.5732170805	0.5841515860	0.5908613093	0.6007726493	0.5972246482	0.5844241355	0.5752065227	0.5886542387	0.6305798794	0.6807360599	0.7185111335	0.7675492559	0.8240126506	0.8567456141	0.8823775688	0.9214705767	0.9353719895	0.9513516411	0.9772626209	0.9935376993	1.0325407796	1.0722048928	1.0699271454	1.0606533287	1.0774227110	1.1096707797	1.1391400971	1.1512602007	1.1530933317	1.1764132063	1.2012093244	1.1970846210	1.1812801303	1.1934558721	1.2350324549	1.2711731178	1.3016117143	1.3281613876	1.3318692915	1.3309766599	1.3343394867	1.3413478874	1.3529299291	1.3599489959	1.3523412801	1.3469116295	1.3448778983	1.3374088868	1.3243012607	1.3100397930	1.2912632165	1.2708547877	1.2367839672	1.1596097119	1.0747712985	1.0068894397	0.9536090501	0.9032765880	0.8654302040	0.8314975194	0.8010827535	0.7768696948	0.7575494209	0.7417938395	0.7282119154	0.7075419718	0.6997911025	0.6990423801	0.6846431966	0.6859891082	0.6726979899	0.6465170003	0.6293358518	0.6077282633	0.5776395948	0.5730415578	0.5644809141	0.5490149742	0.5529787645	0.5402992274	0.5448928029	0.5515903684	0.5260916256	0.5006097499	0.4878419628	0.4606692414	0.4483762355	0.4407516799	0.4045523466	0.3928419531	0.3823258864	0.3327513460	0.2970462122	0.2716530441	0.2462209788	0.2437815018	0.2466206481	0.2339192131	0.2385181369	0.2500977735	0.2437671295	0.2472329860	0.2591828341	0.2473930081	0.2355869483	0.2317636781	0.2169031060	0.2373907402	0.2645908493	0.2531216197	0.2703252444	0.2855268061	0.2703241987	0.2749519900	0.2964613368	0.2891976102	0.2975912928	0.3191384334	0.3118453463	15	1992	51.5000000000	249	5491.3700000000	0	2017-198	19:33:24.694
0251	1.0240000000	0.0000000000	0.3208469364	0.3224481052	0.3213389372	0.3065096858	0.3180521089	0.3551892472	0.3617679293	0.3605284717	0.3750038648	0.3688597951	0.3649781405	0.3648897051	0.3794936430	0.3905055699	0.4103093635	0.4752187880	0.5464696575	0.5631809198	0.5739443959	0.5929032934	0.5986139297	0.5993124091	0.6010251923	0.5898845583	0.5756252804	0.5921078125	0.6389543194	0.6828112831	0.7221836361	0.7763574893	0.8254406042	0.8574760955	0.8895772615	0.9180308232	0.9368643102	0.9557339636	0.9692137415	0.9939124649	1.0376509592	1.0698780747	1.0705789944	1.0661438922	1.0740222133	1.1098010241	1.1448526164	1.1480275456	1.1536065953	1.1809842890	1.2008326910	1.1959695189	1.1843375036	1.1916421511	1.2344353226	1.2778003108	1.3021970982	1.3266588534	1.3394011276	1.3314280418	1.3327695495	1.3491405377	1.3555960100	1.3561782912	1.3554468888	1.3465784680	1.3400923419	1.3407710153	1.3224910522	1.3062479201	1.3001935279	1.2681806533	1.2343714510	1.1714720765	1.0764547335	1.0089565885	0.9719535305	0.9085158642	0.8691747129	0.8409288173	0.8066310747	0.7824368925	0.7633573755	0.7450258328	0.7300266150	0.7140292670	0.6953919635	0.6939868463	0.6892486264	0.6814963981	0.6681384384	0.6486348628	0.6248430695	0.6018137193	0.5790319552	0.5694355182	0.5616629469	0.5536635944	0.5477008763	0.5433563194	0.5461233143	0.5452060252	0.5287881773	0.5066661252	0.4777605308	0.4650960818	0.4515440229	0.4327066953	0.4160082156	0.4011190121	0.3734301093	0.3389032295	0.2968335323	0.2639460221	0.2516395743	0.2442215585	0.2372061661	0.2378098908	0.2396872918	0.2398151706	0.2459699440	0.2499825437	0.2566287374	0.2507879706	0.2520794924	0.2382682906	0.2232468425	0.2570615296	0.2723208775	0.2656900142	0.2849955345	0.2797181651	0.2740820636	0.2955397653	0.2805843170	0.2898798627	0.3127529345	0.2968841520	0.3058210009	15	2006	51.5000000000	250	5492.5600000000	0	2017-198	19:33:25.786
0251	1.0240000000	0.0000000000	0.3244656734	0.3174112104	0.3189343056	0.3105954728	0.3174664878	0.3540031040	0.3644654532	0.3583549982	0.3759833942	0.3747088051	0.3648055630	0.3652403078	0.3837081104	0.3871994184	0.4113300336	0.4747183661	0.5372373826	0.5681990145	0.5732170805	0.5837413497	0.5996476124	0.5982172289	0.5980308242	0.5931608120	0.5759393487	0.5900762985	0.6396521894	0.6804395994	0.7181141062	0.7777587991	0.8235026672	0.8559107782	0.8914040492	0.9182527428	0.9356015773	0.9607084918	0.9687259306	0.9949118398	1.0449329650	1.0656122415	1.0731863902	1.0735953712	1.0721911761	1.1152712906	1.1493966658	1.1499671387	1.1566861767	1.1844126010	1.2019625911	1.2009255281	1.1854381580	1.1933349574	1.2373015576	1.2767352262	1.3005580233	1.3307041377	1.3347222597	1.3301867415	1.3362458390	1.3439083296	1.3532631892	1.3601708020	1.3532285969	1.3494658681	1.3434311022	1.3392020220	1.3248669509	1.3101546982	1.2945533312	1.2720703033	1.2376727890	1.1652076817	1.0764547335	1.0076277072	0.9595165947	0.9063874083	0.8662812288	0.8350985604	0.8071354675	0.7789983292	0.7606147303	0.7424402382	0.7270571065	0.7107856194	0.6978554813	0.6900146412	0.6901697124	0.6794372392	0.6685184010	0.6513303242	0.6318752505	0.6010251135	0.5849992139	0.5742435710	0.5630719305	0.5629608347	0.5531817602	0.5443753500	0.5578131726	0.5474714373	0.5287881773	0.5156462679	0.4800708590	0.4669932991	0.4629480577	0.4278373625	0.4115531554	0.4100327679	0.3702530460	0.3391153634	0.3093816474	0.2609488468	0.2542405001	0.2541228339	0.2349646228	0.2368944372	0.2532494895	0.2414890827	0.2484175157	0.2589810964	0.2492218570	0.2528771783	0.2528775187	0.2279693209	0.2218677693	0.2539704055	0.2548567397	0.2604288258	0.2837979598	0.2763552677	0.2787793946	0.2923229254	0.2792612320	0.2905621151	0.3071113934	0.2994379220	0.3092096952	15	1981	49.0000000000	251	5493.7700000000	0	2017-198	19:33:27.049
0251	1.0240000000	0.0000000000	0.3322745269	0.3233165353	0.3112394845	0.3195236740	0.3171736773	0.3455518337	0.3730076123	0.3575787577	0.3650453155	0.3835658774	0.3639426750	0.3554234337	0.3889761945	0.3835452509	0.4002727746	0.4805566213	0.5318253593	0.5567942539	0.5755444899	0.5790920051	0.5893107852	0.6016244561	0.5941151121	0.5831136341	0.5757299698	0.5888573901	0.6319756194	0.6804395994	0.7191066745	0.7696512207	0.8244206374	0.8549715879	0.8840968984	0.9155897078	0.9328465239	0.9496934650	0.9693356942	0.9909143401	1.0294746719	1.0675512566	1.0677108590	1.0618298781	1.0729759063	1.1109732241	1.1417366967	1.1491913015	1.1537349112	1.1781908496	1.2003305132	1.1979519226	1.1789565266	1.1922467248	1.2345547491	1.2703447187	1.3031337124	1.3308197173	1.3282174922	1.3316537328	1.3353487320	1.3368949444	1.3541518828	1.3591726743	1.3470173796	1.3496879758	1.3416504301	1.3335984745	1.3245275368	1.3073969725	1.2879731018	1.2713409940	1.2329747310	1.1572105820	1.0795410311	1.0051175979	0.9539199735	0.9111355023	0.8642387694	0.8285823910	0.8098255626	0.7778521415	0.7560974323	0.7487426250	0.7272220792	0.7032740144	0.7017267237	0.6882090934	0.6802219840	0.6854275195	0.6652887187	0.6376604843	0.6285544984	0.6000393561	0.5720701533	0.5786509527	0.5602539632	0.5465896072	0.5617075797	0.5392801967	0.5430470358	0.5579747117	0.5256767715	0.5022804741	0.4880519926	0.4644636760	0.4494321646	0.4411751002	0.4092195525	0.3979355278	0.3753363472	0.3376304260	0.2987476515	0.2671572812	0.2514228305	0.2433414451	0.2354129315	0.2391830711	0.2389857989	0.2414890827	0.2469489727	0.2487327448	0.2522867730	0.2533994802	0.2390450623	0.2304085505	0.2237984717	0.2382337740	0.2623004705	0.2615979788	0.2619422215	0.2784952933	0.2790925500	0.2755953580	0.2895151406	0.2905621151	0.2933601370	0.3129364205	0.3069505656	15	1983	51.5000000000	252	5494.9700000000	0	2017-198	19:33:28.188
0251	1.0240000000	0.0000000000	0.3176091191	0.3177585825	0.3194152319	0.3042398042	0.3132207352	0.3545961756	0.3587706805	0.3558710286	0.3751671197	0.3711993991	0.3639426750	0.3662921157	0.3824788907	0.3854593386	0.4108196986	0.4700477620	0.5354864339	0.5648536181	0.5656529999	0.5830576225	0.5968049849	0.5948100017	0.5989521683	0.5901029752	0.5727986659	0.5941393265	0.6395524937	0.6799454986	0.7258561387	0.7757569279	0.8243186407	0.8630068831	0.8890399710	0.9181417830	0.9404229209	0.9567999339	0.9689698361	0.9959112147	1.0375232047	1.0698780747	1.0734471298	1.0653595260	1.0732374831	1.1112337130	1.1413472068	1.1507429759	1.1533499635	1.1809842890	1.2029669467	1.1969607207	1.1836037340	1.1938186163	1.2357490137	1.2772085971	1.3023141750	1.3295483422	1.3372328718	1.3324436512	1.3351244553	1.3470253897	1.3528188424	1.3597271897	1.3564451201	1.3483553296	1.3419843061	1.3409951572	1.3238487086	1.3063628254	1.2942008189	1.2708547877	1.2334826292	1.1677400966	1.0754727297	1.0051175979	0.9643359073	0.9068785904	0.8625367199	0.8448728146	0.8071354675	0.7791620703	0.7728759677	0.7434098362	0.7305215331	0.7223944634	0.6987353091	0.6956118393	0.6971699657	0.6829939681	0.6711781394	0.6524855219	0.6285544984	0.6075311118	0.5826123104	0.5674321629	0.5638770640	0.5552805057	0.5481068677	0.5480438604	0.5453029734	0.5497368494	0.5308624478	0.5062484442	0.4823811871	0.4684689126	0.4515440229	0.4358823472	0.4155839242	0.3981477601	0.3751245430	0.3429337738	0.3012998105	0.2684417849	0.2559744507	0.2481820687	0.2383269378	0.2373521640	0.2434285878	0.2414890827	0.2484175157	0.2457332272	0.2502434957	0.2528771783	0.2382470360	0.2233618870	0.2232468425	0.2418869206	0.2519937663	0.2610134023	0.2712234255	0.2824696266	0.2756478406	0.2891060855	0.3024152192	0.2891976102	0.3190996682	0.3133012448	0.3129749111	15	1992	49.5000000000	253	5496.1700000000	0	2017-198	19:33:29.498
0251	1.0240000000	0.0000000000	0.3204660167	0.3191480707	0.3221404811	0.3071149876	0.3140991668	0.3628991780	0.3635662786	0.3581997501	0.3830033551	0.3725363157	0.3684296924	0.3712005528	0.3772108066	0.3885914822	0.4132012620	0.4705481839	0.5364414968	0.5671345702	0.5678349462	0.5863395128	0.5982262986	0.5945666283	0.5971094802	0.5878095976	0.5732174236	0.5918030854	0.6382564494	0.6796490382	0.7221836361	0.7776587056	0.8231966772	0.8609197934	0.8923711721	0.9172541047	0.9380122491	0.9573921397	0.9667746871	0.9926632462	1.0388007496	1.0670341859	1.0712308433	1.0673204415	1.0734990598	1.1112337130	1.1453719363	1.1520360380	1.1518101727	1.1809842890	1.2004560577	1.1955978182	1.1826253746	1.1922467248	1.2338381904	1.2753151134	1.3037190963	1.3266588534	1.3365481594	1.3366189343	1.3328816879	1.3481386255	1.3591507844	1.3579527405	1.3584415828	1.3502432450	1.3414278460	1.3441331438	1.3258851932	1.3075118778	1.2993709992	1.2702470299	1.2329747310	1.1710722215	1.0742101534	1.0065941327	0.9652686775	0.9034403154	0.8620261051	0.8417862081	0.7995695750	0.7757235070	0.7678746735	0.7409858412	0.7254073795	0.7196629707	0.6941602046	0.6901951959	0.6990121376	0.6792500430	0.6649087561	0.6571063128	0.6234757010	0.5984621444	0.5879828433	0.5624237746	0.5606565300	0.5645777460	0.5391750568	0.5398916151	0.5545318089	0.5400573613	0.5273361879	0.5146020653	0.4716696657	0.4585612221	0.4572460403	0.4238148702	0.4092195525	0.4015434766	0.3670759828	0.3376304260	0.3015124904	0.2639460221	0.2544572440	0.2530226922	0.2363095488	0.2341480765	0.2467022217	0.2441195160	0.2378929573	0.2582312171	0.2558625084	0.2419088378	0.2478233520	0.2304085505	0.2055947062	0.2508792815	0.2605826865	0.2466912783	0.2817022041	0.2778838574	0.2628084691	0.2916795574	0.2908382256	0.2782815707	0.3124003382	0.3081937048	0.2911366589	15	1989	50.0000000000	254	5498.7600000000	0	2017-198	19:33:31.994
