FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
229	149.1400000000	3.8800000000	-3.8900000000	29.9000000000	-206.4000000000	-30.4000000000	596.3000000000	176.2000000000	2017-198	18:04:19.753
230	149.7700000000	4.9700000000	-2.6300000000	29.9000000000	-199.7000000000	-33.8000000000	596.8000000000	173.6000000000	2017-198	18:04:20.424
231	150.4100000000	1.6100000000	-3.6900000000	29.9000000000	-203.4000000000	-23.1000000000	596.6000000000	181.8000000000	2017-198	18:04:21.048
232	151.0500000000	3.4200000000	-3.9800000000	29.7000000000	-207.7000000000	-25.5000000000	596.4000000000	176.1000000000	2017-198	18:04:21.734
233	151.6900000000	4.4100000000	-2.8800000000	29.7000000000	-203.0000000000	-31.1000000000	596.6000000000	174.7000000000	2017-198	18:04:22.311
234	152.3300000000	4.4200000000	-2.9300000000	29.9000000000	-201.5000000000	-32.9000000000	596.8000000000	175.2000000000	2017-198	18:04:22.951
235	152.9600000000	3.7600000000	-3.5900000000	29.7000000000	-203.6000000000	-30.6000000000	596.4000000000	176.7000000000	2017-198	18:04:23.653
236	153.6000000000	5.1000000000	-3.2900000000	29.9000000000	-203.2000000000	-30.0000000000	596.8000000000	171.8000000000	2017-198	18:04:24.261
237	154.2300000000	2.1100000000	-3.3600000000	29.9000000000	-203.4000000000	-17.3000000000	596.6000000000	178.0000000000	2017-198	18:04:24.963
238	154.8700000000	2.4200000000	-3.4000000000	29.9000000000	-202.2000000000	-13.9000000000	596.8000000000	175.7000000000	2017-198	18:04:25.494
239	155.5000000000	4.0700000000	-2.5600000000	29.9000000000	-200.5000000000	-17.5000000000	596.8000000000	171.4000000000	2017-198	18:04:26.133
240	156.1400000000	3.0800000000	-2.7200000000	29.9000000000	-203.0000000000	-10.6000000000	596.6000000000	172.6000000000	2017-198	18:04:26.773
241	156.7700000000	1.4800000000	-3.5900000000	29.9000000000	-206.6000000000	-7.2000000000	596.6000000000	176.8000000000	2017-198	18:04:27.397
242	157.4100000000	2.4100000000	-3.8400000000	29.9000000000	-203.4000000000	-14.6000000000	596.3000000000	175.9000000000	2017-198	18:04:28.037
243	158.0500000000	2.6300000000	-2.2200000000	29.9000000000	-199.5000000000	-13.5000000000	596.8000000000	175.1000000000	2017-198	18:04:28.676
244	158.6800000000	1.5900000000	-3.2700000000	29.9000000000	-205.0000000000	-10.4000000000	596.6000000000	177.5000000000	2017-198	18:04:29.316
245	159.3200000000	2.3800000000	-4.0700000000	29.9000000000	-207.7000000000	-13.9000000000	596.6000000000	175.8000000000	2017-198	18:04:29.955
246	159.9600000000	2.9100000000	-2.8500000000	29.9000000000	-201.1000000000	-16.6000000000	596.8000000000	175.0000000000	2017-198	18:04:30.579
247	160.5900000000	2.1300000000	-2.3800000000	29.9000000000	-200.3000000000	-12.8000000000	596.6000000000	176.5000000000	2017-198	18:04:31.219
248	161.2300000000	1.9300000000	-3.5500000000	29.9000000000	-206.6000000000	-14.6000000000	596.8000000000	177.8000000000	2017-198	18:04:31.859
249	161.8700000000	2.6200000000	-3.9700000000	29.9000000000	-205.6000000000	-20.6000000000	596.8000000000	177.3000000000	2017-198	18:04:32.498
250	162.5100000000	3.4100000000	-2.5700000000	29.9000000000	-199.9000000000	-21.5000000000	596.8000000000	175.0000000000	2017-198	18:04:33.138
251	163.1500000000	1.9600000000	-2.5700000000	29.9000000000	-201.3000000000	-16.2000000000	596.8000000000	178.2000000000	2017-198	18:04:33.793
252	163.7800000000	2.9500000000	-3.4200000000	29.9000000000	-206.2000000000	-22.4000000000	596.8000000000	176.8000000000	2017-198	18:04:34.417
253	164.4200000000	3.9400000000	-3.3600000000	29.9000000000	-205.0000000000	-27.1000000000	596.8000000000	174.9000000000	2017-198	18:04:35.041
254	165.0500000000	2.3900000000	-2.8100000000	29.9000000000	-201.5000000000	-20.2000000000	596.6000000000	178.0000000000	2017-198	18:04:35.727
255	165.6900000000	2.6400000000	-2.6800000000	29.9000000000	-201.7000000000	-18.6000000000	596.8000000000	176.7000000000	2017-198	18:04:36.320
0	166.3300000000	3.2300000000	-3.4700000000	29.9000000000	-205.4000000000	-26.4000000000	596.6000000000	177.2000000000	2017-198	18:04:36.960
