FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
83	1859.9800000000	1.9300000000	-1.7600000000	31.7000000000	-139.7000000000	-166.3000000000	598.9000000000	229.8000000000	2017-198	18:32:50.587
84	1860.6200000000	2.1600000000	-1.5800000000	31.7000000000	-139.9000000000	-166.5000000000	598.9000000000	228.9000000000	2017-198	18:32:51.227
85	1861.2600000000	2.1400000000	-1.6300000000	31.7000000000	-140.5000000000	-166.1000000000	599.1000000000	228.9000000000	2017-198	18:32:51.882
86	1861.9100000000	2.0600000000	-1.6300000000	31.7000000000	-141.3000000000	-165.4000000000	598.9000000000	228.7000000000	2017-198	18:32:52.521
87	1862.5600000000	2.1900000000	-1.6000000000	31.7000000000	-141.5000000000	-165.8000000000	598.9000000000	228.4000000000	2017-198	18:32:53.255
88	1863.2000000000	1.6700000000	-1.8900000000	31.5000000000	-142.2000000000	-164.0000000000	598.7000000000	229.7000000000	2017-198	18:32:53.894
89	1863.8500000000	1.9200000000	-1.8000000000	31.5000000000	-142.6000000000	-164.2000000000	598.7000000000	228.9000000000	2017-198	18:32:54.503
90	1864.4900000000	2.1000000000	-1.6800000000	31.5000000000	-142.2000000000	-164.2000000000	598.7000000000	228.3000000000	2017-198	18:32:55.095
91	1865.1300000000	2.1900000000	-1.5600000000	31.7000000000	-142.1000000000	-164.9000000000	598.9000000000	228.0000000000	2017-198	18:32:55.751
92	1865.7800000000	2.0700000000	-1.6300000000	31.7000000000	-141.9000000000	-164.3000000000	598.9000000000	228.4000000000	2017-198	18:32:56.390
