FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
187	1105.8700000000	4.8300000000	0.8500000000	31.3000000000	-139.0000000000	-165.9000000000	598.4000000000	217.3000000000	2017-198	18:20:16.561
188	1106.5100000000	4.5200000000	0.8500000000	31.3000000000	-138.2000000000	-165.7000000000	598.7000000000	218.2000000000	2017-198	18:20:17.121
189	1107.1500000000	4.5300000000	0.9200000000	31.3000000000	-138.2000000000	-165.3000000000	598.4000000000	218.0000000000	2017-198	18:20:17.845
190	1107.8000000000	4.7800000000	0.8900000000	31.3000000000	-138.8000000000	-166.2000000000	598.7000000000	217.5000000000	2017-198	18:20:18.422
191	1108.4300000000	4.5300000000	0.9200000000	31.3000000000	-138.4000000000	-165.7000000000	598.4000000000	218.0000000000	2017-198	18:20:19.155
192	1109.0800000000	4.5500000000	0.5700000000	31.3000000000	-138.6000000000	-165.0000000000	598.4000000000	218.5000000000	2017-198	18:20:19.686
193	1109.7200000000	4.7500000000	0.6200000000	31.3000000000	-139.2000000000	-165.7000000000	598.7000000000	217.9000000000	2017-198	18:20:20.325
194	1110.3600000000	4.5500000000	0.7900000000	31.3000000000	-138.6000000000	-165.5000000000	598.7000000000	218.2000000000	2017-198	18:20:20.965
195	1111.0000000000	4.6900000000	1.1100000000	31.3000000000	-137.8000000000	-165.7000000000	598.7000000000	217.4000000000	2017-198	18:20:21.620
196	1111.6400000000	4.6900000000	0.7200000000	31.3000000000	-139.2000000000	-165.5000000000	598.7000000000	217.8000000000	2017-198	18:20:22.291
197	1112.2900000000	4.6200000000	0.5800000000	31.3000000000	-138.2000000000	-165.3000000000	598.7000000000	218.4000000000	2017-198	18:20:22.931
198	1112.9300000000	4.5200000000	0.6200000000	31.3000000000	-138.6000000000	-165.5000000000	598.4000000000	218.6000000000	2017-198	18:20:23.539
199	1113.5700000000	4.5600000000	0.8300000000	31.2000000000	-138.8000000000	-165.0000000000	598.5000000000	217.9000000000	2017-198	18:20:24.179
200	1114.2100000000	4.9000000000	1.0100000000	31.3000000000	-138.6000000000	-164.8000000000	598.4000000000	216.7000000000	2017-198	18:20:24.818
201	1114.8600000000	4.6200000000	1.3600000000	31.3000000000	-138.8000000000	-163.3000000000	598.7000000000	216.3000000000	2017-198	18:20:25.473
202	1115.4900000000	4.5100000000	0.9900000000	31.3000000000	-137.6000000000	-163.9000000000	598.7000000000	217.7000000000	2017-198	18:20:26.113
203	1116.1400000000	5.2700000000	1.4600000000	31.3000000000	-139.0000000000	-162.6000000000	598.2000000000	214.2000000000	2017-198	18:20:26.768
204	1116.7800000000	3.0400000000	-0.0500000000	31.3000000000	-146.5000000000	-155.4000000000	598.7000000000	219.8000000000	2017-198	18:20:27.392
205	1117.4200000000	4.1900000000	0.6200000000	31.3000000000	-141.4000000000	-159.2000000000	598.4000000000	217.4000000000	2017-198	18:20:28.094
206	1118.0600000000	4.5600000000	1.2400000000	31.3000000000	-137.8000000000	-162.8000000000	598.4000000000	216.8000000000	2017-198	18:20:28.718
207	1118.7000000000	3.0100000000	-0.2600000000	31.3000000000	-141.4000000000	-160.3000000000	598.4000000000	222.4000000000	2017-198	18:20:29.342
208	1119.3400000000	4.3200000000	0.7800000000	31.3000000000	-140.0000000000	-161.5000000000	598.7000000000	217.5000000000	2017-198	18:20:30.029
209	1119.9800000000	3.2500000000	0.2300000000	31.3000000000	-140.6000000000	-162.6000000000	598.4000000000	221.5000000000	2017-198	18:20:30.590
210	1120.6200000000	5.3500000000	1.9400000000	31.3000000000	-133.1000000000	-169.1000000000	598.4000000000	215.7000000000	2017-198	18:20:31.230
211	1121.2700000000	2.6600000000	-1.8700000000	31.3000000000	-145.1000000000	-155.2000000000	598.7000000000	225.0000000000	2017-198	18:20:31.885
212	1121.9200000000	1.1800000000	-2.3900000000	31.3000000000	-156.5000000000	-142.7000000000	598.4000000000	224.3000000000	2017-198	18:20:32.525
213	1122.5600000000	3.5300000000	0.2800000000	31.3000000000	-145.9000000000	-153.9000000000	598.7000000000	217.6000000000	2017-198	18:20:33.273
214	1123.2000000000	3.5600000000	0.4300000000	31.3000000000	-146.9000000000	-152.3000000000	598.4000000000	216.7000000000	2017-198	18:20:33.835
215	1123.8500000000	1.9800000000	-1.3300000000	31.3000000000	-153.4000000000	-144.7000000000	598.4000000000	221.2000000000	2017-198	18:20:34.459
216	1124.4900000000	2.8200000000	-0.1900000000	31.3000000000	-148.4000000000	-151.4000000000	598.4000000000	219.3000000000	2017-198	18:20:35.099
217	1125.1300000000	3.3000000000	-0.2800000000	31.2000000000	-146.2000000000	-155.2000000000	598.5000000000	219.6000000000	2017-198	18:20:35.738
218	1125.7800000000	2.2300000000	-1.0200000000	31.3000000000	-149.2000000000	-151.9000000000	598.7000000000	222.4000000000	2017-198	18:20:36.393
219	1126.4200000000	2.7600000000	-0.3500000000	31.3000000000	-145.3000000000	-156.3000000000	598.7000000000	221.5000000000	2017-198	18:20:37.080
220	1127.0600000000	2.9500000000	-0.2300000000	31.3000000000	-142.9000000000	-159.7000000000	598.7000000000	222.0000000000	2017-198	18:20:37.719
221	1127.7000000000	2.6100000000	-0.8300000000	31.3000000000	-143.9000000000	-159.0000000000	598.4000000000	223.8000000000	2017-198	18:20:38.406
222	1128.3400000000	2.4900000000	-0.6800000000	31.3000000000	-142.4000000000	-160.8000000000	598.4000000000	224.4000000000	2017-198	18:20:38.952
223	1128.9800000000	2.7400000000	-0.4300000000	31.3000000000	-139.4000000000	-164.4000000000	598.4000000000	224.7000000000	2017-198	18:20:39.591
224	1129.6300000000	2.4700000000	-0.7400000000	31.3000000000	-138.8000000000	-164.8000000000	598.7000000000	226.2000000000	2017-198	18:20:40.247
225	1130.2700000000	2.5700000000	-0.6900000000	31.3000000000	-137.6000000000	-166.6000000000	598.7000000000	226.5000000000	2017-198	18:20:40.886
226	1130.9200000000	2.6200000000	-1.1600000000	31.3000000000	-135.1000000000	-169.5000000000	598.4000000000	228.7000000000	2017-198	18:20:41.557
227	1131.5600000000	2.9200000000	-0.2500000000	31.3000000000	-133.5000000000	-171.5000000000	598.4000000000	226.6000000000	2017-198	18:20:42.181
228	1132.2100000000	2.4500000000	-0.6700000000	31.3000000000	-134.1000000000	-170.6000000000	598.2000000000	228.3000000000	2017-198	18:20:42.821
229	1132.8500000000	2.7900000000	-0.7200000000	31.3000000000	-132.3000000000	-172.4000000000	598.4000000000	228.5000000000	2017-198	18:20:43.538
230	1133.4900000000	2.8200000000	-0.8100000000	31.3000000000	-131.3000000000	-173.8000000000	598.7000000000	229.1000000000	2017-198	18:20:44.115
231	1134.1300000000	2.9600000000	-0.0600000000	31.3000000000	-131.0000000000	-173.3000000000	598.4000000000	227.0000000000	2017-198	18:20:44.833
232	1134.7800000000	2.4800000000	-0.7900000000	31.3000000000	-133.9000000000	-170.2000000000	598.4000000000	228.5000000000	2017-198	18:20:45.395
233	1135.4200000000	2.5600000000	-0.6200000000	31.3000000000	-135.5000000000	-169.5000000000	598.4000000000	227.4000000000	2017-198	18:20:46.050
234	1136.0700000000	2.6500000000	-0.4300000000	31.3000000000	-134.5000000000	-169.5000000000	598.4000000000	227.0000000000	2017-198	18:20:46.705
235	1136.7100000000	2.4900000000	-0.6000000000	31.3000000000	-135.7000000000	-169.3000000000	598.7000000000	227.4000000000	2017-198	18:20:47.329
236	1137.3500000000	2.6300000000	-0.4300000000	31.3000000000	-135.1000000000	-169.5000000000	598.7000000000	226.9000000000	2017-198	18:20:48.047
237	1137.9900000000	2.7300000000	-0.6500000000	31.3000000000	-135.7000000000	-169.1000000000	598.7000000000	227.0000000000	2017-198	18:20:48.608
238	1138.6300000000	2.5200000000	-0.5700000000	31.3000000000	-135.1000000000	-169.5000000000	598.4000000000	227.5000000000	2017-198	18:20:49.248
239	1139.2800000000	2.6000000000	-0.3900000000	31.3000000000	-134.1000000000	-169.3000000000	598.4000000000	227.1000000000	2017-198	18:20:49.887
240	1139.9200000000	2.5800000000	-0.6000000000	31.3000000000	-134.3000000000	-170.6000000000	598.7000000000	227.8000000000	2017-198	18:20:50.543
241	1140.5700000000	2.8300000000	-0.5500000000	31.4000000000	-133.2000000000	-172.2000000000	598.6000000000	227.8000000000	2017-198	18:20:51.276
