SN	INTTIME(LT)	SAMPLE(DELAY)	LT(348.18)	LT(351.52)	LT(354.85)	LT(358.19)	LT(361.52)	LT(364.86)	LT(368.20)	LT(371.54)	LT(374.88)	LT(378.22)	LT(381.56)	LT(384.90)	LT(388.24)	LT(391.58)	LT(394.92)	LT(398.27)	LT(401.61)	LT(404.95)	LT(408.30)	LT(411.64)	LT(414.99)	LT(418.34)	LT(421.68)	LT(425.03)	LT(428.38)	LT(431.72)	LT(435.07)	LT(438.42)	LT(441.77)	LT(445.12)	LT(448.47)	LT(451.82)	LT(455.17)	LT(458.52)	LT(461.87)	LT(465.22)	LT(468.58)	LT(471.93)	LT(475.28)	LT(478.63)	LT(481.99)	LT(485.34)	LT(488.69)	LT(492.05)	LT(495.40)	LT(498.76)	LT(502.11)	LT(505.47)	LT(508.82)	LT(512.17)	LT(515.53)	LT(518.88)	LT(522.24)	LT(525.60)	LT(528.95)	LT(532.31)	LT(535.66)	LT(539.02)	LT(542.37)	LT(545.73)	LT(549.09)	LT(552.44)	LT(555.80)	LT(559.15)	LT(562.51)	LT(565.87)	LT(569.22)	LT(572.58)	LT(575.93)	LT(579.29)	LT(582.64)	LT(586.00)	LT(589.35)	LT(592.71)	LT(596.06)	LT(599.42)	LT(602.77)	LT(606.13)	LT(609.48)	LT(612.84)	LT(616.19)	LT(619.55)	LT(622.90)	LT(626.25)	LT(629.61)	LT(632.96)	LT(636.31)	LT(639.67)	LT(643.02)	LT(646.37)	LT(649.72)	LT(653.07)	LT(656.42)	LT(659.77)	LT(663.12)	LT(666.47)	LT(669.82)	LT(673.17)	LT(676.52)	LT(679.87)	LT(683.22)	LT(686.56)	LT(689.91)	LT(693.26)	LT(696.60)	LT(699.95)	LT(703.30)	LT(706.64)	LT(709.98)	LT(713.33)	LT(716.67)	LT(720.01)	LT(723.35)	LT(726.70)	LT(730.04)	LT(733.38)	LT(736.72)	LT(740.06)	LT(743.39)	LT(746.73)	LT(750.07)	LT(753.41)	LT(756.74)	LT(760.08)	LT(763.41)	LT(766.74)	LT(770.08)	LT(773.41)	LT(776.74)	LT(780.07)	LT(783.40)	LT(786.73)	LT(790.06)	LT(793.39)	LT(796.71)	LT(800.04)	LT(803.36)	DARK_SAMP(LT)	DARK_AVE(LT)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0251	1.0240000000	0.0000000000	0.0412518877	0.0256186887	0.0364702461	0.0300381005	0.0218742638	0.0362649940	0.0284738635	0.0225533573	0.0367397002	0.0311212454	0.0293147204	0.0397057498	0.0333805129	0.0294390176	0.0377647922	0.0298433253	0.0273929557	0.0349124054	0.0272941119	0.0270507073	0.0360321121	0.0242211266	0.0239183215	0.0290991390	0.0192009829	0.0214555304	0.0211399777	0.0179492972	0.0186512510	0.0190496064	0.0168108895	0.0197183014	0.0201337793	0.0178140396	0.0227605298	0.0198120063	0.0199337816	0.0236443362	0.0221305268	0.0229391948	0.0252740092	0.0207144580	0.0250994658	0.0243438581	0.0172792024	0.0268134517	0.0237851474	0.0166279482	0.0298795798	0.0231299427	0.0194782806	0.0337626584	0.0242870418	0.0218289084	0.0291042329	0.0219968692	0.0219004110	0.0229845949	0.0201899525	0.0180445496	0.0220001657	0.0209052302	0.0182605352	0.0210397073	0.0216159130	0.0200148631	0.0211774032	0.0229862184	0.0233940082	0.0267745277	0.0250659173	0.0282866746	0.0271135454	0.0288327394	0.0306329502	0.0317557440	0.0319365756	0.0339526725	0.0399539653	0.0410171480	0.0301031125	0.0393201067	0.0374712382	0.0325218351	0.0418558721	0.0308091452	0.0349091580	0.0444675349	0.0311310978	0.0359949987	0.0413673904	0.0269200468	0.0364092291	0.0383460238	0.0274568642	0.0364540749	0.0387906517	0.0315991217	0.0366915941	0.0402250695	0.0365637883	0.0405340669	0.0379580615	0.0340061450	0.0401540287	0.0378673191	0.0400859950	0.0477522633	0.0366614038	0.0489161710	0.0541657467	0.0363747889	0.0557031616	0.0488363907	0.0356914218	0.0590675817	0.0430354254	0.0384674568	0.0594649788	0.0392664345	0.0428508461	0.0664153906	0.0403365067	0.0420458149	0.0660325043	0.0493941953	0.0481500594	0.0672262962	0.0568575536	0.0583783708	0.0764810045	0.0587803501	0.0589675823	0.0770170931	0.0620569520	0.0761654602	0.0817906553	15	1400	40.5000000000	38	285.5400000000	0	2017-198	18:06:38.944
0251	1.0240000000	0.0000000000	0.0351571728	0.0377767104	0.0303785126	0.0339725621	0.0372468163	0.0267758484	0.0367162977	0.0376124230	0.0293932295	0.0421508071	0.0305227636	0.0325183955	0.0389998027	0.0210866347	0.0313005485	0.0310109764	0.0219809325	0.0289819299	0.0239484609	0.0213073993	0.0234987092	0.0203271526	0.0189660973	0.0201440457	0.0173165732	0.0191192893	0.0203424120	0.0167634554	0.0179564532	0.0189495128	0.0167088929	0.0229532904	0.0248619357	0.0194784365	0.0273522856	0.0268000340	0.0193240180	0.0313894919	0.0235358262	0.0222928565	0.0324443477	0.0216295520	0.0244455239	0.0309863246	0.0207846120	0.0250031648	0.0294310467	0.0218339034	0.0220958237	0.0270947501	0.0203343452	0.0216711850	0.0287058207	0.0214738802	0.0214942424	0.0278914264	0.0195039177	0.0205019942	0.0254604558	0.0190464618	0.0217779923	0.0242323226	0.0204788271	0.0255929151	0.0240643372	0.0228166369	0.0233270258	0.0211477346	0.0240990328	0.0223986714	0.0237961719	0.0269538247	0.0223438127	0.0248460953	0.0314102587	0.0266801952	0.0287026815	0.0344671069	0.0288573229	0.0293915292	0.0352657387	0.0305937249	0.0265830403	0.0359362010	0.0309460073	0.0311702547	0.0402514566	0.0309894044	0.0292312847	0.0477395090	0.0349212245	0.0460437389	0.0455590258	0.0401490436	0.0395338668	0.0469639987	0.0412266001	0.0340447953	0.0457153443	0.0441380540	0.0293038416	0.0449197180	0.0446790162	0.0306333142	0.0454336744	0.0425249418	0.0352066434	0.0496623539	0.0436509429	0.0434006893	0.0486360688	0.0436536431	0.0437822515	0.0519167875	0.0457783667	0.0403007835	0.0540254821	0.0487500598	0.0423319767	0.0672619318	0.0530672328	0.0491794271	0.0749176476	0.0553260653	0.0541724753	0.0715940863	0.0561663850	0.0628419726	0.0679351196	0.0562383451	0.0717836735	0.0648923459	0.0566521836	0.0691711897	0.0620569520	0.0608428403	0.0746367451	15	1388	40.5000000000	39	292.9500000000	0	2017-198	18:06:46.416
0251	1.0240000000	0.0000000000	0.0351571728	0.0332608738	0.0286151161	0.0273142426	0.0278768795	0.0279619916	0.0286237260	0.0335759724	0.0280871902	0.0307870162	0.0382887553	0.0330442995	0.0277612232	0.0374433845	0.0336821119	0.0273412160	0.0332825105	0.0305025646	0.0252576287	0.0314265611	0.0317681709	0.0253163068	0.0284098737	0.0237479247	0.0203525666	0.0252138313	0.0197442377	0.0196292398	0.0255992288	0.0182488579	0.0194628033	0.0247273167	0.0192741145	0.0206989942	0.0247120260	0.0193382417	0.0222508832	0.0250184768	0.0193199281	0.0239733362	0.0244917904	0.0203222749	0.0260149844	0.0235623915	0.0170195425	0.0234514904	0.0213471454	0.0222148270	0.0295029464	0.0182978338	0.0259599120	0.0251777123	0.0179574397	0.0256158758	0.0217283960	0.0180671644	0.0262369227	0.0202763032	0.0199656757	0.0276183771	0.0177788710	0.0195743933	0.0251372401	0.0177080917	0.0184997368	0.0258425526	0.0159730537	0.0189645351	0.0286816926	0.0211831558	0.0229073501	0.0292196696	0.0209409502	0.0280944720	0.0348304161	0.0294635607	0.0411276427	0.0358389321	0.0333968584	0.0429820413	0.0363950632	0.0360881134	0.0340068116	0.0403748767	0.0415039409	0.0335174668	0.0437515833	0.0414723948	0.0326509483	0.0473544430	0.0409767136	0.0346089540	0.0501339241	0.0427534055	0.0351056325	0.0489851379	0.0412266001	0.0356752444	0.0448950034	0.0387834436	0.0353192260	0.0419959506	0.0333374052	0.0331629373	0.0399428429	0.0378673191	0.0394495579	0.0475400311	0.0362377953	0.0463705641	0.0452331902	0.0438677270	0.0468166650	0.0371748885	0.0457783667	0.0499130460	0.0360204956	0.0513804931	0.0511432349	0.0360169572	0.0594524744	0.0536189934	0.0424645770	0.0599334991	0.0566548070	0.0446170036	0.0664730892	0.0590422254	0.0451812002	0.0730528323	0.0614495452	0.0504165664	0.0751753733	0.0657599274	0.0585309889	0.0980549173	0.0652237053	15	1403	40.5000000000	40	300.3600000000	0	2017-198	18:06:53.748
0251	1.0240000000	0.0000000000	0.0336334940	0.0369082803	0.0321419092	0.0285248461	0.0335866848	0.0282585274	0.0271251016	0.0386991597	0.0320053080	0.0314554745	0.0460547470	0.0323430942	0.0365413634	0.0433596557	0.0323212185	0.0325122420	0.0337600419	0.0277654221	0.0302033737	0.0270507073	0.0218189747	0.0245861867	0.0191964333	0.0182875019	0.0200384983	0.0147515342	0.0158561049	0.0190363189	0.0147802348	0.0193498870	0.0193608067	0.0160658945	0.0219605670	0.0203661148	0.0150693389	0.0240758876	0.0221289305	0.0197717584	0.0327341494	0.0243611392	0.0224058738	0.0341794114	0.0230068518	0.0268185025	0.0322096506	0.0225463469	0.0234001997	0.0275477568	0.0238534460	0.0235016434	0.0260822069	0.0233639913	0.0220179392	0.0231306785	0.0237187012	0.0223436079	0.0246392605	0.0232102859	0.0235541035	0.0230541105	0.0237775529	0.0232341949	0.0202569979	0.0230386766	0.0215046210	0.0219200693	0.0235533019	0.0213775451	0.0276241557	0.0281115949	0.0239231464	0.0338846444	0.0278149767	0.0295710069	0.0359186480	0.0265164678	0.0338088300	0.0384111042	0.0249903111	0.0308651992	0.0323617615	0.0250993364	0.0283977400	0.0301317790	0.0270747650	0.0320730286	0.0350933752	0.0358565071	0.0377804437	0.0342622021	0.0355072396	0.0389462862	0.0352157773	0.0401490436	0.0403390003	0.0316033409	0.0452865141	0.0483112246	0.0360763384	0.0507283438	0.0444460162	0.0348953727	0.0543403885	0.0382221835	0.0344520113	0.0579797807	0.0383888292	0.0354427910	0.0550883707	0.0374609398	0.0375767131	0.0505043293	0.0398808628	0.0404753137	0.0480199100	0.0428182809	0.0442045804	0.0537717961	0.0482061489	0.0532641832	0.0602187034	0.0413448982	0.0517748841	0.0621017033	0.0566548070	0.0713130750	0.0664730892	0.0657648550	0.0736235994	0.0672441912	0.0730362951	0.0671441338	0.0725292034	0.0708768209	0.0606465668	0.0794488788	0.0753897883	15	1379	41.5000000000	41	307.7800000000	0	2017-198	18:07:01.190
0251	1.0240000000	0.0000000000	0.0319193555	0.0289187231	0.0366305548	0.0258009881	0.0255343953	0.0356719224	0.0256264772	0.0282975370	0.0370662101	0.0282802977	0.0329388499	0.0372515313	0.0325024989	0.0416195760	0.0381050155	0.0330126638	0.0396495967	0.0335438342	0.0306397630	0.0293753796	0.0300884365	0.0265331737	0.0208087854	0.0238571332	0.0202478771	0.0173925024	0.0199436292	0.0181469375	0.0159713167	0.0188494192	0.0172188763	0.0177355663	0.0185219078	0.0198113159	0.0192019191	0.0217070647	0.0250557958	0.0196468365	0.0217472634	0.0281099017	0.0241006811	0.0239826506	0.0286307518	0.0242136137	0.0305218608	0.0290116571	0.0267364130	0.0270398587	0.0274942352	0.0244928452	0.0215572945	0.0262659449	0.0246453212	0.0168585137	0.0262943903	0.0219968692	0.0163085933	0.0256928867	0.0205263676	0.0174879317	0.0242218997	0.0226796795	0.0204788271	0.0263702921	0.0235078772	0.0209114307	0.0271737189	0.0262035651	0.0198688853	0.0271391824	0.0245580191	0.0264206847	0.0370738695	0.0294233534	0.0328094140	0.0415793868	0.0309153459	0.0341241506	0.0350781679	0.0302102347	0.0339750822	0.0276849310	0.0267480130	0.0340582998	0.0288344206	0.0291841522	0.0367513299	0.0276198718	0.0334108735	0.0400381907	0.0314051340	0.0389462862	0.0387961326	0.0337383066	0.0407415671	0.0406984672	0.0314828064	0.0444389081	0.0412034692	0.0348704590	0.0510836818	0.0407429074	0.0329173456	0.0586699702	0.0403652145	0.0437952025	0.0562090700	0.0396874366	0.0404738797	0.0497647067	0.0401288721	0.0415128036	0.0489841032	0.0391551436	0.0412952801	0.0489975924	0.0437369184	0.0434891931	0.0540803210	0.0492648264	0.0497469071	0.0606700694	0.0552329982	0.0536999122	0.0561031777	0.0606346464	0.0587430610	0.0587499371	0.0604502777	0.0596012426	0.0752283829	0.0845150691	0.0659137785	0.0845218702	0.0825075385	0.0717875688	0.0945923893	15	1390	42.0000000000	42	315.1800000000	0	2017-198	18:07:08.553
0251	1.0240000000	0.0000000000	0.0370617712	0.0301345253	0.0438444497	0.0280708698	0.0277304743	0.0396751557	0.0290733133	0.0318682433	0.0404945631	0.0292829851	0.0308679188	0.0388292432	0.0318000877	0.0320491372	0.0350430053	0.0280084452	0.0329641562	0.0336958976	0.0294760583	0.0299223613	0.0282794917	0.0260464269	0.0239183215	0.0256044684	0.0240166965	0.0180019566	0.0204421077	0.0209139018	0.0185519942	0.0202507291	0.0207887602	0.0187791111	0.0224978575	0.0260250642	0.0208090336	0.0252602991	0.0231045523	0.0227698832	0.0267296885	0.0233269978	0.0244917904	0.0258128384	0.0199987193	0.0251253247	0.0227320618	0.0200895291	0.0232718838	0.0200562602	0.0202126569	0.0222626411	0.0198451654	0.0226385029	0.0232122037	0.0183969692	0.0205576282	0.0231526647	0.0182486117	0.0217432945	0.0224327198	0.0183785203	0.0239997263	0.0271158026	0.0181496206	0.0267034536	0.0243982132	0.0190062246	0.0298890317	0.0195390613	0.0216314467	0.0305426262	0.0204948338	0.0260208297	0.0358112932	0.0254367092	0.0320321055	0.0378136571	0.0297239112	0.0361818883	0.0370957392	0.0289003059	0.0288124559	0.0365729124	0.0292226034	0.0321803985	0.0411520098	0.0302674808	0.0350933752	0.0467138900	0.0351207053	0.0463917783	0.0478135562	0.0458465875	0.0493382896	0.0469604516	0.0415467006	0.0394857837	0.0460984969	0.0417894283	0.0379221055	0.0422845350	0.0398826211	0.0342688511	0.0425787179	0.0380113815	0.0352967547	0.0406195507	0.0383888292	0.0386262752	0.0362377953	0.0436128232	0.0377893931	0.0329494458	0.0450827144	0.0343145201	0.0359155761	0.0473955487	0.0404632845	0.0470761477	0.0531012923	0.0532641832	0.0581754261	0.0601477675	0.0610851913	0.0523447846	0.0627227288	0.0614776803	0.0461459780	0.0666417197	0.0625460334	0.0485953964	0.0780467815	0.0677875017	0.0473905887	0.0804283554	0.0641725300	0.0571945975	0.0863089143	15	1412	40.5000000000	43	322.5800000000	0	2017-198	18:07:15.994
0251	1.0240000000	0.0000000000	0.0465847633	0.0332608738	0.0318212916	0.0329132840	0.0242167480	0.0260345089	0.0323702870	0.0278317927	0.0328215825	0.0337950785	0.0338017379	0.0365503260	0.0367169663	0.0343112409	0.0391256856	0.0375164606	0.0339192191	0.0308066916	0.0303488368	0.0273241982	0.0254368642	0.0243428133	0.0208087854	0.0204716710	0.0230744916	0.0240964986	0.0183484977	0.0228903048	0.0193460488	0.0177483901	0.0207887602	0.0166920214	0.0189517402	0.0212537931	0.0147249572	0.0200488886	0.0227386941	0.0206462115	0.0248133711	0.0238440685	0.0229273529	0.0246362891	0.0202602960	0.0261672803	0.0235110417	0.0208653663	0.0269930448	0.0247543174	0.0193338457	0.0252362466	0.0227802438	0.0185274019	0.0275115562	0.0273910168	0.0183331695	0.0274291081	0.0258945665	0.0188093118	0.0281517766	0.0212729333	0.0176677843	0.0272267057	0.0195915103	0.0200402226	0.0271805134	0.0194545084	0.0227613356	0.0250545127	0.0216314467	0.0244650480	0.0279863317	0.0257542597	0.0286566942	0.0350341859	0.0298556418	0.0343753821	0.0426594873	0.0277794593	0.0344056441	0.0383972902	0.0273604673	0.0377041101	0.0364814020	0.0332047083	0.0427356999	0.0382118911	0.0330669861	0.0401620210	0.0383503877	0.0398456578	0.0327725026	0.0385519833	0.0389950412	0.0313342802	0.0373197497	0.0404963533	0.0327007806	0.0350638260	0.0420238101	0.0371358711	0.0386380588	0.0440843559	0.0394282704	0.0361141642	0.0462784177	0.0342682471	0.0332973319	0.0469033342	0.0360259911	0.0376730737	0.0488487488	0.0402282999	0.0496343346	0.0536770142	0.0466749841	0.0467089585	0.0554284681	0.0532935355	0.0425767339	0.0610129369	0.0525564134	0.0397779924	0.0664053668	0.0572232440	0.0425882609	0.0693459960	0.0618923318	0.0517350193	0.0709290563	0.0626584220	0.0589443020	0.0751862335	0.0692214909	0.0599607814	0.0796867680	0.0794488788	0.0693654428	15	1407	42.0000000000	44	329.9800000000	0	2017-198	18:07:23.357
