FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
242	4739.1800000000	-0.5700000000	-3.8300000000	34.1000000000	-201.3000000000	30.2000000000	602.2000000000	170.8000000000	2017-198	19:20:49.817
243	4739.8100000000	-0.2800000000	-3.6800000000	34.1000000000	-201.1000000000	30.0000000000	602.0000000000	169.9000000000	2017-198	19:20:50.410
244	4740.4400000000	-0.4500000000	-3.6400000000	34.2000000000	-201.4000000000	30.9000000000	602.2000000000	170.3000000000	2017-198	19:20:51.081
245	4741.0700000000	-0.5400000000	-3.8500000000	34.1000000000	-200.9000000000	31.1000000000	602.2000000000	170.4000000000	2017-198	19:20:51.658
246	4741.7000000000	-0.3000000000	-3.8500000000	34.1000000000	-201.9000000000	31.3000000000	602.0000000000	169.5000000000	2017-198	19:20:52.297
247	4742.3300000000	-0.4000000000	-3.7500000000	34.1000000000	-201.1000000000	31.6000000000	602.0000000000	169.8000000000	2017-198	19:20:53.015
248	4742.9600000000	-0.4000000000	-3.7000000000	34.1000000000	-200.7000000000	31.3000000000	602.2000000000	169.9000000000	2017-198	19:20:53.592
249	4743.5900000000	-0.3800000000	-3.8700000000	34.1000000000	-200.9000000000	30.9000000000	602.0000000000	169.8000000000	2017-198	19:20:54.169
250	4744.2200000000	-0.5800000000	-3.7100000000	34.1000000000	-201.3000000000	31.6000000000	602.0000000000	170.5000000000	2017-198	19:20:54.840
251	4744.8500000000	-0.4700000000	-3.7100000000	34.1000000000	-201.3000000000	31.3000000000	602.0000000000	170.1000000000	2017-198	19:20:55.449
252	4745.4900000000	-0.2300000000	-3.7900000000	34.1000000000	-201.5000000000	31.3000000000	602.2000000000	169.2000000000	2017-198	19:20:56.104
253	4746.1200000000	-0.6700000000	-3.7300000000	34.1000000000	-201.1000000000	31.8000000000	602.0000000000	170.7000000000	2017-198	19:20:56.712
254	4746.7500000000	-0.5700000000	-3.7600000000	34.2000000000	-201.2000000000	32.5000000000	602.2000000000	170.1000000000	2017-198	19:20:57.383
255	4747.3800000000	-0.2700000000	-3.7000000000	34.1000000000	-201.1000000000	31.1000000000	602.2000000000	169.5000000000	2017-198	19:20:57.976
0	4748.0100000000	-0.5300000000	-3.7800000000	34.1000000000	-201.1000000000	32.0000000000	602.0000000000	170.1000000000	2017-198	19:20:58.678
1	4748.6400000000	-0.6000000000	-3.7100000000	34.1000000000	-201.3000000000	32.0000000000	602.0000000000	170.4000000000	2017-198	19:20:59.255
2	4749.2700000000	-0.3200000000	-3.6800000000	34.1000000000	-201.3000000000	30.9000000000	602.2000000000	169.8000000000	2017-198	19:20:59.910
3	4749.9000000000	-0.4000000000	-3.6500000000	34.1000000000	-201.3000000000	31.6000000000	602.0000000000	169.8000000000	2017-198	19:21:00.487
4	4750.5300000000	-0.7100000000	-3.7900000000	34.1000000000	-200.9000000000	31.6000000000	602.0000000000	170.9000000000	2017-198	19:21:01.158
5	4751.1600000000	-0.4500000000	-3.9500000000	34.2000000000	-200.6000000000	30.2000000000	602.4000000000	170.3000000000	2017-198	19:21:01.751
6	4751.7900000000	-0.4700000000	-3.6100000000	34.1000000000	-200.9000000000	30.7000000000	601.8000000000	170.4000000000	2017-198	19:21:02.453
7	4752.4300000000	-0.5300000000	-3.8900000000	34.1000000000	-201.7000000000	31.3000000000	602.2000000000	170.3000000000	2017-198	19:21:03.030
8	4753.0600000000	-0.5400000000	-3.7900000000	34.1000000000	-201.5000000000	30.2000000000	602.2000000000	170.8000000000	2017-198	19:21:03.654
9	4753.6900000000	-0.5600000000	-3.8100000000	34.2000000000	-201.4000000000	29.3000000000	602.2000000000	171.1000000000	2017-198	19:21:04.278
10	4754.3200000000	-0.4900000000	-3.8000000000	34.1000000000	-201.3000000000	30.2000000000	602.0000000000	170.5000000000	2017-198	19:21:04.902
11	4754.9500000000	-0.6600000000	-3.7500000000	34.2000000000	-201.6000000000	29.8000000000	602.4000000000	171.4000000000	2017-198	19:21:05.542
12	4755.5800000000	-0.3800000000	-3.7000000000	34.1000000000	-202.1000000000	28.4000000000	602.5000000000	170.8000000000	2017-198	19:21:06.166
13	4756.2200000000	-0.5400000000	-3.8500000000	34.1000000000	-201.9000000000	28.2000000000	602.2000000000	171.4000000000	2017-198	19:21:06.899
14	4756.8500000000	-0.4800000000	-3.6600000000	34.2000000000	-201.6000000000	28.0000000000	602.4000000000	171.4000000000	2017-198	19:21:07.539
15	4757.4800000000	-0.3800000000	-3.8500000000	34.1000000000	-201.7000000000	28.2000000000	602.2000000000	170.8000000000	2017-198	19:21:08.147
16	4758.1200000000	-0.6200000000	-3.7900000000	34.2000000000	-201.2000000000	28.7000000000	602.2000000000	171.6000000000	2017-198	19:21:08.709
17	4758.7500000000	-0.4100000000	-3.7300000000	34.2000000000	-201.2000000000	28.9000000000	602.4000000000	170.8000000000	2017-198	19:21:09.333
18	4759.3900000000	-0.5300000000	-3.7500000000	34.2000000000	-201.6000000000	28.4000000000	602.4000000000	171.3000000000	2017-198	19:21:09.972
19	4760.0200000000	-0.4800000000	-3.6900000000	34.2000000000	-201.4000000000	28.2000000000	601.9000000000	171.3000000000	2017-198	19:21:10.612
20	4760.6600000000	-0.4900000000	-3.8600000000	34.2000000000	-201.8000000000	28.4000000000	602.4000000000	171.2000000000	2017-198	19:21:11.345
21	4761.2900000000	-0.5200000000	-3.8000000000	34.2000000000	-201.6000000000	28.7000000000	602.2000000000	171.2000000000	2017-198	19:21:11.953
22	4761.9200000000	-0.5700000000	-3.6900000000	34.1000000000	-201.3000000000	28.9000000000	602.0000000000	171.4000000000	2017-198	19:21:12.515
23	4762.5600000000	-0.2100000000	-3.7100000000	34.2000000000	-201.8000000000	28.4000000000	602.4000000000	170.2000000000	2017-198	19:21:13.139
24	4763.1900000000	-0.6100000000	-3.8700000000	34.1000000000	-201.9000000000	29.1000000000	602.2000000000	171.4000000000	2017-198	19:21:13.763
25	4763.8200000000	-0.2500000000	-3.6500000000	34.1000000000	-201.7000000000	29.1000000000	602.2000000000	170.2000000000	2017-198	19:21:14.418
26	4764.4500000000	-0.5100000000	-3.7300000000	34.1000000000	-201.7000000000	28.7000000000	602.2000000000	171.2000000000	2017-198	19:21:15.027
27	4765.0800000000	-0.3800000000	-3.8800000000	34.1000000000	-201.3000000000	28.7000000000	602.2000000000	170.6000000000	2017-198	19:21:15.682
28	4765.7100000000	-0.4300000000	-3.7400000000	34.1000000000	-201.1000000000	28.4000000000	602.2000000000	171.0000000000	2017-198	19:21:16.399
29	4766.3500000000	-0.4700000000	-3.7400000000	34.1000000000	-201.7000000000	28.4000000000	601.8000000000	171.1000000000	2017-198	19:21:16.930
30	4766.9800000000	-0.4800000000	-3.6300000000	34.1000000000	-201.7000000000	28.7000000000	602.2000000000	171.2000000000	2017-198	19:21:17.569
31	4767.6100000000	-0.4800000000	-3.6000000000	34.2000000000	-201.8000000000	29.1000000000	602.2000000000	171.0000000000	2017-198	19:21:18.209
32	4768.2400000000	-0.3900000000	-3.8600000000	34.2000000000	-201.6000000000	29.1000000000	601.9000000000	170.5000000000	2017-198	19:21:18.880
33	4768.8800000000	-0.5700000000	-3.6600000000	34.1000000000	-201.3000000000	28.2000000000	602.2000000000	171.6000000000	2017-198	19:21:19.535
34	4769.5100000000	-0.4000000000	-3.8300000000	34.1000000000	-201.5000000000	28.7000000000	602.0000000000	170.8000000000	2017-198	19:21:20.097
35	4770.1400000000	-0.4100000000	-3.7100000000	34.2000000000	-201.8000000000	28.9000000000	602.2000000000	170.8000000000	2017-198	19:21:20.721
36	4770.7700000000	-0.6200000000	-3.7600000000	34.1000000000	-201.5000000000	29.1000000000	602.0000000000	171.4000000000	2017-198	19:21:21.360
37	4771.4000000000	-0.4000000000	-3.7900000000	34.1000000000	-201.5000000000	28.7000000000	602.0000000000	170.8000000000	2017-198	19:21:22.078
38	4772.0400000000	-0.4300000000	-3.6900000000	34.2000000000	-201.8000000000	28.9000000000	602.2000000000	170.9000000000	2017-198	19:21:22.655
39	4772.6700000000	-0.5300000000	-3.8400000000	34.1000000000	-201.1000000000	29.1000000000	602.2000000000	171.1000000000	2017-198	19:21:23.263
40	4773.3000000000	-0.2700000000	-3.7000000000	34.1000000000	-200.9000000000	28.0000000000	602.0000000000	170.6000000000	2017-198	19:21:23.887
41	4773.9300000000	-0.6300000000	-3.8500000000	34.1000000000	-201.5000000000	29.3000000000	602.2000000000	171.4000000000	2017-198	19:21:24.574
42	4774.5600000000	-0.4100000000	-3.6400000000	34.2000000000	-201.2000000000	28.4000000000	602.2000000000	171.0000000000	2017-198	19:21:25.151
43	4775.2000000000	-0.3400000000	-3.7800000000	34.2000000000	-202.0000000000	29.1000000000	602.2000000000	170.4000000000	2017-198	19:21:25.869
44	4775.8300000000	-0.5200000000	-3.9700000000	34.2000000000	-201.8000000000	29.6000000000	602.2000000000	170.8000000000	2017-198	19:21:26.446
45	4776.4600000000	-0.3000000000	-3.5600000000	34.1000000000	-201.1000000000	27.5000000000	601.8000000000	170.9000000000	2017-198	19:21:27.054
46	4777.0900000000	-0.2800000000	-3.7300000000	34.1000000000	-201.7000000000	28.4000000000	602.2000000000	170.5000000000	2017-198	19:21:27.678
47	4777.7300000000	-0.7500000000	-3.9000000000	34.2000000000	-202.2000000000	29.6000000000	602.2000000000	171.7000000000	2017-198	19:21:28.318
48	4778.3600000000	-0.3600000000	-3.6900000000	34.2000000000	-201.2000000000	28.2000000000	602.2000000000	170.8000000000	2017-198	19:21:28.942
49	4778.9900000000	-0.3800000000	-3.8300000000	34.2000000000	-201.6000000000	29.1000000000	602.2000000000	170.5000000000	2017-198	19:21:29.675
50	4779.6200000000	-0.5600000000	-3.7000000000	34.2000000000	-202.0000000000	29.1000000000	602.2000000000	171.3000000000	2017-198	19:21:30.268
51	4780.2600000000	-0.4500000000	-3.8900000000	34.2000000000	-201.0000000000	27.8000000000	602.2000000000	171.2000000000	2017-198	19:21:30.907
52	4780.8900000000	-0.6100000000	-3.9700000000	34.2000000000	-201.4000000000	28.7000000000	602.4000000000	171.4000000000	2017-198	19:21:31.485
53	4781.5200000000	-0.4000000000	-3.7400000000	34.2000000000	-202.0000000000	28.9000000000	602.4000000000	170.7000000000	2017-198	19:21:32.109
54	4782.1600000000	-0.4100000000	-3.7900000000	34.2000000000	-201.4000000000	28.2000000000	602.4000000000	171.0000000000	2017-198	19:21:32.733
55	4782.7900000000	-0.4900000000	-3.8300000000	34.2000000000	-201.4000000000	28.9000000000	602.4000000000	171.0000000000	2017-198	19:21:33.372
56	4783.4200000000	-0.4400000000	-3.6900000000	34.2000000000	-201.8000000000	28.7000000000	602.4000000000	171.0000000000	2017-198	19:21:34.090
57	4784.0600000000	-0.5300000000	-3.8400000000	34.2000000000	-202.0000000000	28.9000000000	602.4000000000	171.2000000000	2017-198	19:21:34.651
58	4784.6900000000	-0.4500000000	-3.7000000000	34.2000000000	-201.2000000000	28.4000000000	601.9000000000	171.1000000000	2017-198	19:21:35.275
59	4785.3300000000	-0.3200000000	-3.7500000000	34.2000000000	-201.8000000000	28.4000000000	602.4000000000	170.6000000000	2017-198	19:21:35.915
60	4785.9600000000	-0.3000000000	-3.7500000000	34.2000000000	-201.8000000000	28.9000000000	602.2000000000	170.4000000000	2017-198	19:21:36.539
61	4786.5900000000	-0.6700000000	-3.7600000000	34.2000000000	-201.6000000000	29.1000000000	602.4000000000	171.6000000000	2017-198	19:21:37.179
62	4787.2300000000	-0.2700000000	-3.7400000000	34.2000000000	-201.4000000000	28.0000000000	602.2000000000	170.6000000000	2017-198	19:21:37.818
63	4787.8600000000	-0.3800000000	-3.7300000000	34.2000000000	-201.2000000000	28.4000000000	601.9000000000	170.8000000000	2017-198	19:21:38.458
64	4788.4900000000	-0.5100000000	-3.8400000000	34.2000000000	-201.8000000000	28.4000000000	602.2000000000	171.2000000000	2017-198	19:21:39.097
65	4789.1200000000	-0.3600000000	-3.6500000000	34.2000000000	-201.2000000000	28.2000000000	602.4000000000	170.8000000000	2017-198	19:21:39.706
66	4789.7600000000	-0.3800000000	-3.7400000000	34.2000000000	-201.8000000000	28.4000000000	601.9000000000	170.8000000000	2017-198	19:21:40.345
67	4790.3900000000	-0.5300000000	-3.6800000000	34.2000000000	-202.0000000000	28.7000000000	601.9000000000	171.3000000000	2017-198	19:21:40.969
68	4791.0200000000	-0.4400000000	-3.8900000000	34.2000000000	-201.4000000000	28.7000000000	602.2000000000	170.9000000000	2017-198	19:21:41.671
69	4791.6600000000	-0.5300000000	-3.8000000000	34.2000000000	-201.2000000000	28.7000000000	602.2000000000	171.2000000000	2017-198	19:21:42.249
70	4792.2900000000	-0.5200000000	-3.7900000000	34.2000000000	-201.8000000000	28.9000000000	602.2000000000	171.1000000000	2017-198	19:21:42.951
71	4792.9300000000	-0.4000000000	-3.7600000000	34.2000000000	-201.2000000000	29.1000000000	602.4000000000	170.6000000000	2017-198	19:21:43.512
72	4793.5600000000	-0.1900000000	-3.6900000000	34.2000000000	-201.4000000000	28.7000000000	602.4000000000	170.1000000000	2017-198	19:21:44.152
73	4794.1900000000	-0.4400000000	-3.8800000000	34.2000000000	-201.8000000000	28.7000000000	602.2000000000	170.9000000000	2017-198	19:21:44.869
74	4794.8300000000	-0.5300000000	-3.7600000000	34.2000000000	-201.2000000000	28.4000000000	602.2000000000	171.3000000000	2017-198	19:21:45.462
75	4795.4600000000	-0.0400000000	-3.5000000000	34.2000000000	-200.6000000000	27.3000000000	602.2000000000	170.0000000000	2017-198	19:21:46.039
76	4796.0900000000	-0.6600000000	-3.9700000000	34.2000000000	-202.2000000000	29.1000000000	602.2000000000	171.5000000000	2017-198	19:21:46.695
77	4796.7300000000	-0.4800000000	-3.5800000000	34.2000000000	-201.6000000000	28.4000000000	602.2000000000	171.3000000000	2017-198	19:21:47.303
78	4797.3600000000	-0.3400000000	-3.7000000000	34.2000000000	-201.4000000000	28.0000000000	601.9000000000	170.8000000000	2017-198	19:21:47.958
79	4797.9900000000	-0.6400000000	-3.9400000000	34.2000000000	-201.8000000000	28.9000000000	602.4000000000	171.5000000000	2017-198	19:21:48.582
80	4798.6300000000	-0.3900000000	-3.6400000000	34.2000000000	-201.8000000000	28.4000000000	602.2000000000	170.9000000000	2017-198	19:21:49.237
81	4799.2600000000	-0.4500000000	-3.7100000000	34.2000000000	-201.0000000000	28.4000000000	602.4000000000	171.1000000000	2017-198	19:21:49.846
82	4799.8900000000	-0.4700000000	-3.6600000000	34.2000000000	-201.8000000000	28.2000000000	602.4000000000	171.2000000000	2017-198	19:21:50.548
83	4800.5300000000	-0.4700000000	-3.8500000000	34.2000000000	-202.2000000000	28.7000000000	602.4000000000	171.0000000000	2017-198	19:21:51.125
