FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
122	4825.4300000000	1.2100000000	-3.0700000000	34.2000000000	-168.2000000000	-131.4000000000	602.2000000000	220.6000000000	2017-198	19:22:16.008
123	4826.0700000000	1.1800000000	-3.2000000000	34.2000000000	-168.5000000000	-131.0000000000	602.2000000000	220.8000000000	2017-198	19:22:16.648
124	4826.7100000000	1.3100000000	-3.1900000000	34.2000000000	-169.3000000000	-130.3000000000	602.4000000000	220.1000000000	2017-198	19:22:17.383
125	4827.3500000000	1.3900000000	-3.0400000000	34.2000000000	-169.1000000000	-130.3000000000	602.4000000000	219.6000000000	2017-198	19:22:18.022
126	4827.9900000000	1.2200000000	-3.1600000000	34.2000000000	-169.1000000000	-130.3000000000	602.4000000000	220.3000000000	2017-198	19:22:18.631
127	4828.6300000000	1.1700000000	-3.3800000000	34.2000000000	-168.9000000000	-130.3000000000	601.9000000000	221.0000000000	2017-198	19:22:19.224
128	4829.2700000000	1.3400000000	-2.9200000000	34.2000000000	-168.5000000000	-131.2000000000	602.4000000000	219.8000000000	2017-198	19:22:19.848
129	4829.9100000000	1.2200000000	-3.3000000000	34.1000000000	-169.3000000000	-130.1000000000	602.0000000000	220.5000000000	2017-198	19:22:20.503
130	4830.5500000000	1.3100000000	-2.9600000000	34.2000000000	-168.9000000000	-130.1000000000	601.9000000000	219.6000000000	2017-198	19:22:21.142
131	4831.1900000000	1.1700000000	-3.1200000000	34.2000000000	-169.1000000000	-130.8000000000	602.4000000000	220.5000000000	2017-198	19:22:21.844
132	4831.8300000000	1.3400000000	-3.1000000000	34.2000000000	-168.7000000000	-130.5000000000	602.4000000000	220.0000000000	2017-198	19:22:22.453
133	4832.4700000000	1.2200000000	-3.1600000000	34.2000000000	-168.2000000000	-130.8000000000	602.4000000000	220.6000000000	2017-198	19:22:23.061
134	4833.1100000000	1.4400000000	-3.1200000000	34.2000000000	-169.3000000000	-130.5000000000	602.2000000000	219.7000000000	2017-198	19:22:23.810
135	4833.7500000000	1.0500000000	-3.1100000000	34.2000000000	-168.9000000000	-130.5000000000	602.2000000000	220.7000000000	2017-198	19:22:24.325
136	4834.3900000000	1.3800000000	-3.2400000000	34.2000000000	-168.7000000000	-130.3000000000	602.4000000000	220.2000000000	2017-198	19:22:25.011
137	4835.0300000000	1.2500000000	-3.2200000000	34.2000000000	-168.9000000000	-130.5000000000	602.4000000000	220.5000000000	2017-198	19:22:25.651
138	4835.6700000000	1.4100000000	-2.9400000000	34.2000000000	-168.7000000000	-130.5000000000	602.2000000000	219.4000000000	2017-198	19:22:26.353
139	4836.3100000000	1.4000000000	-2.9200000000	34.2000000000	-169.3000000000	-130.3000000000	602.2000000000	219.3000000000	2017-198	19:22:26.930
140	4836.9500000000	1.3100000000	-3.3900000000	34.2000000000	-169.7000000000	-129.9000000000	602.2000000000	220.4000000000	2017-198	19:22:27.538
141	4837.5900000000	1.2100000000	-3.2600000000	34.2000000000	-168.7000000000	-131.0000000000	602.2000000000	220.8000000000	2017-198	19:22:28.178
142	4838.2300000000	1.2700000000	-3.1100000000	34.2000000000	-169.1000000000	-130.3000000000	602.2000000000	220.1000000000	2017-198	19:22:28.818
143	4838.8700000000	1.1900000000	-3.1600000000	34.2000000000	-169.5000000000	-129.9000000000	602.6000000000	220.2000000000	2017-198	19:22:29.457
144	4839.5100000000	1.2100000000	-3.1700000000	34.2000000000	-168.7000000000	-130.8000000000	602.2000000000	220.6000000000	2017-198	19:22:30.159
145	4840.1500000000	1.1300000000	-3.1900000000	34.2000000000	-168.9000000000	-129.6000000000	602.2000000000	220.5000000000	2017-198	19:22:30.752
146	4840.7900000000	1.1800000000	-3.0700000000	34.2000000000	-168.9000000000	-129.6000000000	602.4000000000	220.1000000000	2017-198	19:22:31.470
147	4841.4300000000	1.2700000000	-3.2100000000	34.2000000000	-169.3000000000	-130.3000000000	601.9000000000	220.2000000000	2017-198	19:22:32.016
148	4842.0700000000	1.2100000000	-2.9900000000	34.3000000000	-169.4000000000	-130.1000000000	602.1000000000	219.8000000000	2017-198	19:22:32.655
149	4842.7100000000	1.0300000000	-3.5000000000	34.2000000000	-169.1000000000	-129.6000000000	602.4000000000	221.4000000000	2017-198	19:22:33.295
