FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
59	4295.8700000000	-0.7600000000	-6.0000000000	33.8000000000	-136.2000000000	154.2000000000	601.7000000000	115.7000000000	2017-198	19:13:26.481
60	4296.5100000000	-0.6200000000	-5.9500000000	33.8000000000	-135.2000000000	154.7000000000	601.4000000000	115.3000000000	2017-198	19:13:27.121
61	4297.1500000000	-0.7600000000	-5.8500000000	33.8000000000	-135.8000000000	154.7000000000	601.7000000000	116.1000000000	2017-198	19:13:27.760
62	4297.7900000000	-0.6300000000	-6.2600000000	33.8000000000	-136.4000000000	155.1000000000	601.9000000000	114.6000000000	2017-198	19:13:28.447
63	4298.4400000000	-0.8900000000	-5.6700000000	33.8000000000	-135.4000000000	155.6000000000	601.7000000000	116.6000000000	2017-198	19:13:29.102
64	4299.0800000000	-0.7500000000	-6.1100000000	33.8000000000	-136.8000000000	154.2000000000	601.7000000000	115.5000000000	2017-198	19:13:29.663
65	4299.7200000000	-0.5700000000	-5.9500000000	33.8000000000	-135.8000000000	154.0000000000	601.9000000000	115.5000000000	2017-198	19:13:30.334
66	4300.3600000000	-1.0800000000	-6.2100000000	33.8000000000	-136.0000000000	155.4000000000	601.9000000000	115.3000000000	2017-198	19:13:30.958
67	4301.0000000000	-0.7400000000	-5.8700000000	33.8000000000	-135.6000000000	154.5000000000	601.9000000000	115.9000000000	2017-198	19:13:31.660
68	4301.6400000000	-0.6500000000	-6.0500000000	33.8000000000	-134.8000000000	154.0000000000	601.7000000000	115.0000000000	2017-198	19:13:32.237
69	4302.2800000000	-0.8300000000	-5.9900000000	33.8000000000	-136.0000000000	154.5000000000	601.7000000000	115.8000000000	2017-198	19:13:32.893
70	4302.9200000000	-0.6200000000	-6.3800000000	33.8000000000	-136.6000000000	154.7000000000	601.9000000000	114.3000000000	2017-198	19:13:33.517
71	4303.5700000000	-0.5600000000	-6.0400000000	33.8000000000	-136.0000000000	154.5000000000	601.9000000000	115.2000000000	2017-198	19:13:34.172
72	4304.2100000000	-0.8200000000	-6.2600000000	33.8000000000	-136.2000000000	154.9000000000	601.7000000000	114.8000000000	2017-198	19:13:34.796
73	4304.8500000000	-0.4700000000	-6.1900000000	33.8000000000	-136.0000000000	154.2000000000	601.9000000000	114.6000000000	2017-198	19:13:35.435
74	4305.4900000000	-0.7800000000	-6.0000000000	33.9000000000	-135.7000000000	155.4000000000	601.8000000000	115.4000000000	2017-198	19:13:36.075
75	4306.1400000000	-1.4600000000	-5.4000000000	33.8000000000	-131.9000000000	159.0000000000	601.7000000000	116.8000000000	2017-198	19:13:36.730
76	4306.7800000000	-1.0400000000	-5.4300000000	33.8000000000	-131.5000000000	159.2000000000	601.9000000000	115.8000000000	2017-198	19:13:37.385
77	4307.4200000000	-1.3400000000	-5.6700000000	33.8000000000	-130.7000000000	158.1000000000	601.9000000000	115.4000000000	2017-198	19:13:38.009
78	4308.0700000000	-1.7400000000	-4.6700000000	33.8000000000	-126.3000000000	163.0000000000	602.2000000000	117.3000000000	2017-198	19:13:38.665
79	4308.7100000000	-1.1900000000	-5.2600000000	33.8000000000	-127.5000000000	161.9000000000	601.9000000000	115.0000000000	2017-198	19:13:39.289
80	4309.3500000000	-0.7500000000	-5.8900000000	33.8000000000	-129.7000000000	157.4000000000	601.9000000000	113.6000000000	2017-198	19:13:39.944
81	4309.9900000000	-1.2100000000	-5.0200000000	33.8000000000	-128.3000000000	163.0000000000	601.7000000000	115.9000000000	2017-198	19:13:40.583
82	4310.6400000000	-1.4300000000	-4.7600000000	33.8000000000	-128.5000000000	163.2000000000	601.4000000000	117.1000000000	2017-198	19:13:41.223
83	4311.2800000000	-1.1000000000	-5.2100000000	33.8000000000	-130.9000000000	161.2000000000	601.7000000000	116.2000000000	2017-198	19:13:41.863
84	4311.9200000000	-1.0100000000	-5.6000000000	33.8000000000	-130.7000000000	158.1000000000	601.7000000000	115.2000000000	2017-198	19:13:42.502
85	4312.5600000000	-1.2700000000	-5.3300000000	33.8000000000	-129.5000000000	161.2000000000	601.9000000000	115.6000000000	2017-198	19:13:43.235
86	4313.2000000000	-0.8000000000	-5.3100000000	33.8000000000	-129.7000000000	161.4000000000	601.7000000000	115.0000000000	2017-198	19:13:43.797
87	4313.8500000000	-1.2600000000	-5.3600000000	33.8000000000	-130.3000000000	161.4000000000	601.7000000000	115.7000000000	2017-198	19:13:44.437
88	4314.4800000000	-1.3100000000	-5.0100000000	33.9000000000	-129.9000000000	162.1000000000	601.8000000000	116.7000000000	2017-198	19:13:45.123
89	4315.1300000000	-1.1300000000	-5.1200000000	33.8000000000	-130.1000000000	159.9000000000	601.9000000000	116.5000000000	2017-198	19:13:45.809
90	4315.7700000000	-1.5700000000	-5.0700000000	33.8000000000	-129.9000000000	161.4000000000	601.7000000000	117.0000000000	2017-198	19:13:46.355
91	4316.4100000000	-0.9500000000	-5.4500000000	33.8000000000	-130.5000000000	158.7000000000	601.7000000000	115.4000000000	2017-198	19:13:47.104
92	4317.0600000000	-1.5300000000	-4.9200000000	33.8000000000	-129.5000000000	161.7000000000	601.7000000000	117.3000000000	2017-198	19:13:47.650
93	4317.6900000000	-1.1000000000	-5.4800000000	33.8000000000	-130.1000000000	160.3000000000	601.7000000000	115.2000000000	2017-198	19:13:48.290
94	4318.3300000000	-0.9800000000	-5.4500000000	33.8000000000	-128.9000000000	160.3000000000	601.9000000000	114.7000000000	2017-198	19:13:48.929
95	4318.9800000000	-1.4500000000	-4.8200000000	33.8000000000	-128.7000000000	162.8000000000	601.7000000000	117.1000000000	2017-198	19:13:49.616
96	4319.6200000000	-1.0500000000	-5.3000000000	33.8000000000	-129.5000000000	160.5000000000	601.9000000000	115.5000000000	2017-198	19:13:50.271
97	4320.2600000000	-1.3100000000	-5.3500000000	33.8000000000	-130.5000000000	159.9000000000	601.7000000000	116.1000000000	2017-198	19:13:50.848
98	4320.9000000000	-1.5400000000	-4.7400000000	33.8000000000	-126.1000000000	163.2000000000	601.7000000000	116.6000000000	2017-198	19:13:51.503
99	4321.5500000000	-1.6700000000	-3.8800000000	33.8000000000	-121.0000000000	164.3000000000	601.7000000000	117.9000000000	2017-198	19:13:52.159
100	4322.1900000000	-2.2700000000	-3.0800000000	33.8000000000	-121.0000000000	159.9000000000	601.9000000000	122.4000000000	2017-198	19:13:52.767
101	4322.8300000000	-1.8000000000	-5.9500000000	33.8000000000	-119.2000000000	163.9000000000	601.4000000000	110.5000000000	2017-198	19:13:53.422
102	4323.4700000000	-2.3200000000	-2.1600000000	33.8000000000	-107.0000000000	169.1000000000	601.7000000000	119.6000000000	2017-198	19:13:54.062
103	4324.1100000000	-2.1800000000	-2.1800000000	33.8000000000	-104.0000000000	171.5000000000	601.9000000000	117.9000000000	2017-198	19:13:54.701
104	4324.7500000000	-3.4600000000	-1.4300000000	33.8000000000	-101.0000000000	179.0000000000	601.9000000000	120.5000000000	2017-198	19:13:55.341
105	4325.3900000000	-2.7400000000	-1.4100000000	33.8000000000	-98.5000000000	179.2000000000	601.7000000000	118.5000000000	2017-198	19:13:55.981
106	4326.0300000000	-1.9600000000	-2.7000000000	33.8000000000	-102.6000000000	171.8000000000	601.9000000000	115.5000000000	2017-198	19:13:56.620
107	4326.6800000000	-2.9800000000	-1.1400000000	33.8000000000	-102.2000000000	176.0000000000	601.9000000000	121.3000000000	2017-198	19:13:57.275
108	4327.3200000000	-1.6500000000	-3.2100000000	33.8000000000	-107.4000000000	169.1000000000	601.9000000000	115.2000000000	2017-198	19:13:57.899
109	4327.9600000000	-2.3100000000	-2.0100000000	33.8000000000	-103.8000000000	172.2000000000	601.9000000000	118.6000000000	2017-198	19:13:58.555
110	4328.6000000000	-2.4600000000	-2.0500000000	33.8000000000	-108.2000000000	170.4000000000	601.7000000000	120.3000000000	2017-198	19:13:59.179
111	4329.2400000000	-1.5700000000	-4.0000000000	33.8000000000	-117.6000000000	163.9000000000	601.7000000000	116.4000000000	2017-198	19:13:59.849
112	4329.8800000000	-1.6700000000	-3.3300000000	33.8000000000	-115.7000000000	163.0000000000	601.9000000000	118.3000000000	2017-198	19:14:00.473
113	4330.5300000000	-1.6200000000	-4.1700000000	33.9000000000	-119.5000000000	161.9000000000	601.8000000000	116.8000000000	2017-198	19:14:01.129
114	4331.1700000000	-1.0100000000	-3.3600000000	33.9000000000	-127.4000000000	152.5000000000	602.1000000000	122.3000000000	2017-198	19:14:01.768
115	4331.8100000000	-0.0100000000	-6.0400000000	33.9000000000	-133.3000000000	151.6000000000	602.1000000000	114.0000000000	2017-198	19:14:02.408
116	4332.4500000000	-0.6100000000	-5.3300000000	33.8000000000	-132.5000000000	155.1000000000	601.9000000000	116.4000000000	2017-198	19:14:03.032
117	4333.0900000000	-0.4000000000	-5.1600000000	33.8000000000	-133.1000000000	152.0000000000	601.9000000000	117.3000000000	2017-198	19:14:03.765
118	4333.7300000000	0.0500000000	-5.9400000000	33.8000000000	-134.2000000000	148.6000000000	601.7000000000	115.0000000000	2017-198	19:14:04.311
119	4334.3600000000	0.0300000000	-6.0600000000	33.8000000000	-133.1000000000	149.5000000000	601.7000000000	114.1000000000	2017-198	19:14:04.966
120	4335.0000000000	-0.2200000000	-5.6700000000	33.8000000000	-131.9000000000	149.5000000000	601.9000000000	115.4000000000	2017-198	19:14:05.590
121	4335.6400000000	-0.1300000000	-5.5800000000	33.8000000000	-132.1000000000	150.4000000000	601.4000000000	115.5000000000	2017-198	19:14:06.308
122	4336.2900000000	-0.1200000000	-5.8000000000	33.9000000000	-133.5000000000	149.3000000000	601.6000000000	115.3000000000	2017-198	19:14:06.963
123	4336.9300000000	-0.0900000000	-6.0100000000	33.8000000000	-133.1000000000	149.7000000000	601.7000000000	114.4000000000	2017-198	19:14:07.540
124	4337.5700000000	-0.0400000000	-6.0500000000	33.9000000000	-133.7000000000	149.6000000000	601.8000000000	114.4000000000	2017-198	19:14:08.195
125	4338.2100000000	-0.0100000000	-5.8500000000	33.8000000000	-133.8000000000	147.5000000000	601.7000000000	115.4000000000	2017-198	19:14:08.897
126	4338.8400000000	0.0300000000	-5.9900000000	33.8000000000	-134.0000000000	148.2000000000	601.7000000000	114.8000000000	2017-198	19:14:09.443
127	4339.4800000000	0.0000000000	-6.0100000000	33.8000000000	-134.8000000000	148.6000000000	601.7000000000	115.0000000000	2017-198	19:14:10.145
128	4340.1200000000	-0.0600000000	-5.7600000000	33.8000000000	-135.8000000000	147.9000000000	601.7000000000	116.3000000000	2017-198	19:14:10.785
129	4340.7600000000	0.2600000000	-6.5600000000	33.9000000000	-138.2000000000	146.2000000000	601.8000000000	114.1000000000	2017-198	19:14:11.378
