SN	INTTIME(LT)	SAMPLE(DELAY)	LT(348.18)	LT(351.52)	LT(354.85)	LT(358.19)	LT(361.52)	LT(364.86)	LT(368.20)	LT(371.54)	LT(374.88)	LT(378.22)	LT(381.56)	LT(384.90)	LT(388.24)	LT(391.58)	LT(394.92)	LT(398.27)	LT(401.61)	LT(404.95)	LT(408.30)	LT(411.64)	LT(414.99)	LT(418.34)	LT(421.68)	LT(425.03)	LT(428.38)	LT(431.72)	LT(435.07)	LT(438.42)	LT(441.77)	LT(445.12)	LT(448.47)	LT(451.82)	LT(455.17)	LT(458.52)	LT(461.87)	LT(465.22)	LT(468.58)	LT(471.93)	LT(475.28)	LT(478.63)	LT(481.99)	LT(485.34)	LT(488.69)	LT(492.05)	LT(495.40)	LT(498.76)	LT(502.11)	LT(505.47)	LT(508.82)	LT(512.17)	LT(515.53)	LT(518.88)	LT(522.24)	LT(525.60)	LT(528.95)	LT(532.31)	LT(535.66)	LT(539.02)	LT(542.37)	LT(545.73)	LT(549.09)	LT(552.44)	LT(555.80)	LT(559.15)	LT(562.51)	LT(565.87)	LT(569.22)	LT(572.58)	LT(575.93)	LT(579.29)	LT(582.64)	LT(586.00)	LT(589.35)	LT(592.71)	LT(596.06)	LT(599.42)	LT(602.77)	LT(606.13)	LT(609.48)	LT(612.84)	LT(616.19)	LT(619.55)	LT(622.90)	LT(626.25)	LT(629.61)	LT(632.96)	LT(636.31)	LT(639.67)	LT(643.02)	LT(646.37)	LT(649.72)	LT(653.07)	LT(656.42)	LT(659.77)	LT(663.12)	LT(666.47)	LT(669.82)	LT(673.17)	LT(676.52)	LT(679.87)	LT(683.22)	LT(686.56)	LT(689.91)	LT(693.26)	LT(696.60)	LT(699.95)	LT(703.30)	LT(706.64)	LT(709.98)	LT(713.33)	LT(716.67)	LT(720.01)	LT(723.35)	LT(726.70)	LT(730.04)	LT(733.38)	LT(736.72)	LT(740.06)	LT(743.39)	LT(746.73)	LT(750.07)	LT(753.41)	LT(756.74)	LT(760.08)	LT(763.41)	LT(766.74)	LT(770.08)	LT(773.41)	LT(776.74)	LT(780.07)	LT(783.40)	LT(786.73)	LT(790.06)	LT(793.39)	LT(796.71)	LT(800.04)	LT(803.36)	DARK_SAMP(LT)	DARK_AVE(LT)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0251	1.0240000000	0.0000000000	0.0423946468	0.0402083148	0.0310197477	0.0335185857	0.0344651163	0.0254414373	0.0332694616	0.0329549800	0.0241690725	0.0354662242	0.0353549362	0.0270840545	0.0370681719	0.0341372330	0.0341924470	0.0413530283	0.0337600419	0.0321752629	0.0352945818	0.0280079253	0.0306052778	0.0287235340	0.0220756334	0.0277886376	0.0235979388	0.0186114108	0.0248287192	0.0187398584	0.0180557100	0.0249551265	0.0190548166	0.0200313649	0.0291602597	0.0213647529	0.0217273848	0.0315376800	0.0218850251	0.0252683205	0.0323508860	0.0253952806	0.0272295561	0.0331335898	0.0237915821	0.0270789914	0.0342869304	0.0256496958	0.0250683063	0.0328806866	0.0223469126	0.0225104416	0.0325638383	0.0213084408	0.0220179392	0.0308229560	0.0212600889	0.0244240398	0.0278345849	0.0243387408	0.0265818394	0.0277297007	0.0237775529	0.0255631595	0.0266900444	0.0239271074	0.0255111333	0.0265149783	0.0251372343	0.0235607446	0.0275066516	0.0295702137	0.0254468409	0.0336180744	0.0352501482	0.0301616208	0.0373178033	0.0392872035	0.0363619042	0.0411547545	0.0392814415	0.0372511024	0.0423643499	0.0399665053	0.0359864840	0.0422527779	0.0425597343	0.0385730006	0.0461464068	0.0450291237	0.0368305372	0.0502424374	0.0405860369	0.0373690745	0.0473492034	0.0433544121	0.0395338668	0.0568675808	0.0442715356	0.0446427142	0.0625323335	0.0468153593	0.0517059630	0.0593297144	0.0469893443	0.0510811009	0.0513468776	0.0482411151	0.0519661555	0.0496623539	0.0451335725	0.0489161710	0.0437444307	0.0400142160	0.0509347976	0.0453159372	0.0401745084	0.0489975924	0.0479458763	0.0458804961	0.0518775064	0.0562637008	0.0505131361	0.0557082011	0.0589571211	0.0542419633	0.0561031777	0.0623207141	0.0538760062	0.0628419726	0.0568575536	0.0620469861	0.0692784303	0.0619971900	0.0645906935	0.0715590733	0.0747504195	0.0779895817	0.0731306587	15	1408	45.5000000000	221	1599.5500000000	0	2017-198	18:28:32.946
0251	1.0240000000	0.0000000000	0.0460133838	0.0393398846	0.0292563512	0.0377556982	0.0346115216	0.0273689200	0.0368661602	0.0359046939	0.0326583276	0.0401454323	0.0327662723	0.0340961074	0.0397022139	0.0323971532	0.0345326703	0.0350143513	0.0305764988	0.0267009778	0.0302033737	0.0260934893	0.0227234471	0.0244645000	0.0218452974	0.0204716710	0.0209807031	0.0197287435	0.0213393692	0.0228903048	0.0230185513	0.0207511969	0.0243586442	0.0252490891	0.0249693938	0.0250264260	0.0278114612	0.0290504159	0.0213972142	0.0307648826	0.0294125327	0.0215172504	0.0340087852	0.0315648573	0.0207834495	0.0321585245	0.0305218608	0.0220291221	0.0308425216	0.0303411962	0.0210914681	0.0299444554	0.0281612208	0.0207038672	0.0327663202	0.0256158758	0.0219625495	0.0302030174	0.0257804478	0.0211790671	0.0293852986	0.0243899934	0.0180010444	0.0272267057	0.0215879731	0.0159312301	0.0270692214	0.0214717855	0.0199328848	0.0322935427	0.0255090820	0.0238572902	0.0378903460	0.0293529546	0.0301998430	0.0402020580	0.0321875672	0.0371587475	0.0414680526	0.0329238036	0.0409627509	0.0385610313	0.0336524180	0.0407745036	0.0363164294	0.0367897925	0.0422078032	0.0421840962	0.0413567598	0.0448419274	0.0449997336	0.0446589817	0.0452741575	0.0484095565	0.0461557516	0.0439554187	0.0459749349	0.0481766823	0.0440685399	0.0481074184	0.0481763671	0.0486688783	0.0467277138	0.0524379770	0.0467793145	0.0479190720	0.0490238335	0.0473942746	0.0515418641	0.0585761097	0.0444981598	0.0542195188	0.0556545061	0.0440818110	0.0593878065	0.0490564190	0.0453300581	0.0629582593	0.0512195102	0.0523370143	0.0638706079	0.0512645048	0.0538334618	0.0632815791	0.0552329982	0.0577652950	0.0696180945	0.0561384660	0.0616060344	0.0727797729	0.0589533093	0.0706070887	0.0771073153	0.0671441338	0.0721984321	0.0814517341	0.0694614747	0.0809081759	0.0912036950	15	1422	47.0000000000	222	1606.9600000000	0	2017-198	18:28:40.328
0251	1.0240000000	0.0000000000	0.0338239539	0.0369082803	0.0326228355	0.0294327988	0.0315370111	0.0273689200	0.0275746889	0.0335759724	0.0310257785	0.0339621931	0.0346646258	0.0326936969	0.0423362560	0.0449257275	0.0333418886	0.0395181481	0.0399679510	0.0297422473	0.0379129174	0.0311530702	0.0251784436	0.0326175080	0.0242638255	0.0217821725	0.0294605466	0.0210492276	0.0209405863	0.0285230535	0.0186512510	0.0193498870	0.0284385116	0.0190921745	0.0201337793	0.0290209785	0.0204646519	0.0232467996	0.0309095262	0.0247686330	0.0228970538	0.0341854823	0.0250132696	0.0241133783	0.0319004612	0.0255160581	0.0251988315	0.0322443122	0.0227586202	0.0266589352	0.0316372021	0.0243689450	0.0264490917	0.0300143017	0.0259590122	0.0298762141	0.0288700793	0.0254642558	0.0313722654	0.0259185776	0.0270303929	0.0285089657	0.0268879805	0.0286684457	0.0255808985	0.0284803153	0.0284047255	0.0250580559	0.0283050992	0.0282718594	0.0231590000	0.0276253887	0.0315416189	0.0262873997	0.0353904344	0.0378396022	0.0303220268	0.0433803880	0.0402766180	0.0353244976	0.0434847151	0.0361049147	0.0323617615	0.0409361033	0.0368113474	0.0345704546	0.0450232522	0.0427257605	0.0336196377	0.0450291237	0.0412001073	0.0383053941	0.0466415261	0.0395377406	0.0419786705	0.0537718597	0.0427544008	0.0485809101	0.0580752433	0.0389361425	0.0463306000	0.0540234887	0.0378083506	0.0495142096	0.0486695830	0.0388545892	0.0486014619	0.0465474341	0.0390252664	0.0492378893	0.0430155303	0.0444613589	0.0467219496	0.0410846357	0.0407478380	0.0468561356	0.0444334407	0.0437337344	0.0505180172	0.0497065810	0.0511432349	0.0540140626	0.0566429681	0.0517909367	0.0554990070	0.0528868357	0.0561031777	0.0555764434	0.0530171142	0.0605036666	0.0628454271	0.0519582939	0.0689652748	0.0684308697	0.0606214385	0.0879331325	0.0708718600	0.0725172174	0.0889445655	15	1419	46.5000000000	223	1614.3700000000	0	2017-198	18:28:47.754
0251	1.0240000000	0.0000000000	0.0456324641	0.0395135707	0.0377527162	0.0362424437	0.0332938742	0.0355236545	0.0361168480	0.0363704382	0.0396782885	0.0421508071	0.0410499968	0.0388292432	0.0397022139	0.0393574723	0.0384452389	0.0363488096	0.0374211165	0.0346082785	0.0309306891	0.0295121250	0.0264705470	0.0264114870	0.0208087854	0.0222190063	0.0234932493	0.0216586818	0.0229345006	0.0220997436	0.0221252399	0.0231534424	0.0219107238	0.0242055442	0.0231426061	0.0231401096	0.0243676443	0.0241943288	0.0252997012	0.0270172266	0.0257076525	0.0256538160	0.0287939935	0.0267279323	0.0269305030	0.0292931468	0.0281849211	0.0306926378	0.0278912560	0.0270398587	0.0276197796	0.0256079473	0.0292618752	0.0259032007	0.0244064683	0.0269176458	0.0243040851	0.0218812896	0.0270357538	0.0251286592	0.0207506443	0.0248352877	0.0243329864	0.0216815518	0.0250263255	0.0237049997	0.0210594530	0.0270753330	0.0261554766	0.0218371660	0.0300917417	0.0327305544	0.0258277645	0.0366836293	0.0355307207	0.0282421255	0.0460236583	0.0356852011	0.0314259607	0.0464705770	0.0342375131	0.0315201636	0.0441390027	0.0341489175	0.0303774123	0.0458378621	0.0334095252	0.0358646790	0.0490938819	0.0371668809	0.0412001073	0.0513976351	0.0405860369	0.0444665272	0.0515262845	0.0449570963	0.0425531175	0.0538358720	0.0467074840	0.0436236835	0.0541238389	0.0412548022	0.0469351408	0.0518114554	0.0421586582	0.0453894489	0.0534587359	0.0476059847	0.0579062357	0.0534825349	0.0508522863	0.0582500632	0.0548037864	0.0509324972	0.0548361863	0.0503765891	0.0551928487	0.0540325871	0.0554284681	0.0590326627	0.0535908066	0.0592632183	0.0612403421	0.0538801444	0.0677354107	0.0642699075	0.0536208461	0.0763712780	0.0696223600	0.0648879903	0.0823060160	0.0764157297	0.0705310519	0.0867668570	0.0741830596	0.0749703357	0.0944958133	0.0776247574	0.0780254394	15	1412	46.5000000000	224	1621.7900000000	0	2017-198	18:28:55.258
0251	1.0240000000	0.0000000000	0.0429660263	0.0389925126	0.0369511724	0.0339725621	0.0334402795	0.0328548323	0.0332694616	0.0331102281	0.0398415435	0.0426521508	0.0365629794	0.0444388855	0.0476043402	0.0377914005	0.0455899293	0.0413530283	0.0342375734	0.0414511349	0.0344218032	0.0295121250	0.0355152707	0.0260464269	0.0231121455	0.0298635982	0.0199338089	0.0226744388	0.0263241549	0.0189374987	0.0203386170	0.0237540037	0.0191568133	0.0227445815	0.0247544776	0.0197003561	0.0255155833	0.0246680934	0.0231045523	0.0270172266	0.0266019340	0.0260416190	0.0293154727	0.0271201155	0.0258841960	0.0282511913	0.0274059412	0.0231928780	0.0271213606	0.0228496996	0.0249833461	0.0285815528	0.0220464742	0.0255404565	0.0304972176	0.0217105657	0.0279334651	0.0297406992	0.0215580548	0.0291910968	0.0265818394	0.0217182276	0.0299984081	0.0242323226	0.0202569979	0.0294797999	0.0225062491	0.0221442112	0.0296627556	0.0235607446	0.0228064877	0.0310288325	0.0250659173	0.0256209747	0.0342681444	0.0310475417	0.0306329502	0.0430529332	0.0346598547	0.0342956288	0.0455022864	0.0333213158	0.0320390973	0.0419057013	0.0316971939	0.0337168632	0.0444953555	0.0331563573	0.0365671127	0.0485858526	0.0366405558	0.0452365805	0.0493762631	0.0409178008	0.0501339241	0.0517685044	0.0457736515	0.0487830240	0.0538123336	0.0464769694	0.0424339806	0.0546413284	0.0463128597	0.0367749374	0.0568607465	0.0470758643	0.0342408255	0.0571329402	0.0489961154	0.0367161847	0.0553001749	0.0499768406	0.0392781525	0.0573550155	0.0515850290	0.0404753137	0.0601242440	0.0542614504	0.0474782143	0.0630978778	0.0543250782	0.0520143842	0.0650714871	0.0593643146	0.0493808051	0.0696904178	0.0599645825	0.0547334096	0.0676182786	0.0660571432	0.0604502777	0.0871158579	0.0774204707	0.0774380214	0.1003139880	0.0848629964	0.0867386943	0.1027976330	0.0900741302	15	1431	47.0000000000	225	1629.1900000000	0	2017-198	18:29:02.559
0251	1.0240000000	0.0000000000	0.0473466027	0.0386451405	0.0361496285	0.0413875088	0.0341723058	0.0322617607	0.0389642343	0.0373019268	0.0310257785	0.0419836925	0.0396693760	0.0333949022	0.0432142701	0.0388354483	0.0345326703	0.0455232105	0.0339192191	0.0340000246	0.0395130113	0.0278711799	0.0317681709	0.0307922077	0.0218452974	0.0252768431	0.0223416656	0.0189161379	0.0229345006	0.0181469375	0.0181549668	0.0227530681	0.0197687934	0.0206574918	0.0256141424	0.0210318736	0.0229901176	0.0272737986	0.0226167414	0.0267673829	0.0278794789	0.0230684625	0.0294458425	0.0286888479	0.0248378890	0.0295536357	0.0288340711	0.0242273276	0.0282762037	0.0285635530	0.0203382014	0.0275903510	0.0270605664	0.0202202082	0.0282281149	0.0253791903	0.0195039372	0.0299718583	0.0246392605	0.0219689855	0.0358893240	0.0236107284	0.0242218997	0.0325500534	0.0243608379	0.0244823766	0.0292950616	0.0243856302	0.0259292005	0.0273526175	0.0242165369	0.0267745277	0.0300179244	0.0285532446	0.0318832781	0.0342959185	0.0329648757	0.0350302916	0.0412978477	0.0358389321	0.0337331203	0.0428183002	0.0328457577	0.0312401236	0.0444000914	0.0364483559	0.0362249741	0.0468785204	0.0398830222	0.0349205258	0.0449997336	0.0392680589	0.0358979163	0.0456494360	0.0429732137	0.0389470304	0.0506044525	0.0510062771	0.0400086259	0.0548330208	0.0539187537	0.0402250695	0.0575139204	0.0520202959	0.0425787179	0.0593023760	0.0502909485	0.0463357240	0.0583305272	0.0479644956	0.0464043978	0.0605835362	0.0443824705	0.0438677270	0.0598212941	0.0470761639	0.0507097620	0.0606696254	0.0465428903	0.0532935355	0.0648496366	0.0562637008	0.0597078841	0.0695492022	0.0570950596	0.0623727288	0.0732036847	0.0620397028	0.0667593866	0.0751180788	0.0622466397	0.0767214476	0.0843098896	0.0710043416	0.0774907721	0.0879331325	0.0758082085	0.0995142144	0.0976045620	15	1413	48.0000000000	226	1636.6200000000	0	2017-198	18:29:10.031
0251	1.0240000000	0.0000000000	0.0345857932	0.0461136396	0.0361496285	0.0282221952	0.0378324374	0.0335961718	0.0314711123	0.0400963926	0.0388620140	0.0373044845	0.0526126956	0.0416340644	0.0393510083	0.0511900147	0.0398061323	0.0391845335	0.0445840885	0.0338479611	0.0326762462	0.0338879788	0.0312513295	0.0290885941	0.0269126896	0.0235295078	0.0245401436	0.0210492276	0.0211399777	0.0231867653	0.0205371307	0.0209513840	0.0254806077	0.0220141001	0.0222829413	0.0253593054	0.0237936749	0.0226545938	0.0255436066	0.0262676954	0.0225137903	0.0283684371	0.0269688165	0.0258128384	0.0270612914	0.0233019026	0.0276656012	0.0277185951	0.0232718838	0.0269128842	0.0272431463	0.0225104416	0.0310962991	0.0248149681	0.0242870418	0.0290478150	0.0250065457	0.0243084602	0.0288616534	0.0254671957	0.0246754872	0.0257258763	0.0239997263	0.0253413534	0.0243608379	0.0245934305	0.0237304612	0.0250580559	0.0238927160	0.0239054603	0.0270366352	0.0272607340	0.0262086881	0.0325517945	0.0310415605	0.0332623441	0.0385614968	0.0404332951	0.0373831339	0.0428695360	0.0376001320	0.0346312447	0.0384923802	0.0354417148	0.0345017297	0.0379848205	0.0371048019	0.0364063433	0.0431989317	0.0381028622	0.0379704250	0.0525528328	0.0528923536	0.0413121038	0.0566979087	0.0509671623	0.0359107660	0.0576760365	0.0442715356	0.0366942750	0.0561746912	0.0441380540	0.0369786424	0.0618358008	0.0415285687	0.0390653912	0.0583160100	0.0421015216	0.0402981408	0.0585761097	0.0423801176	0.0455220284	0.0545911065	0.0430113912	0.0465999212	0.0545571276	0.0480199100	0.0547191772	0.0617419050	0.0547283173	0.0560383784	0.0687616906	0.0566429681	0.0609312204	0.0706615072	0.0545129888	0.0654808751	0.0721561088	0.0578841690	0.0686877374	0.0757193552	0.0721356784	0.0855625112	0.0800114933	0.0718676609	0.0981669195	0.0863860980	0.0801785274	0.1028758643	15	1409	44.5000000000	227	1644.0200000000	0	2017-198	18:29:17.394
0251	1.0240000000	0.0000000000	0.0393472893	0.0396872567	0.0425619795	0.0324593076	0.0376860321	0.0327065644	0.0295229006	0.0399411445	0.0341276218	0.0322910474	0.0443289711	0.0339208061	0.0321512933	0.0456217594	0.0348728937	0.0311777837	0.0434698484	0.0294381203	0.0280214274	0.0379903417	0.0275042297	0.0250729334	0.0301373938	0.0232018824	0.0221322868	0.0281595266	0.0213393692	0.0191351390	0.0270880812	0.0189495128	0.0211967470	0.0263969884	0.0190591983	0.0204770746	0.0287298123	0.0241943288	0.0252997012	0.0316393356	0.0264741795	0.0325050026	0.0328354571	0.0306497634	0.0337314984	0.0330702356	0.0316903307	0.0325029246	0.0307142057	0.0314839669	0.0286241352	0.0287054531	0.0303625295	0.0251777123	0.0284669678	0.0273910168	0.0239528547	0.0282381650	0.0282910598	0.0247901228	0.0279274999	0.0258371999	0.0241108130	0.0292229611	0.0255808985	0.0243713228	0.0295176456	0.0277477587	0.0267211668	0.0294209117	0.0282116762	0.0272607340	0.0333192625	0.0304192345	0.0264121141	0.0391684836	0.0335867225	0.0319194714	0.0448721516	0.0361818883	0.0339012512	0.0482217568	0.0365563953	0.0364113128	0.0508340266	0.0390091303	0.0427356999	0.0515729447	0.0428304973	0.0440931424	0.0503192103	0.0429261851	0.0478135562	0.0490010109	0.0441666654	0.0469604516	0.0453710847	0.0455492013	0.0454895098	0.0436236835	0.0426390658	0.0478450920	0.0471425679	0.0432489938	0.0488796128	0.0458110528	0.0443777453	0.0522636074	0.0468746582	0.0449932437	0.0491578526	0.0457341623	0.0424683512	0.0466508183	0.0444324830	0.0455359655	0.0457783667	0.0370966961	0.0474782143	0.0532935355	0.0411081909	0.0597631379	0.0602187034	0.0517909367	0.0749176476	0.0626437543	0.0577580655	0.0704700412	0.0630375212	0.0637188373	0.0610490650	0.0672441912	0.0686521194	0.0636056099	0.0741830596	0.0773582193	0.0740452269	0.0838267702	0.0829202200	15	1424	45.0000000000	228	1651.4200000000	0	2017-198	18:29:24.820
