gr3_Ccdom_cuvette,,
Wavelength (nm),Abs,
599,-0.01402418222,
598,-0.01407876704,
597,-0.01441955287,
596,-0.01408162434,
595,-0.01360040437,
594,-0.01409555692,
593,-0.01418621186,
592,-0.01460771728,
591,-0.01456105988,
590,-0.01375110541,
589,-0.01353522111,
588,-0.01477553509,
587,-0.01367872115,
586,-0.01367305219,
585,-0.01435739826,
584,-0.013364112,
583,-0.01451354567,
582,-0.01417774335,
581,-0.01394066308,
580,-0.01474545989,
579,-0.01331817359,
578,-0.01354079135,
577,-0.01355137955,
576,-0.01344653778,
575,-0.01360522117,
574,-0.01363828499,
573,-0.01423205901,
572,-0.01315446384,
571,-0.01426066644,
570,-0.01407651138,
569,-0.01314687915,
568,-0.01266839355,
567,-0.0139281787,
566,-0.01333178021,
565,-0.01379965618,
564,-0.01373570692,
563,-0.01381189376,
562,-0.01283057779,
561,-0.01315873303,
560,-0.01299044024,
559,-0.01310116891,
558,-0.01363171265,
557,-0.01322713681,
556,-0.01281409059,
555,-0.01239441242,
554,-0.01230423804,
553,-0.0133358473,
552,-0.01280805841,
551,-0.01165465079,
550,-0.01244900096,
549,-0.01273491327,
548,-0.0126121724,
547,-0.01264506113,
546,-0.01304701436,
545,-0.01354435366,
544,-0.01230851561,
543,-0.0121928528,
542,-0.01239038724,
541,-0.01243838575,
540,-0.01243154332,
539,-0.01251479983,
538,-0.01224726532,
537,-0.01192894764,
536,-0.0120329475,
535,-0.01194471307,
534,-0.01145693287,
533,-0.01118440647,
532,-0.01150947157,
531,-0.01118713152,
530,-0.01131148543,
529,-0.01135319844,
528,-0.01184890326,
527,-0.01184109505,
526,-0.01117759477,
525,-0.01210263651,
524,-0.01108560339,
523,-0.01084642392,
522,-0.01010462549,
521,-0.01082354877,
520,-0.01176954992,
519,-0.01122481935,
518,-0.01100197062,
517,-0.0110091893,
516,-0.01139611751,
515,-0.01145496685,
514,-0.01089277584,
513,-0.0109530054,
512,-0.01137412898,
511,-0.0114079183,
510,-0.01011337619,
509,-0.009836765938,
508,-0.0100761475,
507,-0.01064465009,
506,-0.01004189998,
505,-0.01009961776,
504,-0.0104353521,
503,-0.009711937979,
502,-0.01044813916,
501,-0.009858579375,
500,-0.00947767403,
499,-0.009912172332,
498,-0.01010154001,
497,-0.009667990729,
496,-0.01003476698,
495,-0.009469720535,
494,-0.009556434117,
493,-0.009942735545,
492,-0.009415972047,
491,-0.009840814397,
490,-0.00944317691,
489,-0.009639535099,
488,-0.00934281107,
487,-0.009466023184,
486,-0.008914589882,
485,-0.009405840188,
484,-0.008569911122,
483,-0.008932189085,
482,-0.00882607419,
481,-0.00917181652,
480,-0.008976261131,
479,-0.009126344696,
478,-0.008171666414,
477,-0.00803573709,
476,-0.008500770666,
475,-0.00791191496,
474,-0.007699565962,
473,-0.007801532745,
472,-0.007196858991,
471,-0.006966583896,
470,-0.00730067445,
469,-0.008069735952,
468,-0.007226188667,
467,-0.007017325144,
466,-0.007956801914,
465,-0.007338243537,
464,-0.006793427747,
463,-0.006527903024,
462,-0.006142022088,
461,-0.006232259795,
460,-0.006412475836,
459,-0.006580531597,
458,-0.006777780131,
457,-0.006098478567,
456,-0.006085817702,
455,-0.006015105639,
454,-0.005741951987,
453,-0.004583226051,
452,-0.006351867691,
451,-0.005532935727,
450,-0.005597133189,
449,-0.005405483302,
448,-0.005197941791,
447,-0.004975100514,
446,-0.003739699256,
445,-0.005052480847,
444,-0.003850091947,
443,-0.003959841095,
442,-0.004631122109,
441,-0.004368577152,
440,-0.002979584737,
439,-0.00328253652,
438,-0.004218018614,
437,-0.003675175132,
436,-0.003437580075,
435,-0.003276422154,
434,-0.002990948036,
433,-0.002844694536,
432,-0.003202373162,
431,-0.00261523854,
430,-0.003413489787,
429,-0.003023699159,
428,-0.003515646094,
427,-0.003100657137,
426,-0.003254378214,
425,-0.002783020958,
424,-0.003136946587,
423,-0.003553954884,
422,-0.00145968725,
421,-0.001392501174,
420,-0.0022041786,
419,-0.001477023936,
418,-0.0003143489594,
417,-0.0009423650918,
416,-0.001051095198,
415,-0.0005174627295,
414,-0.001031778869,
413,-0.001206524204,
412,-9.721681272E-5,
411,-0.0006477531279,
410,-0.0004923308152,
409,-0.0008341761422,
408,-0.001280139899,
407,-0.000178938717,
406,-0.000464042736,
405,0.0001931522711,
404,0.0005121710128,
403,0.001005720347,
402,0.0004511419102,
401,0.0003535391006,
400,0.001486246241,
399,0.001947802259,
398,0.001685907831,
397,0.00151079311,
396,0.001363429241,
395,0.001619854709,
394,0.003224414773,
393,0.003468059702,
392,0.002787474543,
391,0.004966320936,
390,0.004423558712,
389,0.003829657566,
388,0.005192083307,
387,0.004786712117,
386,0.004805556964,
385,0.006176146213,
384,0.005764084868,
383,0.005479353014,
382,0.007464556023,
381,0.006843342911,
380,0.009447287768,
379,0.008390787989,
378,0.01065460872,
377,0.0119806882,
376,0.01096762996,
375,0.01087262481,
374,0.01182496827,
373,0.01317808498,
372,0.01028794888,
371,0.01460754778,
370,0.01388628129,
369,0.01524372865,
368,0.01639048755,
367,0.01659921929,
366,0.01627501845,
365,0.01884662732,
364,0.01565482281,
363,0.01908875816,
362,0.02200002596,
361,0.01681970246,
360,0.01695873216,
359,0.01507729292,
358,0.02741628699,
357,0.0315262042,
356,0.03133059666,
355,0.02646887116,
354,0.02758376859,
353,0.03134156018,
352,0.02449298091,
351,0.03962555155,
350,0.02785450034,
349,0.04205284268,
348,0.03426991776,
347,0.02419885434,
346,0.01776620559,
345,0.03437912092,
344,0.03533534706,
343,0.0234045852,
342,0.03541336209,
341,0.03976887465,
340,0.02469087578,
339,0.02478018217,
338,0.0328039825,
337,0.03416458145,
336,0.03963811696,
335,0.03961497545,
334,0.03765965998,
333,0.03943865001,
332,0.03993423656,
331,0.03637814894,
330,0.03831344098,
329,0.04012339562,
328,0.0444066599,
327,0.04212685302,
326,0.03840522468,
325,0.03730090708,
324,0.05079007521,
323,0.04539076611,
322,0.05924393982,
321,0.04780350998,
320,0.04929831252,
319,0.04642480984,
318,0.05149669945,
317,0.0514270477,
316,0.05181108043,
315,0.05060464889,
314,0.05406541005,
313,0.05690134317,
312,0.0577914156,
311,0.05364663154,
310,0.05448602885,
309,0.04615937918,
308,0.05086172,
307,0.04283825308,
306,0.04617109895,
305,0.04407017305,
304,0.04217791185,
303,0.02839741297,
302,0.03083511256,
301,0.02715417556,
300,0.01882848702,
299,0.01324944291,
298,0.01123329811,
297,-0.0001485082903,
296,-0.00407653721,
295,-0.01983864605,
294,-0.01688206382,
293,-0.01139122527,
292,-0.02080121078,
291,-0.02893823572,
290,-0.03477249295,
289,-0.04152342305,
288,-0.04488629475,
287,-0.04464078322,
286,-0.034996178,
285,-0.03452889621,
284,-0.03459506482,
283,-0.03535130247,
282,-0.04107036442,
281,-0.03934329748,
280,-0.04165063053,
279,-0.03759371489,
278,-0.03259410337,
277,-0.0376784578,
276,-0.03624336049,
275,-0.03327547759,
274,-0.0393964462,
273,-0.04208033904,
272,-0.03604213893,
271,-0.03843721375,
270,-0.03388315067,
269,-0.03333229944,
268,-0.0386672169,
267,-0.03761569783,
266,-0.04127689824,
265,-0.03535850719,
264,-0.03282851353,
263,-0.03308419883,
262,-0.03551897407,
261,-0.02908685617,
260,-0.02863764204,
259,-0.02551409975,
258,-0.0227314122,
257,-0.0248351451,
256,-0.03002645634,
255,-0.02426280268,
254,-0.02252456732,
253,-0.01618916914,
252,-0.01803897321,
251,-0.01550760586,
250,-0.01042969152,

