gr3_MQ_cuvette_bleach,,
Wavelength (nm),Abs,
850,-0.02064923383,
849,-0.01914540306,
848,-0.02048041113,
847,-0.02072722837,
846,-0.01894739829,
845,-0.02275867946,
844,-0.02207766473,
843,-0.01553008519,
842,-0.02045734785,
841,-0.01641191356,
840,-0.02019278519,
839,-0.02018532157,
838,-0.02061931603,
837,-0.02386036888,
836,-0.02362444811,
835,-0.02077046409,
834,-0.01565510035,
833,-0.02060583606,
832,-0.02087261528,
831,-0.01979022101,
830,-0.02077347413,
829,-0.02107492276,
828,-0.02156606503,
827,-0.02281944826,
826,-0.02227498405,
825,-0.01945223846,
824,-0.02065570094,
823,-0.01925090887,
822,-0.02107181586,
821,-0.01833304204,
820,-0.02376867272,
819,-0.01807155274,
818,-0.01974718459,
817,-0.02011276595,
816,-0.01747062616,
815,-0.02040686831,
814,-0.02137492783,
813,-0.0191273205,
812,-0.02003382146,
811,-0.02018196136,
810,-0.01976627856,
809,-0.0171509888,
808,-0.01870219782,
807,-0.02211461589,
806,-0.02084281109,
805,-0.02011380345,
804,-0.01888826676,
803,-0.01910289563,
802,-0.02070309035,
801,-0.01750409231,
800,-0.01965367422,
799,-0.0191010125,
798,-0.02034437843,
797,-0.01999416947,
796,-0.02223327383,
795,-0.02064296417,
794,-0.02042395808,
793,-0.02023449354,
792,-0.02023780346,
791,-0.01956331171,
790,-0.0216099564,
789,-0.01960656606,
788,-0.01903863251,
787,-0.0194382295,
786,-0.01885009743,
785,-0.01887865178,
784,-0.02064834535,
783,-0.02022841386,
782,-0.01878113672,
781,-0.02141726203,
780,-0.01890824363,
779,-0.02045532316,
778,-0.02022876032,
777,-0.01928602159,
776,-0.01720000617,
775,-0.01878659055,
774,-0.01930721663,
773,-0.01983854733,
772,-0.01932776719,
771,-0.01941971295,
770,-0.01955103874,
769,-0.01951356977,
768,-0.02010327578,
767,-0.01892147772,
766,-0.01912127621,
765,-0.01842852309,
764,-0.01992123574,
763,-0.02036305144,
762,-0.01982296631,
761,-0.01946317963,
760,-0.0195111949,
759,-0.01936010271,
758,-0.02015057765,
757,-0.02095407248,
756,-0.01958345436,
755,-0.01840971783,
754,-0.01781353168,
753,-0.01964743994,
752,-0.01985002123,
751,-0.01902579889,
750,-0.01945609972,
749,-0.0192149505,
748,-0.02055991814,
747,-0.02005013451,
746,-0.02125366963,
745,-0.02016738243,
744,-0.01994136162,
743,-0.01850493439,
742,-0.0201772172,
741,-0.02041151188,
740,-0.02032683976,
739,-0.02036631294,
738,-0.01973095722,
737,-0.01964714378,
736,-0.01954049617,
735,-0.01856878027,
734,-0.01967831515,
733,-0.02012803964,
732,-0.02017444931,
731,-0.01939570159,
730,-0.01990506612,
729,-0.01938574947,
728,-0.01961982809,
727,-0.02054505423,
726,-0.02002764121,
725,-0.02038207091,
724,-0.01977924071,
723,-0.02047038637,
722,-0.01978908293,
721,-0.0196704492,
720,-0.01930077933,
719,-0.020073222,
718,-0.01948505826,
717,-0.0203366708,
716,-0.020831462,
715,-0.01997221634,
714,-0.01898615435,
713,-0.02002378553,
712,-0.02043512091,
711,-0.01994339004,
710,-0.02113582753,
709,-0.0208361987,
708,-0.02028647438,
707,-0.02090049349,
706,-0.02125475369,
705,-0.02030366845,
704,-0.02069381066,
703,-0.01979126036,
702,-0.02057927288,
701,-0.02011108585,
700,-0.020487573,
699,-0.02069504373,
698,-0.02069859952,
697,-0.02103309706,
696,-0.02077594213,
695,-0.02024254762,
694,-0.02048273198,
693,-0.02083402872,
692,-0.02070067264,
691,-0.02095027454,
690,-0.02035761811,
689,-0.02065086178,
688,-0.02110091224,
687,-0.02088258229,
686,-0.02008033916,
685,-0.02174579166,
684,-0.02137852646,
683,-0.02134397626,
682,-0.02005779743,
681,-0.01968257129,
680,-0.02018700168,
679,-0.02115362883,
678,-0.02039190009,
677,-0.02078931779,
676,-0.02028884552,
675,-0.02095727995,
674,-0.02052525245,
673,-0.0210877452,
672,-0.01962749846,
671,-0.0214441698,
670,-0.02171471715,
669,-0.02015403844,
668,-0.02057626098,
667,-0.02055216581,
666,-0.02051661164,
665,-0.01997948624,
664,-0.02082879655,
663,-0.02044786513,
662,-0.02042114362,
661,-0.02085583843,
660,-0.02138424292,
659,-0.02126983926,
658,-0.02117931843,
657,-0.02086699009,
656,-0.02118291892,
655,-0.02048357204,
654,-0.02138034999,
653,-0.0212595854,
652,-0.02162020281,
651,-0.02136980183,
650,-0.02112719789,
649,-0.02150226384,
648,-0.021129122,
647,-0.02084868401,
646,-0.02112483047,
645,-0.02061541565,
644,-0.02102081478,
643,-0.02055828832,
642,-0.02078828029,
641,-0.02080945298,
640,-0.02035020851,
639,-0.02030678093,
638,-0.02117616311,
637,-0.02093897574,
636,-0.02174982987,
635,-0.02120983973,
634,-0.0219143685,
633,-0.02116270177,
632,-0.02172594517,
631,-0.02141588181,
630,-0.02114095539,
629,-0.02079647407,
628,-0.0215232037,
627,-0.02184776217,
626,-0.02124292217,
625,-0.02102589607,
624,-0.02089328878,
623,-0.02109242976,
622,-0.02077421546,
621,-0.0210890267,
620,-0.02013169788,
619,-0.02122980729,
618,-0.02126017585,
617,-0.02077239007,
616,-0.02147752792,
615,-0.02214305289,
614,-0.02173540182,
613,-0.02107793093,
612,-0.02203273773,
611,-0.02235593274,
610,-0.021795623,
609,-0.0222411938,
608,-0.02164350078,
607,-0.02163394541,
606,-0.02165921219,
605,-0.02113267221,
604,-0.02173195407,
603,-0.02181246132,
602,-0.02195906267,
601,-0.02098949254,
600,-0.02207574435,
599,-0.02176356874,
598,-0.02170102671,
597,-0.02191303857,
596,-0.02190102823,
595,-0.02177415416,
594,-0.02189256065,
593,-0.02166507393,
592,-0.02181743458,
591,-0.02258639969,
590,-0.02166344784,
589,-0.02219146304,
588,-0.02233286947,
587,-0.02167586051,
586,-0.02146649174,
585,-0.02211958542,
584,-0.02135398239,
583,-0.0219235234,
582,-0.02203962579,
581,-0.02221443504,
580,-0.02236802876,
579,-0.02207328565,
578,-0.0220054239,
577,-0.02198465541,
576,-0.02155951224,
575,-0.02145234868,
574,-0.02196457423,
573,-0.0227244366,
572,-0.02212401293,
571,-0.02211131901,
570,-0.02199508809,
569,-0.02153084055,
568,-0.02162571996,
567,-0.02212312818,
566,-0.0215773955,
565,-0.02146570198,
564,-0.02217232622,
563,-0.02187941782,
562,-0.02150738798,
561,-0.02198559046,
560,-0.02140336484,
559,-0.02162877284,
558,-0.02251508087,
557,-0.02181827091,
556,-0.02182334289,
555,-0.02128137462,
554,-0.02135299519,
553,-0.02198027447,
552,-0.02126012743,
551,-0.02121043205,
550,-0.02164749056,
549,-0.0217696242,
548,-0.02196088247,
547,-0.02231265604,
546,-0.02209552564,
545,-0.02216839045,
544,-0.0220227465,
543,-0.02171077766,
542,-0.0218738541,
541,-0.02236375026,
540,-0.02195871808,
539,-0.02211746946,
538,-0.02163955942,
537,-0.02197230235,
536,-0.02179306187,
535,-0.02152862214,
534,-0.02170398086,
533,-0.02189763263,
532,-0.02183087543,
531,-0.02141095512,
530,-0.02157104015,
529,-0.02122320049,
528,-0.02146407589,
527,-0.02229214832,
526,-0.0225313995,
525,-0.02264296636,
524,-0.02212450467,
523,-0.02238420583,
522,-0.02150526829,
521,-0.0222462099,
520,-0.02261692099,
519,-0.02226190083,
518,-0.02203977481,
517,-0.02231123112,
516,-0.02247432806,
515,-0.02258286253,
514,-0.0222073514,
513,-0.02173047699,
512,-0.02275794372,
511,-0.02265117317,
510,-0.02194183506,
509,-0.02193642035,
508,-0.02197313868,
507,-0.02249649912,
506,-0.0223916322,
505,-0.02195108868,
504,-0.02239674516,
503,-0.02162379771,
502,-0.02219146304,
501,-0.02250406891,
500,-0.02238730527,
499,-0.02295961976,
498,-0.02263648063,
497,-0.02347168885,
496,-0.02296143584,
495,-0.02203254029,
494,-0.02231064066,
493,-0.02281419188,
492,-0.02249173075,
491,-0.02235155553,
490,-0.02310126647,
489,-0.0226240959,
488,-0.02233832702,
487,-0.02282578498,
486,-0.02202683128,
485,-0.02296546288,
484,-0.02219003625,
483,-0.02307583764,
482,-0.02220100537,
481,-0.0226155445,
480,-0.02299281396,
479,-0.02415571548,
478,-0.02251114883,
477,-0.02320306748,
476,-0.02278933488,
475,-0.02232165635,
474,-0.02163803391,
473,-0.02220503986,
472,-0.02249404043,
471,-0.02114554308,
470,-0.02232480422,
469,-0.02285314351,
468,-0.02215358242,
467,-0.02304530144,
466,-0.0232488066,
465,-0.023051586,
464,-0.02315428108,
463,-0.02179739624,
462,-0.02241272479,
461,-0.02249782719,
460,-0.02218162268,
459,-0.02273155935,
458,-0.02209468931,
457,-0.02272694185,
456,-0.02190831304,
455,-0.02231585421,
454,-0.02210940048,
453,-0.0220340658,
452,-0.0227354411,
451,-0.02174712159,
450,-0.0222647544,
449,-0.02266350761,
448,-0.02256334946,
447,-0.02198785357,
446,-0.02154901996,
445,-0.02243509516,
444,-0.02223922685,
443,-0.02232160792,
442,-0.02269741148,
441,-0.02240210399,
440,-0.02217665501,
439,-0.02071641758,
438,-0.02260768041,
437,-0.02230877243,
436,-0.02145412378,
435,-0.02218447626,
434,-0.02138966508,
433,-0.02181763202,
432,-0.02164502814,
431,-0.02124272473,
430,-0.02173929103,
429,-0.02199134789,
428,-0.02190151997,
427,-0.0219868701,
426,-0.02207913995,
425,-0.02128354274,
424,-0.02147910558,
423,-0.0235218145,
422,-0.02340326272,
421,-0.02213759348,
420,-0.02302139066,
419,-0.02194212936,
418,-0.02039693855,
417,-0.01945169456,
416,-0.0195171833,
415,-0.02034956589,
414,-0.0204982888,
413,-0.02009635605,
412,-0.0195811782,
411,-0.0199695956,
410,-0.01946941763,
409,-0.01954307035,
408,-0.02006066591,
407,-0.0194751583,
406,-0.01936143823,
405,-0.01851311885,
404,-0.01815532334,
403,-0.01826782152,
402,-0.01722304523,
401,-0.0179058481,
400,-0.01676268131,
399,-0.0161371436,
398,-0.01685586944,
397,-0.01526745129,
396,-0.01600742713,
395,-0.01499375515,
394,-0.01451114193,
393,-0.01344839483,
392,-0.01548312698,
391,-0.01109887566,
390,-0.01070612576,
389,-0.01058407407,
388,-0.009658776224,
387,-0.009780936874,
386,-0.008692530915,
385,-0.006176935043,
384,-0.006081223022,
383,-0.004075922072,
382,-0.001835159957,
381,-0.001514687436,
380,0.001279926277,
379,0.004123370629,
378,0.005254463293,
377,0.008207013831,
376,0.01123988535,
375,0.01497334614,
374,0.01902454719,
373,0.02106097154,
372,0.02578135021,
371,0.03073941171,
370,0.03491224349,
369,0.04057633504,
368,0.04513134062,
367,0.05590732396,
366,0.05713279173,
365,0.06436522305,
364,0.07054016739,
363,0.079229936,
362,0.09411836416,
361,0.1002210826,
360,0.1158988699,
359,0.1176263839,
358,0.1368284225,
357,0.1511516571,
356,0.1672210842,
355,0.1774933338,
354,0.189485535,
353,0.2305899709,
352,0.2391686291,
351,0.2699743211,
350,0.2601094246,
349,0.3158495128,
348,0.3334672153,
347,0.3585699499,
346,0.3894851208,
345,0.4420520365,
344,0.4816228151,
343,0.5106847286,
342,0.5590946078,
341,0.592546463,
340,0.6206930876,
339,0.6491550207,
338,0.69660604,
337,0.7624930739,
336,0.8051103354,
335,0.8700309992,
334,0.9079420567,
333,0.9246066213,
332,0.9291100502,
331,0.9913434982,
330,1.045548439,
329,1.0901618,
328,1.126054764,
327,1.173105955,
326,1.208162785,
325,1.195571184,
324,1.174830437,
323,1.138974547,
322,1.194456577,
321,1.152662992,
320,1.174728751,
319,1.157192945,
318,1.07696569,
317,1.054952145,
316,1.002276778,
315,0.967153132,
314,0.9324434996,
313,0.9675404429,
312,0.9316623211,
311,0.8441016674,
310,0.8173123002,
309,0.7475685477,
308,0.7081337571,
307,0.6558730602,
306,0.6042664647,
305,0.5524026155,
304,0.5042925477,
303,0.4498385191,
302,0.3962663412,
301,0.3399750292,
300,0.2829063535,
299,0.239880681,
298,0.1961490065,
297,0.1449738145,
296,0.1085967869,
295,0.06777073443,
294,0.04399299249,
293,0.02611693367,
292,0.002959586447,
291,-0.0128584234,
290,-0.02269908227,
289,-0.04019388556,
288,-0.04168736562,
287,-0.0488724485,
286,-0.04580745846,
285,-0.05500922352,
284,-0.04665716365,
283,-0.05692228302,
282,-0.05592875555,
281,-0.05559841171,
280,-0.05521589145,
279,-0.05428026989,
278,-0.05719008669,
277,-0.05430525914,
276,-0.06301995367,
275,-0.0577182211,
274,-0.05663618445,
273,-0.05629114062,
272,-0.05358610675,
