gr3_cdom_cuvette_2_bleach2,,
Wavelength (nm),Abs,
441,-0.006300436333,
440,-0.005607508123,
439,-0.004548440687,
438,-0.005410545506,
437,-0.00648296997,
436,-0.004845436662,
435,-0.004927395843,
434,-0.004708922468,
433,-0.004515189212,
432,-0.003942551557,
431,-0.004303428344,
430,-0.003838289296,
429,-0.004202431533,
428,-0.004424081184,
427,-0.003816787153,
426,-0.003868975444,
425,-0.002535363659,
424,-0.002251513535,
423,-0.003334943205,
422,-0.00301526743,
421,-0.002431638073,
420,-0.003059532493,
419,-0.003691294231,
418,-0.0023418942,
417,-0.002587757539,
416,-0.0006381378043,
415,-0.001061011222,
414,-0.001750139636,
413,-0.0005408351426,
412,0.0004968286958,
411,-0.0004904174129,
410,-0.000173608365,
409,-0.0003606488463,
408,-4.685107706E-5,
407,0.001822852995,
406,0.002481698059,
405,0.001523547573,
404,0.003315961221,
403,0.003758029314,
402,0.004371939693,
401,0.004497964401,
400,0.005685160402,
399,0.007248138543,
398,0.007887513377,
397,0.007288412191,
396,0.009577890858,
395,0.009218986146,
394,0.01211626083,
393,0.01366634667,
392,0.01244030055,
391,0.01492297649,
390,0.01595721021,
389,0.01690565608,
388,0.01938152872,
387,0.0197063759,
386,0.02166621946,
385,0.02554841898,
384,0.02535790019,
383,0.02742337249,
382,0.03087983094,
381,0.03274647892,
380,0.03804153576,
379,0.04026015103,
378,0.04246843606,
377,0.04466037452,
376,0.04671267793,
375,0.05293524638,
374,0.0602481328,
373,0.06144712865,
372,0.06651827693,
371,0.07011885941,
370,0.07625146955,
369,0.08341874927,
368,0.08780828118,
367,0.09824596345,
366,0.09927321225,
365,0.1098966524,
364,0.1135244146,
363,0.129172653,
362,0.1336237341,
361,0.1419440061,
360,0.1512194872,
359,0.1680388004,
358,0.1764205247,
357,0.1823079288,
356,0.1968015134,
355,0.2002689093,
354,0.2107670456,
353,0.2398522943,
352,0.2462546974,
351,0.2814422846,
350,0.2975103855,
349,0.3305459917,
348,0.3404753506,
347,0.3631986678,
346,0.3739854395,
345,0.4051982462,
344,0.4380068779,
343,0.4599092305,
342,0.495354563,
341,0.515165627,
340,0.5457273722,
339,0.5692052245,
338,0.6139801145,
337,0.6508502364,
336,0.6932592392,
335,0.7342087626,
334,0.7712504268,
333,0.8230545521,
332,0.8591698408,
331,0.8881182671,
330,0.9175619483,
329,0.9368920326,
328,1.000703454,
327,1.034226298,
326,1.09080708,
325,1.138724327,
324,1.182631493,
323,1.247101188,
322,1.171596289,
321,1.19490993,
320,1.176915288,
319,1.176351428,
318,1.114777923,
317,1.178336382,
316,1.136415005,
315,1.146072268,
314,1.113346457,
313,1.074493766,
312,1.017280698,
311,0.9463661313,
310,0.9929429293,
309,0.9157490134,
308,0.8583166003,
307,0.7937944531,
306,0.7380928993,
305,0.6746252775,
304,0.6235470772,
303,0.5535908341,
302,0.5015755296,
301,0.455106318,
300,0.3861174881,
299,0.3284052908,
298,0.2801159322,
297,0.2312790751,
296,0.1937441677,
295,0.1436106116,
294,0.1205975488,
293,0.1119453311,
292,0.08196506649,
291,0.0654765889,
290,0.04627371579,
289,0.0344385244,
288,0.03215539828,
287,0.0190785341,
286,0.02183326706,
285,0.01095313486,
284,0.01329014357,
283,0.009079530835,
282,0.008739182726,
281,0.002607305767,
280,0.007154469844,
279,0.008864050731,
278,0.01468045264,
277,0.01216614619,
276,0.01117695868,
275,0.004726675805,
274,-0.00140937604,
273,0.002765069716,
272,0.005708896555,
271,0.004307019059,
270,-0.0001848382526,
269,0.001315859612,
268,0.0001571044704,
267,0.0091851959,
266,0.004000798333,
265,0.002127697691,
264,0.0001697674743,
263,-0.002625891007,
262,0.004137482494,
261,0.003096047556,
260,0.002409068402,
259,0.005693579093,
258,0.006375690456,
257,0.002254295861,
256,0.0008117396501,
255,0.009258095175,
254,0.005924574565,
253,0.008937635459,
252,0.006351287477,
251,0.01159974653,
250,0.01434818283,

