gr3_MQ_cuvette_blank2,,
Wavelength (nm),Abs,
685,-0.005473329686,
684,-0.006186479703,
683,-0.005738017615,
682,-0.00540788658,
681,-0.004008523654,
680,-0.004643568769,
679,-0.005140183028,
678,-0.005284284707,
677,-0.004847791512,
676,-0.004318396561,
675,-0.005296508316,
674,-0.004990505986,
673,-0.004968037363,
672,-0.004858184606,
671,-0.00534059247,
670,-0.005149750505,
669,-0.005031601992,
668,-0.004650432616,
667,-0.005206996575,
666,-0.004927088972,
665,-0.004974793177,
664,-0.00414351467,
663,-0.005756972823,
662,-0.0058450941,
661,-0.005448482931,
660,-0.005266280845,
659,-0.006388498936,
658,-0.005297735799,
657,-0.005732806399,
656,-0.006238843314,
655,-0.00528919464,
654,-0.005416374188,
653,-0.005365036428,
652,-0.005425935611,
651,-0.005195179489,
650,-0.005449351855,
649,-0.005065427627,
648,-0.005489330739,
647,-0.005355934147,
646,-0.004966297187,
645,-0.005339825526,
644,-0.004807343706,
643,-0.005239478778,
642,-0.004806883167,
641,-0.004867143463,
640,-0.004353405442,
639,-0.004108591471,
638,-0.005532475654,
637,-0.004556227941,
636,-0.005437899381,
635,-0.005169293378,
634,-0.005271958187,
633,-0.005443472415,
632,-0.005250424612,
631,-0.004839906935,
630,-0.004844463896,
629,-0.004817021079,
628,-0.005631681532,
627,-0.0054022111,
626,-0.005289961584,
625,-0.005732295569,
624,-0.005704193376,
623,-0.005411874503,
622,-0.004989328794,
621,-0.004894071259,
620,-0.004842108581,
619,-0.005573060364,
618,-0.005174665246,
617,-0.005206842907,
616,-0.005708587356,
615,-0.005676907022,
614,-0.005177479237,
613,-0.005287967157,
612,-0.005590948742,
611,-0.005616196431,
610,-0.005951429252,
609,-0.005845554173,
608,-0.005268582609,
607,-0.005534162279,
606,-0.005389274098,
605,-0.004747484345,
604,-0.004823165014,
603,-0.005635718815,
602,-0.005594628863,
601,-0.004997364245,
600,-0.006037418265,
599,-0.005426548887,
598,-0.005317221396,
597,-0.00620658882,
596,-0.005624833517,
595,-0.005311902612,
594,-0.005758045707,
593,-0.00527870981,
592,-0.005499452818,
591,-0.005491222255,
590,-0.005202801898,
589,-0.005864861887,
588,-0.006511481013,
587,-0.005607916974,
586,-0.004755524453,
585,-0.005732959602,
584,-0.005213339813,
583,-0.005820932798,
582,-0.006374877412,
581,-0.005582669284,
580,-0.006031087134,
579,-0.005059389398,
578,-0.005152308382,
577,-0.005497254897,
576,-0.005377308931,
575,-0.004953808151,
574,-0.005786297377,
573,-0.005472920369,
572,-0.005008111708,
571,-0.005459474865,
570,-0.005230987445,
569,-0.005009903107,
568,-0.00508543523,
567,-0.005584815517,
566,-0.006120174192,
565,-0.005435292143,
564,-0.005698061548,
563,-0.005430843681,
562,-0.004702264443,
561,-0.005618751515,
560,-0.00528152287,
559,-0.005277686752,
558,-0.005968536716,
557,-0.005639756098,
556,-0.004975867923,
555,-0.004947153851,
554,-0.004773037042,
553,-0.004789217841,
552,-0.005320903379,
551,-0.005349797662,
550,-0.005283415318,
549,-0.005054784007,
548,-0.005329648498,
547,-0.006168768741,
546,-0.005538456142,
545,-0.00600851886,
544,-0.005626264494,
543,-0.005641697906,
542,-0.00617428124,
541,-0.005554301664,
540,-0.004913677461,
539,-0.006075811572,
538,-0.005205308087,
537,-0.005560077727,
536,-0.004898729734,
535,-0.004388104193,
534,-0.00577112427,
533,-0.005291802809,
532,-0.005810052156,
531,-0.005117363762,
530,-0.005123299081,
529,-0.004748662468,
528,-0.005619978067,
527,-0.005083900411,
526,-0.004531892017,
525,-0.006003923248,
524,-0.005402466748,
523,-0.005458707921,
