air,,
Wavelength (nm),Abs,
850,0.0009768434102,
849,-0.001258355915,
848,-0.0005659642629,
847,0.0007215491496,
846,0.001174661564,
845,-0.000592229364,
844,-0.0008599083521,
843,0.001955654938,
842,0.004043202382,
841,0.003661273047,
840,0.005451120902,
839,0.005818361882,
838,0.005994644947,
837,0.004132595379,
836,0.007062137127,
835,0.008776213974,
834,0.008790240623,
833,0.005045900587,
832,0.006943756714,
831,0.009234057739,
830,0.007314473856,
829,0.009884680621,
828,0.009077574126,
827,0.008244342171,
826,0.008940330707,
825,0.008259142749,
824,0.009033301845,
823,0.008430270478,
822,0.01058789436,
821,0.007962331176,
820,0.008697242476,
819,0.00753669301,
818,0.009015514515,
817,0.00884436816,
816,0.008625493385,
815,0.009172108024,
814,0.008067855611,
813,0.007627993822,
812,0.007340984885,
811,0.008314208128,
810,0.006144586485,
809,0.008212737739,
808,0.007694466505,
807,0.005226926878,
806,0.006482249591,
805,0.006036010105,
804,0.006509708241,
803,0.005921871401,
802,0.003787039546,
801,0.004589439835,
800,0.003274567425,
799,0.003826158121,
798,0.002646109788,
797,0.002087353263,
796,0.00271458528,
795,0.002399749821,
794,0.002771817148,
793,0.002418048913,
792,0.0007291982765,
791,-0.0002878083615,
790,-0.00029117128,
789,-0.001234815572,
788,-0.001389043522,
787,-0.001665102784,
786,-0.002420054283,
785,-0.001848666812,
784,-0.00165009452,
783,-0.00235214131,
782,-0.003624452511,
781,-0.003544506384,
780,-0.004075152334,
779,-0.004773037042,
778,-0.00657237228,
777,-0.006364673842,
776,-0.006108433008,
775,-0.006018526852,
774,-0.007094546221,
773,-0.00784327928,
772,-0.008340719156,
771,-0.007994364947,
770,-0.008476603776,
769,-0.009312610142,
768,-0.008778384887,
767,-0.009484563023,
766,-0.01055522263,
765,-0.009246070869,
764,-0.01030791458,
763,-0.01157052349,
762,-0.01122330595,
761,-0.01121417433,
760,-0.01278508548,
759,-0.01343890838,
758,-0.01285777055,
757,-0.01346295048,
756,-0.0132942237,
755,-0.0136581026,
754,-0.01488851104,
753,-0.01535521355,
752,-0.01540028676,
751,-0.01584552601,
750,-0.01593372039,
749,-0.01624203473,
748,-0.01690731011,
747,-0.01712943986,
746,-0.01717199013,
745,-0.01848340221,
744,-0.01791613176,
743,-0.01787772775,
742,-0.019327024,
741,-0.01944164559,
740,-0.01875594817,
739,-0.01883844845,
738,-0.01980253868,
737,-0.01996044815,
736,-0.02059344389,
735,-0.02012798935,
734,-0.02037327737,
733,-0.02094563656,
732,-0.0208779946,
731,-0.02206078544,
730,-0.02176667005,
729,-0.02176642418,
728,-0.02245161496,
727,-0.02263446525,
726,-0.02293830737,
725,-0.02211904339,
724,-0.02279017121,
723,-0.02302620187,
722,-0.02334802225,
721,-0.02299890295,
720,-0.02310961299,
719,-0.02281163819,
718,-0.02364582382,
717,-0.02320861444,
716,-0.0239402391,
715,-0.02351416275,
714,-0.023736028,
713,-0.02390388213,
712,-0.02380126715,
711,-0.02430412173,
710,-0.0248958692,
709,-0.02481177449,
708,-0.02523789741,
707,-0.02505032532,
706,-0.02424434386,
705,-0.02490310371,
704,-0.02537030727,
703,-0.02592139319,
702,-0.02616879344,
701,-0.02551585808,
700,-0.02619677223,
699,-0.02643441968,
698,-0.02661267854,
