gr3_cdom_cuvette,,
Wavelength (nm),Abs,
850,-0.00238118181,
849,-0.001648753532,
848,-0.004673429765,
847,-0.001340685412,
846,-0.004930722993,
845,-0.003485551104,
844,-0.008966574445,
843,0.003284113482,
842,-0.006384264678,
841,0.000204780401,
840,-0.005128722172,
839,-0.0005807515117,
838,-0.00390951056,
837,-0.007818059064,
836,-0.002606490161,
835,-0.006332020275,
834,0.001413653023,
833,-0.002624707296,
832,-0.002719229087,
831,-0.003417342203,
830,-0.003296306822,
829,-0.001871967688,
828,-0.003544249572,
827,-0.004035505001,
826,-0.006045587361,
825,-0.0006925184862,
824,-0.0003050883824,
823,-0.004221864045,
822,-0.0032866986,
821,-0.001748489682,
820,-0.004272106569,
819,-0.001753336634,
818,-0.002887948416,
817,-0.003475382226,
816,-0.0008953005308,
815,-0.00483867852,
814,-0.004786247853,
813,-0.005470620003,
812,-0.002978145145,
811,-0.002560326131,
810,-0.003388987156,
809,-0.003093100851,
808,-0.001932327636,
807,-0.005084565375,
806,-0.006451090798,
805,-0.003063490847,
804,-0.002264389535,
803,-0.002107793,
802,-0.001827529981,
801,-0.003614954418,
800,-0.003415287705,
799,-0.002406513784,
798,-0.002342615044,
797,-0.001887483755,
796,-0.003724916605,
795,-0.003191375174,
794,-0.002921170089,
793,-0.002633403987,
792,-0.001106663607,
791,-0.001575148664,
790,-0.002825046424,
789,-0.002435087459,
788,-0.0009819862898,
787,-0.0017871093,
786,-0.003784814384,
785,-0.002433388494,
784,-0.002935774624,
783,-0.00358774187,
782,-0.002856678562,
781,-0.002650385257,
780,-0.0007900971686,
779,-0.002723756479,
778,-0.002938756952,
777,-0.003801031969,
776,-0.001230685622,
775,-0.001664587064,
774,-0.002709042048,
773,-0.003262342885,
772,-0.002022104803,
771,-0.002584257862,
770,-0.004112232476,
769,-0.002334685065,
768,-0.00268743257,
767,-0.002332882723,
766,-0.0026787885,
765,-0.002301778877,
764,-0.003290757537,
763,-0.003778450424,
762,-0.003343265969,
761,-0.002917107427,
760,-0.003470143536,
759,-0.001574271824,
758,-0.003085852833,
757,-0.002421444282,
756,-0.003397308988,
755,-0.003396024927,
754,-0.001993091544,
753,-0.001226658816,
752,-0.00170037779,
751,-0.001455920516,
750,-0.003232538933,
749,-0.002438124735,
748,-0.002828595461,
747,-0.00246479176,
746,-0.003456584178,
745,-0.002463247394,
744,-0.002320626751,
743,-0.001482235035,
742,-0.003162080189,
741,-0.002966781612,
740,-0.004126386717,
739,-0.003586560721,
738,-0.002371398965,
737,-0.003930340987,
736,-0.003177241888,
735,-0.003119470552,
734,-0.002205929952,
733,-0.00362712238,
732,-0.002858272986,
731,-0.002288337564,
730,-0.002390346723,
729,-0.001795358723,
728,-0.002098570578,
727,-0.002168996027,
726,-0.003078861628,
725,-0.003240966471,
724,-0.002480955794,
723,-0.002939425642,
722,-0.003167990828,
721,-0.002530782716,
720,-0.00264683459,
719,-0.002989714034,
718,-0.002606953261,
717,-0.003123788163,
716,-0.003409945406,
715,-0.003334532259,
714,-0.001624048105,
713,-0.003126923693,
712,-0.003433522303,
711,-0.002785490127,
710,-0.003062565578,
709,-0.003289216198,
708,-0.003342392622,
707,-0.003764130874,
706,-0.003834594507,
705,-0.003474611789,
704,-0.002512921812,
703,-0.002666336484,
702,-0.003106876975,
701,-0.003172462108,
700,-0.002457327209,
699,-0.003024727572,
698,-0.002459592419,
697,-0.003891244531,
696,-0.004021809436,
695,-0.00259249215,
694,-0.00361182238,
693,-0.003615981201,
692,-0.003474560333,
691,-0.002991822083,
690,-0.002913250588,
689,-0.00277134357,
688,-0.004264673218,
687,-0.003140493296,
686,-0.003482213011,
685,-0.004257752094,
