gr3_chaet_cuvette2,,
Wavelength (nm),Abs,
609,0.01913047023,
608,0.01909668371,
607,0.01914734952,
606,0.01822974347,
605,0.0180541724,
604,0.01713679545,
603,0.01684467308,
602,0.0166545175,
601,0.01721435599,
600,0.01667525619,
599,0.01745096967,
598,0.01828044467,
597,0.0183039885,
596,0.0195711758,
595,0.02050692961,
594,0.02022397704,
593,0.02028196305,
592,0.02143793181,
591,0.02179731056,
590,0.0228012763,
589,0.0224821195,
588,0.02201631106,
587,0.02298314497,
586,0.02211653627,
585,0.02237159014,
584,0.0223543644,
583,0.02168556675,
582,0.02184423804,
581,0.02160464786,
580,0.02162478119,
579,0.02132483944,
578,0.02169549838,
577,0.02045737952,
576,0.02074941806,
575,0.02059149928,
574,0.0207577534,
573,0.02117220126,
572,0.02178789303,
571,0.02151218429,
570,0.02156250738,
569,0.02276564762,
568,0.02269742824,
567,0.02231553011,
566,0.02350092307,
565,0.0242851302,
564,0.02482721396,
563,0.02507196181,
562,0.02667634003,
561,0.02690257877,
560,0.02888730168,
559,0.02973671444,
558,0.03074991517,
557,0.03245384991,
556,0.0337401256,
555,0.03539864346,
554,0.03674526513,
553,0.0378718935,
552,0.03898457438,
551,0.04043342918,
550,0.04210928455,
549,0.0429796651,
548,0.04450891912,
547,0.04466510937,
546,0.04601951689,
545,0.04735293239,
544,0.04919124022,
543,0.05075364932,
542,0.05157245323,
541,0.05250908807,
540,0.05450117216,
539,0.05439838022,
538,0.05547388643,
537,0.05723690987,
536,0.0577797927,
535,0.05958363786,
534,0.06114503369,
533,0.06162632629,
532,0.0621037893,
531,0.06295803189,
530,0.06514130533,
529,0.06574171782,
528,0.06621784717,
527,0.0666500777,
526,0.06825110316,
525,0.06821923703,
524,0.06906083971,
523,0.07111894339,
522,0.07268615067,
521,0.07307355851,
520,0.07344745845,
519,0.07424969226,
518,0.07597485185,
517,0.0772068426,
516,0.07742337883,
515,0.07797300071,
514,0.0803097561,
513,0.08177889884,
512,0.08243714273,
511,0.08310816437,
510,0.08493047953,
509,0.08681212366,
508,0.08798436821,
507,0.08863414824,
506,0.09006392211,
505,0.09165584296,
504,0.09264283627,
503,0.09501875937,
502,0.09509982169,
501,0.09607759863,
500,0.098161228,
499,0.09889292717,
498,0.09956152737,
497,0.1007180437,
496,0.1014527604,
495,0.1039019749,
494,0.1035980135,
493,0.1048244908,
492,0.1054212749,
491,0.1058526337,
490,0.1057824492,
489,0.1066161841,
488,0.1065577194,
487,0.1070730165,
486,0.1081872657,
485,0.1089680046,
484,0.1098637804,
483,0.1105237901,
482,0.1107604727,
481,0.1115035564,
480,0.1139432117,
479,0.1145475134,
478,0.1175228208,
477,0.1184910834,
476,0.1192980781,
475,0.1211147979,
474,0.1238564625,
473,0.1252416074,
472,0.12657848,
471,0.1289840639,
470,0.1306495368,
469,0.1315111369,
