gr3_Ccdom_cuvette_3,,
Wavelength (nm),Abs,
850,-0.001893617795,
849,0.004337791819,
848,-0.004131053109,
847,0.002927060938,
846,0.001037635142,
845,0.0007697020192,
844,-0.001104184776,
843,0.004490667023,
842,0.0008280785987,
841,0.005654580891,
840,8.206627535E-5,
839,0.004215158988,
838,0.001350835315,
837,-0.004014371429,
836,-0.001345537021,
835,0.002719091717,
834,0.005899750628,
833,0.0006209044368,
832,0.0001894230518,
831,-0.0005656540743,
830,0.001937011373,
829,-0.0001415731676,
828,-0.001303006778,
827,0.0005680506001,
826,-0.001814589486,
825,0.0005470042233,
824,0.004020915367,
823,0.0008593059028,
822,0.001276680967,
821,0.001092129154,
820,0.002294993959,
819,0.00294462638,
818,-8.712342969E-5,
817,0.0007850539405,
816,0.002925992478,
815,0.0009466453921,
814,-0.001344040269,
813,0.0008483605343,
812,0.001440455322,
811,0.001786305802,
810,0.0006889317301,
809,0.003156406339,
808,0.00304096262,
807,0.001971543068,
806,-0.0009166377713,
805,0.001591768349,
804,0.0003180997155,
803,1.734394573E-5,
802,0.001832601265,
801,0.003120007459,
800,0.001836890471,
799,0.002344700973,
798,-0.0006538013695,
797,0.003554385621,
796,0.002260358771,
795,0.000872845354,
794,0.001108660246,
793,0.0023830391,
792,0.003691843245,
791,0.003024461912,
790,-0.0002419146476,
789,0.003530297196,
788,0.003360098228,
787,0.001978980144,
786,0.0008944782312,
785,0.001590209547,
784,0.001157323248,
783,0.001802473562,
782,0.003105720039,
781,0.001775804907,
780,0.002891749842,
779,0.001188522321,
778,0.001489752904,
777,0.001465389039,
776,0.00333231641,
775,0.001509779948,
774,0.000804192794,
773,0.001214947319,
772,0.001798444544,
771,0.0008609918295,
770,0.002089668065,
769,0.002802897943,
768,0.002880987478,
767,0.002522677882,
766,0.001392305945,
765,0.002472273773,
764,0.001999419881,
763,0.001890704851,
762,0.003128403099,
761,0.001154000987,
760,0.001874195877,
759,0.00220714882,
758,0.002019730629,
757,0.00287340465,
756,0.001812559203,
755,0.001777130528,
754,0.002920102794,
753,0.002533379244,
752,0.001326712896,
751,0.00280581601,
750,0.001987639582,
749,0.002092191251,
748,0.001485856599,
747,0.003046332626,
746,9.061033779E-5,
745,0.0008543519652,
744,0.001358521404,
743,0.002925054403,
742,0.001099109999,
741,0.001276499243,
740,0.001824776642,
739,0.001266322215,
738,0.002010160359,
737,0.001302462188,
736,0.001987457508,
735,0.002181522083,
734,0.002270611003,
733,0.002278417582,
732,0.00167889148,
731,0.001967460383,
730,0.00211471715,
729,0.00280709262,
728,0.002430933993,
727,0.001725539216,
726,0.002117084339,
725,0.001570594381,
724,0.002057909966,
723,0.002674941672,
722,0.002403654158,
721,0.002069796203,
720,0.00217249454,
719,0.0009767137235,
718,0.001339410082,
717,0.001684036804,
716,0.001734765479,
715,0.001740197302,
714,0.002168097766,
713,0.001072769985,
712,0.001902482589,
711,0.002173118759,
710,0.0009129993268,
709,0.001439935877,
708,0.00310691935,
707,0.001690533478,
706,0.001317858929,
705,0.001150600961,
704,0.002279692795,
703,0.002091566799,
702,0.001948296325,
701,0.002107928041,
700,0.002353315707,
699,0.002781378338,
698,0.001605434576,
697,0.001943459851,
696,0.0008408130961,
695,0.002641135361,
694,0.001885401201,
693,0.002637541387,
692,0.002962453291,
691,0.002514320193,
690,0.002848259639,
689,0.002277220599,
688,0.002375439042,
687,0.003266847227,
686,0.003271150636,
685,0.003063251264,
684,0.003516257275,
683,0.002696065465,
682,0.004590198398,
681,0.005253520329,
680,0.004523335956,
679,0.004647992086,
678,0.005212963093,
677,0.004737222102,
676,0.005231721327,
675,0.005251371767,
674,0.005054726265,
673,0.005226796027,
672,0.006108435337,
671,0.005014842376,
670,0.004772971384,
669,0.005456599407,
668,0.005272489972,
667,0.004754468333,
666,0.004547714721,
665,0.00492304191,
664,0.004520929419,
663,0.004116445314,
662,0.003703878727,
