gr3_cdom_cuvette_2,,
Wavelength (nm),Abs,
850,-0.004591525067,
849,0.001414743834,
848,-0.006760194898,
847,0.0002217699366,
846,-0.00292296987,
845,-0.002032153308,
844,-0.004439814016,
843,0.001684322604,
842,-0.004668922629,
841,0.001720471424,
840,-0.005211242475,
839,-0.002382572042,
838,-0.002140765311,
837,-0.004059868399,
836,-0.0015338792,
835,-0.001382850693,
834,0.001363455201,
833,-0.002916901838,
832,-0.003685955657,
831,-0.005138699431,
830,0.0001660125563,
829,-0.004451292567,
828,-0.005335836671,
827,-0.006529535167,
826,-0.005477521569,
825,-0.003195537953,
824,-0.0001850970002,
823,-0.003091712948,
822,-0.005086356308,
821,-0.002292560646,
820,-0.003862869227,
819,-0.001152259414,
818,-0.003371521365,
817,-0.003824844258,
816,0.0003788769245,
815,-0.003732205369,
814,-0.004548748024,
813,-0.003837057855,
812,-0.003109549871,
811,-0.003068323247,
810,-0.004225299228,
809,-0.00277134357,
808,-0.0005109988851,
807,-0.003232487477,
806,-0.003970614169,
805,-0.002919730265,
804,-0.004919666331,
803,-0.003065598663,
802,-0.003067860613,
801,-0.0004304255999,
800,-0.001902689924,
799,-0.002480749972,
798,-0.003747501178,
797,-0.001922482974,
796,-0.003862150712,
795,-0.003294662572,
794,-0.003745807335,
793,-0.003918284085,
792,-0.001128919888,
791,-0.002075848635,
790,-0.004287075717,
789,-0.001101912698,
788,-0.0008039983222,
787,-0.003446722869,
786,-0.002984315157,
785,-0.002497942885,
784,-0.002120467136,
783,-0.002924358472,
782,-0.001838253113,
781,-0.003610846819,
780,-0.002473594621,
779,-0.004062124994,
778,-0.0008905989816,
777,-0.003186441492,
776,-0.0007829656242,
775,-0.002157353796,
774,-0.001310181455,
773,-0.002910010749,
772,-0.001388321049,
771,-0.00258940435,
770,-0.001078105648,
769,-0.002469991101,
768,-0.001772208372,
767,-0.001786645269,
766,-0.001458964893,
765,-0.001118592336,
764,-0.002398584737,
763,-0.00390597037,
762,-0.002581015695,
761,-0.002582250861,
760,-0.001228104346,
759,-0.001726265065,
758,-0.002483529737,
757,-0.001661079936,
756,-0.002546635456,
755,-0.00192155526,
754,-0.001204923727,
753,-0.001345743425,
752,-0.002199336654,
751,-0.002310791053,
750,-0.002700141165,
749,-0.0009952097898,
748,-0.002347764326,
747,-0.00200370769,
746,-0.003193328157,
745,-0.002191404114,
744,-0.001702904701,
743,-0.001939749694,
742,-0.002244611969,
741,-0.002336075297,
740,-0.002019734355,
739,-0.002598513383,
738,-0.001838820172,
737,-0.001689290162,
736,-0.00213618041,
735,-0.002882548375,
734,-0.002955212025,
733,-0.003248725785,
732,-0.002655016258,
731,-0.002143908059,
730,-0.002677810844,
729,-0.002358680591,
728,-0.001569268061,
727,-0.002104134997,
726,-0.001744880108,
725,-0.002854569815,
724,-0.002041067928,
723,-0.001887071296,
722,-0.003439223627,
721,-0.00213855016,
720,-0.001523354789,
719,-0.002191610169,
718,-0.00187428738,
717,-0.00257617794,
716,-0.003332322929,
715,-0.002621568274,
