gr3_Ccdom_cuvette_bleach,,
Wavelength (nm),Abs,
850,-0.01056780387,
849,-0.007352954708,
848,-0.01014584769,
847,-0.003394843312,
846,-0.009335615672,
845,-0.01107066497,
844,-0.009304350242,
843,-0.002203251468,
842,-0.01124610938,
841,-0.007427622564,
840,-0.011368379,
839,-0.01124010608,
838,-0.01085142326,
837,-0.0123572275,
836,-0.009882871062,
835,-0.006419974379,
834,-0.005417448003,
833,-0.009717557579,
832,-0.01106713153,
831,-0.008604325354,
830,-0.00877772551,
829,-0.0110091893,
828,-0.01244019717,
827,-0.01262640487,
826,-0.01120706089,
825,-0.008230954409,
824,-0.005918081384,
823,-0.01047108416,
822,-0.01021654811,
821,-0.008738859557,
820,-0.009988475591,
819,-0.008063129149,
818,-0.009880340658,
817,-0.009577654302,
816,-0.01018913928,
815,-0.01050519664,
814,-0.01239310391,
813,-0.0099646952,
812,-0.00926046446,
811,-0.008504223078,
810,-0.009852454998,
809,-0.009323251434,
808,-0.007794159465,
807,-0.01055572834,
806,-0.01089686528,
805,-0.009082440287,
804,-0.0113318637,
803,-0.01016061567,
802,-0.00865558628,
801,-0.009170245379,
800,-0.0100721512,
799,-0.008449186571,
798,-0.007470117416,
797,-0.008358646184,
796,-0.01219008397,
795,-0.009038633667,
794,-0.009709862061,
793,-0.009958876297,
792,-0.007594370283,
791,-0.007954107597,
790,-0.01242444944,
789,-0.009452802129,
788,-0.008519859053,
787,-0.009466529824,
786,-0.01145088207,
785,-0.008989497088,
784,-0.009762460366,
783,-0.009608392604,
782,-0.008754132316,
781,-0.009256815538,
780,-0.008578997105,
779,-0.01032813732,
778,-0.00848731678,
777,-0.009646573104,
776,-0.008277636953,
775,-0.008022268303,
774,-0.009460602887,
773,-0.008831704967,
772,-0.008677459322,
771,-0.008366568945,
770,-0.00999257341,
769,-0.00861813128,
768,-0.009470075369,
767,-0.008380076848,
766,-0.008973674849,
765,-0.008685122244,
764,-0.009783670306,
763,-0.01079819817,
762,-0.008557423949,
761,-0.00741612073,
760,-0.009291174822,
759,-0.01057043206,
758,-0.007830109447,
757,-0.009068903513,
756,-0.00985873118,
755,-0.009663484991,
754,-0.008058911189,
753,-0.008424255997,
752,-0.008217593655,
751,-0.008185028099,
750,-0.01006451249,
749,-0.008912256919,
748,-0.009992219508,
747,-0.008449948393,
746,-0.01057886984,
745,-0.008165976033,
744,-0.008963633329,
743,-0.009465769865,
742,-0.009825074114,
741,-0.00920810923,
740,-0.00943689514,
739,-0.009624344297,
738,-0.00899360422,
737,-0.009367030114,
736,-0.009661509655,
735,-0.009543620981,
734,-0.008854076266,
733,-0.0100968359,
732,-0.01026306767,
731,-0.009361305274,
730,-0.0094706323,
729,-0.008838858455,
728,-0.008828965947,
727,-0.008918900974,
726,-0.009802398272,
725,-0.0104303984,
724,-0.009592643939,
723,-0.009953158908,
722,-0.009292999282,
721,-0.009893042967,
720,-0.009144138545,
719,-0.01015687268,
718,-0.008814050816,
717,-0.01025978103,
716,-0.009899925441,
715,-0.009265481494,
714,-0.008754791692,
713,-0.009934335947,
712,-0.009241357446,
711,-0.009498998523,
710,-0.01020522043,
709,-0.009636749513,
708,-0.009178253822,
707,-0.009195944294,
706,-0.01114974171,
705,-0.009799564257,
704,-0.009420936927,
703,-0.008553160354,
702,-0.00933997333,
701,-0.01063393988,
700,-0.009602569044,
699,-0.009371945634,
698,-0.009789187461,
697,-0.01044030488,
696,-0.01070390362,
695,-0.01003739797,
694,-0.008398155682,
693,-0.009928465821,
692,-0.01002839301,
691,-0.01039592642,
690,-0.01016440894,
689,-0.010574474,
688,-0.01093680039,
687,-0.009764890186,
686,-0.009603125975,
685,-0.01018236205,
684,-0.01061408501,
683,-0.01087848656,
682,-0.01024577487,
681,-0.009918143041,
680,-0.0104336841,
679,-0.009465719573,
678,-0.01023707818,
677,-0.009884541854,
676,-0.009128524922,
675,-0.01039329823,
674,-0.009970615618,
673,-0.009952096269,
672,-0.00944343023,
671,-0.0103803575,
670,-0.0109386174,
669,-0.01009890996,
668,-0.009445658885,
667,-0.01047143806,
666,-0.00927617494,
665,-0.009419620037,
664,-0.009646117687,
663,-0.009948048741,
662,-0.01054819953,
661,-0.01042847801,
660,-0.009969552979,
659,-0.01060655713,
658,-0.01045491174,
657,-0.01005282719,
656,-0.0104331281,
655,-0.01085061487,
