gr3_MQ_cuvette_blank3,,
Wavelength (nm),Abs,
850,-0.01184421871,
849,-0.007863718085,
848,-0.01870695688,
847,-0.01133272052,
846,-0.0138581302,
845,-0.01716940291,
844,-0.01230328158,
843,-0.008622648194,
842,-0.01282791328,
841,-0.004613398574,
840,-0.01434297208,
839,-0.01229895372,
838,-0.01223916188,
837,-0.01743849926,
836,-0.01239823643,
835,-0.01314085163,
834,-0.007364764344,
833,-0.01190688554,
832,-0.01425460447,
831,-0.01377136912,
830,-0.01274310797,
829,-0.01508017257,
828,-0.01524545811,
827,-0.01516597252,
826,-0.01501826197,
825,-0.01331174746,
824,-0.0117131127,
823,-0.01248547342,
822,-0.01105789561,
821,-0.01411715802,
820,-0.01241871435,
819,-0.01096779667,
818,-0.01351620071,
817,-0.01334694214,
816,-0.01132898871,
815,-0.01319805905,
814,-0.0148604447,
813,-0.01363241486,
812,-0.01041801553,
811,-0.01084793825,
810,-0.01549122017,
809,-0.01260347199,
808,-0.01073122956,
807,-0.01312829461,
806,-0.01311870012,
805,-0.01194657665,
804,-0.0127676921,
803,-0.01245554071,
802,-0.0126906177,
801,-0.009876393713,
800,-0.01388801634,
799,-0.01339734532,
798,-0.0121885743,
797,-0.01240226161,
796,-0.01322773937,
795,-0.01394833345,
794,-0.01419417933,
793,-0.0128824478,
792,-0.01170923188,
791,-0.0104969088,
790,-0.01420249697,
789,-0.0124725448,
788,-0.01148259826,
787,-0.01210198179,
786,-0.01296210103,
785,-0.01198883262,
784,-0.01231480576,
783,-0.01284812018,
782,-0.01180250291,
781,-0.0138581302,
780,-0.01138769556,
779,-0.01361043938,
778,-0.01279569231,
777,-0.01350947563,
776,-0.01109907776,
775,-0.01206099615,
774,-0.0123199895,
773,-0.0134650087,
772,-0.01206054259,
771,-0.01179156918,
770,-0.01288496051,
769,-0.01237624791,
768,-0.01181469485,
767,-0.01124469656,
766,-0.01271404792,
765,-0.01054496504,
764,-0.01205389574,
763,-0.01364972349,
762,-0.01356829051,
761,-0.01348548662,
760,-0.0119922068,
759,-0.01208863966,
758,-0.01279524062,
757,-0.01158594899,
756,-0.01319901273,
755,-0.0117423404,
754,-0.01210968569,
753,-0.01177373249,
752,-0.01255257521,
751,-0.01133231726,
750,-0.01152096689,
749,-0.01224862412,
748,-0.01289023831,
747,-0.01295280457,
746,-0.01409335155,
745,-0.0128236413,
744,-0.01345225982,
743,-0.01230750885,
742,-0.01366933994,
741,-0.01301777363,
