gr3_chaet_cuvette,,
Wavelength (nm),Abs,
592,-0.003304476151,
591,-0.003647709731,
590,-0.002787547652,
589,-0.002214635024,
588,-0.003002927871,
587,-0.002612048062,
586,-0.002478587907,
585,-0.002720772522,
584,-0.002445383696,
583,-0.003322304459,
582,-0.003925928846,
581,-0.003773112549,
580,-0.003927827347,
579,-0.003680924885,
578,-0.003924389835,
577,-0.003723428119,
576,-0.003439429216,
575,-0.00399564812,
574,-0.004200124182,
573,-0.004512217361,
572,-0.003559962614,
571,-0.003852144582,
570,-0.00360196433,
569,-0.002946264809,
568,-0.001591397566,
567,-0.002819851274,
566,-0.002448163694,
565,-0.000819500885,
564,-0.000905065157,
563,0.0003795764642,
562,0.002199187409,
561,0.002536503831,
560,0.004017963074,
559,0.00495438138,
558,0.006087223534,
557,0.007107682526,
556,0.008757750504,
555,0.01035573147,
554,0.01151924953,
553,0.01232888643,
552,0.01286032144,
551,0.01489854418,
550,0.01609349251,
549,0.01760114543,
548,0.01904247887,
547,0.01987023279,
546,0.0212179739,
545,0.0222383365,
544,0.02415717207,
543,0.02529698238,
542,0.0258276388,
541,0.02667479776,
540,0.02833783627,
539,0.02976590395,
538,0.03080220893,
537,0.03231256083,
536,0.0327334702,
535,0.03452545777,
534,0.03502278775,
533,0.03550796211,
532,0.03658803925,
531,0.03768599778,
530,0.03941291198,
529,0.03995240107,
528,0.04061410576,
527,0.04090460762,
526,0.04281453788,
525,0.04208538309,
524,0.04388343915,
523,0.04573803023,
522,0.04656036198,
521,0.04690155759,
520,0.04728772491,
519,0.04913363978,
518,0.0503795892,
517,0.05142460018,
516,0.05154528841,
515,0.05224765092,
514,0.05436211824,
513,0.05528553575,
512,0.05649323761,
511,0.05750118941,
510,0.05901809409,
509,0.06036867574,
508,0.06153829768,
507,0.06242212281,
506,0.06388952583,
505,0.06507111341,
504,0.06628698856,
503,0.06839740276,
502,0.06854323298,
501,0.07118947059,
500,0.07173198462,
499,0.07205076516,
498,0.07347661257,
497,0.07473897189,
496,0.07553753257,
495,0.07686790824,
494,0.07742981613,
493,0.0775552243,
492,0.07872585952,
491,0.07933221757,
490,0.07930885255,
489,0.08017414063,
488,0.08110184222,
487,0.08136732131,
486,0.08165211231,
485,0.08249811083,
484,0.08383780718,
483,0.08323644847,
482,0.08492251486,
481,0.08503659815,
480,0.08671075106,
479,0.08622135222,
478,0.08884137869,
477,0.09091889113,
476,0.09098447859,
475,0.09278509021,
474,0.0964532271,
473,0.09816788137,
472,0.1004501954,
471,0.1023791209,
470,0.104095757,
469,0.1044606119,
468,0.1059486046,
467,0.1081236377,
466,0.108580634,
465,0.1104692072,
464,0.1119088531,
463,0.1147145554,
462,0.1140990481,
461,0.1149981618,
460,0.1154497191,
459,0.1159387901,
458,0.1166605279,
457,0.1176937297,
456,0.1181865931,
455,0.119174391,
454,0.1184851304,
453,0.1204114184,
452,0.1193272099,
451,0.1206516102,
450,0.1209612489,
449,0.1226363778,
448,0.1229234487,
447,0.1248522848,
446,0.1264715344,
445,0.12688905,
444,0.1281488687,
443,0.1295032799,
442,0.1300733685,
441,0.1306456476,
440,0.1317480057,
439,0.1321142912,
438,0.1318270713,
437,0.1320794523,
436,0.1316782832,
435,0.130496949,
434,0.1301598251,
433,0.1293948889,
432,0.1288187951,
431,0.1274334192,
430,0.1266347468,
429,0.1255605519,
428,0.1249616519,
427,0.1238374934,
426,0.1225322932,
425,0.1230944321,
424,0.1216604114,
423,0.1196987778,
422,0.1195130721,
421,0.1189886034,
420,0.1179034114,
419,0.1182368249,
418,0.119124122,
417,0.119274877,
416,0.1198424399,
415,0.1184214056,
414,0.1179350987,
413,0.1171932444,
412,0.1172185019,
411,0.1145762876,
410,0.1140983701,
409,0.1118866801,
408,0.1103149354,
407,0.1096641347,
406,0.1083139405,
405,0.1074328497,
404,0.1063660383,
403,0.1060755178,
402,0.1056227013,
