gr3_MQ_cuvette_zero,,
Wavelength (nm),Abs,
850,0.0008219838492,
849,0.002888674848,
848,-0.002008757787,
847,0.002577462699,
846,-0.003230945906,
845,-0.003565200372,
844,-0.00137980585,
843,0.002801934024,
842,-0.0005583119346,
841,0.005349478684,
840,-0.001566276071,
839,-0.001919905772,
838,-0.002447134117,
837,-0.005459577311,
836,-0.00174219883,
835,-0.0001136762949,
834,0.003089842619,
833,-0.002623112174,
832,-0.002046272391,
831,-0.001749160001,
830,0.002655668184,
829,-0.002990382491,
828,-0.0005476087681,
827,-0.002027618466,
826,-0.00223302329,
825,0.001367921592,
824,-0.0002271676058,
823,-0.002000151668,
822,-0.0005973994848,
821,-0.00117616565,
820,-0.003063336713,
819,0.000773721491,
818,0.000341103907,
817,-0.002381284954,
816,0.002119893674,
815,-0.002155138412,
814,-0.0006166834501,
813,-0.001888360013,
812,-0.0002280990157,
811,-0.0006008117343,
810,0.0003368293692,
809,0.0001025723177,
808,0.001594782108,
807,-0.002966010245,
806,-0.001949026948,
805,0.0002287368698,
804,-0.001621262752,
803,0.0005358334747,
802,-0.0009308964945,
801,0.001078271423,
800,6.645436224E-5,
799,0.0006706794375,
798,0.0008713928401,
797,0.001162696048,
796,-0.000229289144,
795,-0.0001914621826,
794,-0.0009923171019,
793,-0.0004884523223,
792,0.0005422611139,
791,0.0001068445345,
790,-0.001239358564,
789,0.001498376601,
788,0.0007084552199,
787,-0.001827736152,
786,-0.0008980387938,
785,0.0003361558192,
784,-0.0001806982327,
783,-0.0001194214346,
782,0.0005937897949,
781,-0.000300070009,
780,0.0002353154123,
779,-0.0004561300157,
778,-0.001668506651,
777,-0.000542955182,
776,0.00152726227,
775,-0.0005040178658,
774,-0.0007861179765,
773,-0.0006329164607,
772,0.0002735973103,
771,-0.0002633357653,
770,-0.0004189434694,
769,0.0003728661977,
768,-0.001505142893,
767,3.111604747E-5,
766,-0.0007837407757,
765,0.001006991719,
764,-0.0009149329271,
763,-0.001212667907,
762,-0.000726528815,
761,-0.0006656908081,
760,0.0001620246039,
759,7.486867253E-5,
758,7.846745575E-5,
757,4.34129397E-5,
756,-0.0006852301885,
755,0.0004134662449,
754,0.001106039155,
753,0.0008802637458,
752,0.0006862353184,
751,0.002983512823,
750,-9.307597065E-5,
749,-0.000341405248,
748,-0.0007136589265,
747,0.0001328153303,
746,-0.001009207568,
745,-0.0007503034431,
