SN	INTTIME(ED)	SAMPLE(DELAY)	ED(348.86)	ED(352.18)	ED(355.50)	ED(358.83)	ED(362.15)	ED(365.47)	ED(368.80)	ED(372.12)	ED(375.45)	ED(378.77)	ED(382.10)	ED(385.42)	ED(388.75)	ED(392.08)	ED(395.41)	ED(398.74)	ED(402.07)	ED(405.40)	ED(408.73)	ED(412.06)	ED(415.39)	ED(418.73)	ED(422.06)	ED(425.39)	ED(428.73)	ED(432.06)	ED(435.40)	ED(438.73)	ED(442.07)	ED(445.40)	ED(448.74)	ED(452.08)	ED(455.41)	ED(458.75)	ED(462.09)	ED(465.43)	ED(468.77)	ED(472.11)	ED(475.45)	ED(478.78)	ED(482.12)	ED(485.46)	ED(488.80)	ED(492.14)	ED(495.49)	ED(498.83)	ED(502.17)	ED(505.51)	ED(508.85)	ED(512.19)	ED(515.53)	ED(518.88)	ED(522.22)	ED(525.56)	ED(528.90)	ED(532.24)	ED(535.59)	ED(538.93)	ED(542.27)	ED(545.61)	ED(548.96)	ED(552.30)	ED(555.64)	ED(558.98)	ED(562.33)	ED(565.67)	ED(569.01)	ED(572.35)	ED(575.70)	ED(579.04)	ED(582.38)	ED(585.72)	ED(589.06)	ED(592.40)	ED(595.75)	ED(599.09)	ED(602.43)	ED(605.77)	ED(609.11)	ED(612.45)	ED(615.79)	ED(619.13)	ED(622.47)	ED(625.81)	ED(629.15)	ED(632.49)	ED(635.83)	ED(639.16)	ED(642.50)	ED(645.84)	ED(649.18)	ED(652.51)	ED(655.85)	ED(659.19)	ED(662.52)	ED(665.86)	ED(669.19)	ED(672.53)	ED(675.86)	ED(679.20)	ED(682.53)	ED(685.86)	ED(689.19)	ED(692.53)	ED(695.86)	ED(699.19)	ED(702.52)	ED(705.85)	ED(709.18)	ED(712.50)	ED(715.83)	ED(719.16)	ED(722.48)	ED(725.81)	ED(729.14)	ED(732.46)	ED(735.78)	ED(739.11)	ED(742.43)	ED(745.75)	ED(749.07)	ED(752.39)	ED(755.71)	ED(759.03)	ED(762.35)	ED(765.67)	ED(768.98)	ED(772.30)	ED(775.61)	ED(778.93)	ED(782.24)	ED(785.55)	ED(788.86)	ED(792.17)	ED(795.48)	ED(798.79)	ED(802.10)	DARK_SAMP(ED)	DARK_AVE(ED)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0186	0.0320000000	0.0000000000	52.0932507562	54.2738406249	55.3089122293	56.7089768620	60.3871291305	65.6760769487	68.3003895521	68.2290729463	69.0230355670	69.5364939153	67.6976627481	67.5603759101	70.3990075425	72.9773862136	78.5324387259	91.4391279838	104.1521810884	109.9385698502	112.4282571315	115.4744204947	117.3608680771	117.5541505499	116.7600832387	113.7812689346	110.9095360056	113.0897088935	118.9499095868	124.6909468434	130.0974532745	135.5534128045	140.1557905749	143.0462002950	144.1860657511	145.5679244999	146.4006906151	145.6926595414	145.2510917155	145.9879508627	147.6672268323	148.8710412787	146.6958473412	143.3322859706	142.0597590981	144.0273522282	144.7185103733	143.4455176497	141.8115350317	141.6737661657	142.0485547172	140.3330093197	137.5371514514	136.7312401772	138.1901075651	139.5629231833	140.5776675873	141.3443375750	140.8105769763	139.6718348528	138.9818276381	139.1129746555	139.3491954985	139.0993924184	137.8618523815	136.5032217466	135.4858986137	134.4355972086	133.4070217026	132.9373763819	133.0899196414	133.4802475337	133.3326491891	131.0390976274	128.1509631451	126.6713504190	127.3106272568	128.9073158528	130.3423899352	131.0658243699	130.9240717080	129.7322028002	128.7786678093	128.2655934941	127.4333051977	126.0363855027	124.9815430787	124.5451060040	125.1187963235	125.4624360355	124.3180975618	122.1757588465	120.1683856842	118.4804087869	118.1210908276	119.7919079747	122.0056523095	123.0541267855	123.0000815315	122.6959857968	121.9638438178	120.7072773680	117.4618589921	112.3797265365	108.2310997980	107.1474336892	107.4166450340	107.6256962355	108.2855828655	109.5061587362	109.3141432678	105.7174409999	97.7527599182	90.3355556211	87.0711650264	86.7385765341	89.0785199165	94.2070948228	99.6910998725	103.6624352629	106.2313834959	107.9859051024	108.4683011083	106.5869183848	98.4300948924	84.8560906421	76.9308384341	81.9032966998	93.0104631663	100.8414275075	104.1897720246	105.0423508658	104.4463788547	102.8196134728	100.8309405142	99.4482005236	98.6354276397	97.9784529444	97.7384482908	15	2160	37.0000000000	79	1051.7800000000	0	2017-198	18:54:01.939
0186	0.0320000000	0.0000000000	52.4417955385	54.7308876308	55.8313476698	57.1862076958	60.7450607407	66.0935445261	68.6745266648	68.6810041491	69.6383798865	70.1568932063	68.3521043933	68.0924509631	70.7896812871	73.3176653287	78.9563547654	92.0260327802	104.8628775209	110.8024316617	113.3723472553	116.4678323630	118.5440848365	118.6209703965	117.6687211348	114.7064907165	111.8191307560	114.0894688739	119.9140252575	125.7349426448	131.1686799947	136.7093257720	141.2581719244	144.2438542158	145.3830851901	146.7848477653	147.6178307378	146.9125056495	146.4194871839	147.2458226051	148.9034069305	150.1118840110	148.0204428829	144.5000397622	143.4028978758	145.3262297807	145.9349101698	144.6868803590	143.1520850599	143.0082606399	143.3543833628	141.7564952892	138.6916172232	138.0111419494	139.3448233446	140.8500790376	141.6389347168	142.5411227913	141.9705654333	140.8849695306	140.2421861364	140.2834579495	140.4741195932	140.1620111781	139.0424406175	137.6534551683	136.6086279298	135.6779314444	134.5740977162	134.1118772145	134.2035850494	134.5276562832	134.3633182567	132.0525972591	129.2391477594	127.7350985870	128.3513250475	130.0708145031	131.6044595527	132.3198085204	131.9893949502	130.8787551352	129.9202086619	129.1661896220	128.5839845395	127.1327593334	125.9140424524	125.6003860705	126.1768614262	126.2195533424	125.5282607001	123.1543980026	121.1630418990	119.4141718338	119.0395020907	120.7964197595	122.9947442374	124.3084021053	124.1681793832	123.5053151789	122.8206241443	121.8116367662	118.3069338560	113.2078069856	108.9953105450	108.0816384541	108.3273284147	108.4869612139	109.2636100707	110.3451993382	110.2367719385	106.3415392095	98.3988910311	90.9944141558	87.6448368157	87.3831592746	89.6493198317	94.7825863543	100.3748092082	104.1805279981	107.1284328752	108.8480711291	109.2480882045	107.2457682817	98.9523326003	85.3639729705	77.2158794183	82.6180597660	93.8479596032	101.8057542780	105.0449307062	105.8701579298	105.2306391612	103.5299745339	101.7067379867	100.1427539750	99.0936740743	98.3677713005	98.3888326782	15	2159	36.5000000000	80	1052.5000000000	0	2017-198	18:54:02.619
0186	0.0320000000	0.0000000000	53.0667723893	55.2793440379	56.4299716121	57.7049368629	61.5404643188	66.8022685529	69.5858862982	69.5464043248	70.4979084596	70.8673504589	69.0269973399	68.6140931719	71.6027050258	74.2427991731	79.9207637553	93.3151272439	106.2739704376	112.4297062369	115.0464039696	118.0797836964	120.0051782591	120.2681402397	119.2912888066	116.2716575643	113.3595734784	115.5539060283	121.6453597367	127.5255936713	132.9280887291	138.5523647813	143.3027047761	146.3043340793	147.4908802893	148.9938280405	149.7275402837	149.0125816198	148.5496716048	149.2788943748	151.1060551053	152.2795290312	150.1865461805	146.6146209524	145.3897895587	147.3343104141	148.0496967440	146.7505470287	145.3001008945	145.0100023511	145.3899397809	143.7052247446	140.6685455383	139.9646762333	141.3507719101	142.8173797467	143.7253714545	144.4716513247	144.0444841896	142.6873410518	142.0847754628	142.2658371699	142.5163925033	142.2141936577	140.9485300041	139.6450021785	138.5126717994	137.6235977606	136.6115355027	136.0362006125	136.1223097885	136.4592412498	136.3001460347	133.9247563010	131.1005161785	129.5274413905	130.2468817376	131.9263286906	133.4274490001	134.1249067242	133.8250288445	132.8430690620	131.7017042350	131.0645049896	130.5437352937	128.8869574625	127.6497838607	127.2813631676	127.8773231984	128.1746410716	127.2263928458	125.0118151764	122.9575247608	121.2082558900	120.8763246168	122.5138108756	124.9620589512	125.8026257473	125.7838661315	125.1239739431	124.6769815184	123.3466963298	119.8525313045	114.8639678838	110.6248775791	109.4210404665	109.8563770537	110.1423796140	110.7195369330	111.7804003680	111.7635027149	107.9072592791	99.7021046317	92.1583975670	88.7811482445	88.4056008629	90.8916490587	96.1028316324	101.6054860124	105.5851349693	108.4914819321	110.2889513382	110.7356820496	108.6732763917	100.1833214832	86.4686170349	78.1357844128	83.5975498937	95.0366642234	103.0180507895	106.3206592312	106.8406903496	106.5813096890	104.9358974673	102.9147345006	101.5627299200	100.6422309913	100.0548175101	99.5228362254	15	2163	36.5000000000	81	1052.8200000000	0	2017-198	18:54:02.939
0186	0.0320000000	0.0000000000	52.9586033190	55.2793440379	56.4082034687	57.7775589463	61.4211537820	66.7925600046	69.6818188912	69.6617910149	70.4881410895	71.0074406214	69.0678999427	68.8018843670	71.6766162748	74.1896305613	79.9525574583	93.1998423732	106.3048702825	112.2689877604	115.0269381938	118.0797836964	120.1844535257	120.2937439160	119.4048685436	116.4798324653	113.4109215691	115.8003257418	121.8218879581	127.7172131539	133.1812877721	138.8092343297	143.5142081745	146.5103820657	147.7055631235	149.0798063147	149.9574445291	149.2551646527	148.7705268457	149.5860491026	151.2334191154	152.4556980611	150.2878387808	146.9302300852	145.5646360268	147.7008648154	148.3995110645	146.9324027122	145.3628166852	145.1496587495	145.4897972656	143.8270203356	140.8119105688	140.0769483186	141.6024407338	143.0221545417	143.9347370787	144.6782392490	144.2764818810	143.0616797524	142.5300108018	142.4958743491	142.7440557129	142.5329792856	141.2848987194	139.7567391394	138.8343895566	137.7550617009	136.7434084986	136.2087261585	136.2631951715	136.7448981815	136.5353322649	134.2344367441	131.2866530204	129.6513024786	130.3806857392	132.0708154511	133.5832600640	134.2686756077	133.9725351396	133.0032491676	131.7362963821	131.2940687085	130.5437352937	129.1884602659	127.9636945409	127.5241709706	128.1134984445	128.4621539730	127.2947085068	125.2914263639	123.0703208264	121.3446482452	121.1646630366	122.7622385213	125.0598812298	126.2825223914	126.0677029926	125.4520804494	124.9406062342	123.7663529011	120.0749194265	115.0318220288	110.7484999058	109.8374931931	109.9350780866	110.2877879870	110.9751576798	111.8245603997	111.9392415093	108.0276992845	99.7459101309	92.2462453717	88.8252768437	88.5278493136	91.0147627659	96.1366840754	101.7650181907	105.7002666882	108.7011817870	110.4424877539	110.7716722233	108.9538976441	100.4320061060	86.6590729080	78.2394356797	83.6240225999	94.9286001670	103.0593790797	106.1524312938	106.9834157054	106.4505996379	105.0690901662	102.9298344570	101.3312121029	100.5474213842	100.1683686973	99.8063371122	15	2159	36.5000000000	82	1053.0800000000	0	2017-198	18:54:03.251
0186	0.0320000000	0.0000000000	52.6220773224	55.0965252355	56.2231742502	57.6115656128	61.3913261479	66.6566403282	69.3172750378	69.2963998296	70.1267483939	70.4670928518	68.6281969624	68.6558245486	71.5076762771	73.8387177238	79.4968477158	93.0426357313	105.9443720921	111.7767874259	114.4526978093	117.6018213824	119.4404611694	119.5853755378	118.7477286366	115.6162921355	112.8094153633	115.1314722338	121.0275109618	127.0102033390	132.4281829263	138.1028430717	142.7002405502	145.6604341220	146.8533373272	148.2266372863	148.9161135353	148.3056253526	147.7802404427	148.6499585036	150.4692350547	151.6591076650	149.5865823175	146.0149635999	144.7619317869	146.6888559248	147.4534223340	146.1100987519	144.6102271958	144.3349964252	144.7370254581	143.0201245454	139.9215382742	139.3509221671	140.7067958023	142.2103687472	143.0539575562	143.9801145395	143.4328539123	142.2020871807	141.5436432814	141.6975100214	141.7932270138	141.6496774416	140.4142973387	139.0797446112	138.1712570366	137.0320100293	135.9851387722	135.5584375620	135.6526918454	135.9967490747	135.8712770267	133.5658085148	130.5779011993	129.0902846092	129.6224630632	131.2647314188	132.7808330850	133.4619724281	133.2841724292	132.1770570439	131.1655259557	130.4199607020	129.9144575286	128.4392714816	127.1881505074	126.8797964167	127.3955256963	127.6571178492	126.6603487972	124.4925372568	122.5371030618	120.7780953853	120.4491565875	121.8765399583	124.2012190067	125.4099830384	125.4017780491	124.9927313406	124.1826851761	122.9601705404	119.4299938725	114.3492151722	110.1753418455	109.0721206145	109.4403858798	109.7508955329	110.1860675483	111.2725600036	111.3021883796	107.3926519835	99.2311955155	91.8948541532	88.4170873013	88.0944229882	90.4663471612	95.6966023161	101.3092119669	105.3318451876	108.0720822223	109.9818785067	110.0758621990	108.2340431271	99.9470710916	86.2146758706	77.9284818788	83.2798774199	94.4288039063	102.4670069206	105.6617664765	106.5124220311	106.0875161627	104.6843112582	102.5674355028	100.9762181166	100.3261989675	99.7466071449	99.4728066572	15	2159	37.5000000000	83	1053.4000000000	0	2017-198	18:54:03.626
0186	0.0320000000	0.0000000000	52.7903403207	55.0508205349	56.1361016768	57.4455722793	61.1825327086	66.4915950069	69.0774435554	69.2771687146	69.9607031014	70.6271958947	68.7202278187	68.5306304184	71.3598537792	73.8706188909	79.5710330227	92.9063899749	105.8104727643	111.7165179972	114.3261702669	117.4425006111	119.3508235361	119.5085645089	118.5692461927	115.6008717724	112.6993837402	114.9132147733	120.8985095692	126.8516216982	132.2399067149	138.0129387298	142.5720566723	145.4672641348	146.7752708420	148.0811355915	148.8620184187	148.1877993080	147.7232455418	148.4525018929	150.2894270405	151.5518743424	149.4073723325	145.9518417734	144.6109280190	146.5055787241	147.2864654992	146.1259122896	144.3750429803	144.2263747819	144.4912224189	142.7993700368	139.8687195788	139.1712868307	140.6845897297	141.9763404101	142.9962015219	143.8091452229	143.2781887847	142.0911720102	141.4066477925	141.5351308361	141.6726994322	141.4770018932	140.1175014134	138.8299796397	137.7838825941	136.8808264980	135.8598594261	135.2731068512	135.4178828738	135.7519002761	135.6637597648	133.2842808393	130.4418781225	128.7332732377	129.5035261728	131.1810811890	132.6795558935	133.3821008262	133.0874973691	132.0000158745	130.9320289631	130.2963494688	129.6357773755	128.2474060613	127.0219625002	126.7210374686	127.1687974600	127.4846101084	126.5237174751	124.2928149801	122.2910025550	120.5472775535	120.0647053611	121.6281123126	124.1251350122	125.1700347164	125.0415235715	124.7302461356	124.0948102709	122.7945166307	119.4744714969	114.1477901981	110.0741963055	108.8807774699	109.2492548000	109.5719313815	110.1527257118	111.2063199561	111.2362863317	107.2722119782	99.1983413912	91.8728922020	88.3950230017	88.1277634747	90.4775393164	95.6063291347	101.2294458778	105.2627661562	107.9555823029	109.7220476494	110.1238490972	108.2706458991	99.9097683981	86.0750082303	77.8896126537	83.1739865953	94.4017878922	102.4119025338	105.7458804452	106.4410593532	105.9858527896	104.5363193704	102.4919357207	100.8218729052	100.1997861579	99.4708399760	99.1726292476	15	2160	36.5000000000	84	1053.7100000000	0	2017-198	18:54:04.078
0186	0.0320000000	0.0000000000	51.9730629003	54.2509882746	55.3524485160	56.6259801953	60.2578760491	65.4721974341	68.2044569591	68.1136862562	68.9253618655	69.3163522314	67.5749549396	67.2995548057	70.1139212964	72.7434443219	78.2039037952	91.0513516004	103.9770819673	109.5468185636	112.2044007104	115.2494970528	117.0471363606	117.1871645226	116.4031183509	113.5037024000	110.5647702535	112.9348165021	118.6851172547	124.5125424976	129.8637310810	135.3093867336	139.6943286147	142.6791773193	143.8607887297	145.1380331290	145.8800251182	145.2629410260	144.8521274093	145.6369168880	147.2551667996	148.4421079885	146.3374273711	142.9614452395	141.7815942625	143.5651749396	144.4561496329	143.1371536646	141.4979560777	141.3711773024	141.7105755383	140.0437447912	137.0693287203	136.4692719782	137.8052023053	139.2557609908	140.0795217918	140.8670482328	140.5082769542	139.2905639541	138.6393389158	138.7137924917	138.9273489630	138.7208344852	137.4067652961	136.0759921899	135.1707465249	134.1463765400	133.1234947614	132.6188676815	132.6270105260	132.9973512921	132.9037801811	130.6590352655	127.7930076799	126.2196217450	126.8720474736	128.5955286327	129.8983284032	130.6664663602	130.4323840578	129.2769540789	128.4154502653	127.7358310659	127.1456353622	125.8993387739	124.5106770584	124.1715555380	124.6842338706	124.9928316299	123.9082035956	121.9261060005	119.8812684263	118.1027068804	117.8541108093	119.3706610972	121.7121854737	122.6942043024	122.7489950774	122.1272678526	121.5684067440	120.4422311124	117.2061126517	112.2118723915	107.9164247846	106.9110686282	107.3379440012	107.3684352679	107.9410505546	108.7995982292	109.1384044734	105.1590373387	97.2051911785	89.9951453782	86.7622648321	86.5385336146	88.8434846574	94.0716850507	99.3720355159	103.4782245126	106.1148835765	107.8441791802	108.1923764435	106.2574934364	97.9700283402	84.4624818375	76.4514513243	81.6782786975	92.7673190394	100.5383533796	103.8813541394	104.7997177608	104.3592388206	102.7456175290	100.7705406885	99.3555933968	98.3668004194	97.8486801590	97.3882413130	15	2158	36.5000000000	85	1054.6300000000	0	2017-198	18:54:04.780
0186	0.0320000000	0.0000000000	52.2615137546	54.2624144497	55.5265936629	56.7608497788	60.6356927487	65.8217051733	68.4922547381	68.4598463265	69.3355914118	69.8567000010	67.9533040157	67.8837940795	70.5573887903	73.1581594935	78.6278198348	91.7011390536	104.5023793305	110.2600068033	113.0122304039	115.9336391885	117.8538750602	117.9808784885	117.1657251566	114.1359372843	111.3569979393	113.5755077572	119.4319674221	125.2459825859	130.6298204930	136.0093562528	140.5082962390	143.4582962678	144.8626419558	146.0705667182	146.9010704433	146.2540659889	145.7426727357	146.5730074871	148.2516028787	149.4072078914	147.2880194657	143.8530410399	142.6081412026	144.5612466823	145.4181390144	144.0385253134	142.4857297827	142.3487720916	142.6169742453	140.9267628257	137.8691546799	137.1204500729	138.5898168734	140.0090397009	141.0324963571	141.8073794742	141.2956630583	140.2194785074	139.5709082406	139.7489597979	139.8580897318	139.6439845327	138.3631077219	136.9961789273	135.9323640727	135.0008921519	133.9740755849	133.3487834532	133.5259934458	133.8475207316	133.6992630185	131.5176946757	128.7165327802	127.1449369322	127.7269063731	129.4548446294	130.8877286588	131.6089512631	131.2190842982	130.1958820533	129.1851255371	128.5128159606	127.9367274098	126.5388901751	125.3046864260	124.8626239001	125.4399946582	125.7403651734	124.9231791309	122.6451061968	120.7016034488	118.9210610113	118.4414668496	120.0619380244	122.4078105659	123.4358627524	123.3821696138	122.8928497006	122.4471557969	121.0827595634	117.8065605813	112.7713862084	108.7031123182	107.5638864157	107.9787952690	108.2073297274	108.8635080322	109.7379989025	109.8303759764	105.8926264623	97.7308571686	90.5222322059	87.2587115729	86.9497329491	89.3359394861	94.3650728903	99.9076078288	103.8581591851	106.6274832219	108.2811674403	108.8042093959	106.7577313210	98.5171345104	85.0592435734	77.0215332927	82.2209691737	93.4292113847	101.3235908928	104.4140759411	105.2992565063	104.8385090079	103.2191915697	101.1027397298	99.6334147773	98.5880228361	98.1893337206	98.0052726548	15	2157	37.0000000000	86	1054.8900000000	0	2017-198	18:54:05.139
0186	0.0320000000	0.0000000000	52.3576640393	54.3881023764	55.6680865947	56.9890906123	60.6456352934	65.9187906565	68.7704592578	68.6521574766	69.4234977432	69.9967901635	68.0760118242	67.8629283912	70.5573887903	73.1475257711	78.8397778545	91.9526696807	104.7289781930	110.5914886613	113.3042170401	116.3178834017	118.1048604334	118.3563990745	117.4659001759	114.4674750895	111.5843966269	113.8008057810	119.7374970361	125.6490442561	130.9998806327	136.5423605656	140.9761673932	143.9476602354	145.1879189773	146.5136855160	147.2188792531	146.5867512911	146.0276472402	146.9386678773	148.6636629114	149.7748649973	147.7477320361	144.3816863374	143.0532049396	145.0393611188	145.7202513822	144.3706096051	142.7444324197	142.5815327557	142.9242280442	141.2312518031	138.2690676596	137.5620536083	139.0117322543	140.4990365318	141.3357155369	142.3131637025	141.7104468096	140.5383596227	140.0092938052	140.0669523691	140.2732402906	139.9959769969	138.6335217871	137.3182442854	136.3525668577	135.4281499578	134.3037580746	133.8331821017	133.9285231113	134.3848278174	134.2042216892	131.7640313917	128.9098287314	127.4072310010	127.9945143764	129.7286090177	131.1993507866	131.9044761903	131.5796552417	130.5162422645	129.5223989709	129.0072608935	128.3862115277	127.0596677447	125.6370624404	125.2174968429	125.7045109339	126.0662131283	125.1378854942	122.8747868151	120.8451620778	119.2882711982	118.8793140797	120.5371909118	122.8969219588	124.0139200737	123.9170929291	123.2318930904	122.8425928706	121.4140673829	118.0956651400	112.8273375901	108.7031123182	107.7889959976	108.0237672878	108.4981464734	108.9635335418	109.9919190847	110.0500494694	106.0787610160	98.0155929133	90.6759658640	87.2807758725	86.9830734356	89.4142845725	94.5794716962	100.0899303183	104.1459884825	106.9303830123	108.6945347134	108.7802159468	107.0505534974	99.0145037560	85.0338494570	76.9178820257	82.1680237614	93.4562273988	101.4337996665	104.6243608628	105.4847994689	104.9837423980	103.5595729115	101.3896389018	99.7723254676	98.9988644672	98.7733112547	98.1720378824	15	2157	36.5000000000	87	1055.2100000000	0	2017-198	18:54:05.404
0186	0.0320000000	0.0000000000	52.6100585368	54.9822634840	56.0163768884	57.4455722793	61.1029923508	66.3556753305	69.2213424448	68.9021619718	69.8923315104	70.2569576081	68.3623300440	68.1550480281	70.9902975343	73.5728746651	79.2107043891	92.2356416361	105.2439756079	111.1037788053	113.6837996672	116.8145893359	118.7771426831	118.8684726009	118.0662502144	115.0919997924	112.2005737158	114.4344564728	120.4503994687	126.2172951353	131.6101552491	137.0817866171	141.7965442114	144.7460961825	145.9035284245	147.2742625568	147.9829727746	147.4046026591	146.9538143797	147.7211811124	149.5477189816	150.6327315777	148.4723637148	144.9103316349	143.8161713459	145.6848156081	146.4675819761	145.1296594146	143.4107876969	143.2720560592	143.6769998517	141.9620253489	139.0538025634	138.4078366508	139.7297286044	141.3254490974	142.2309340680	142.9258037537	142.5821957106	141.2731726275	140.6668721522	140.7232349097	140.8892701520	140.7198860269	139.3458320077	138.0938302497	136.9237800186	136.1051892503	134.9894976532	134.4967418941	134.6866206481	134.9901484583	134.8751941695	132.5874998425	129.6686943176	128.1066818511	128.7899048307	130.3673925904	131.9082911273	132.6792307291	132.4319138355	131.0726573683	130.1277615442	129.5899995645	129.0334686575	127.5347630713	126.2833491350	125.9645977749	126.4697187314	126.8520817254	125.7917639641	123.6437175806	121.6552429125	119.8548240581	119.5734621273	120.9692389913	123.5164630566	124.4938167178	124.3210146162	123.7678003839	123.2160612181	122.0104214579	118.4959637598	113.5099444468	109.4673230652	108.2279596824	108.6084035321	109.0797799653	109.6525981637	110.5328794729	110.5443148287	106.6262155858	98.6179185270	91.2140336673	87.7220618642	87.5276347164	89.9067394012	94.9631327171	100.5913171645	104.5489494988	107.4779326334	109.1197124800	109.3560587255	107.4165812180	99.2507541477	85.5290347272	77.3324870936	82.7239505906	93.9290076455	101.8884108583	105.0028737219	105.9843382144	105.3613492122	103.6335688553	101.7067379867	100.2199265807	99.3306980922	99.0166352272	98.5055683375	15	2160	36.0000000000	88	1055.5900000000	0	2017-198	18:54:05.747
