SN	SV-MPR	VA-MPR	V15-MPR	TEMP-MPR(PCB)	COND	Pres	TILT(X)	TILT(Y)	TEMP(TILT)	T(w)	FRAME	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	39.9898293262	7.5083262430	1.4311701440	1.1464948234	34077	17.5237142884	51	124.3700000000	0	2017-198	19:17:34.596
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.9898293262	7.5271127140	1.4402244667	1.1584092017	34077	17.5214080368	52	124.4700000000	0	2017-198	19:17:34.596
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.9630501846	7.5396370280	1.5322737392	0.9350464178	34077	17.5191017845	53	124.6200000000	0	2017-198	19:17:34.737
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9707012462	7.5396370280	1.5398185186	0.6953784712	34078	17.5214080368	54	124.7100000000	0	2017-198	19:17:34.815
0068	12.0300000000	4.9800000000	14.9700000000	23.0000000000	39.9707012462	7.5521613420	1.4673871170	0.3665193510	34077	17.5098767671	55	124.8100000000	0	2017-198	19:17:34.924
0068	12.0300000000	4.9500000000	14.9700000000	23.0000000000	39.9477483544	7.5584234990	1.3270416222	0.0467285215	34077	17.4960392156	56	124.9100000000	0	2017-198	19:17:35.127
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9324469155	7.5646856560	1.1398944856	-0.1896791474	34077	17.4914266912	57	125.0100000000	0	2017-198	19:17:35.127
0068	12.0300000000	4.9500000000	14.9700000000	23.5000000000	39.9362722383	7.5646856560	0.9059287267	-0.2981932256	34077	17.4706702835	58	125.1200000000	0	2017-198	19:17:35.236
0068	12.0300000000	4.9500000000	14.9700000000	24.0000000000	39.9553992206	7.5772099700	0.6658883852	-0.3368382314	34077	17.4545263527	59	125.2200000000	0	2017-198	19:17:35.329
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.9592246905	7.5959964410	0.3563474732	-0.3977743306	34077	17.4591389099	60	125.3400000000	0	2017-198	19:17:35.454
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.9592246905	7.6085207550	0.1388768573	-0.3353519224	34078	17.4729765551	61	125.4800000000	0	2017-198	19:17:35.595
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9439229579	7.6147829120	0.0996080753	-0.3085978489	34077	17.4775890951	62	125.5800000000	0	2017-198	19:17:35.797
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9247963431	7.6273072260	0.1313252458	-0.3665637851	34077	17.4775890951	63	125.6900000000	0	2017-198	19:17:35.797
0068	11.9700000000	4.9800000000	14.9700000000	23.5000000000	39.9209710939	7.6398315400	0.2461057685	-0.4438446334	34078	17.4752828256	64	125.7800000000	0	2017-198	19:17:35.891
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.9247963431	7.6648801680	0.4711113219	-0.4037190471	34077	17.4637514626	65	125.9000000000	0	2017-198	19:17:36.016
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.9286216173	7.6711423250	0.7443962410	-0.3115705715	34077	17.4429949399	66	126.0200000000	0	2017-198	19:17:36.141
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9324469155	7.6836666390	0.8817754083	-0.1896791474	34077	17.4268509114	67	126.1200000000	0	2017-198	19:17:36.234
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	39.9286216173	7.6899287960	1.0327274643	0.0155005394	34077	17.3968689755	68	126.2200000000	0	2017-198	19:17:36.437
0068	12.0900000000	4.9800000000	14.9700000000	23.5000000000	39.9247963431	7.6961909530	1.1791368901	0.3456915597	34077	17.4084005165	69	126.3200000000	0	2017-198	19:17:36.437
0068	12.0300000000	4.9800000000	14.9700000000	23.0000000000	39.9171458692	7.7087152670	1.3044040594	0.7400312258	34077	17.4130131232	70	126.4300000000	0	2017-198	19:17:36.546
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9094954936	7.7212395810	1.4628600417	1.3803494316	34077	17.4153194246	71	126.6000000000	0	2017-198	19:17:36.718
0068	12.0300000000	4.9800000000	14.9700000000	24.0000000000	39.9056703426	7.7087152670	1.5066212140	1.6917733034	34077	17.4199320232	72	126.6900000000	0	2017-198	19:17:36.921
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.9056703426	7.7149774240	1.5141661185	1.9943816767	34077	17.4199320232	73	126.8100000000	0	2017-198	19:17:36.921
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9056703426	7.7212395810	1.5051122287	2.2642988494	34078	17.4199320232	74	126.9600000000	0	2017-198	19:17:37.077
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9094954936	7.7275017380	1.4900222944	2.3075543419	34078	17.4222383206	75	127.0600000000	0	2017-198	19:17:37.170
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9056703426	7.7275017380	1.4704051598	2.2702649749	34078	17.4245446167	76	127.1600000000	0	2017-198	19:17:37.264
0068	12.0900000000	4.9500000000	14.9700000000	23.0000000000	39.9094954936	7.7212395810	1.4356973120	2.1643733515	34078	17.4222383206	77	127.2700000000	0	2017-198	19:17:37.389
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9133206690	7.7212395810	1.3436422910	1.8631865793	34078	17.4107068205	78	127.4100000000	0	2017-198	19:17:37.529
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.9133206690	7.7275017380	1.2395078766	1.6604760137	34077	17.4084005165	79	127.5100000000	0	2017-198	19:17:37.623
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.9094954936	7.7337638950	0.9632913473	1.1762811275	34077	17.4130131232	80	127.6700000000	0	2017-198	19:17:37.779
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.9094954936	7.7337638950	0.7896874237	0.8591183799	34077	17.4130131232	81	127.7700000000	0	2017-198	19:17:37.997
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9094954936	7.7525503660	0.6190837307	0.4245427134	34078	17.4107068205	82	127.8800000000	0	2017-198	19:17:37.997
0068	12.0900000000	4.9800000000	14.9700000000	23.5000000000	39.9018452163	7.7462882090	0.5149005487	-0.0781755043	34078	17.4107068205	83	127.9900000000	0	2017-198	19:17:38.106
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.9056703426	7.7462882090	0.5149005487	-0.5463779063	34078	17.4107068205	84	128.0800000000	0	2017-198	19:17:38.200
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.9056703426	7.7713368370	0.6417313208	-1.1538556387	34077	17.4107068205	85	128.2300000000	0	2017-198	19:17:38.340
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.9018452163	7.7713368370	0.8198808092	-1.6020882186	34078	17.4107068205	86	128.3700000000	0	2017-198	19:17:38.481
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8980201147	7.7901233080	0.9300816682	-1.7652840614	34078	17.4084005165	87	128.4700000000	0	2017-198	19:17:38.574
0068	12.0300000000	4.9500000000	14.9700000000	24.0000000000	39.8865449574	7.8026476220	1.0387652403	-1.6658872595	34078	17.4084005165	88	128.6300000000	0	2017-198	19:17:38.746
0068	12.0300000000	4.9500000000	14.9700000000	23.5000000000	39.8865449574	7.8151719360	1.0885759931	-1.3780059791	34078	17.4060942111	89	128.7800000000	0	2017-198	19:17:38.886
0068	12.0900000000	4.9500000000	14.9700000000	23.5000000000	39.8750700230	7.8214340930	1.1263103444	-1.0662552147	34078	17.4037879043	90	128.8800000000	0	2017-198	19:17:38.995
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.8788949763	7.8214340930	1.1851740948	-0.6711818283	34078	17.4060942111	91	128.9900000000	0	2017-198	19:17:39.105
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.8750700230	7.8464827210	1.2681832698	-0.1896791474	34077	17.3876437169	92	129.1400000000	0	2017-198	19:17:39.245
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	39.8788949763	7.8590070350	1.3466605753	0.1077012353	34078	17.3784184347	93	129.2300000000	0	2017-198	19:17:39.339
0068	12.0600000000	4.9800000000	14.9700000000	24.0000000000	39.8788949763	7.8715313490	1.4175885604	0.4751308898	34077	17.3738057845	94	129.3600000000	0	2017-198	19:17:39.463
0068	12.0300000000	4.9800000000	14.9700000000	24.0000000000	39.8674201903	7.8903178200	1.4356973120	0.7504505887	34078	17.3714994570	95	129.4500000000	0	2017-198	19:17:39.682
0068	12.0300000000	4.9800000000	14.9700000000	24.0000000000	39.8674201903	7.8715313490	1.4130613394	1.0690560239	34078	17.3714994570	96	129.5600000000	0	2017-198	19:17:39.682
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8674201903	7.8965799770	1.3557153928	1.4071654921	34077	17.3668867975	97	129.6700000000	0	2017-198	19:17:39.791
0068	12.0300000000	4.9800000000	14.9700000000	24.0000000000	39.8635953109	7.9028421340	1.2817661653	1.6887925524	34078	17.3645804653	98	129.7700000000	0	2017-198	19:17:39.885
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.8674201903	7.9091042910	1.1217822708	2.0122737093	34078	17.3599677962	99	129.9300000000	0	2017-198	19:17:40.041
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8712450944	7.9153664480	1.0508407215	2.1375299802	34077	17.3599677962	100	130.0300000000	0	2017-198	19:17:40.259
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8712450944	7.9216286050	0.9934813462	2.2285031000	34078	17.3576614592	101	130.1400000000	0	2017-198	19:17:40.259
0068	12.0000000000	4.9500000000	14.9700000000	23.5000000000	39.8674201903	7.9216286050	0.9678198847	2.2598242866	34078	17.3530487802	102	130.2500000000	0	2017-198	19:17:40.368
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8712450944	7.9278907620	0.9527247086	2.2374518761	34079	17.3484360947	103	130.3400000000	0	2017-198	19:17:40.446
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8712450944	7.9278907620	0.9376293852	2.1449863751	34078	17.3530487802	104	130.5100000000	0	2017-198	19:17:40.633
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8750700230	7.9216286050	0.9346103028	1.9869267901	34078	17.3553551205	105	130.6500000000	0	2017-198	19:17:40.774
0068	12.1200000000	4.9800000000	14.9700000000	24.0000000000	39.8712450944	7.9091042910	0.9361198447	1.8467888184	34078	17.3576614592	106	130.7500000000	0	2017-198	19:17:40.867
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.8750700230	7.9278907620	0.9602723150	1.6396118857	34077	17.3576614592	107	130.8700000000	0	2017-198	19:17:40.992
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	39.8750700230	7.9153664480	1.0010287539	1.3907777845	34078	17.3553551205	108	130.9700000000	0	2017-198	19:17:41.179
0068	12.0900000000	4.9800000000	14.9700000000	23.5000000000	39.8750700230	7.9091042910	1.0689537667	1.0884149666	34078	17.3576614592	109	131.0800000000	0	2017-198	19:17:41.179
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.8712450944	7.9278907620	1.1866833923	0.5614363357	34078	17.3668867975	110	131.2300000000	0	2017-198	19:17:41.351
0068	12.0900000000	4.9500000000	14.9700000000	24.0000000000	39.8712450944	7.9216286050	1.2696924863	0.2460238062	34078	17.3691931280	111	131.3300000000	0	2017-198	19:17:41.445
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.8712450944	7.9216286050	1.3602427817	-0.0930436274	34078	17.3645804653	112	131.4400000000	0	2017-198	19:17:41.554
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.8750700230	7.9153664480	1.4160794882	-0.4958560417	34078	17.3576614592	113	131.5900000000	0	2017-198	19:17:41.694
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8750700230	7.9216286050	1.4341882574	-0.7261482985	34078	17.3553551205	114	131.6800000000	0	2017-198	19:17:41.788
0068	12.0300000000	4.9500000000	14.9700000000	23.0000000000	39.8712450944	7.9278907620	1.4477696952	-0.9533986686	34078	17.3599677962	115	131.8500000000	0	2017-198	19:17:41.959
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8712450944	7.9529393900	1.4236248345	-1.0350728940	34078	17.3599677962	116	131.9900000000	0	2017-198	19:17:42.100
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8788949763	7.9466772330	1.4024977722	-1.0231935681	34078	17.3576614592	117	132.0900000000	0	2017-198	19:17:42.271
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.8788949763	7.9529393900	1.3768430942	-0.9236967103	34078	17.3599677962	118	132.2000000000	0	2017-198	19:17:42.303
0068	12.0300000000	4.9500000000	14.9700000000	23.0000000000	39.8750700230	7.9592015470	1.3330782497	-0.6964372007	34078	17.3622741315	119	132.3300000000	0	2017-198	19:17:42.459
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8674201903	7.9842501750	1.2712017013	-0.4037190471	34078	17.3691931280	120	132.4800000000	0	2017-198	19:17:42.599
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.8674201903	7.9842501750	1.2289431240	-0.1644064607	34078	17.3691931280	121	132.5800000000	0	2017-198	19:17:42.693
0068	12.0600000000	4.9800000000	14.9700000000	24.0000000000	39.8597704567	7.9905123320	1.1897019828	0.0898550433	34078	17.3622741315	122	132.6800000000	0	2017-198	19:17:42.786
0068	12.0300000000	4.9800000000	14.9700000000	24.0000000000	39.7794542696	8.0092988030	1.1157448188	0.4364455031	34078	17.3484360947	123	132.8400000000	0	2017-198	19:17:42.958
0068	12.0900000000	4.9800000000	14.9700000000	23.5000000000	39.7909273354	8.0218231170	1.0568784268	0.6894249737	34078	17.2907769256	124	132.9800000000	0	2017-198	19:17:43.098
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.7450364304	8.0343474310	1.0236707562	0.7951066586	34078	17.2723257385	125	133.0800000000	0	2017-198	19:17:43.192
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.7144445127	8.0343474310	0.9980097953	0.8591183799	34078	17.2884705343	126	133.1800000000	0	2017-198	19:17:43.285
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.7641572003	8.0719203730	0.9542342328	0.8352994199	34078	17.2700193309	127	133.3400000000	0	2017-198	19:17:43.457
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.7412123519	8.0844446870	0.9436675322	0.7266351172	34078	17.2423422726	128	133.4900000000	0	2017-198	19:17:43.597
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.7412123519	8.0969690010	0.9542342328	0.6284043794	34078	17.1916001472	129	133.5800000000	0	2017-198	19:17:43.800
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.7373882990	8.1157554720	0.9844244084	0.5837583449	34078	17.1546960297	130	133.6900000000	0	2017-198	19:17:43.800
0068	12.0900000000	4.9500000000	14.9700000000	23.5000000000	39.7297402688	8.1220176290	1.0357463552	0.5108422695	34078	17.1154846476	131	133.8300000000	0	2017-198	19:17:43.941
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.7182684138	8.1470662570	1.0885759931	0.4855465311	34078	17.1293240516	132	133.9700000000	0	2017-198	19:17:44.081
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.7106206370	8.1282797860	1.1323477552	0.5108422695	34078	17.1500829675	133	134.0700000000	0	2017-198	19:17:44.175
0068	12.0300000000	4.9500000000	14.9700000000	23.5000000000	39.7029729616	8.1470662570	1.2078134024	0.5807820382	34078	17.1454698944	134	134.2300000000	0	2017-198	19:17:44.346
0068	12.0900000000	4.9800000000	14.9700000000	23.5000000000	39.6953253883	8.1408041000	1.2772385467	0.7251466756	34078	17.1385502642	135	134.3700000000	0	2017-198	19:17:44.487
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	39.6953253883	8.1470662570	1.3074224203	0.8070153979	34078	17.1316306090	136	134.4700000000	0	2017-198	19:17:44.580
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.6953253883	8.1533284140	1.3436422910	0.9186691251	34078	17.1270174914	137	134.5700000000	0	2017-198	19:17:44.783
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.6953253883	8.1658527280	1.3617519084	1.0199163593	34078	17.1224043625	138	134.6700000000	0	2017-198	19:17:44.783
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.6991491623	8.1595905710	1.3647701573	1.0779908578	34078	17.1154846476	139	134.7800000000	0	2017-198	19:17:44.892
0068	12.0900000000	4.9500000000	14.9700000000	24.0000000000	39.6991491623	8.1595905710	1.3587336536	1.1003284130	34078	17.1108714898	140	134.8800000000	0	2017-198	19:17:44.986
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.7029729616	8.1721148850	1.3225141362	1.0482084962	34078	17.1016451392	141	135.0000000000	0	2017-198	19:17:45.111
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.6762069000	8.1909013560	1.2636556115	0.8635845200	34079	17.1062583204	142	135.1400000000	0	2017-198	19:17:45.251
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	39.6723832789	8.1909013560	1.2198875644	0.6938900923	34078	17.1131780702	143	135.2300000000	0	2017-198	19:17:45.345
0068	12.0600000000	4.9800000000	14.9700000000	23.5000000000	39.6570890498	8.2034256700	1.1670624101	0.4543000461	34078	17.0993385441	144	135.3600000000	0	2017-198	19:17:45.469
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.6112088230	8.2159499840	1.1097073432	0.2162748364	34078	17.0947253450	145	135.4600000000	0	2017-198	19:17:45.563
0068	12.0300000000	4.9500000000	14.9700000000	23.5000000000	39.5729781332	8.2159499840	1.0266896648	-0.1688664093	34078	17.0808856750	146	135.6200000000	0	2017-198	19:17:45.735
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.5691552063	8.2284742980	0.9602723150	-0.4631635836	34078	17.0232191597	147	135.7600000000	0	2017-198	19:17:45.875
0068	12.0300000000	4.9500000000	14.9700000000	23.5000000000	39.5729781332	8.2472607690	0.9315912146	-0.6251256916	34078	16.9978452342	148	135.8600000000	0	2017-198	19:17:46.078
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.5691552063	8.2597850830	0.9014000083	-0.7766544230	34078	17.0024587064	149	135.9700000000	0	2017-198	19:17:46.078
