SN	SV-MPR	VA-MPR	V15-MPR	TEMP-MPR(PCB)	COND	Pres	TILT(X)	TILT(Y)	TEMP(TILT)	T(w)	FRAME	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.6991491623	7.9341529190	-0.0272670999	-0.2818428076	34663	17.3668867975	184	434.3600000000	0	2017-198	18:07:40.171
0068	12.0600000000	4.9800000000	15.0000000000	35.5000000000	39.7029729616	7.9466772330	-0.0302880641	-0.2119778599	34663	17.3668867975	185	434.4600000000	0	2017-198	18:07:40.211
0068	12.0600000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	7.9466772330	-0.0408614849	-0.0588464977	34662	17.3691931280	186	434.5700000000	0	2017-198	18:07:40.321
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6991491623	7.9404150760	-0.0589875171	0.1552931833	34663	17.3691931280	187	434.6600000000	0	2017-198	18:07:40.481
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	7.9717258610	-0.0771137614	0.4394212304	34662	17.3714994570	188	434.7700000000	0	2017-198	18:07:40.511
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	7.9529393900	-0.1148774512	0.9112250206	34662	17.3691931280	189	434.9300000000	0	2017-198	18:07:40.681
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	7.9842501750	-0.1632163170	1.3133135141	34661	17.3691931280	190	435.0800000000	0	2017-198	18:07:40.835
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	7.9654637040	-0.2055140614	1.5785131641	34661	17.3714994570	191	435.1700000000	0	2017-198	18:07:40.929
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.7106206370	7.9842501750	-0.2644307007	1.8661680292	34661	17.3691931280	192	435.3400000000	0	2017-198	18:07:41.100
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.7067967865	7.9967744890	-0.3263711209	2.2240287523	34660	17.3714994570	194	435.5700000000	0	2017-198	18:07:41.397
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.7067967865	8.0030366460	-0.3067312074	2.2255201986	34660	17.3691931280	195	435.6900000000	0	2017-198	18:07:41.427
0068	12.0900000000	4.9800000000	15.0000000000	36.0000000000	39.7106206370	8.0280852740	-0.1617057046	1.8721309648	34659	17.3691931280	197	435.9900000000	0	2017-198	18:07:41.734
0068	12.0900000000	4.9800000000	15.0000000000	36.0000000000	39.7106206370	8.0406095880	-0.1133668859	1.7394669442	34659	17.3691931280	198	436.0800000000	0	2017-198	18:07:41.907
0068	12.0900000000	4.9800000000	15.0000000000	36.0000000000	39.7106206370	8.0406095880	-0.0740927059	1.5546711224	34659	17.3691931280	199	436.1900000000	0	2017-198	18:07:41.937
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.7067967865	8.0531339020	-0.0544559892	1.3550240408	34659	17.3714994570	200	436.3000000000	0	2017-198	18:07:42.047
0068	12.0000000000	4.9800000000	14.9700000000	36.0000000000	39.6991491623	8.0468717450	-0.0363300100	1.1286236144	34659	17.3714994570	201	436.4000000000	0	2017-198	18:07:42.217
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.6991491623	8.0531339020	-0.0257566201	0.8948482536	34658	17.3645804653	202	436.5100000000	0	2017-198	18:07:42.247
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	8.0656582160	-0.0559664970	0.8174357016	34658	17.3576614592	203	436.6100000000	0	2017-198	18:07:42.357
0068	12.0900000000	4.9500000000	14.9700000000	35.5000000000	39.7029729616	8.0719203730	-0.0876875017	0.7549160747	34658	17.3576614592	204	436.7100000000	0	2017-198	18:07:42.527
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	8.0844446870	-0.1224302996	0.6551932903	34658	17.3599677962	205	436.8200000000	0	2017-198	18:07:42.557
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	8.0844446870	-0.2100460311	0.5837583449	34658	17.3553551205	206	436.9800000000	0	2017-198	18:07:42.727
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	8.1032311580	-0.3218388111	0.6656114615	34658	17.3553551205	207	437.1200000000	0	2017-198	18:07:42.881
0068	12.0600000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	8.1157554720	-0.4064441124	0.7668241689	34657	17.3599677962	208	437.2100000000	0	2017-198	18:07:42.959
0068	12.0000000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	8.1094933150	-0.4955868358	0.8948482536	34657	17.3599677962	209	437.3100000000	0	2017-198	18:07:43.177
0068	12.0600000000	4.9800000000	15.0000000000	36.0000000000	39.7029729616	8.1282797860	-0.5771795836	1.0288506018	34657	17.3622741315	210	437.4200000000	0	2017-198	18:07:43.177
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	8.1282797860	-0.6497100750	1.2433046798	34656	17.3622741315	211	437.5300000000	0	2017-198	18:07:43.276
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.6991491623	8.1220176290	-0.6859765930	1.4771897678	34657	17.3599677962	212	437.6200000000	0	2017-198	18:07:43.446
0068	12.0600000000	4.9500000000	15.0000000000	36.0000000000	39.6991491623	8.1345419430	-0.7056213110	1.6783600179	34656	17.3576614592	213	437.7300000000	0	2017-198	18:07:43.476
0068	12.0000000000	4.9800000000	14.9700000000	35.5000000000	39.6991491623	8.1658527280	-0.5605584904	2.0734080658	34656	17.3553551205	215	438.0300000000	0	2017-198	18:07:43.781
0068	12.0900000000	4.9500000000	15.0000000000	35.5000000000	39.6991491623	8.1721148850	-0.4774556971	2.1375299802	34656	17.3553551205	216	438.1200000000	0	2017-198	18:07:43.955
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.6991491623	8.1721148850	-0.3656516942	2.1792867537	34656	17.3553551205	217	438.2400000000	0	2017-198	18:07:43.985
0068	12.0600000000	4.9800000000	14.9700000000	36.0000000000	39.6991491623	8.1721148850	-0.2598985720	2.1792867537	34656	17.3530487802	218	438.3400000000	0	2017-198	18:07:44.095
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.7029729616	8.1783770420	-0.1647269308	2.1449863751	34655	17.3553551205	219	438.4400000000	0	2017-198	18:07:44.265
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	8.2034256700	-0.0680506127	2.0555145638	34655	17.3530487802	220	438.5500000000	0	2017-198	18:07:44.295
0068	12.1200000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	8.1909013560	-0.0030995989	1.9839448563	34655	17.3530487802	221	438.6600000000	0	2017-198	18:07:44.405
0068	12.0300000000	4.9500000000	14.9700000000	35.5000000000	39.7029729616	8.1909013560	0.0301300996	1.9630716546	34655	17.3553551205	222	438.7600000000	0	2017-198	18:07:44.575
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	8.2159499840	0.0452342724	1.9123820303	34654	17.3576614592	223	438.8600000000	0	2017-198	18:07:44.605
0068	12.1200000000	4.9800000000	14.9700000000	36.0000000000	39.6953253883	8.2159499840	0.0452342724	1.6679276299	34654	17.3530487802	224	439.0200000000	0	2017-198	18:07:44.768
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6953253883	8.2096878270	-0.0030995989	1.4384521190	34654	17.3530487802	225	439.1600000000	0	2017-198	18:07:44.908
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6991491623	8.2284742980	-0.0544559892	1.3237409262	34654	17.3530487802	226	439.2600000000	0	2017-198	18:07:44.998
0068	12.1200000000	4.9800000000	14.9700000000	35.5000000000	39.6991491623	8.2222121410	-0.1873863153	1.1033068045	34653	17.3461297494	228	439.4600000000	0	2017-198	18:07:45.208
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.6953253883	8.2284742980	-0.2659414132	1.0214053923	34653	17.3438234024	229	439.5700000000	0	2017-198	18:07:45.320
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6953253883	8.2409986120	-0.3263711209	0.9707799473	34653	17.3461297494	230	439.6600000000	0	2017-198	18:07:45.490
0068	12.0600000000	4.9800000000	15.0000000000	35.5000000000	39.6953253883	8.2535229260	-0.3837815253	0.9320687013	34652	17.3461297494	231	439.7700000000	0	2017-198	18:07:45.520
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6953253883	8.2660472400	-0.5046524846	1.1405377059	34652	17.3438234024	233	440.0700000000	0	2017-198	18:07:45.823
0068	12.0600000000	4.9800000000	14.9700000000	36.0000000000	39.6991491623	8.2785715540	-0.5348716969	1.2522416105	34652	17.3461297494	234	440.1700000000	0	2017-198	18:07:45.996
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6953253883	8.2723093970	-0.5333607223	1.3535343388	34652	17.3461297494	235	440.2800000000	0	2017-198	18:07:46.026
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.2848337110	-0.5227839413	1.4593106021	34652	17.3461297494	236	440.3900000000	0	2017-198	18:07:46.136
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.2848337110	-0.4925649646	1.5323199029	34651	17.3484360947	237	440.4800000000	0	2017-198	18:07:46.306
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.2973580250	-0.4563029700	1.6351410773	34651	17.3438234024	238	440.5900000000	0	2017-198	18:07:46.336
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.3036201820	-0.4034224149	1.7707675581	34651	17.3415170537	239	440.7000000000	0	2017-198	18:07:46.446
0068	12.0600000000	4.9500000000	14.9700000000	35.5000000000	39.6915016397	8.3098823390	-0.3550760573	1.8572237153	34651	17.3415170537	240	440.8000000000	0	2017-198	18:07:46.616
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.3098823390	-0.3037097044	1.9377264109	34650	17.3415170537	241	440.9000000000	0	2017-198	18:07:46.646
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.3161444960	-0.2191100102	1.9451808047	34650	17.3392107033	242	441.0600000000	0	2017-198	18:07:46.816
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.3224066530	-0.1617057046	1.9571079901	34650	17.3392107033	243	441.2100000000	0	2017-198	18:07:46.964
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.6915016397	8.3411931240	-0.1496208586	2.0316572300	34650	17.3415170537	244	441.3100000000	0	2017-198	18:07:47.058
0068	12.0600000000	4.9800000000	14.9700000000	35.5000000000	39.6953253883	8.3411931240	-0.1450890656	2.0450768862	34649	17.3369043511	245	441.4700000000	0	2017-198	18:07:47.229
0068	12.1200000000	4.9500000000	14.9700000000	35.5000000000	39.6953253883	8.3599795950	-0.1526420613	1.9436899200	34650	17.3345979972	246	441.6100000000	0	2017-198	18:07:47.370
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.6915016397	8.3537174380	-0.1617057046	1.8423167645	34649	17.3415170537	247	441.7100000000	0	2017-198	18:07:47.573
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.3599795950	-0.1888969527	1.6873021813	34649	17.3438234024	248	441.8200000000	0	2017-198	18:07:47.573
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.6915016397	8.3725039090	-0.3218388111	1.5114593709	34648	17.3299852841	250	442.1200000000	0	2017-198	18:07:47.865
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6876779165	8.3662417520	-0.3656516942	1.5233796032	34648	17.3322916415	251	442.2200000000	0	2017-198	18:07:48.039
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.6876779165	8.3725039090	-0.4064441124	1.5800033170	34648	17.3322916415	252	442.3200000000	0	2017-198	18:07:48.069
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.6876779165	8.3975525370	-0.4532811755	1.7722580963	34648	17.3322916415	253	442.4300000000	0	2017-198	18:07:48.179
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6838542189	8.3850282230	-0.4094658157	1.8646773027	34647	17.3299852841	254	442.5300000000	0	2017-198	18:07:48.349
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6838542189	8.3912903800	-0.3218388111	1.7081676474	34647	17.3276789249	255	442.6400000000	0	2017-198	18:07:48.379
0068	12.1200000000	4.9800000000	15.0000000000	36.0000000000	39.6838542189	8.3975525370	-0.3701841321	1.6962444523	34647	17.3299852841	0	442.7500000000	0	2017-198	18:07:48.489
0068	12.0600000000	4.9800000000	14.9700000000	36.0000000000	39.6876779165	8.4163390080	-0.3324142212	2.0942843619	34647	17.3322916415	2	442.9500000000	0	2017-198	18:07:48.692
0068	12.0600000000	4.9800000000	15.0000000000	36.0000000000	39.6915016397	8.4100768510	-0.2372381274	2.2881636381	34646	17.3276789249	3	443.1100000000	0	2017-198	18:07:48.857
0068	12.0900000000	4.9800000000	14.9700000000	35.5000000000	39.6876779165	8.4100768510	-0.1390466956	2.3836304388	34646	17.3299852841	4	443.2500000000	0	2017-198	18:07:48.997
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6876779165	8.4100768510	-0.1012824168	2.4507628581	34646	17.3322916415	5	443.3500000000	0	2017-198	18:07:49.087
0068	12.1200000000	4.9800000000	15.0000000000	36.0000000000	39.6915016397	8.3975525370	-0.0499244745	2.5880301823	34645	17.3299852841	6	443.5100000000	0	2017-198	18:07:49.267
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.6915016397	8.4100768510	-0.0756032329	2.7805454179	34645	17.3276789249	7	443.6600000000	0	2017-198	18:07:49.407
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.4038146940	-0.0695611338	2.9074237066	34645	17.3299852841	8	443.7600000000	0	2017-198	18:07:49.573
0068	12.0300000000	4.9500000000	15.0000000000	35.5000000000	39.6915016397	8.3850282230	-0.0756032329	3.0193930583	34645	17.3276789249	9	443.8600000000	0	2017-198	18:07:49.603
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.3912903800	-0.1330043492	3.2732524546	34645	17.3276789249	11	444.1600000000	0	2017-198	18:07:49.906
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.4038146940	-0.1783225218	3.3897580065	34645	17.3299852841	12	444.2600000000	0	2017-198	18:07:50.079
0068	12.0300000000	4.9800000000	14.9700000000	35.5000000000	39.6915016397	8.4163390080	-0.1647269308	3.3539082090	34644	17.3299852841	13	444.3700000000	0	2017-198	18:07:50.109
