SN	SV-MPR	VA-MPR	V15-MPR	TEMP-MPR(PCB)	COND	Pres	TILT(X)	TILT(Y)	TEMP(TILT)	T(w)	FRAME	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0068	12.0300000000	4.9800000000	14.9700000000	22.5000000000	39.6035624785	8.0907068440	0.6311624866	-0.5077438499	34070	17.0139923259	120	73.0100000000	0	2017-198	19:16:43.125
0068	12.0300000000	4.9800000000	14.9700000000	23.0000000000	39.5615094307	8.1094933150	0.7157111399	-0.6236399620	34070	17.0047654372	121	73.1100000000	0	2017-198	19:16:43.218
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.5385727267	8.1470662570	0.8078035257	-0.7707127052	34070	16.9770844339	122	73.2300000000	0	2017-198	19:16:43.343
0068	12.0600000000	4.9800000000	14.9700000000	22.5000000000	39.5079919129	8.1971635130	0.9255530204	-0.9563687988	34070	16.9217208402	123	73.3700000000	0	2017-198	19:16:43.483
0068	12.0300000000	4.9500000000	14.9700000000	22.5000000000	39.5041694287	8.2096878270	0.9829149136	-1.0662552147	34070	16.9009589201	124	73.4700000000	0	2017-198	19:16:43.577
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.5003469706	8.2660472400	1.0478218601	-1.1820637315	34070	16.8894243797	125	73.5900000000	0	2017-198	19:16:43.702
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.4965245385	8.2785715540	1.0946135511	-1.2592593142	34070	16.8848105351	126	73.6900000000	0	2017-198	19:16:43.873
0068	12.0300000000	4.9800000000	14.9700000000	23.0000000000	39.4965245385	8.3161444960	1.1278196993	-1.3275409821	34070	16.8801966740	127	73.8000000000	0	2017-198	19:16:43.905
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.4927021330	8.3286688100	1.1519691776	-1.3572266926	34070	16.8825036066	128	73.9100000000	0	2017-198	19:16:44.014
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	39.4927021330	8.3850282230	1.1580064883	-1.3631636913	34070	16.8778897372	129	74.0000000000	0	2017-198	19:16:44.107
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.4774127720	8.4288633220	1.2757293376	-1.1731560292	34070	16.8709689021	130	74.1700000000	0	2017-198	19:16:44.279
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.4774127720	8.4413876360	1.4311701440	-0.7320903747	34070	16.8594340931	131	74.2600000000	0	2017-198	19:16:44.451
0068	12.0900000000	4.9500000000	14.9700000000	23.0000000000	39.4774127720	8.4726984210	1.3904250356	-0.2179240698	34070	16.8502061695	132	74.3800000000	0	2017-198	19:16:44.482
0068	12.0600000000	4.9800000000	14.9700000000	22.5000000000	39.4735904973	8.4914848920	1.3708066376	0.5063782530	34070	16.8502061695	133	74.4800000000	0	2017-198	19:16:44.591
0068	12.0600000000	4.9800000000	14.9700000000	22.5000000000	39.4735904973	8.5040092060	1.3360965546	1.2060686263	34070	16.8525131568	134	74.5800000000	0	2017-198	19:16:44.685
0068	12.0600000000	4.9500000000	14.9700000000	22.5000000000	39.4735904973	8.4977470490	1.2017762861	1.8870385130	34070	16.8478991780	135	74.6800000000	0	2017-198	19:16:44.856
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.4735904973	8.4977470490	1.0795196119	2.6223509633	34070	16.8409781774	136	74.7800000000	0	2017-198	19:16:44.887
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.4888797536	8.4977470490	0.9346103028	3.5122577953	34071	16.8455921821	137	74.8900000000	0	2017-198	19:16:44.997
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.5003469706	8.4664362640	0.8183711539	4.3030135092	34071	16.8640480293	138	74.9900000000	0	2017-198	19:16:45.090
0068	12.0300000000	4.9800000000	14.9700000000	23.0000000000	39.4965245385	8.4351254790	0.7610031619	5.2293635408	34070	16.8755827964	139	75.1100000000	0	2017-198	19:16:45.215
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5118144232	8.4226011650	0.8470543526	6.0459179624	34070	16.8755827964	140	75.2000000000	0	2017-198	19:16:45.387
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.5118144232	8.4038146940	0.9648008613	6.7703214503	34070	16.8778897372	141	75.3100000000	0	2017-198	19:16:45.418
0068	12.0900000000	4.9800000000	14.9700000000	22.5000000000	39.5079919129	8.3599795950	1.2274338677	7.5359758323	34070	16.8801966740	142	75.4700000000	0	2017-198	19:16:45.589
0068	12.0300000000	4.9800000000	14.9700000000	22.5000000000	39.5118144232	8.3474552810	1.3919341328	7.7703311518	34070	16.8848105351	143	75.5600000000	0	2017-198	19:16:45.667
0068	12.0300000000	4.9500000000	14.9700000000	22.5000000000	39.5194595225	8.3224066530	1.6152642878	7.7913665936	34070	16.8894243797	144	75.6800000000	0	2017-198	19:16:45.792
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5232821113	8.2910958680	1.9305877505	7.5645152211	34070	16.8940382081	145	75.8200000000	0	2017-198	19:16:45.933
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5232821113	8.2660472400	2.1100972538	7.3362303005	34070	16.8963451161	146	75.9200000000	0	2017-198	19:16:46.026
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5385727267	8.2284742980	2.3906333668	6.8393485984	34071	16.9124933598	147	76.0800000000	0	2017-198	19:16:46.198
0068	12.0600000000	4.9500000000	14.9700000000	22.5000000000	39.5500409619	8.1721148850	2.3830927397	6.3262979352	34071	16.9401756138	148	76.2300000000	0	2017-198	19:16:46.338
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5500409619	8.1408041000	2.2503716779	5.9260012094	34071	16.9494029085	149	76.3200000000	0	2017-198	19:16:46.541
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5576865816	8.0969690010	2.0784206213	5.4555127080	34071	16.9540165332	150	76.4300000000	0	2017-198	19:16:46.541
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.5653323056	8.0468717450	1.8129147465	4.7114242391	34071	16.9655505297	151	76.5700000000	0	2017-198	19:16:46.681
0068	12.0600000000	4.9500000000	14.9700000000	23.5000000000	39.5691552063	7.9717258610	1.8808041113	4.6814964827	34071	16.9793912038	152	76.7100000000	0	2017-198	19:16:46.822
0068	12.0900000000	4.9800000000	14.9700000000	22.5000000000	39.5729781332	7.9529393900	2.0331671627	4.8565908062	34071	16.9886182475	153	76.8100000000	0	2017-198	19:16:46.915
0068	12.0300000000	4.9800000000	14.9700000000	22.5000000000	39.5729781332	7.9091042910	2.0738953351	5.0526851041	34071	16.9932317479	154	76.9100000000	0	2017-198	19:16:47.025
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.5768010860	7.8339584070	2.3031598295	5.2368508336	34071	16.9955384928	155	77.0700000000	0	2017-198	19:16:47.181
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.5844470688	7.7901233080	2.4192874140	5.1829439916	34071	17.0001519720	156	77.2100000000	0	2017-198	19:16:47.321
0068	12.0000000000	4.9500000000	14.9700000000	23.0000000000	39.5882700989	7.7525503660	2.5263583595	5.0571764135	34071	17.0047654372	157	77.3100000000	0	2017-198	19:16:47.415
0068	12.0600000000	4.9500000000	14.9700000000	23.0000000000	39.5882700989	7.7087152670	2.6258824407	4.9478955148	34071	17.0070721646	158	77.4100000000	0	2017-198	19:16:47.524
0068	12.0300000000	4.9500000000	14.9700000000	22.5000000000	39.5959162370	7.6460936970	2.8113420224	4.9718461306	34071	17.0209124564	159	77.5700000000	0	2017-198	19:16:47.695
0068	12.0600000000	4.9800000000	14.9700000000	22.5000000000	39.6303251348	7.5959964410	2.8414959463	5.0841248347	34071	17.0301392495	160	77.7200000000	0	2017-198	19:16:47.836
0068	12.0600000000	4.9800000000	14.9700000000	22.5000000000	39.6532655564	7.5584234990	2.7751565362	5.1350300483	34071	17.0393659891	161	77.8100000000	0	2017-198	19:16:48.039
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.6838542189	7.5208505570	2.6273903320	5.1485055358	34071	17.0716591669	162	77.9200000000	0	2017-198	19:16:48.039
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.7144445127	7.4519668300	2.6047718079	5.0646619890	34071	17.1316306090	163	78.0600000000	0	2017-198	19:16:48.179
0068	12.0600000000	4.9500000000	14.9700000000	23.0000000000	39.7603329960	7.4018695740	2.6273903320	4.7398567143	34071	17.0209124564	164	78.2000000000	0	2017-198	19:16:48.319
0068	12.0300000000	4.9800000000	14.9700000000	22.5000000000	39.8176986995	7.3830831030	2.5655655814	5.0257378119	34071	16.4902559333	165	78.3000000000	0	2017-198	19:16:48.413
0068	12.0600000000	4.9500000000	14.9700000000	23.0000000000	39.7182684138	7.3455101610	2.2036149515	6.7058017878	34071	15.7051642653	166	78.4600000000	0	2017-198	19:16:48.569
0068	12.0300000000	4.9800000000	14.9700000000	22.5000000000	39.9094954936	7.3455101610	1.8898558014	9.2818627050	34071	15.6820575891	167	78.6000000000	0	2017-198	19:16:48.725
0068	12.0000000000	4.9500000000	14.9700000000	23.0000000000	39.9553992206	7.3517723180	1.9004160394	11.1404297754	34071	15.7929603032	168	78.7000000000	0	2017-198	19:16:48.819
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.7947517408	7.3455101610	1.9019246389	12.9989989454	34072	15.8137519870	169	78.8600000000	0	2017-198	19:16:48.975
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	39.9362722383	7.3517723180	1.3436422910	13.4136370844	34072	15.6173532861	170	79.0100000000	0	2017-198	19:16:49.115
