SN	INTTIME(ED)	SAMPLE(DELAY)	ED(348.86)	ED(352.18)	ED(355.50)	ED(358.83)	ED(362.15)	ED(365.47)	ED(368.80)	ED(372.12)	ED(375.45)	ED(378.77)	ED(382.10)	ED(385.42)	ED(388.75)	ED(392.08)	ED(395.41)	ED(398.74)	ED(402.07)	ED(405.40)	ED(408.73)	ED(412.06)	ED(415.39)	ED(418.73)	ED(422.06)	ED(425.39)	ED(428.73)	ED(432.06)	ED(435.40)	ED(438.73)	ED(442.07)	ED(445.40)	ED(448.74)	ED(452.08)	ED(455.41)	ED(458.75)	ED(462.09)	ED(465.43)	ED(468.77)	ED(472.11)	ED(475.45)	ED(478.78)	ED(482.12)	ED(485.46)	ED(488.80)	ED(492.14)	ED(495.49)	ED(498.83)	ED(502.17)	ED(505.51)	ED(508.85)	ED(512.19)	ED(515.53)	ED(518.88)	ED(522.22)	ED(525.56)	ED(528.90)	ED(532.24)	ED(535.59)	ED(538.93)	ED(542.27)	ED(545.61)	ED(548.96)	ED(552.30)	ED(555.64)	ED(558.98)	ED(562.33)	ED(565.67)	ED(569.01)	ED(572.35)	ED(575.70)	ED(579.04)	ED(582.38)	ED(585.72)	ED(589.06)	ED(592.40)	ED(595.75)	ED(599.09)	ED(602.43)	ED(605.77)	ED(609.11)	ED(612.45)	ED(615.79)	ED(619.13)	ED(622.47)	ED(625.81)	ED(629.15)	ED(632.49)	ED(635.83)	ED(639.16)	ED(642.50)	ED(645.84)	ED(649.18)	ED(652.51)	ED(655.85)	ED(659.19)	ED(662.52)	ED(665.86)	ED(669.19)	ED(672.53)	ED(675.86)	ED(679.20)	ED(682.53)	ED(685.86)	ED(689.19)	ED(692.53)	ED(695.86)	ED(699.19)	ED(702.52)	ED(705.85)	ED(709.18)	ED(712.50)	ED(715.83)	ED(719.16)	ED(722.48)	ED(725.81)	ED(729.14)	ED(732.46)	ED(735.78)	ED(739.11)	ED(742.43)	ED(745.75)	ED(749.07)	ED(752.39)	ED(755.71)	ED(759.03)	ED(762.35)	ED(765.67)	ED(768.98)	ED(772.30)	ED(775.61)	ED(778.93)	ED(782.24)	ED(785.55)	ED(788.86)	ED(792.17)	ED(795.48)	ED(798.79)	ED(802.10)	DARK_SAMP(ED)	DARK_AVE(ED)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0186	0.0320000000	0.0000000000	10.0515387490	9.7117575498	9.1169120315	8.8095255720	8.3876202137	8.1140940058	8.1506537456	8.0452985046	8.2016216452	8.4571830707	8.5729503625	8.8547617329	8.7887021458	9.0793486184	9.0420019481	8.8532387655	8.7025602158	8.3343579492	8.2084937765	7.9141562260	7.5906223520	7.2279092904	6.8960261847	6.5326440441	6.2767979482	5.9745797241	5.6663182730	5.5102362703	5.3936784746	5.3012865820	5.3512154381	5.3031214149	5.3383163656	5.5225432800	5.5572927529	5.8331446774	6.0125488313	6.1667308436	6.3905716192	6.4498698848	6.6471398896	6.6893119002	6.6888549555	6.7049174863	6.5021021302	6.6663233252	6.5100558736	6.4708550834	6.3268703707	6.2741247875	6.2826932766	6.2336530519	6.2712317900	6.1375174692	5.9627907332	5.9580099825	5.8793136162	5.7417664298	5.7331653155	5.6372843467	5.5702759262	5.4684420198	5.5370379725	5.4160482444	5.4987933415	5.4563253902	5.4374664904	5.5737098240	5.5752304238	5.7031814492	5.8271262184	5.8015111905	6.1024677256	6.1763695853	6.2328728721	6.4585886126	6.5115469141	6.6258685464	6.9122515196	7.0595334897	7.2910473700	7.3914661322	7.5648806323	7.7559220707	7.7174386775	7.9226505114	7.8719571291	8.1667560443	8.0643612441	8.3240749812	8.7156186844	8.7265297668	8.9262633290	9.1335936115	9.0209205411	9.2095547097	9.2360842130	9.3023772335	9.2642777954	9.2553268961	9.3701122551	9.3956133904	9.4680991427	9.3485758273	9.5013171119	9.4303034360	9.1047331018	9.2187267749	9.1759814767	9.2887930749	9.1889919519	9.2081080518	9.3276054260	9.3886476791	9.5246807643	9.5759872532	9.6237900526	9.8761370093	9.8510001839	9.8761354572	10.1311499116	10.1264131072	10.4206068810	10.4894206999	10.8013300990	10.9167351460	11.1924644794	11.4896641725	11.7345014480	11.9854188481	12.1069894348	12.4705660174	12.8434944352	13.0303166523	13.3383843936	13.8370232387	14.2224223416	15	2058	30.5000000000	7	16.1400000000	0	2017-198	19:38:02.974
0186	0.0320000000	0.0000000000	10.1597078194	9.6432004989	9.1495642465	8.7161543219	8.2881947665	8.1820538440	8.1506537456	8.1318385222	8.0844132034	8.3971444297	8.5422734103	8.6878362261	8.7359083965	8.7922381149	8.8194460273	8.8113169943	8.7540599573	8.5453009497	8.3934186461	7.9703870864	7.6085498787	7.1767019377	6.8230106394	6.4786727735	6.1667663252	5.9464174711	5.8292674004	5.5300589754	5.4845704387	5.3398170143	5.2871234992	5.4319014064	5.5269770380	5.5159295666	5.6249116486	5.7638352394	5.9911757435	6.1009119734	6.2182556055	6.4651889309	6.4990968585	6.6814216719	6.6968025222	6.7606975038	6.6611086396	6.6979504006	6.6354874552	6.5406832826	6.5189039951	6.4720426228	6.3204209162	6.3159859144	6.2712317900	6.1813977824	6.0710832974	5.9651337041	5.9285252477	5.7902918169	5.6989164433	5.7252397388	5.6573236240	5.5348556922	5.5502289025	5.4949213933	5.5513186896	5.5154841633	5.5561521867	5.5803454219	5.6691540125	5.7031814492	5.7717882819	5.8859694932	5.9521264302	6.1035101218	6.2403064278	6.3369155511	6.5193374673	6.7696374299	7.0761474030	7.0679640216	7.2996954067	7.3914661322	7.3940766675	7.7011033791	7.8097653482	7.8479404182	7.8814041390	8.0134158302	8.1033987647	8.4039638919	8.5412974921	8.8209552434	8.8942257268	9.0147803897	9.0426588252	9.1441142582	9.0941657824	9.1055133298	9.2093559796	9.2111525202	9.3033958185	9.3620425614	9.3332384226	9.4611306182	9.5462891307	9.4526739549	9.3158980666	9.3512068700	9.3187692472	9.1902512524	9.2547002007	9.2081080518	9.3276054260	9.2775127239	9.4463356779	9.4744299241	9.4414675631	9.5422550243	9.8626501758	9.9588089119	10.1671400853	10.2484223474	10.5325149613	10.7052706895	10.9956762246	11.0755713829	11.3950845851	11.6136490430	11.7204824532	11.7427857431	12.0343727397	12.5297627725	12.6169950889	12.9994476101	13.3699875960	13.4639264808	13.9889510230	15	2066	30.0000000000	8	18.1900000000	0	2017-198	19:38:05.034
0186	0.0320000000	0.0000000000	10.1236514626	9.6432004989	9.3237093934	8.8095255720	8.2185969534	8.2305965855	8.2178065607	8.2953029998	8.2699932362	8.3371057886	8.6956581709	8.7400004470	8.9048483942	9.0155462843	8.9254250372	8.8532387655	8.7540599573	8.5252111401	8.2571582159	7.9328998461	7.4472021388	7.1852364965	6.7499950942	6.4324116844	6.1594308837	5.8900929652	5.7545823837	5.6093497957	5.4261398903	5.4297213562	5.3896706015	5.4705354038	5.5074604168	5.5225432800	5.6925305443	5.7846280708	5.9056833921	6.1009119734	6.2182556055	6.5417841613	6.5380555509	6.5788487037	6.6809073888	6.6810117644	6.7088105924	6.6346962498	6.6276479813	6.5018898386	6.4574532353	6.4796548472	6.3807851395	6.3683795542	6.1824074992	6.2106513245	6.0855223060	6.0149997547	5.9566461800	5.7486986279	5.7331653155	5.6372843467	5.5568839727	5.5082902233	5.3985332074	5.3831844323	5.4200053193	5.5023377693	5.5957140854	5.6135234116	5.6624451847	5.7643936489	5.8202089763	5.8648549175	5.9234899930	6.0670803900	6.1436702043	6.3064972858	6.5816618928	6.6897658279	6.7893296070	7.1016861491	7.3169914803	7.4885892441	7.5199322205	7.5914659961	7.7174386775	7.8012466100	7.9664272276	8.0900859373	8.1229175250	8.4638805750	8.8079063744	8.8104635238	9.0650929385	9.1875996215	9.0100513990	9.1223007744	9.0832489800	9.1711346310	9.3960901533	9.2442833022	9.3367540368	9.5298967065	9.3557152093	9.6187073255	9.4563450931	9.2401540252	9.1603028294	9.3512068700	9.2748345486	9.1902512524	9.3313598242	9.0763363449	9.1510910293	9.5331231210	9.5246807643	9.4405774811	9.4414675631	9.5077155086	9.7811002322	9.8879459508	9.9032121450	10.1508149553	10.3708699565	10.6036942238	10.8661121408	10.9961532644	11.3140365429	11.5723207528	11.7905774271	11.9854188481	12.3393628589	12.5445619613	12.6018951325	12.9068404832	13.1329635781	13.6585856588	14.1056866823	15	2064	32.0000000000	9	20.2500000000	0	2017-198	19:38:07.124
0186	0.0320000000	0.0000000000	10.0515387490	9.5289387474	9.0951438882	8.6435322385	8.2185969534	8.0752598125	8.0835009305	7.9299118145	8.1332500541	8.3971444297	8.5729503625	9.0321200839	8.9365246437	9.0899823407	8.9572187402	8.8322778799	8.7849598022	8.4448519019	8.0819662342	7.7360918345	7.2768906355	7.0913563500	6.7175437408	6.4247015029	6.1814372083	5.8900929652	5.8156883065	5.6357800692	5.5754624029	5.3655039691	5.4409441526	5.4447794055	5.5269770380	5.6019078408	5.7601494400	5.8054209022	5.8985590295	6.0277798953	6.2182556055	6.3809341774	6.5380555509	6.5551780188	6.6332219884	6.7208546341	6.6054563613	6.6109759432	6.7138821937	6.4941311498	6.6110801348	6.4568181739	6.3581485558	6.3534099428	6.3082419111	6.2910985654	6.1288393317	5.9722574256	5.9636764131	5.7764274206	5.7194657666	5.7252397388	5.6171477635	5.5215729577	5.4842742525	5.4620575813	5.4331366564	5.4891913752	5.6220886846	5.5538030302	5.5752304238	5.7235855158	5.7648710398	5.9141222607	5.9521264302	6.0670803900	6.2774742060	6.4890068780	6.5427091268	6.8574961920	6.9286411079	7.1606998722	7.3169914803	7.4179542536	7.5558909499	7.6280117904	7.7543693458	7.8292628949	7.9191921784	7.9271619598	8.1326769052	8.4239361196	8.5515516799	8.8209552434	8.8301505224	8.9499731778	8.9230982625	9.0568603229	9.0614153753	9.1492608639	9.2423090691	9.3657628360	9.4590675040	9.3732328377	9.4905759294	9.4948970555	9.3888870649	9.2289687657	9.2269865025	9.4505669413	9.1649978021	9.1245567040	9.0685268292	9.1861461006	9.3607018754	9.2775127239	9.4239513675	9.5082823672	9.6237900526	9.7494921184	9.8626501758	9.7344095350	9.8792186959	10.1508149553	10.4827780367	10.6925736313	10.8661121408	10.9299714990	11.1789564724	11.5309924626	11.7905774271	12.0710540616	12.2522228249	12.5741603388	12.7981945660	13.1846618637	13.3857891972	13.6423640606	13.9722745003	15	2065	30.5000000000	10	22.3000000000	0	2017-198	19:38:09.183
0186	0.0320000000	0.0000000000	10.1597078194	9.6546266741	9.2148686766	8.6642814052	8.3080798559	8.2888478754	7.9971615968	8.0741451771	8.2602258661	8.3871379895	8.7161094723	8.8130303562	8.9365246437	8.7709706702	8.9678166412	8.8113169943	8.7128601641	8.4348069971	8.2474253280	7.9422716562	7.7161150386	7.1852364965	6.8960261847	6.4401218660	6.1007473514	5.9604985976	5.7274241958	5.5961346590	5.4196476072	5.3911909240	5.4088981831	5.4705354038	5.4424050125	5.4960884264	5.6992924339	5.7430424080	6.0695437322	6.0789723500	6.3381276151	6.5724222534	6.4679299045	6.8076653250	6.7524354894	6.5933574511	6.5100524557	6.6346962498	6.6041295598	6.5251659050	6.4036838205	6.4035326029	6.2977843324	6.2785618860	6.2786338142	6.2106513245	6.0710832974	5.9081439318	5.8933740823	5.7486986279	5.6098693755	5.5696263529	5.4162684609	5.5016488560	5.5172515775	5.5080669181	5.4987933415	5.4826181782	5.5627458365	5.5405318344	5.7094069790	5.7099828047	5.7302848295	5.9211604526	5.8447397907	6.0670803900	6.1288030931	6.3141018521	6.5816618928	6.5939199056	6.9040567254	7.1101166810	7.3342875538	7.5150773655	7.4749838087	7.7741949679	7.9482553542	7.8199241333	7.9758742374	7.8121567993	8.0741206243	8.3839916643	8.6540935577	8.8524304023	9.0116969348	9.1767984195	9.1948268141	9.3404356126	9.2360842130	9.1055133298	9.2642777954	9.2774140841	9.3701122551	9.5075161538	9.4119071760	9.3035539109	9.2989430273	9.4079329171	9.3603538487	9.1083266957	9.0990957542	9.1574039782	9.1889919519	9.1312412228	9.1290267297	9.3553071926	9.2896455051	9.6436921393	9.6237900526	9.7149526027	10.0374000549	9.8997564443	10.2151269835	10.5290435998	10.5698176547	10.5909971656	10.7365480571	10.9829169114	11.1384324512	11.4207836889	11.7485204427	11.6999681364	12.2231761469	12.3817708848	12.7528946967	12.9531440466	13.3067811912	13.7396936497	14.1223632050	15	2062	31.0000000000	11	24.3500000000	0	2017-198	19:38:11.196
0186	0.0320000000	0.0000000000	10.0996138914	9.6432004989	9.1169120315	8.8302747386	8.3577925796	8.1043854575	7.9779750782	8.0549140621	8.2016216452	8.3871379895	8.5729503625	8.8338960446	9.0421121423	8.9198427831	8.9466208392	8.8322778799	8.5377610431	8.4046722827	8.0819662342	7.9047844159	7.4113470855	7.0913563500	6.7662207709	6.4247015029	6.0934119099	5.8900929652	5.7410032897	5.6556027743	5.4845704387	5.4232996175	5.4922177037	5.4061454081	5.4619216337	5.6283626944	5.6857686547	5.7776971270	5.9769270182	6.0131534797	6.3081596127	6.4345508387	6.4757216430	6.6419705303	6.7047500890	6.7049174863	6.6531583141	6.7137639383	6.5570927167	6.6337875483	6.5265853401	6.5177159694	6.4637859466	6.3309555258	6.2416236931	6.2325914811	6.0999613145	6.0007523117	5.9847671123	5.7764274206	5.7400150900	5.6169869486	5.6104517867	5.5813452630	5.4644878574	5.4554848189	5.4397023249	5.4497521932	5.5099966381	5.5007182469	5.5618127683	5.7303868713	5.8271262184	5.8859694932	5.9736037582	6.0962241754	6.2477399834	6.3825429492	6.5738713396	6.7696374299	6.9040567254	7.0679640216	7.4640081052	7.4709304965	7.6098290441	7.7650585193	7.8651613506	7.8386016566	8.0608973260	7.9079944331	8.0155643434	8.4538944611	8.6951103088	8.7789883649	8.9796593326	9.0255815917	9.1078736776	9.2640884192	9.1050825847	9.2148821652	9.2642777954	9.3768064299	9.3923510673	9.3844231141	9.4006687827	9.5174080137	9.4226160790	9.2625245441	9.4381514673	9.2297667828	9.2089325007	9.2778439835	9.1780405771	9.1641841495	9.2614125273	9.3108532105	9.4127592123	9.3954408904	9.4642578743	9.7725184622	9.9908000871	9.8407039767	10.0711662888	10.1996186513	10.5325149613	10.7941500970	10.8920249576	11.2476439729	11.5436726627	11.6963056233	11.7905774271	12.0710540616	12.4119795540	12.6037587164	12.7528946967	13.2927035117	13.5438052091	13.6910288551	14.0223040685	15	2063	31.5000000000	12	26.4100000000	0	2017-198	19:38:13.286
0186	0.0320000000	0.0000000000	10.3159520321	9.7117575498	9.0733757448	8.6954051552	8.4671605715	8.2500136821	7.9300087817	8.0068362746	8.1820869049	8.3471122288	8.6854325202	8.7817318237	8.9365246437	8.8985753384	8.9360229382	8.7903561088	8.5892607846	8.3946273779	8.2182266644	7.7642072647	7.4113470855	7.2108401728	6.8311234778	6.4709625920	6.2181144160	5.9604985976	5.6866869139	5.6225649324	5.4196476072	5.3269735369	5.3832614076	5.4383404059	5.5139659572	5.4960884264	5.6046259799	5.8123518460	6.0054244687	6.2032968826	6.3381276151	6.4728484539	6.5302638124	6.6498607586	6.6809073888	6.7208546341	6.5259531066	6.5240014859	6.4473400828	6.4553377058	6.4958599602	6.4492059495	6.3732396116	6.3234707201	6.2268196446	6.1594576258	6.0927418102	6.0577420839	5.8441624508	5.8734781948	5.6989164433	5.6914107418	5.5635799494	5.5414970595	5.4842742525	5.4357665316	5.5119246785	5.5746429364	5.5561521867	5.5538030302	5.6020657349	5.7303868713	5.7302848295	5.8015111905	5.9736037582	6.0670803900	6.2180057608	6.4205657809	6.3946886161	6.5859327454	6.9204463138	7.0089502985	7.1872709288	7.4179542536	7.5828599970	7.6645575848	7.6897406763	7.8852954648	7.9191921784	7.9367457232	8.1033987647	8.3140888674	8.5925684310	8.9888227575	8.9262633290	8.9607743797	9.1513502458	9.0350468391	9.2142506083	9.2367559323	9.1544341638	9.3105448661	9.3701122551	9.3620425614	9.5018143227	9.3710867854	9.4338590837	9.4750444738	9.4492654128	9.2739268145	9.2528671993	9.2012003438	9.1013809535	9.1971270762	9.3055411264	9.2441722373	9.4463356779	9.3051677090	9.5098384966	9.6113340557	9.8859501597	10.0651033535	10.0231793906	10.1264131072	10.4081726499	10.5402089327	10.8142865074	10.8637897337	11.3140365429	11.6412012364	11.8326344114	12.2137794175	12.2376994859	12.5593611501	12.7679946531	13.2463999483	13.2593763876	13.5774776680	13.9222449320	15	2062	31.0000000000	13	28.4600000000	0	2017-198	19:38:15.345
0186	0.0320000000	0.0000000000	9.9433696787	9.5974957983	9.1713323899	8.7369034886	8.3677351243	8.0849683608	8.1506537456	8.0164518321	8.2211563855	8.3170929082	8.5729503625	8.7400004470	8.9470833936	9.0049125619	8.8300439283	8.8846800939	8.6098606812	8.5151662354	8.3155555431	7.8110663151	7.5009847187	7.2023056140	6.7986721244	6.4092811399	6.1594308837	6.0168231035	5.7681614776	5.6820330477	5.5559855534	5.3719257078	5.4024889893	5.5091694012	5.5269770380	5.6680449748	5.6790067652	5.8539375088	5.9911757435	6.1301648046	6.2332396067	6.4268913157	6.4913051200	6.5315073338	6.5775890213	6.6252317468	6.6770092905	6.6030691744	6.5806111382	6.5484419714	6.4958599602	6.4796548472	6.4939680583	6.3384403315	6.2120155961	6.1813977824	6.0349857760	5.9580099825	5.9777368792	5.7625630242	5.7263155411	5.7523029363	5.6506276472	5.5813452630	5.5370379725	5.4817758685	5.5513186896	5.5352037543	5.5561521867	5.5670742261	5.5215598018	5.7507909378	5.9239676073	5.9563514120	6.0451948512	6.1472257999	6.2105722052	6.3597292501	6.6284052120	6.7376887891	6.9532254905	7.0173808304	7.2996954067	7.4974186179	7.6817465029	7.6645575848	7.7174386775	7.7919078483	7.9475332079	8.0900859373	8.2107519464	8.3240749812	8.5925684310	8.7789883649	9.0116969348	9.0579851976	9.0209205411	8.9914198714	9.1378329918	9.3461247677	9.2093559796	9.3105448661	9.2922764124	9.4179939431	9.5242911094	9.4161087018	9.5575321354	9.3184508414	9.2714422845	9.3512068700	9.2308998500	9.1683530696	9.2108947015	9.1861461006	9.2283160779	9.4331016612	9.3456062811	9.4405774811	9.6693706750	9.6343603995	9.8393501919	10.0414823665	10.1671400853	10.1386140312	10.4579095744	10.6544824566	10.8401993241	11.0490986767	11.4356086063	11.4207836889	11.6924444636	11.9854188481	12.1505594518	12.3521725072	12.6018951325	12.9222750043	13.4015907984	13.6748072570	13.9055684093	15	2064	29.5000000000	14	30.5200000000	0	2017-198	19:38:17.358
0186	0.0320000000	0.0000000000	10.1717266050	9.7117575498	9.2257527483	8.8302747386	8.4075053032	8.1917623923	8.1314672270	8.0164518321	8.3676669377	8.5772603529	8.5524990610	8.6878362261	8.7887021458	8.8454067267	8.9148271362	8.7798756660	8.6407605261	8.4348069971	8.1208977857	7.9797588965	7.5368397721	7.2023056140	6.7337694175	6.3707302323	6.1814372083	5.9252957814	5.7274241958	5.5300589754	5.4975550050	5.4104561401	5.3127602748	5.4512184051	5.4619216337	5.4960884264	5.6654829860	5.7014567453	5.9769270182	6.1301648046	6.2706996097	6.4958270230	6.5536390278	6.5946291604	6.6650122553	6.7367917820	6.6690589650	6.7058571694	6.7060427198	6.4863724610	6.4036838205	6.3426348074	6.2826932766	6.2411378575	6.2638297657	6.0058765295	5.9050346989	5.9366388180	5.9004043154	5.7833596187	5.7674141878	5.6914107418	5.6774115543	5.6079107320	5.5898016925	5.5343579678	5.5710156952	5.4957645723	5.5627458365	5.5538030302	5.6490275292	5.7779963599	5.8409607025	5.9070840688	5.9664446488	6.1836555317	6.2254393165	6.3825429492	6.5504996800	6.6977529881	6.9614202846	7.0679640216	7.2391591494	7.3649780108	7.4929631734	7.7102398277	7.6712753422	7.9226505114	8.0136622768	8.1284209908	8.3376238883	8.6136722825	8.5515516799	8.8839055612	8.9476217304	9.0255815917	9.1187428196	9.2531816773	9.1269161894	9.0508289121	9.1104967111	9.3105448661	9.4145898795	9.4068036668	9.6703902228	9.4161087018	9.5125601166	9.5980823279	9.3603538487	9.3291268541	9.2308998500	9.1136076126	9.3861166982	9.2300700030	9.1290267297	9.3219667060	9.2784533499	9.4969982195	9.6237900526	9.7264657746	9.9558501113	9.9233774313	10.1791368098	10.3582306635	10.5698176547	10.6925736313	10.6847224236	10.9564442052	11.1924644794	11.6687534298	11.7905774271	11.9283287058	12.2376994859	12.5297627725	12.7981945660	13.1537928215	13.3699875960	13.4963696771	14.0389805913	15	2067	32.0000000000	15	32.5700000000	0	2017-198	19:38:19.448
0186	0.0320000000	0.0000000000	10.1116326770	9.7117575498	9.2039846049	8.6020339051	8.3876202137	8.1238025541	8.1506537456	8.0356829471	8.1332500541	8.4571830707	8.5934016639	8.8756274213	8.8731721446	9.0474474513	9.0525998491	8.7798756660	8.7746598539	8.4046722827	8.2474253280	7.8016945050	7.4651296654	7.1596328202	6.7256565791	6.4324116844	6.1007473514	5.9323363446	5.6866869139	5.6027422274	5.3936784746	5.3783474465	5.4281257648	5.4705354038	5.4879437955	5.5622255604	5.7804351087	5.8400756212	6.1265386331	6.0862855578	6.3531116162	6.4805079770	6.4990968585	6.6340803020	6.6729598220	6.6172631729	6.6770092905	6.7453910137	6.5884506121	6.5174072162	6.4497718903	6.3274103585	6.2223290532	6.2336530519	6.1009852327	6.1594576258	5.9266932117	5.8867727673	5.9425857138	5.7486986279	5.7194657666	5.6102211492	5.5367960424	5.5879866302	5.4315105324	5.4752031061	5.5447530211	5.5877893305	5.6154950348	5.6201590095	5.6154833904	5.6147638275	5.7717882819	5.9000458769	6.0165584140	6.1982274244	6.2997748729	6.3749383828	6.5972429992	6.6418428668	6.8057191954	7.1438388085	7.2996954067	7.3031723942	7.4570044440	7.6554211362	7.7174386775	7.9039729881	7.9758742374	8.0325833570	8.2205113265	8.4638805750	8.7361270600	8.8839055612	8.9262633290	9.1551960155	9.2056959562	9.1223007744	9.0177481659	9.1383239804	9.1654185269	9.2332397082	9.1922017575	9.3172814561	9.5580062894	9.5624299301	9.4788311025	9.5980823279	9.4492654128	9.3401668620	9.1759814767	9.1355057954	9.2108947015	9.1422221983	9.1510910293	9.1330372821	9.2784533499	9.3051677090	9.5782094302	9.7725184622	9.7461502564	9.9706194054	10.0951597379	10.2118195753	10.5573834236	10.5656030492	10.9438505911	11.1152804421	11.2735125217	11.7514100102	11.8186154166	12.2280519531	12.2667461639	12.4409676399	12.7377947403	12.9840130889	13.3541859948	13.5774776680	14.0890101595	15	2060	31.0000000000	16	34.6300000000	0	2017-198	19:38:21.507
