SN	INTTIME(LU)	SAMPLE(DELAY)	LU(348.98)	LU(352.30)	LU(355.63)	LU(358.95)	LU(362.28)	LU(365.61)	LU(368.93)	LU(372.26)	LU(375.59)	LU(378.92)	LU(382.25)	LU(385.58)	LU(388.91)	LU(392.24)	LU(395.57)	LU(398.90)	LU(402.23)	LU(405.56)	LU(408.90)	LU(412.23)	LU(415.56)	LU(418.90)	LU(422.23)	LU(425.57)	LU(428.90)	LU(432.24)	LU(435.57)	LU(438.91)	LU(442.25)	LU(445.58)	LU(448.92)	LU(452.26)	LU(455.59)	LU(458.93)	LU(462.27)	LU(465.61)	LU(468.95)	LU(472.28)	LU(475.62)	LU(478.96)	LU(482.30)	LU(485.64)	LU(488.98)	LU(492.32)	LU(495.66)	LU(499.00)	LU(502.34)	LU(505.68)	LU(509.02)	LU(512.36)	LU(515.70)	LU(519.04)	LU(522.38)	LU(525.72)	LU(529.06)	LU(532.40)	LU(535.74)	LU(539.08)	LU(542.42)	LU(545.76)	LU(549.10)	LU(552.44)	LU(555.78)	LU(559.13)	LU(562.47)	LU(565.81)	LU(569.15)	LU(572.49)	LU(575.83)	LU(579.17)	LU(582.50)	LU(585.84)	LU(589.18)	LU(592.52)	LU(595.86)	LU(599.20)	LU(602.54)	LU(605.88)	LU(609.21)	LU(612.55)	LU(615.89)	LU(619.23)	LU(622.56)	LU(625.90)	LU(629.24)	LU(632.57)	LU(635.91)	LU(639.25)	LU(642.58)	LU(645.92)	LU(649.25)	LU(652.58)	LU(655.92)	LU(659.25)	LU(662.59)	LU(665.92)	LU(669.25)	LU(672.58)	LU(675.91)	LU(679.24)	LU(682.58)	LU(685.91)	LU(689.23)	LU(692.56)	LU(695.89)	LU(699.22)	LU(702.55)	LU(705.88)	LU(709.20)	LU(712.53)	LU(715.85)	LU(719.18)	LU(722.50)	LU(725.83)	LU(729.15)	LU(732.47)	LU(735.79)	LU(739.11)	LU(742.44)	LU(745.76)	LU(749.07)	LU(752.39)	LU(755.71)	LU(759.03)	LU(762.35)	LU(765.66)	LU(768.98)	LU(772.29)	LU(775.60)	LU(778.92)	LU(782.23)	LU(785.54)	LU(788.85)	LU(792.16)	LU(795.47)	LU(798.78)	LU(802.08)	DARK_SAMP(LU)	DARK_AVE(LU)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0174	0.2560000000	0.0000000000	0.0534100308	0.0581059360	0.0621135423	0.0661612456	0.0745626481	0.0865127120	0.0936743300	0.0980711291	0.1046182922	0.1093993941	0.1109422260	0.1160997753	0.1290290417	0.1371178167	0.1555485701	0.1921908919	0.2274421472	0.2456620663	0.2592454362	0.2759353601	0.2914946999	0.3036346022	0.3137375053	0.3174674713	0.3207474025	0.3423434703	0.3775562126	0.4140684751	0.4517889440	0.4965460447	0.5383650963	0.5742435964	0.6016553465	0.6290138363	0.6520999208	0.6687916836	0.6883484153	0.7205382159	0.7572245696	0.7902186947	0.8002445267	0.8009770718	0.8172355750	0.8543945354	0.8808173874	0.8932525011	0.9081333446	0.9347461871	0.9600730369	0.9677919770	0.9666760197	0.9889004514	1.0303266683	1.0653421611	1.0936862535	1.1215771404	1.1333352463	1.1407881117	1.1504739739	1.1649060428	1.1802692758	1.1909148859	1.1965547330	1.2015667019	1.2075774295	1.2076418776	1.2027793724	1.1951122517	1.1844688492	1.1647102344	1.1291174440	1.0644603098	0.9840229253	0.9124104038	0.8512844799	0.7857470259	0.7229926168	0.6804672598	0.6500106989	0.6250630544	0.6054031601	0.5901523191	0.5743710283	0.5553027747	0.5374933931	0.5265574668	0.5177756873	0.5083431368	0.4942314380	0.4732253687	0.4520199956	0.4253906261	0.3952260092	0.3731971077	0.3586443722	0.3467489319	0.3375721642	0.3330649686	0.3329552249	0.3318310977	0.3241122532	0.3063917168	0.2881283983	0.2768666945	0.2617752278	0.2436455734	0.2224619005	0.2014973962	0.1780090747	0.1480090491	0.1163272521	0.0890904374	0.0714292908	0.0598752776	0.0495228853	0.0430824611	0.0374662290	0.0360183655	0.0342549696	0.0326594876	0.0325677982	0.0308928865	0.0286884260	0.0238215878	0.0206435611	0.0240998768	0.0264910684	0.0293305068	0.0300470322	0.0296539849	0.0308234528	0.0310786661	0.0308912022	0.0323192294	0.0337941518	0.0358677626	0.0339612781	15	1388	32.0000000000	179	94.2000000000	0	2017-198	18:38:04.602
0174	0.2560000000	0.0000000000	0.0522760395	0.0558933232	0.0597532591	0.0634951779	0.0722992711	0.0832777687	0.0915591275	0.0951037453	0.1014799576	0.1056163085	0.1081017525	0.1126271925	0.1258174082	0.1344754919	0.1519631024	0.1890892573	0.2231061252	0.2403374713	0.2538214544	0.2705222876	0.2860494044	0.2983012258	0.3077297527	0.3123915026	0.3162047839	0.3367175076	0.3722420141	0.4083493623	0.4460931850	0.4908812986	0.5322974865	0.5693927096	0.5960029236	0.6237127369	0.6460135066	0.6622884065	0.6836553705	0.7143614519	0.7513058226	0.7844609207	0.7949317353	0.7967945046	0.8126351821	0.8504531829	0.8767406207	0.8899487339	0.9049009414	0.9312527873	0.9572776594	0.9643767738	0.9640593079	0.9863285432	1.0277241876	1.0626343415	1.0913315960	1.1183061138	1.1312238665	1.1393009518	1.1475587683	1.1627747905	1.1778540366	1.1893574795	1.1954575039	1.2010101717	1.2073654752	1.2071395579	1.2019032875	1.1948896860	1.1833755655	1.1642131555	1.1286142460	1.0639510606	0.9846185523	0.9124104038	0.8509973922	0.7841594270	0.7225245455	0.6790367565	0.6492162102	0.6246138610	0.6037579996	0.5890844460	0.5729075903	0.5546795541	0.5366171637	0.5257660403	0.5177756873	0.5080378367	0.4930444245	0.4732777057	0.4506952390	0.4245874694	0.3944700032	0.3727081413	0.3577167209	0.3450537739	0.3363114253	0.3314158088	0.3312451630	0.3301696145	0.3219434778	0.3070063596	0.2872888564	0.2763632032	0.2613846791	0.2428683431	0.2217436357	0.2000125453	0.1757616978	0.1454364894	0.1141889359	0.0884857673	0.0703811179	0.0579352397	0.0490217818	0.0416838633	0.0364530775	0.0342599499	0.0335671119	0.0310318640	0.0315633797	0.0295065336	0.0268383078	0.0239481032	0.0206435611	0.0231657058	0.0250510346	0.0281334065	0.0291085520	0.0294320467	0.0301404418	0.0287428551	0.0314513429	0.0308372096	0.0310801981	0.0341163215	0.0321511973	15	1388	32.5000000000	180	95.2600000000	0	2017-198	18:38:05.546
0174	0.2560000000	0.0000000000	0.0548424407	0.0602050815	0.0639249224	0.0688273134	0.0768260250	0.0883288205	0.0972584232	0.1003118068	0.1073874110	0.1124382662	0.1137209501	0.1203643507	0.1324785740	0.1405643274	0.1597959705	0.1989198617	0.2336222245	0.2520704285	0.2654696777	0.2833625992	0.2989273296	0.3112753258	0.3211929091	0.3257990615	0.3294910895	0.3509003238	0.3875119262	0.4245929964	0.4636608273	0.5092742396	0.5528559761	0.5894162948	0.6169392005	0.6453715144	0.6685871695	0.6858334035	0.7068421937	0.7389473950	0.7758380084	0.8101652687	0.8207543728	0.8212748242	0.8383241017	0.8758708849	0.9030614931	0.9165732113	0.9321672134	0.9586796920	0.9841060231	0.9919830002	0.9915173366	1.0136250622	1.0556755062	1.0915177501	1.1208477247	1.1485052888	1.1615089709	1.1686806214	1.1770089697	1.1934115431	1.2086147917	1.2195914769	1.2251169796	1.2299845215	1.2364032038	1.2354847364	1.2309601026	1.2230813419	1.2110092546	1.1920495757	1.1553611562	1.0892960029	1.0078082956	0.9341145262	0.8716677040	0.8039208555	0.7409920876	0.6974599059	0.6667832367	0.6418179687	0.6219918618	0.6054739768	0.5903744305	0.5700203698	0.5527300493	0.5404568960	0.5321284451	0.5232010765	0.5073918049	0.4865712897	0.4647376592	0.4352962258	0.4074301062	0.3841716876	0.3704855673	0.3564277369	0.3471099282	0.3438394792	0.3423881468	0.3428522698	0.3331766223	0.3159466183	0.2981469325	0.2849225558	0.2693630320	0.2501409973	0.2288157810	0.2070518383	0.1816816174	0.1520047270	0.1180269393	0.0913442076	0.0730843008	0.0606512927	0.0517500118	0.0438097319	0.0401116801	0.0365855964	0.0352294347	0.0346358876	0.0338085505	0.0331231065	0.0286884260	0.0250867420	0.0239550707	0.0246336888	0.0281368214	0.0300346834	0.0300470322	0.0317254087	0.0310511232	0.0320129905	0.0329717250	0.0334719115	0.0337941518	0.0346417538	0.0364953911	15	1392	32.5000000000	181	95.6800000000	0	2017-198	18:38:05.945
0174	0.2560000000	0.0000000000	0.0548424407	0.0599781468	0.0640895934	0.0680655797	0.0774884768	0.0887260942	0.0966121114	0.1009779542	0.1066489793	0.1128723908	0.1137209501	0.1187803655	0.1317054030	0.1401622344	0.1597959705	0.1980787405	0.2329244738	0.2519761879	0.2644915826	0.2832367138	0.2981323960	0.3104053425	0.3207586137	0.3244338009	0.3281931985	0.3495864763	0.3857629495	0.4224271785	0.4605727652	0.5068265098	0.5492154102	0.5864255225	0.6132205013	0.6410927699	0.6636949251	0.6805445939	0.7011946313	0.7322861789	0.7703274509	0.8033793208	0.8148238149	0.8150009735	0.8302632363	0.8685110123	0.8950662807	0.9073615308	0.9229263430	0.9502063393	0.9749938184	0.9822354408	0.9816785004	1.0042633163	1.0451641880	1.0803856031	1.1093065867	1.1366106466	1.1493685369	1.1562215264	1.1649506196	1.1795584028	1.1947271662	1.2059133863	1.2119159413	1.2158973526	1.2222022709	1.2222450264	1.2166507163	1.2094677396	1.1977390519	1.1781696024	1.1432069886	1.0769565024	0.9960545901	0.9236255451	0.8621527986	0.7956904086	0.7323114918	0.6893103716	0.6593238712	0.6339121646	0.6144972417	0.5980917235	0.5829628254	0.5637402234	0.5456228550	0.5344717325	0.5249520662	0.5158229900	0.5011470817	0.4802385193	0.4580078956	0.4313875297	0.4023000654	0.3788473865	0.3649742276	0.3532014686	0.3435469704	0.3391118878	0.3389128598	0.3385324134	0.3305073602	0.3129292810	0.2946768257	0.2817897208	0.2667407762	0.2479758560	0.2263294799	0.2039721476	0.1809690345	0.1510742267	0.1174238245	0.0917289976	0.0735256367	0.0612610189	0.0517500118	0.0441453954	0.0400553939	0.0367557657	0.0364331857	0.0341708523	0.0326859651	0.0326408968	0.0299218381	0.0256560613	0.0233706867	0.0251675007	0.0277253831	0.0310909484	0.0309133216	0.0323172441	0.0326448156	0.0324022923	0.0332117853	0.0323192294	0.0342182071	0.0360429067	0.0362238790	15	1389	32.5000000000	182	96.1200000000	0	2017-198	18:38:06.491
0174	0.2560000000	0.0000000000	0.0548424407	0.0595810112	0.0640347031	0.0688273134	0.0768812293	0.0892936281	0.0964946001	0.1004934833	0.1075720189	0.1115079992	0.1138444489	0.1189631330	0.1325975234	0.1408515366	0.1590237159	0.1979736004	0.2333730278	0.2509395410	0.2642248294	0.2824814014	0.2983708761	0.3097244859	0.3213376742	0.3243287809	0.3278858032	0.3499233602	0.3856284128	0.4231716784	0.4609501950	0.5069663801	0.5505360076	0.5864255225	0.6146707940	0.6421151248	0.6653128327	0.6820332959	0.7024673214	0.7350314074	0.7717152950	0.8055179226	0.8163888233	0.8164771737	0.8340901118	0.8709643032	0.8977577383	0.9104709588	0.9258545200	0.9529192987	0.9780433212	0.9865400200	0.9861094657	1.0082754931	1.0494227928	1.0854335136	1.1143807077	1.1421284389	1.1541191415	1.1616413980	1.1701516113	1.1863184689	1.2008994442	1.2122784383	1.2181564321	1.2224713648	1.2294087145	1.2297798207	1.2236958988	1.2163672765	1.2056559342	1.1853198916	1.1497872704	1.0834592233	1.0026461952	0.9294348269	0.8679355644	0.7999936372	0.7381836596	0.6939920189	0.6634287291	0.6384939374	0.6187472397	0.6033382305	0.5869282702	0.5673836671	0.5509289110	0.5383794012	0.5313756781	0.5206569087	0.5057919171	0.4852628660	0.4620881460	0.4349749631	0.4052700890	0.3832480844	0.3690668066	0.3553340866	0.3473840019	0.3427400393	0.3417813507	0.3420215282	0.3328985741	0.3158907416	0.2976432074	0.2855379341	0.2694188247	0.2500299644	0.2287052788	0.2063369101	0.1831067832	0.1519499917	0.1186848827	0.0917839676	0.0733049688	0.0614827375	0.0520840807	0.0443691710	0.0405056834	0.0366423195	0.0361465783	0.0345196288	0.0342812181	0.0333039352	0.0297984969	0.0254030305	0.0230460289	0.0248338682	0.0280682483	0.0298234304	0.0310577032	0.0303197997	0.0305957825	0.0320129905	0.0324115842	0.0340482525	0.0334549076	0.0334157450	0.0354998467	15	1391	30.5000000000	183	96.5500000000	0	2017-198	18:38:06.834
0174	0.2560000000	0.0000000000	0.0543052870	0.0582761370	0.0627722260	0.0661612456	0.0752803042	0.0869099857	0.0939093525	0.0987372765	0.1049259720	0.1103916789	0.1119919662	0.1177446829	0.1301590609	0.1387261884	0.1571482404	0.1953976666	0.2301334712	0.2485364052	0.2608459555	0.2802154640	0.2955091149	0.3074927894	0.3180442677	0.3218433065	0.3254266413	0.3469250927	0.3836439969	0.4201936788	0.4580336919	0.5045885854	0.5468597499	0.5828511849	0.6112124036	0.6388208701	0.6626933633	0.6790950683	0.6991662814	0.7313576457	0.7686946931	0.8022688930	0.8124351180	0.8130327066	0.8300189677	0.8679479619	0.8945121571	0.9074392665	0.9224319754	0.9490914245	0.9744129607	0.9827690663	0.9814342740	1.0045033611	1.0455359710	1.0813216394	1.1099035421	1.1378331515	1.1497314303	1.1572129663	1.1658450576	1.1812900453	1.1959347858	1.2074369359	1.2133560545	1.2183669551	1.2245337673	1.2248283845	1.2198265240	1.2115079252	1.1999256194	1.1806167602	1.1451423656	1.0793852295	0.9985165149	0.9259653947	0.8639573496	0.7959828610	0.7343539849	0.6904374348	0.6608687102	0.6357089382	0.6161881011	0.6008310502	0.5848511324	0.5652263649	0.5473753139	0.5357578007	0.5267587071	0.5171459572	0.5022308767	0.4813375952	0.4593856425	0.4322977740	0.4025160671	0.3808032522	0.3668840978	0.3540763888	0.3433825262	0.3403212716	0.3401264521	0.3390308584	0.3299512640	0.3124822680	0.2944529479	0.2819575513	0.2662944347	0.2479758560	0.2259979731	0.2043021145	0.1799275671	0.1485564023	0.1163820807	0.0892003774	0.0719809608	0.0594318403	0.0494115290	0.0436978441	0.0379165185	0.0357914732	0.0342549696	0.0329501347	0.0317997135	0.0295065336	0.0279483787	0.0239481032	0.0222668501	0.0232991588	0.0251881806	0.0294009244	0.0288919796	0.0303197997	0.0298368814	0.0309229453	0.0328917049	0.0316605539	0.0340485849	0.0335033171	0.0335087579	15	1391	32.5000000000	184	96.9800000000	0	2017-198	18:38:07.334
0174	0.2560000000	0.0000000000	0.0554392782	0.0602050815	0.0639798127	0.0688273134	0.0777092941	0.0887260942	0.0975522014	0.1002512479	0.1077566268	0.1127483552	0.1140914466	0.1192677456	0.1328948969	0.1413685132	0.1605682251	0.1993929924	0.2348183685	0.2528243534	0.2666256082	0.2851249949	0.3010339038	0.3124857375	0.3231834295	0.3278644557	0.3305498954	0.3520457294	0.3889581954	0.4267588143	0.4651705465	0.5114422288	0.5550331772	0.5916046647	0.6201000949	0.6484764440	0.6713992469	0.6882231620	0.7087512289	0.7414907684	0.7781646883	0.8129207748	0.8241726805	0.8239811912	0.8417438628	0.8785654830	0.9065445559	0.9188664145	0.9342207401	0.9617271259	0.9867561863	0.9954337785	0.9946225012	1.0167799362	1.0593595373	1.0940249904	1.1238988301	1.1511815833	1.1640822150	1.1714566531	1.1796591566	1.1954095922	1.2104597661	1.2209795999	1.2271057075	1.2321410757	1.2385227461	1.2382474943	1.2323837405	1.2250102447	1.2130827238	1.1939996545	1.1575674859	1.0907845775	1.0096348850	0.9358492423	0.8733902300	0.8059262436	0.7436303079	0.6990204550	0.6681956609	0.6429409522	0.6241397102	0.6073775766	0.5925459836	0.5721297320	0.5536062787	0.5422376058	0.5332325034	0.5239643268	0.5091465205	0.4877750394	0.4660624159	0.4369025393	0.4089961187	0.3859102349	0.3719043280	0.3590524976	0.3497958502	0.3453786950	0.3440430454	0.3433507148	0.3351229592	0.3165612610	0.2989864745	0.2861533124	0.2707578490	0.2510847769	0.2295340458	0.2081517278	0.1828327128	0.1524973448	0.1182462538	0.0908494775	0.0740773067	0.0598752776	0.0512489083	0.0436978441	0.0396613905	0.0372662734	0.0342549696	0.0342289817	0.0328632154	0.0322792395	0.0293051321	0.0257193190	0.0229161657	0.0242333298	0.0284796866	0.0291896714	0.0298304598	0.0316514293	0.0305957825	0.0327137338	0.0311312625	0.0324015638	0.0350663176	0.0351671861	0.0368574073	15	1393	32.5000000000	185	98.0400000000	0	2017-198	18:38:08.332
0174	0.2560000000	0.0000000000	0.0546633894	0.0594108102	0.0633211291	0.0676303034	0.0772124552	0.0888963544	0.0966121114	0.1004329245	0.1059720836	0.1126243196	0.1131034559	0.1189022105	0.1314675042	0.1398175834	0.1590788769	0.1968170587	0.2324260805	0.2501384958	0.2642248294	0.2815582417	0.2969399955	0.3090058040	0.3196004927	0.3231385537	0.3267245323	0.3484747591	0.3840476069	0.4214119514	0.4596806583	0.5056376125	0.5478234291	0.5842371525	0.6121792655	0.6403354700	0.6623466688	0.6802311829	0.7002003421	0.7323669209	0.7698376235	0.8035849556	0.8144119706	0.8137298011	0.8316881368	0.8680686156	0.8952246017	0.9085664342	0.9234967671	0.9504664861	0.9751390328	0.9832671168	0.9825856272	1.0049834506	1.0467189168	1.0821239563	1.1105999901	1.1386922089	1.1510840330	1.1583035502	1.1672695331	1.1827552813	1.1980816651	1.2086896324	1.2151733403	1.2194800153	1.2261587497	1.2261200635	1.2208121195	1.2130658852	1.2010189032	1.1820315233	1.1458003938	1.0801295168	0.9988341826	0.9258847103	0.8641213997	0.7969019972	0.7352475757	0.6905241320	0.6610894015	0.6359335350	0.6158225099	0.6008310502	0.5854648322	0.5660413457	0.5478134286	0.5361040498	0.5278125809	0.5179600909	0.5031082345	0.4818609646	0.4608163796	0.4325119491	0.4027860693	0.3804229450	0.3654653371	0.3541857538	0.3440951177	0.3403212716	0.3385818801	0.3383108823	0.3293395581	0.3122028849	0.2946768257	0.2830204774	0.2671871176	0.2479758560	0.2267162379	0.2050170427	0.1818460596	0.1517310504	0.1183010824	0.0910143876	0.0740221397	0.0615381672	0.0511932301	0.0441453954	0.0398302491	0.0373797196	0.0351721132	0.0345777582	0.0337494671	0.0322792395	0.0301685206	0.0249602265	0.0237602760	0.0252342272	0.0284796866	0.0316542897	0.0311298940	0.0319473470	0.0320376947	0.0333366167	0.0316113832	0.0316605539	0.0348118844	0.0348168979	0.0373099275	15	1386	31.5000000000	186	98.4700000000	0	2017-198	18:38:08.738
0174	0.2560000000	0.0000000000	0.0587815680	0.0633254329	0.0671634506	0.0714389715	0.0807455315	0.0924718180	0.1004899827	0.1051565152	0.1111411053	0.1178958323	0.1187844029	0.1249944611	0.1386639422	0.1472850231	0.1666359398	0.2063322426	0.2431415372	0.2626724982	0.2759619704	0.2954056366	0.3106923478	0.3229255381	0.3344027264	0.3382264334	0.3424016899	0.3642072417	0.4017391792	0.4403290170	0.4801304919	0.5268279589	0.5710944973	0.6087833689	0.6372432986	0.6658943420	0.6896970112	0.7066360548	0.7276427230	0.7600210605	0.7978394196	0.8331141106	0.8438176536	0.8438688881	0.8613260662	0.8998005252	0.9274429328	0.9404769393	0.9553644601	0.9829476714	1.0083205274	1.0167787989	1.0153119689	1.0374237861	1.0806863595	1.1166570131	1.1464504790	1.1736822816	1.1860537614	1.1938301472	1.2024507636	1.2187201649	1.2335051737	1.2446454052	1.2506961344	1.2547153290	1.2609192423	1.2601342776	1.2550524367	1.2474893808	1.2348353004	1.2156417065	1.1787792179	1.1111937196	1.0287346564	0.9539629058	0.8920099156	0.8223035797	0.7604808764	0.7147993406	0.6838206041	0.6587525603	0.6385348646	0.6233028147	0.6058585483	0.5864158667	0.5689889731	0.5562854274	0.5481874748	0.5373975325	0.5228229802	0.5013826450	0.4780912060	0.4507168351	0.4196342032	0.3982973845	0.3841274972	0.3699343180	0.3609780563	0.3563181215	0.3560134785	0.3539842074	0.3452439111	0.3275689545	0.3091169477	0.2953280433	0.2804099823	0.2593012106	0.2388162365	0.2151910208	0.1901777982	0.1587371705	0.1242774020	0.0968961781	0.0770563246	0.0650302353	0.0554247704	0.0475020300	0.0427571311	0.0393650276	0.0382674729	0.0362635112	0.0359355545	0.0346902881	0.0313402621	0.0260988653	0.0237602760	0.0260349452	0.0289596979	0.0319359604	0.0331512359	0.0333529560	0.0354527498	0.0337259185	0.0351322679	0.0363536167	0.0368473497	0.0378819199	0.0382149679	15	1395	32.5000000000	187	98.9000000000	0	2017-198	18:38:09.284
0174	0.2560000000	0.0000000000	0.0538875007	0.0589002073	0.0624428841	0.0670862079	0.0760531646	0.0877045332	0.0949669538	0.1001301302	0.1064028354	0.1119421238	0.1122389639	0.1175619154	0.1306348585	0.1393006068	0.1578653340	0.1958707973	0.2305820252	0.2493845708	0.2627576868	0.2808868529	0.2963835419	0.3084384235	0.3192385799	0.3231385537	0.3260414318	0.3478009911	0.3836103628	0.4202275197	0.4586513043	0.5044137476	0.5475735864	0.5833982774	0.6116214606	0.6396539000	0.6620384959	0.6795260083	0.6992458245	0.7318824688	0.7691028825	0.8028446704	0.8133823599	0.8133197455	0.8308331965	0.8683099229	0.8951454412	0.9078279450	0.9228883147	0.9502063393	0.9751027292	0.9836228672	0.9831438590	1.0050177427	1.0469555059	1.0814553589	1.1110311246	1.1385600463	1.1509520717	1.1585679342	1.1668720050	1.1829883871	1.1981487551	1.2083172091	1.2148990330	1.2188539189	1.2258408184	1.2254742240	1.2202280629	1.2135481109	1.2019236897	1.1829874444	1.1460713466	1.0795810945	0.9992709757	0.9255216301	0.8640803872	0.7966931026	0.7355454392	0.6923447726	0.6612659545	0.6362479703	0.6152284242	0.5998560356	0.5848039247	0.5653701851	0.5479594668	0.5358567290	0.5275114741	0.5170441905	0.5036243273	0.4829077035	0.4598095646	0.4327261243	0.4024620667	0.3805859338	0.3669932333	0.3534748811	0.3435469704	0.3397715517	0.3388025332	0.3371478440	0.3293951677	0.3121470083	0.2949007036	0.2831323644	0.2677450444	0.2483089547	0.2272134981	0.2051270316	0.1809690345	0.1504174029	0.1187945400	0.0909044475	0.0736359707	0.0610947299	0.0506921267	0.0440894515	0.0387608114	0.0368124887	0.0349428273	0.0342871112	0.0329222989	0.0315559249	0.0281333906	0.0245806803	0.0230460289	0.0252342272	0.0276568101	0.0303163541	0.0325015189	0.0306157174	0.0319618046	0.0316236886	0.0324115842	0.0333895770	0.0350663176	0.0345541817	0.0349568225	15	1392	32.0000000000	188	99.3300000000	0	2017-198	18:38:09.642
