SN	INTTIME(LU)	SAMPLE(DELAY)	LU(348.98)	LU(352.30)	LU(355.63)	LU(358.95)	LU(362.28)	LU(365.61)	LU(368.93)	LU(372.26)	LU(375.59)	LU(378.92)	LU(382.25)	LU(385.58)	LU(388.91)	LU(392.24)	LU(395.57)	LU(398.90)	LU(402.23)	LU(405.56)	LU(408.90)	LU(412.23)	LU(415.56)	LU(418.90)	LU(422.23)	LU(425.57)	LU(428.90)	LU(432.24)	LU(435.57)	LU(438.91)	LU(442.25)	LU(445.58)	LU(448.92)	LU(452.26)	LU(455.59)	LU(458.93)	LU(462.27)	LU(465.61)	LU(468.95)	LU(472.28)	LU(475.62)	LU(478.96)	LU(482.30)	LU(485.64)	LU(488.98)	LU(492.32)	LU(495.66)	LU(499.00)	LU(502.34)	LU(505.68)	LU(509.02)	LU(512.36)	LU(515.70)	LU(519.04)	LU(522.38)	LU(525.72)	LU(529.06)	LU(532.40)	LU(535.74)	LU(539.08)	LU(542.42)	LU(545.76)	LU(549.10)	LU(552.44)	LU(555.78)	LU(559.13)	LU(562.47)	LU(565.81)	LU(569.15)	LU(572.49)	LU(575.83)	LU(579.17)	LU(582.50)	LU(585.84)	LU(589.18)	LU(592.52)	LU(595.86)	LU(599.20)	LU(602.54)	LU(605.88)	LU(609.21)	LU(612.55)	LU(615.89)	LU(619.23)	LU(622.56)	LU(625.90)	LU(629.24)	LU(632.57)	LU(635.91)	LU(639.25)	LU(642.58)	LU(645.92)	LU(649.25)	LU(652.58)	LU(655.92)	LU(659.25)	LU(662.59)	LU(665.92)	LU(669.25)	LU(672.58)	LU(675.91)	LU(679.24)	LU(682.58)	LU(685.91)	LU(689.23)	LU(692.56)	LU(695.89)	LU(699.22)	LU(702.55)	LU(705.88)	LU(709.20)	LU(712.53)	LU(715.85)	LU(719.18)	LU(722.50)	LU(725.83)	LU(729.15)	LU(732.47)	LU(735.79)	LU(739.11)	LU(742.44)	LU(745.76)	LU(749.07)	LU(752.39)	LU(755.71)	LU(759.03)	LU(762.35)	LU(765.66)	LU(768.98)	LU(772.29)	LU(775.60)	LU(778.92)	LU(782.23)	LU(785.54)	LU(788.85)	LU(792.16)	LU(795.47)	LU(798.78)	LU(802.08)	DARK_SAMP(LU)	DARK_AVE(LU)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0174	0.2560000000	0.0000000000	0.0017835891	0.0013155402	0.0017890947	0.0014682960	0.0020793810	0.0007583388	0.0013104855	0.0019642265	0.0018532174	0.0006821958	0.0013987480	0.0021746898	0.0021695179	0.0023592514	0.0011528106	0.0008358117	0.0009722159	0.0010134165	0.0014284634	0.0010855518	0.0020196085	0.0010695122	0.0017686679	0.0008320388	0.0009880366	0.0016863739	0.0010217051	0.0009048719	0.0006573798	0.0008457955	0.0015243977	0.0012189221	0.0010110400	0.0002655851	0.0014699461	0.0019707280	0.0013741474	0.0010865049	0.0012168944	0.0013625361	0.0014313237	0.0012866315	0.0008490371	0.0011721502	0.0008690638	0.0011187333	0.0009688843	0.0011165129	0.0012948407	0.0016807781	0.0007953757	0.0008761977	0.0012314465	0.0008347773	0.0002297615	0.0003749456	0.0009098727	-0.0000617998	0.0011873168	0.0006095382	0.0008945442	0.0010564294	0.0007121017	0.0019660122	0.0007100820	0.0017877555	0.0010464469	0.0014923772	0.0008572476	0.0002072437	0.0009861907	0.0005603308	0.0002457160	0.0005548671	0.0003976574	0.0008882616	0.0015244658	0.0011082066	0.0011783149	0.0011334048	0.0008980748	0.0018006662	0.0016002930	0.0006843442	0.0019224960	0.0006050456	0.0007752998	0.0006799034	0.0004338276	0.0017741701	0.0014967630	0.0012703262	0.0011308770	0.0014739621	0.0015532156	0.0005539339	0.0015578348	0.0011440771	0.0014238747	0.0021374428	0.0017988602	0.0016965258	0.0018445857	0.0017366535	0.0028414095	0.0020935251	0.0016231126	0.0017024640	0.0017818410	0.0009352623	0.0012419779	0.0004787887	0.0015878717	0.0015632825	0.0023078041	0.0016280237	0.0012742068	0.0018710677	0.0022122650	0.0018508986	0.0019625747	0.0015986458	0.0026017595	0.0013651013	0.0011640930	0.0012794139	0.0002961670	0.0020788703	0.0010985272	0.0019117022	0.0025164403	0.0014138664	0.0016838631	0.0014438166	0.0023292508	0.0034661020	0.0022848649	15	1284	35.5000000000	28	64.0200000000	0	2017-198	19:16:36.588
0174	0.2560000000	0.0000000000	0.0019626404	0.0021098114	0.0016793141	0.0016859342	0.0024658112	0.0022906804	0.0025443536	0.0011769613	0.0017916814	0.0018605339	0.0008430031	0.0017482322	0.0015747710	0.0016699493	0.0015940990	0.0024654840	0.0006233405	0.0012961384	0.0018285932	0.0009177046	0.0016618883	0.0010695122	0.0017686679	0.0009020522	0.0005440213	0.0007430987	0.0008199001	0.0012094401	0.0006916916	0.0012304388	0.0014173223	0.0010730307	0.0013085359	0.0012500750	0.0014699461	0.0011872006	0.0022491219	0.0012479889	0.0012168944	0.0008278856	0.0010194794	0.0018197038	0.0004012113	0.0016547648	0.0010273848	0.0017017511	0.0011590257	0.0006705469	0.0012222335	0.0005068019	0.0012489391	0.0004646924	0.0007582682	0.0000658903	0.0006608960	0.0012009624	0.0007779115	0.0008304962	0.0011210622	0.0011756521	0.0005255493	0.0009887160	0.0005749481	0.0008877351	0.0011693161	0.0011060360	0.0013019716	0.0010843401	0.0016489358	0.0018514278	0.0007152379	0.0014613102	0.0015163868	0.0006758938	0.0006847451	0.0008047038	0.0010989464	0.0009781609	0.0007369323	0.0010435661	0.0015835584	0.0014756613	0.0015530853	0.0019787255	0.0009489078	0.0014459363	0.0016786203	0.0016975705	0.0002789998	0.0002563987	0.0019736754	0.0015915889	0.0011308770	0.0011479845	0.0012803770	0.0004992514	0.0014482053	0.0024634049	0.0014790380	0.0018605289	0.0020212987	0.0012495129	0.0011729521	0.0017925970	0.0029529949	0.0014273278	0.0010153501	0.0019774364	0.0020559113	0.0011542036	0.0012419779	0.0016881289	0.0009258677	0.0012861342	0.0016953443	0.0016280237	0.0009364897	0.0020979601	0.0016390503	0.0010370869	0.0016671575	0.0021411317	0.0020467241	0.0025669978	0.0024627242	0.0021468584	0.0012561895	0.0020788703	0.0027589152	0.0016157845	0.0022128798	0.0032046548	0.0014438028	0.0006204723	0.0008874629	0.0011892285	0.0014703286	15	1284	35.0000000000	29	66.8100000000	0	2017-198	19:16:39.474
0174	0.2560000000	0.0000000000	0.0024997941	0.0016559421	0.0016244238	0.0018491628	0.0013065206	0.0018934066	0.0013104855	0.0023881384	0.0019762893	0.0018605339	0.0013987480	0.0022965348	0.0022884673	0.0020146003	0.0014286159	0.0015717927	0.0020188419	0.0015788602	0.0019619698	0.0012533990	0.0015823949	0.0006912585	0.0003210167	0.0010420789	0.0006806414	0.0011473595	0.0008871684	0.0011417583	0.0011034332	0.0012304388	0.0018456241	0.0005259382	0.0011226009	0.0010986150	0.0012773380	0.0003253206	0.0008173455	0.0012479889	0.0006862481	0.0013214091	0.0003605285	0.0010816037	0.0008897486	0.0014938933	0.0016606689	0.0009632619	0.0015012802	0.0015253150	0.0016578767	0.0007202521	0.0009349337	0.0010819503	0.0010624543	0.0010687864	0.0010920304	0.0007053523	0.0008438921	0.0009957362	0.0009885528	0.0005429365	0.0005926393	0.0005147228	0.0004377944	0.0007833857	0.0005334535	0.0009625161	0.0008639292	0.0005279259	0.0008572476	0.0008190331	0.0015668038	0.0009520610	0.0016752207	0.0005548671	0.0015460081	0.0014313875	0.0005883231	0.0012816010	0.0007369323	0.0010435661	0.0010351715	0.0011042272	0.0020251621	0.0007322843	0.0017277784	0.0004566531	0.0012771445	0.0004763700	0.0012079669	0.0027162351	0.0010198506	0.0014845014	0.0018868830	0.0021259174	0.0012803770	0.0009913940	0.0015030201	0.0007043012	0.0015893646	0.0004205768	0.0016876409	0.0010818831	0.0015087689	0.0025198622	0.0011118365	0.0025931731	0.0026176330	0.0028023535	0.0018914691	0.0009899976	0.0020095786	0.0010834588	0.0018085397	0.0006209784	0.0012499191	0.0011804724	0.0015556378	0.0014172830	0.0011231570	0.0014439928	0.0017262410	0.0031055512	-0.0002967590	0.0019344207	0.0022679295	0.0016797729	0.0011876165	0.0008113523	0.0021091982	0.0004321138	0.0009227479	0.0021924701	0.0012037425	0.0014438166	0.0012267071	0.0025903814	0.0021038569	15	1286	33.5000000000	30	69.6000000000	0	2017-198	19:16:42.204
0174	0.2560000000	0.0000000000	0.0026191616	0.0021098114	0.0022282171	0.0020123915	0.0013617249	0.0021204202	0.0021330643	0.0012980791	0.0022224332	0.0018605339	0.0032512307	0.0024183798	0.0025858408	0.0007508798	0.0008770054	0.0017820730	0.0012214125	0.0018615821	0.0015618400	0.0010435900	0.0013439148	0.0009560361	0.0011896074	0.0013921457	0.0010563467	0.0005409683	0.0011898760	0.0003634175	0.0010691214	0.0015101793	0.0012031713	0.0012553949	0.0007879180	0.0011743450	0.0013158596	0.0007170842	0.0006582592	0.0006827948	0.0008903428	0.0011569013	0.0006900039	0.0019017149	0.0014597087	0.0012928038	0.0015815084	0.0006523191	0.0015393084	0.0011165129	0.0011859298	0.0009337023	0.0006907072	0.0011162425	0.0008596636	0.0005673383	0.0008930453	0.0009696777	0.0009428631	0.0007974482	0.0014192082	0.0008093431	0.0006932743	0.0009210027	0.0013292931	0.0007833857	0.0008513848	0.0016801156	0.0006449080	0.0017520372	0.0011211436	0.0011249279	0.0007926530	0.0004036388	0.0013972615	0.0006758938	0.0011768954	0.0010971562	0.0008436348	0.0017584354	0.0006486558	0.0017622756	0.0008066770	0.0013363736	0.0010810086	0.0011158046	0.0017764578	0.0010502231	0.0013775135	0.0007307867	0.0018788875	0.0009367790	0.0011788214	0.0014845014	0.0007528740	0.0021802470	0.0004072935	0.0012101240	0.0011193169	0.0015288811	0.0024168139	0.0009744045	0.0022993468	0.0005789935	0.0024042803	0.0020163709	0.0011118365	0.0021490416	0.0012916058	0.0014274916	0.0008500018	0.0014826154	0.0026126934	0.0014682488	0.0020292077	0.0021175790	0.0016953443	0.0018517994	0.0021184997	0.0016441754	0.0009511926	0.0006883104	0.0018444078	0.0016589220	0.0013066768	0.0024404824	0.0014238193	0.0008790549	0.0009818974	0.0015859467	0.0022535798	0.0013198668	0.0009986380	0.0010245646	0.0007236218	0.0043255218	0.0024140618	0.0031158137	0.0021943609	15	1282	35.0000000000	31	72.3800000000	0	2017-198	19:16:44.997
0174	0.2560000000	0.0000000000	0.0006495979	0.0021665451	0.0019537656	0.0016859342	0.0010304990	0.0018366532	0.0023093311	0.0015403145	0.0017301454	0.0019845695	0.0015839962	0.0003470146	0.0016342457	0.0018997167	0.0013734548	0.0011512321	0.0009722159	0.0016259805	0.0007615804	0.0015051699	0.0016618883	0.0008803854	0.0014791376	0.0007620254	0.0012271218	0.0011810479	0.0006853634	0.0014463264	0.0007603152	0.0009856658	0.0008462531	0.0009636122	0.0014572839	0.0011364800	0.0013158596	0.0013439061	0.0010957464	0.0019342960	0.0012985323	0.0013214091	0.0006488195	0.0011226092	0.0011747286	0.0014938933	0.0012252861	0.0010021298	0.0011590257	0.0015624788	0.0021661272	0.0010760025	0.0016327235	0.0008419056	0.0006906713	0.0010019267	0.0001965973	0.0008705557	0.0007119309	0.0005661122	0.0011873168	0.0002099284	0.0007268193	0.0004808661	0.0011578511	0.0011312171	0.0009220362	0.0011060360	0.0008274257	0.0011585287	0.0008949470	0.0004749016	0.0005604078	0.0012654452	0.0008413429	0.0009986317	0.0010538578	0.0002615778	0.0017372255	0.0010648580	0.0015755592	0.0009088081	0.0009437737	0.0018935247	0.0007977625	0.0012596248	0.0018738166	0.0016437930	0.0018291737	0.0008834368	0.0016724504	0.0006227573	0.0007548993	0.0008419760	0.0009688757	0.0008220069	0.0007892675	0.0016475842	0.0017770937	0.0017487690	0.0009274052	0.0019159117	0.0016320313	0.0013612661	0.0022923414	0.0009534448	0.0018929340	0.0005945811	0.0014573592	0.0007125634	0.0010692581	0.0023036451	0.0018999214	0.0022927989	0.0009258677	0.0021730087	0.0020294133	0.0016839676	0.0018933550	0.0020979601	0.0015244073	0.0009208280	0.0012535734	0.0010561598	0.0012450062	0.0014916168	0.0018134086	0.0026806704	0.0010504704	0.0022197056	0.0004488101	0.0010239492	0.0013780886	0.0007131231	0.0021639838	0.0016908199	0.0025836839	0.0025903814	0.0016513367	15	1282	34.5000000000	32	75.1600000000	0	2017-198	19:16:47.836
0174	0.2560000000	0.0000000000	0.0017835891	0.0013155402	0.0017890947	0.0011418387	0.0019689723	0.0016663931	0.0006641736	0.0019036676	0.0018532174	0.0017985161	0.0022014905	0.0021746898	0.0020505685	0.0021869259	0.0028628030	0.0016769329	0.0019690025	0.0006835743	0.0008949570	0.0020087115	0.0004297411	0.0010316868	0.0009000771	0.0009720655	0.0004757112	0.0009789175	0.0016271201	0.0011417583	0.0017896692	0.0014052766	0.0011674795	0.0010000851	0.0012341619	0.0015908599	0.0011617732	0.0013439061	0.0013343758	0.0016113280	0.0007270670	0.0010335204	0.0015960614	0.0006715481	0.0012968630	0.0011319323	0.0015419282	0.0008855262	0.0015773367	0.0016739703	0.0007139830	0.0016452030	0.0010744916	0.0009447819	0.0004540822	0.0005673383	0.0012910156	0.0005071082	0.0004480084	0.0007644002	0.0005247701	0.0006761398	0.0005255493	0.0012934260	0.0006435249	0.0007486026	0.0012399675	0.0011777960	0.0002068655	0.0011956230	0.0012719414	0.0008190331	0.0016442189	0.0006386769	0.0013972615	0.0011600006	0.0011768954	0.0020998502	0.0011414984	0.0018017840	0.0011783149	0.0014029209	0.0007609781	0.0007792224	0.0011282163	0.0014513850	0.0012896637	0.0016437930	0.0015782513	0.0005781367	0.0010015297	0.0008321051	0.0007019090	0.0015915889	0.0005368723	0.0019629286	0.0008438352	0.0013194891	0.0021607969	0.0014739091	0.0024168139	0.0018051461	0.0010759350	0.0010818831	0.0005013185	0.0022401448	0.0009444585	0.0013162949	0.0018441171	0.0011525192	0.0009596299	0.0013184095	0.0017354355	0.0014682488	0.0011465357	0.0014524232	0.0020850915	0.0018517994	0.0018370688	0.0023248524	0.0006072637	0.0016183810	0.0010763231	0.0019000269	0.0004432883	0.0007957820	0.0028523136	0.0012794139	0.0020790660	0.0020084526	0.0019648166	0.0013198668	0.0012263084	0.0020367493	0.0017638832	0.0030905053	0.0019051955	0.0032033858	0.0016513367	15	1283	33.5000000000	33	77.9500000000	0	2017-198	19:16:50.488
0174	0.2560000000	0.0000000000	0.0010077004	0.0020530778	0.0017890947	0.0009242005	0.0010304990	0.0004745719	0.0014279967	0.0017825499	0.0012993936	0.0015504449	0.0009665020	0.0013826972	0.0012773975	0.0008657635	0.0020905484	0.0017820730	0.0012712519	0.0015788602	0.0011172513	0.0008757428	0.0014234082	0.0005399571	0.0011896074	0.0007620254	0.0013978970	0.0018211275	0.0008871684	0.0014801673	0.0006916916	0.0010206334	0.0014173223	0.0005624111	0.0011597879	0.0005306400	0.0010847300	0.0010304952	0.0008968886	0.0016516990	0.0004005155	0.0011569013	0.0010194794	0.0011226092	0.0009711714	0.0018960721	0.0016606689	0.0009632619	0.0013111388	0.0010050214	0.0013311443	0.0001866266	0.0005860388	0.0005332766	0.0007920667	0.0011022163	0.0006940602	0.0012340031	0.0002170762	0.0004669682	0.0011873168	0.0003431316	0.0012970841	0.0006162928	0.0009178322	0.0003659881	0.0010280133	0.0015007157	0.0011924610	0.0015665658	0.0012342419	0.0010102173	0.0011023133	0.0011870991	0.0011590107	0.0001917870	0.0005617075	0.0008882616	0.0009287387	0.0005013264	0.0011341767	0.0009088081	0.0015835584	0.0016613784	0.0011282163	0.0015472651	0.0011923049	0.0006545098	0.0016284358	0.0010869702	0.0019304968	0.0012508006	0.0015497533	0.0007884322	0.0006988736	0.0017999398	0.0007346998	0.0013194891	0.0011741316	0.0005943572	0.0006515887	0.0008082562	0.0009647158	0.0011936363	0.0012289215	0.0013450491	0.0014465926	0.0019269758	0.0012916058	0.0020874253	0.0012337003	0.0015373507	0.0011871493	0.0015781889	0.0018637067	0.0011752749	0.0019737352	0.0015161359	0.0005987725	0.0013038369	0.0008938711	0.0020834163	0.0014899072	0.0020808555	0.0018000417	0.0019344207	0.0021380664	0.0026806704	0.0024905043	0.0015155290	0.0018204350	0.0023555787	0.0022887700	0.0020367493	0.0024840642	0.0020201577	0.0021596287	0.0033785299	0.0009273044	15	1283	35.0000000000	34	80.7400000000	0	2017-198	19:16:53.405
