SN	INTTIME(LU)	SAMPLE(DELAY)	LU(348.98)	LU(352.30)	LU(355.63)	LU(358.95)	LU(362.28)	LU(365.61)	LU(368.93)	LU(372.26)	LU(375.59)	LU(378.92)	LU(382.25)	LU(385.58)	LU(388.91)	LU(392.24)	LU(395.57)	LU(398.90)	LU(402.23)	LU(405.56)	LU(408.90)	LU(412.23)	LU(415.56)	LU(418.90)	LU(422.23)	LU(425.57)	LU(428.90)	LU(432.24)	LU(435.57)	LU(438.91)	LU(442.25)	LU(445.58)	LU(448.92)	LU(452.26)	LU(455.59)	LU(458.93)	LU(462.27)	LU(465.61)	LU(468.95)	LU(472.28)	LU(475.62)	LU(478.96)	LU(482.30)	LU(485.64)	LU(488.98)	LU(492.32)	LU(495.66)	LU(499.00)	LU(502.34)	LU(505.68)	LU(509.02)	LU(512.36)	LU(515.70)	LU(519.04)	LU(522.38)	LU(525.72)	LU(529.06)	LU(532.40)	LU(535.74)	LU(539.08)	LU(542.42)	LU(545.76)	LU(549.10)	LU(552.44)	LU(555.78)	LU(559.13)	LU(562.47)	LU(565.81)	LU(569.15)	LU(572.49)	LU(575.83)	LU(579.17)	LU(582.50)	LU(585.84)	LU(589.18)	LU(592.52)	LU(595.86)	LU(599.20)	LU(602.54)	LU(605.88)	LU(609.21)	LU(612.55)	LU(615.89)	LU(619.23)	LU(622.56)	LU(625.90)	LU(629.24)	LU(632.57)	LU(635.91)	LU(639.25)	LU(642.58)	LU(645.92)	LU(649.25)	LU(652.58)	LU(655.92)	LU(659.25)	LU(662.59)	LU(665.92)	LU(669.25)	LU(672.58)	LU(675.91)	LU(679.24)	LU(682.58)	LU(685.91)	LU(689.23)	LU(692.56)	LU(695.89)	LU(699.22)	LU(702.55)	LU(705.88)	LU(709.20)	LU(712.53)	LU(715.85)	LU(719.18)	LU(722.50)	LU(725.83)	LU(729.15)	LU(732.47)	LU(735.79)	LU(739.11)	LU(742.44)	LU(745.76)	LU(749.07)	LU(752.39)	LU(755.71)	LU(759.03)	LU(762.35)	LU(765.66)	LU(768.98)	LU(772.29)	LU(775.60)	LU(778.92)	LU(782.23)	LU(785.54)	LU(788.85)	LU(792.16)	LU(795.47)	LU(798.78)	LU(802.08)	DARK_SAMP(LU)	DARK_AVE(LU)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0174	0.1280000000	0.0000000000	0.0092968180	0.0095525871	0.0082987558	0.0084863656	0.0070293864	0.0074190302	0.0092016011	0.0087731613	0.0108446076	0.0095507408	0.0103309256	0.0114163902	0.0107623029	0.0098882687	0.0077114035	0.0084005932	0.0093206531	0.0084351952	0.0068582249	0.0051923535	0.0074574316	0.0075102261	0.0056364300	0.0047446656	0.0052549559	0.0049224142	0.0054740953	0.0048554253	0.0050204342	0.0049086074	0.0060469085	0.0068875297	0.0049970393	0.0059079995	0.0063297937	0.0069972127	0.0061686495	0.0062908525	0.0056176664	0.0064264983	0.0059926640	0.0058537078	0.0055249497	0.0061247814	0.0062502771	0.0055801018	0.0056645395	0.0048344937	0.0059296129	0.0056383583	0.0047308055	0.0057988643	0.0044908001	0.0056142794	0.0058984501	0.0046486905	0.0046569121	0.0040404481	0.0044947832	0.0048821663	0.0045397776	0.0048891048	0.0045101605	0.0039320245	0.0065777167	0.0055130296	0.0054512191	0.0064716172	0.0055598379	0.0058441188	0.0063076259	0.0058214238	0.0062094509	0.0066769626	0.0052246674	0.0071242248	0.0070488140	0.0077650324	0.0058876904	0.0069384211	0.0065488356	0.0064799469	0.0075436922	0.0067379739	0.0066683980	0.0067500772	0.0073719980	0.0090940767	0.0070607691	0.0056418180	0.0083985331	0.0078950307	0.0071217926	0.0083808846	0.0064896297	0.0086540547	0.0076104779	0.0066859136	0.0082537515	0.0097023974	0.0068230787	0.0102099989	0.0100696903	0.0086201073	0.0082492822	0.0082952671	0.0060087820	0.0078044861	0.0072910387	0.0059209378	0.0073088744	0.0062346980	0.0079201052	0.0058980477	0.0090698612	0.0106406436	0.0076141711	0.0091875517	0.0078638185	0.0066082679	0.0097153269	0.0099482277	0.0075470021	0.0101946123	0.0098602470	0.0089645718	0.0106039978	0.0100728245	0.0092717513	0.0112213465	0.0111040897	0.0092122829	0.0120098978	0.0127677654	0.0121218743	0.0132373919	0.0130771094	15	1330	38.5000000000	160	324.4000000000	0	2017-198	18:05:52.475
0174	0.1280000000	0.0000000000	0.0088193480	0.0075101753	0.0085183170	0.0101186520	0.0100104195	0.0086676048	0.0089665786	0.0092576321	0.0101061759	0.0085584560	0.0095899325	0.0082484199	0.0098107077	0.0095436177	0.0085939802	0.0071389113	0.0073270798	0.0082467139	0.0071249781	0.0056958951	0.0067419913	0.0060728623	0.0065050207	0.0050247190	0.0054598860	0.0053940518	0.0048686803	0.0045846981	0.0050204342	0.0046288668	0.0055472230	0.0058662904	0.0066332670	0.0053021596	0.0050971022	0.0054301580	0.0060095632	0.0058064004	0.0058625801	0.0062619904	0.0060750329	0.0065918079	0.0078047905	0.0064465244	0.0056961534	0.0058910446	0.0049039740	0.0056520979	0.0054213625	0.0048557075	0.0054983743	0.0053873590	0.0046259939	0.0048788222	0.0054341514	0.0055738294	0.0049868152	0.0039743521	0.0058861313	0.0058145893	0.0066866569	0.0052953848	0.0045101605	0.0056016149	0.0057298998	0.0058718293	0.0062542969	0.0046910915	0.0057860346	0.0072206450	0.0059205505	0.0069182683	0.0054152816	0.0046598509	0.0067831433	0.0059544150	0.0053467364	0.0079384267	0.0065056260	0.0071180985	0.0081939961	0.0072228151	0.0067883694	0.0075050147	0.0064736804	0.0068490056	0.0078738426	0.0072622760	0.0086090476	0.0061651874	0.0064908835	0.0068241551	0.0051777772	0.0099021135	0.0086723385	0.0061386591	0.0075008484	0.0094345133	0.0086950578	0.0112531151	0.0073791749	0.0065221422	0.0100696903	0.0080606724	0.0072450140	0.0072959711	0.0068928001	0.0072545413	0.0115665361	0.0066872322	0.0079668179	0.0089831983	0.0080304392	0.0086695303	0.0071768037	0.0072840090	0.0098656188	0.0074858591	0.0068320320	0.0076545974	0.0084154911	0.0092249131	0.0082870494	0.0069052114	0.0086914789	0.0094983838	0.0099182674	0.0103544952	0.0104268039	0.0103335934	0.0112558699	0.0121709768	0.0115297771	0.0132617720	0.0109345196	0.0125368155	0.0159732386	15	1331	38.0000000000	161	326.5000000000	0	2017-198	18:05:54.715
0174	0.1280000000	0.0000000000	0.0072675706	0.0094391198	0.0084085364	0.0085951847	0.0076918382	0.0085540980	0.0087315561	0.0110743978	0.0096138881	0.0086824916	0.0088489394	0.0106853201	0.0090970114	0.0079352461	0.0087043023	0.0076646121	0.0086229024	0.0073985484	0.0051687879	0.0064512076	0.0061060444	0.0053163550	0.0056364300	0.0041145453	0.0051183358	0.0058656894	0.0054068270	0.0051938343	0.0051576814	0.0048386722	0.0055472230	0.0050638881	0.0052945353	0.0049992396	0.0046348429	0.0051950998	0.0052936750	0.0062908525	0.0054543907	0.0062619904	0.0059102952	0.0056076744	0.0052806811	0.0058834741	0.0060127955	0.0069793444	0.0057405960	0.0065440297	0.0068008995	0.0059941086	0.0063357221	0.0054559432	0.0046935908	0.0054137002	0.0053678231	0.0047808532	0.0048548540	0.0054945600	0.0046272925	0.0053483778	0.0050094074	0.0034671251	0.0049216214	0.0055320486	0.0069309738	0.0069482285	0.0056702403	0.0073618800	0.0066154222	0.0061500135	0.0060753806	0.0056647317	0.0064477016	0.0056280645	0.0052246674	0.0060379729	0.0061126714	0.0063778776	0.0071235616	0.0064892277	0.0065488356	0.0075013907	0.0075436922	0.0057791729	0.0049159392	0.0070468622	0.0067697843	0.0078728762	0.0069575505	0.0062698613	0.0077626499	0.0075737680	0.0078777986	0.0070769741	0.0074718487	0.0085446897	0.0080489958	0.0082251294	0.0073711390	0.0072655554	0.0081577097	0.0069691551	0.0090622399	0.0097389769	0.0081376968	0.0096276617	0.0089923433	0.0073645303	0.0083873200	0.0070156440	0.0058833303	0.0086533782	0.0060444273	0.0085586710	0.0078449416	0.0082909994	0.0085147501	0.0090741055	0.0079784615	0.0070733032	0.0112514964	0.0093454656	0.0090270967	0.0089294581	0.0101199733	0.0123008967	0.0071753458	0.0092278125	0.0095605145	0.0097417581	0.0098898479	0.0096794451	0.0084890131	0.0122737588	0.0124611185	0.0116610949	0.0141631579	15	1329	39.0000000000	162	328.7600000000	0	2017-198	18:05:56.837
0174	0.1280000000	0.0000000000	0.0069094681	0.0076236426	0.0086280976	0.0065276220	0.0084646986	0.0085540980	0.0075564436	0.0086520436	0.0114599673	0.0104189899	0.0100839279	0.0098324050	0.0108812522	0.0113817567	0.0089249464	0.0082954530	0.0091212958	0.0073985484	0.0058801298	0.0067029784	0.0056290842	0.0058459101	0.0070116987	0.0051647457	0.0061429866	0.0054614286	0.0054068270	0.0056676070	0.0040597037	0.0053282182	0.0057613739	0.0063039644	0.0064101451	0.0079527093	0.0057134480	0.0076240346	0.0072027102	0.0062101105	0.0063524075	0.0054394513	0.0052513443	0.0055256633	0.0063391786	0.0055617310	0.0062502771	0.0064351945	0.0054363698	0.0054291149	0.0044774688	0.0048557075	0.0049401425	0.0037413377	0.0046935908	0.0042102248	0.0045718825	0.0051112599	0.0052507377	0.0047675041	0.0050248205	0.0046823614	0.0048081375	0.0044828249	0.0046473141	0.0054624823	0.0051646886	0.0057283094	0.0053782120	0.0058781086	0.0060122312	0.0059205925	0.0064624560	0.0062131539	0.0068447863	0.0065962782	0.0069471934	0.0063722042	0.0074743335	0.0072448493	0.0062407965	0.0055010022	0.0051778685	0.0051799274	0.0067883694	0.0054915326	0.0063763215	0.0072447188	0.0074723669	0.0075675761	0.0080929547	0.0064792091	0.0077626499	0.0091800815	0.0072297935	0.0075116109	0.0074718487	0.0058105640	0.0080489958	0.0071256896	0.0075917921	0.0079301487	0.0072679557	0.0079749342	0.0074950949	0.0092914290	0.0089187943	0.0087393986	0.0085503342	0.0097842872	0.0077295512	0.0076724678	0.0079668179	0.0075539781	0.0070374332	0.0071175000	0.0080676543	0.0073958968	0.0093027568	0.0087337670	0.0096981057	0.0075383386	0.0080609905	0.0093454656	0.0087804142	0.0081703656	0.0096005208	0.0106994608	0.0092325370	0.0073969532	0.0101380408	0.0106295111	0.0094345072	0.0095237243	0.0118498576	0.0126030965	0.0102560311	0.0120113832	0.0109050125	15	1327	38.0000000000	163	330.8000000000	0	2017-198	18:05:58.880
0174	0.1280000000	0.0000000000	0.0098936555	0.0061485674	0.0080791945	0.0079422702	0.0078022468	0.0085540980	0.0082615111	0.0093787499	0.0098600320	0.0095507408	0.0104544245	0.0095887150	0.0071938212	0.0101180361	0.0089249464	0.0071389113	0.0063302931	0.0071158265	0.0072138958	0.0072065200	0.0055495909	0.0067537188	0.0062154905	0.0047446656	0.0058697464	0.0053940518	0.0055413637	0.0052615162	0.0061184118	0.0048386722	0.0054758394	0.0060121817	0.0046251694	0.0053021596	0.0047889294	0.0057435689	0.0072822534	0.0056449164	0.0058625801	0.0068377678	0.0061574018	0.0074119191	0.0061763328	0.0058030383	0.0063294376	0.0051136876	0.0061969353	0.0066183574	0.0055665769	0.0062787089	0.0057077112	0.0052501905	0.0059779319	0.0052131210	0.0045718825	0.0054416667	0.0038651447	0.0045031201	0.0049585659	0.0052151745	0.0053448573	0.0052276714	0.0054016592	0.0046276871	0.0055179456	0.0051542298	0.0052321979	0.0051362230	0.0064646245	0.0056146977	0.0053012298	0.0059781158	0.0052564477	0.0061121713	0.0079314939	0.0056201837	0.0066232946	0.0059443917	0.0059759669	0.0071180985	0.0071886202	0.0071299566	0.0077325229	0.0070256142	0.0081287804	0.0079372171	0.0077734737	0.0093993769	0.0080929547	0.0077352958	0.0082925525	0.0067170675	0.0074457952	0.0068596557	0.0068170361	0.0066854842	0.0081586253	0.0066859136	0.0078124452	0.0094808664	0.0083801482	0.0077514278	0.0083906064	0.0095152030	0.0096998918	0.0079621684	0.0083293297	0.0089043756	0.0076199231	0.0069061734	0.0074185317	0.0059048780	0.0081407732	0.0062306256	0.0087357922	0.0091861019	0.0080644606	0.0089606594	0.0083223903	0.0083521503	0.0093608262	0.0086221510	0.0087804142	0.0071582423	0.0099901102	0.0092314778	0.0089582449	0.0114811778	0.0105711855	0.0100376758	0.0108005293	0.0103023280	0.0115297771	0.0121090899	0.0090686764	0.0109605185	0.0109050125	15	1330	38.0000000000	164	332.8500000000	0	2017-198	18:06:00.924
0174	0.1280000000	0.0000000000	0.0092968180	0.0088717832	0.0064324853	0.0087040038	0.0082438813	0.0086676048	0.0087315561	0.0079253373	0.0086293126	0.0106670611	0.0098369302	0.0088576449	0.0082643657	0.0090840829	0.0077114035	0.0087160136	0.0063302931	0.0062676609	0.0081030732	0.0058637423	0.0058675643	0.0047111491	0.0048402218	0.0054447992	0.0047767855	0.0040465158	0.0053395587	0.0041786072	0.0061870354	0.0071465318	0.0051189211	0.0068875297	0.0062613971	0.0050749696	0.0068690963	0.0063703908	0.0051345888	0.0066138205	0.0058625801	0.0051104357	0.0072281969	0.0051976188	0.0062577557	0.0071704463	0.0060127955	0.0052691590	0.0061208788	0.0071386510	0.0057117913	0.0040730568	0.0045214686	0.0051130221	0.0051667691	0.0061491573	0.0053014947	0.0037896330	0.0051187765	0.0056267520	0.0038322364	0.0048155647	0.0044726876	0.0043473983	0.0058816969	0.0038624582	0.0052353400	0.0055130296	0.0058162545	0.0056555429	0.0054090402	0.0055382240	0.0064624560	0.0058997698	0.0057329493	0.0061928558	0.0068651683	0.0072077826	0.0062828791	0.0058576945	0.0068587321	0.0070282598	0.0077370070	0.0069442395	0.0057498005	0.0060668132	0.0058895274	0.0066511489	0.0068701533	0.0049216416	0.0077832990	0.0062698613	0.0079746110	0.0076808556	0.0076617969	0.0087068622	0.0082357968	0.0070135793	0.0078297368	0.0086649054	0.0082537515	0.0064901965	0.0078240520	0.0079749342	0.0062637667	0.0100746378	0.0081376968	0.0087393986	0.0079978228	0.0071445524	0.0084969482	0.0095334685	0.0080764751	0.0065645180	0.0081407732	0.0088912489	0.0090698612	0.0082909994	0.0073890263	0.0078261976	0.0107298923	0.0078871150	0.0088881587	0.0088632558	0.0080403670	0.0108271894	0.0089512052	0.0094983838	0.0097811213	0.0097911538	0.0105711855	0.0081142108	0.0094345072	0.0118595353	0.0097693348	0.0121090899	0.0126307406	0.0114859508	0.0143441659	15	1328	37.5000000000	165	334.8900000000	0	2017-198	18:06:02.968
0174	0.1280000000	0.0000000000	0.0088193480	0.0089852505	0.0070911690	0.0079422702	0.0069189778	0.0078730574	0.0104942249	0.0092576321	0.0098600320	0.0094267052	0.0094664337	0.0100760951	0.0095728090	0.0089691992	0.0092559127	0.0067183507	0.0087225811	0.0074927890	0.0074806491	0.0063672840	0.0061060444	0.0059215608	0.0054916649	0.0068450664	0.0038887548	0.0041812694	0.0045996070	0.0037725164	0.0052949286	0.0058876993	0.0054044557	0.0063769101	0.0055920312	0.0059837295	0.0060216209	0.0061353326	0.0062481926	0.0057256584	0.0062707696	0.0074135452	0.0067339838	0.0061817523	0.0062577557	0.0057226026	0.0057753139	0.0072125515	0.0058166526	0.0058750808	0.0054213625	0.0049268576	0.0051494794	0.0051130221	0.0042204125	0.0042102248	0.0053678231	0.0041861211	0.0053167183	0.0052962720	0.0043622738	0.0050819713	0.0048752275	0.0049568182	0.0058816969	0.0050450847	0.0050940372	0.0061588691	0.0053782120	0.0047652801	0.0053336413	0.0050029083	0.0049141544	0.0059781158	0.0055741154	0.0058701179	0.0063730180	0.0064557621	0.0068786063	0.0075049408	0.0075649442	0.0085555174	0.0076456092	0.0065728054	0.0065995387	0.0054915326	0.0071551921	0.0070468622	0.0052642503	0.0058375420	0.0064414577	0.0076306219	0.0076566694	0.0076808556	0.0071217926	0.0078375886	0.0083449322	0.0071229443	0.0084875137	0.0085549614	0.0088053844	0.0079301487	0.0077128327	0.0088689601	0.0091741789	0.0092914290	0.0083608675	0.0084063000	0.0085503342	0.0073645303	0.0076199231	0.0067967028	0.0076378461	0.0107422384	0.0075891032	0.0092238269	0.0078449416	0.0086266628	0.0095279016	0.0073724129	0.0068320320	0.0069570444	0.0085336580	0.0064522072	0.0080403670	0.0088029427	0.0096005208	0.0098987428	0.0101925596	0.0100728245	0.0101380408	0.0084101285	0.0115594304	0.0109252109	0.0116898174	0.0124384276	0.0128003627	0.0130622478	0.0148871902	15	1331	39.0000000000	166	336.9300000000	0	2017-198	18:06:05.011
0174	0.1280000000	0.0000000000	0.0108485954	0.0089852505	0.0074205109	0.0106627475	0.0092375590	0.0068514963	0.0089665786	0.0078042196	0.0083831687	0.0094267052	0.0079844475	0.0104416301	0.0114759992	0.0079352461	0.0077114035	0.0101879758	0.0098190464	0.0091891201	0.0070360604	0.0063672840	0.0065035112	0.0053920057	0.0057088126	0.0055848259	0.0047084754	0.0054614286	0.0050032170	0.0043139708	0.0055694230	0.0053282182	0.0047620029	0.0062310187	0.0055176572	0.0052264296	0.0074083988	0.0064487435	0.0064868220	0.0069367886	0.0059442180	0.0066732600	0.0056631886	0.0060997411	0.0060949099	0.0065269602	0.0056961534	0.0065129302	0.0057405960	0.0052804596	0.0064378634	0.0060652587	0.0059170482	0.0052501905	0.0035444435	0.0041433651	0.0037759420	0.0051112599	0.0047228927	0.0036438722	0.0050248205	0.0054149794	0.0038017878	0.0048213915	0.0049216214	0.0041407233	0.0049527343	0.0056565495	0.0056702403	0.0059522972	0.0064646245	0.0076030135	0.0063076259	0.0073883445	0.0064477016	0.0061928558	0.0062909930	0.0040325848	0.0062828791	0.0057709974	0.0072118382	0.0057705183	0.0043552882	0.0065728054	0.0071660308	0.0076967749	0.0058895274	0.0071457905	0.0085764252	0.0067534424	0.0087122661	0.0066885569	0.0075506888	0.0083233810	0.0080938003	0.0050124492	0.0071444424	0.0066854842	0.0059660358	0.0085549614	0.0077021187	0.0068224932	0.0089362445	0.0080866875	0.0079428506	0.0081725594	0.0079145261	0.0072959711	0.0076663160	0.0065946076	0.0078391793	0.0059209378	0.0081861323	0.0093130183	0.0081407732	0.0064523442	0.0097379991	0.0086266628	0.0096404740	0.0093009979	0.0082077474	0.0073058209	0.0090063256	0.0072960742	0.0082870494	0.0077908194	0.0079123002	0.0117670847	0.0114268743	0.0083828005	0.0075391725	0.0107774700	0.0076131445	0.0099908865	0.0112096967	0.0106270701	0.0139877175	0.0123616714	0.0110860206	15	1336	38.5000000000	167	338.9800000000	0	2017-198	18:06:07.065
0174	0.1280000000	0.0000000000	0.0092968180	0.0097795217	0.0088476588	0.0104451093	0.0086855159	0.0096891659	0.0088490674	0.0093787499	0.0096138881	0.0088065272	0.0088489394	0.0072736598	0.0081454163	0.0074757113	0.0070494710	0.0082954530	0.0065296504	0.0064561422	0.0072138958	0.0056958951	0.0070599648	0.0057702593	0.0054916649	0.0062849595	0.0049817157	0.0047202838	0.0055413637	0.0052615162	0.0061184118	0.0057478290	0.0049047702	0.0051368338	0.0051457873	0.0056050796	0.0050971022	0.0058219217	0.0059300201	0.0055641744	0.0073320621	0.0062619904	0.0061574018	0.0060177300	0.0060134870	0.0058834741	0.0056961534	0.0052691590	0.0062729919	0.0052061319	0.0060022202	0.0048557075	0.0043819106	0.0056616958	0.0049639784	0.0044776638	0.0057657933	0.0048469346	0.0044589703	0.0042387361	0.0048260565	0.0042161500	0.0046739575	0.0052953848	0.0051959287	0.0047668197	0.0057298998	0.0057283094	0.0057432474	0.0061006743	0.0054090402	0.0060735398	0.0061527957	0.0061348079	0.0064477016	0.0056280645	0.0069471934	0.0066228777	0.0071339179	0.0078517295	0.0066821791	0.0066689051	0.0069144268	0.0062942298	0.0071660308	0.0065462137	0.0081287804	0.0069479339	0.0079742116	0.0073640427	0.0063382391	0.0081539913	0.0058550004	0.0061816297	0.0072297935	0.0065336781	0.0070353069	0.0072323093	0.0060756653	0.0069058016	0.0081434250	0.0073763209	0.0083801482	0.0087572069	0.0076070338	0.0090676551	0.0107041600	0.0082952671	0.0081083251	0.0079144751	0.0074006668	0.0090955860	0.0080764751	0.0072241581	0.0089131112	0.0067849221	0.0080676543	0.0072840090	0.0085147501	0.0094144440	0.0078638185	0.0073058209	0.0100698275	0.0074166267	0.0073003197	0.0074112731	0.0058344903	0.0089645718	0.0097811213	0.0083828005	0.0079723172	0.0106295111	0.0112558699	0.0084336792	0.0144105010	0.0121090899	0.0112737638	0.0149888331	0.0119910609	15	1331	37.5000000000	168	341.0200000000	0	2017-198	18:06:09.140
0174	0.1280000000	0.0000000000	0.0095355530	0.0096660544	0.0099454650	0.0097921947	0.0094583763	0.0107107269	0.0096716461	0.0079253373	0.0091216003	0.0091786340	0.0081079464	0.0073955048	0.0088591126	0.0077054787	0.0095868790	0.0102931159	0.0075264371	0.0083409546	0.0072138958	0.0073743672	0.0067419913	0.0063754652	0.0057088126	0.0048846923	0.0058697464	0.0051919214	0.0041287286	0.0059383342	0.0054321758	0.0043491263	0.0055472230	0.0044803228	0.0058151532	0.0069682194	0.0050971022	0.0058219217	0.0063277358	0.0057256584	0.0073320621	0.0065087522	0.0063221395	0.0061817523	0.0062577557	0.0071704463	0.0062502771	0.0053468947	0.0063490484	0.0060237361	0.0047678976	0.0060652587	0.0052192584	0.0041528430	0.0063835134	0.0037422066	0.0041075839	0.0055738294	0.0036672028	0.0042387361	0.0050248205	0.0040829467	0.0064182970	0.0045505382	0.0042358532	0.0051842173	0.0053059914	0.0059435892	0.0064003111	0.0052104115	0.0042780570	0.0056911714	0.0057657203	0.0062915000	0.0055741154	0.0047405353	0.0062089679	0.0063722042	0.0035595549	0.0062044832	0.0062407965	0.0069384211	0.0078284048	0.0069442395	0.0069772001	0.0085596958	0.0060842451	0.0072447188	0.0071712601	0.0044128081	0.0072672062	0.0084680130	0.0068088251	0.0074666804	0.0074457952	0.0083808846	0.0064896297	0.0074510394	0.0070623305	0.0073455775	0.0090260375	0.0075978520	0.0081577097	0.0056281163	0.0083906064	0.0101865247	0.0074681847	0.0077401026	0.0065612933	0.0078044861	0.0091547170	0.0093145272	0.0090633903	0.0083235582	0.0076994372	0.0109975758	0.0090698612	0.0095217654	0.0096404740	0.0080530900	0.0100420346	0.0073058209	0.0092426593	0.0101893326	0.0095204615	0.0081703656	0.0093407946	0.0094983838	0.0086839527	0.0099319892	0.0085498435	0.0101856346	0.0083720456	0.0095237243	0.0120098978	0.0119444210	0.0116130080	0.0128871037	0.0132581175	15	1330	39.0000000000	169	343.0700000000	0	2017-198	18:06:11.152
