SN	SV-MPR	VA-MPR	V15-MPR	TEMP-MPR(PCB)	COND	Pres	TILT(X)	TILT(Y)	TEMP(TILT)	T(w)	FRAME	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.6876779165	7.4582289870	-0.6784209984	3.3554019162	34875	17.5652266956	43	327.4700000000	0	2017-198	18:05:53.218
0068	12.0600000000	4.9800000000	14.9700000000	36.5000000000	39.6838542189	7.4644911440	-0.8295398828	3.3150728697	34875	17.5513892500	44	327.5900000000	0	2017-198	18:05:53.358
0068	12.1200000000	4.9800000000	15.0000000000	36.0000000000	39.6838542189	7.4519668300	-1.0925218417	3.0238721819	34875	17.5421642739	45	327.7400000000	0	2017-198	18:05:53.498
0068	12.0000000000	4.9800000000	14.9700000000	36.0000000000	39.6838542189	7.4582289870	-1.2557744455	2.8551770920	34875	17.5398580282	46	327.8300000000	0	2017-198	18:05:53.701
0068	12.1200000000	4.9800000000	15.0000000000	36.0000000000	39.6838542189	7.4519668300	-1.3963668389	2.6566733243	34874	17.5352455347	47	327.9400000000	0	2017-198	18:05:53.701
0068	12.0900000000	4.9800000000	14.9700000000	36.5000000000	39.6800305467	7.4582289870	-1.4220679004	2.4447952871	34874	17.5375517818	48	328.0500000000	0	2017-198	18:05:53.810
0068	12.0600000000	4.9800000000	14.9700000000	36.5000000000	39.6838542189	7.4519668300	-1.3086840668	2.2866720664	34874	17.5375517818	49	328.1400000000	0	2017-198	18:05:53.998
0068	12.0300000000	4.9800000000	14.9700000000	36.5000000000	39.6876779165	7.4582289870	-0.9972990875	2.0540234580	34874	17.5398580282	50	328.2500000000	0	2017-198	18:05:53.998
0068	12.0900000000	4.9500000000	14.9700000000	36.0000000000	39.6953253883	7.4519668300	-0.5212729785	1.7171101692	34874	17.5560017343	51	328.4100000000	0	2017-198	18:05:54.169
0068	12.1200000000	4.9800000000	14.9700000000	36.5000000000	39.6915016397	7.4519668300	-0.3339250000	1.6157678848	34873	17.5375517818	52	328.5600000000	0	2017-198	18:05:54.310
0068	12.0300000000	4.9800000000	14.9700000000	36.5000000000	39.6991491623	7.4331803590	-0.2946452306	1.7007156280	34874	17.5490830070	53	328.6500000000	0	2017-198	18:05:54.403
0068	12.0300000000	4.9800000000	14.9700000000	36.0000000000	39.7029729616	7.4457046730	-0.2342167598	1.8259194635	34873	17.5606142161	54	328.7500000000	0	2017-198	18:05:54.606
0068	12.0600000000	4.9500000000	15.0000000000	36.5000000000	39.6991491623	7.4394425160	-0.0514349780	1.9138728524	34873	17.5513892500	55	328.8500000000	0	2017-198	18:05:54.606
0068	12.0600000000	4.9800000000	14.9700000000	36.0000000000	39.6953253883	7.4457046730	0.1736137962	1.8572237153	34873	17.5490830070	56	328.9600000000	0	2017-198	18:05:54.715
0068	11.9400000000	4.9800000000	14.9700000000	36.5000000000	39.6953253883	7.4331803590	0.3050029979	1.7036964268	34873	17.5421642739	57	329.0600000000	0	2017-198	18:05:54.809
0068	12.0900000000	4.9800000000	14.9700000000	36.5000000000	39.6953253883	7.4269182020	0.1932473737	1.4265332487	34872	17.5444705189	58	329.1800000000	0	2017-198	18:05:54.934
0068	12.0900000000	4.9800000000	15.0000000000	36.0000000000	39.6953253883	7.4394425160	-0.2357274428	0.9722688817	34872	17.5398580282	59	329.3200000000	0	2017-198	18:05:55.074
0068	12.0900000000	4.9800000000	14.9700000000	36.0000000000	39.6838542189	7.4644911440	-0.4396831726	0.6700764368	34872	17.5398580282	60	329.4200000000	0	2017-198	18:05:55.168
0068	12.0900000000	4.9800000000	14.9700000000	36.5000000000	39.6762069000	7.4770154580	-0.4457267147	0.4647153947	34872	17.5329392869	61	329.5400000000	0	2017-198	18:05:55.292
0068	12.0600000000	4.9800000000	14.9700000000	36.5000000000	39.6685596833	7.4770154580	-0.1768118947	0.3531299894	34871	17.5214080368	62	329.6800000000	0	2017-198	18:05:55.448
