FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
159	5502.2800000000	1.7000000000	-1.7300000000	34.5000000000	-186.3000000000	-60.0000000000	602.9000000000	193.4000000000	2017-198	19:33:32.852
160	5502.9200000000	1.7400000000	-1.8300000000	34.5000000000	-186.1000000000	-60.2000000000	602.6000000000	193.5000000000	2017-198	19:33:33.492
161	5503.5600000000	1.8800000000	-1.5800000000	34.5000000000	-185.9000000000	-61.8000000000	602.9000000000	193.3000000000	2017-198	19:33:34.194
162	5504.1900000000	1.5400000000	-1.9100000000	34.5000000000	-186.3000000000	-60.2000000000	602.9000000000	194.2000000000	2017-198	19:33:34.849
163	5504.8300000000	1.5800000000	-1.8600000000	34.5000000000	-186.3000000000	-61.1000000000	602.6000000000	194.3000000000	2017-198	19:33:35.442
164	5505.4700000000	1.9800000000	-1.7100000000	34.5000000000	-185.5000000000	-62.2000000000	602.9000000000	193.2000000000	2017-198	19:33:36.050
165	5506.1000000000	1.7100000000	-1.8700000000	34.5000000000	-185.5000000000	-61.6000000000	602.9000000000	194.1000000000	2017-198	19:33:36.690
166	5506.7400000000	1.5900000000	-1.9900000000	34.7000000000	-185.5000000000	-61.8000000000	603.0000000000	194.7000000000	2017-198	19:33:37.330
167	5507.3800000000	1.9200000000	-1.7900000000	34.5000000000	-185.1000000000	-63.4000000000	602.9000000000	193.9000000000	2017-198	19:33:37.954
168	5508.0200000000	1.7600000000	-1.6800000000	34.5000000000	-185.7000000000	-63.1000000000	602.9000000000	194.2000000000	2017-198	19:33:38.640
169	5508.6500000000	1.6900000000	-1.9800000000	34.5000000000	-186.1000000000	-62.7000000000	602.6000000000	194.6000000000	2017-198	19:33:39.248
170	5509.2900000000	1.8400000000	-1.9200000000	34.5000000000	-184.9000000000	-64.7000000000	602.6000000000	194.8000000000	2017-198	19:33:39.966
171	5509.9300000000	1.8700000000	-1.5700000000	34.5000000000	-184.9000000000	-65.2000000000	602.6000000000	194.5000000000	2017-198	19:33:40.528
172	5510.5700000000	1.5700000000	-1.9200000000	34.5000000000	-185.7000000000	-63.8000000000	602.4000000000	195.3000000000	2017-198	19:33:41.152
173	5511.2000000000	1.6300000000	-2.0200000000	34.5000000000	-185.3000000000	-64.9000000000	602.6000000000	195.6000000000	2017-198	19:33:41.838
174	5511.8400000000	1.9200000000	-1.8800000000	34.7000000000	-184.8000000000	-66.5000000000	603.0000000000	195.1000000000	2017-198	19:33:42.478
175	5512.4800000000	1.7800000000	-1.8300000000	34.5000000000	-185.3000000000	-65.6000000000	602.9000000000	195.2000000000	2017-198	19:33:43.070
176	5513.1200000000	1.6900000000	-1.8200000000	34.5000000000	-185.5000000000	-65.4000000000	602.6000000000	195.4000000000	2017-198	19:33:43.757
177	5513.7500000000	1.6500000000	-1.6700000000	34.5000000000	-184.1000000000	-67.0000000000	602.6000000000	196.0000000000	2017-198	19:33:44.334
178	5514.3900000000	1.8900000000	-1.7100000000	34.7000000000	-184.2000000000	-67.4000000000	602.8000000000	195.3000000000	2017-198	19:33:44.958
179	5515.0300000000	1.7100000000	-1.9100000000	34.5000000000	-185.3000000000	-66.5000000000	602.9000000000	195.7000000000	2017-198	19:33:45.660
180	5515.6600000000	1.6900000000	-1.7200000000	34.5000000000	-184.3000000000	-67.4000000000	602.6000000000	196.0000000000	2017-198	19:33:46.253
181	5516.3000000000	1.9200000000	-1.7800000000	34.5000000000	-184.7000000000	-67.9000000000	602.9000000000	195.4000000000	2017-198	19:33:46.970
182	5516.9400000000	1.6500000000	-1.7700000000	34.5000000000	-184.9000000000	-67.4000000000	602.6000000000	196.1000000000	2017-198	19:33:47.548
183	5517.5800000000	1.6100000000	-1.8200000000	34.5000000000	-184.3000000000	-68.1000000000	602.9000000000	196.6000000000	2017-198	19:33:48.172
184	5518.2100000000	1.8800000000	-1.7300000000	34.5000000000	-184.5000000000	-69.0000000000	602.6000000000	195.9000000000	2017-198	19:33:48.796
185	5518.8500000000	1.5900000000	-1.7700000000	34.7000000000	-184.6000000000	-69.0000000000	603.0000000000	196.8000000000	2017-198	19:33:49.435
186	5519.4900000000	1.7200000000	-1.9100000000	34.5000000000	-183.9000000000	-68.5000000000	602.9000000000	196.5000000000	2017-198	19:33:50.075
187	5520.1300000000	1.6500000000	-1.8200000000	34.5000000000	-184.5000000000	-69.0000000000	602.9000000000	196.7000000000	2017-198	19:33:50.761
188	5520.7600000000	1.9200000000	-1.6400000000	34.5000000000	-184.5000000000	-69.4000000000	602.9000000000	195.8000000000	2017-198	19:33:51.385
189	5521.4000000000	1.5300000000	-1.8800000000	34.5000000000	-183.5000000000	-69.4000000000	602.6000000000	197.4000000000	2017-198	19:33:52.009
190	5522.0400000000	1.7600000000	-1.7200000000	34.5000000000	-183.7000000000	-70.1000000000	602.6000000000	196.7000000000	2017-198	19:33:52.618
191	5522.6800000000	1.6900000000	-1.7600000000	34.5000000000	-184.3000000000	-69.9000000000	602.9000000000	196.8000000000	2017-198	19:33:53.257
192	5523.3200000000	1.7000000000	-1.7400000000	34.5000000000	-184.5000000000	-69.4000000000	602.6000000000	196.6000000000	2017-198	19:33:53.897
193	5523.9500000000	1.7500000000	-1.8200000000	34.5000000000	-183.9000000000	-69.7000000000	602.9000000000	196.7000000000	2017-198	19:33:54.536
194	5524.5900000000	1.5800000000	-1.8400000000	34.5000000000	-184.1000000000	-69.7000000000	602.6000000000	197.2000000000	2017-198	19:33:55.192
195	5525.2300000000	1.7500000000	-1.9400000000	34.5000000000	-184.3000000000	-69.9000000000	602.6000000000	196.8000000000	2017-198	19:33:55.862
196	5525.8700000000	1.7600000000	-1.5400000000	34.5000000000	-183.7000000000	-69.9000000000	602.4000000000	196.4000000000	2017-198	19:33:56.455
197	5526.5000000000	1.7000000000	-2.0600000000	34.5000000000	-184.1000000000	-69.2000000000	602.6000000000	196.9000000000	2017-198	19:33:57.079
198	5527.1400000000	1.8300000000	-1.8700000000	34.7000000000	-184.4000000000	-70.1000000000	602.8000000000	196.5000000000	2017-198	19:33:57.734
199	5527.7800000000	1.8400000000	-1.7200000000	34.5000000000	-183.9000000000	-70.6000000000	602.6000000000	196.5000000000	2017-198	19:33:58.358
200	5528.4100000000	1.7000000000	-1.8700000000	34.5000000000	-183.9000000000	-69.4000000000	602.9000000000	196.8000000000	2017-198	19:33:59.092
201	5529.0500000000	1.7600000000	-1.6700000000	34.5000000000	-183.9000000000	-70.1000000000	602.6000000000	196.6000000000	2017-198	19:33:59.684
202	5529.6800000000	1.7900000000	-1.9100000000	34.7000000000	-184.4000000000	-70.1000000000	603.0000000000	196.7000000000	2017-198	19:34:00.308
203	5530.3200000000	1.7400000000	-1.7100000000	34.5000000000	-183.9000000000	-69.9000000000	602.6000000000	196.6000000000	2017-198	19:34:00.901
204	5530.9600000000	1.7900000000	-1.7900000000	34.5000000000	-184.1000000000	-69.4000000000	602.6000000000	196.4000000000	2017-198	19:34:01.650
205	5531.5900000000	1.8000000000	-1.7900000000	34.5000000000	-184.3000000000	-69.4000000000	602.9000000000	196.3000000000	2017-198	19:34:02.180
206	5532.2300000000	1.7000000000	-1.6600000000	34.5000000000	-183.9000000000	-69.9000000000	602.6000000000	196.7000000000	2017-198	19:34:02.836
207	5532.8700000000	1.5800000000	-1.9100000000	34.7000000000	-184.4000000000	-68.8000000000	602.8000000000	197.0000000000	2017-198	19:34:03.491
208	5533.5000000000	1.6700000000	-1.7300000000	34.5000000000	-184.1000000000	-69.4000000000	602.9000000000	196.7000000000	2017-198	19:34:04.099
209	5534.1400000000	1.7400000000	-1.7300000000	34.5000000000	-184.1000000000	-69.4000000000	602.9000000000	196.5000000000	2017-198	19:34:04.723
210	5534.7800000000	1.5800000000	-2.0200000000	34.5000000000	-184.7000000000	-68.8000000000	602.9000000000	197.1000000000	2017-198	19:34:05.394
211	5535.4200000000	1.6900000000	-1.7400000000	34.5000000000	-184.3000000000	-69.7000000000	603.1000000000	196.7000000000	2017-198	19:34:05.987
212	5536.0500000000	1.8000000000	-1.7600000000	34.5000000000	-183.7000000000	-69.4000000000	602.6000000000	196.4000000000	2017-198	19:34:06.704
213	5536.6900000000	1.6900000000	-1.8900000000	34.5000000000	-183.7000000000	-69.7000000000	602.6000000000	197.0000000000	2017-198	19:34:07.266
214	5537.3200000000	1.6100000000	-1.7400000000	34.5000000000	-184.1000000000	-69.7000000000	602.9000000000	197.0000000000	2017-198	19:34:07.937
215	5537.9600000000	1.6700000000	-1.7300000000	34.5000000000	-184.1000000000	-69.2000000000	602.9000000000	196.7000000000	2017-198	19:34:08.530
216	5538.6000000000	1.6100000000	-1.7800000000	34.5000000000	-184.1000000000	-69.0000000000	602.6000000000	196.9000000000	2017-198	19:34:09.200
217	5539.2300000000	1.6500000000	-1.8100000000	34.5000000000	-184.5000000000	-69.4000000000	602.9000000000	196.9000000000	2017-198	19:34:09.887
218	5539.8700000000	1.5700000000	-1.8300000000	34.5000000000	-183.9000000000	-69.4000000000	602.6000000000	197.2000000000	2017-198	19:34:10.511
219	5540.5100000000	1.7900000000	-1.7800000000	34.5000000000	-183.7000000000	-69.7000000000	602.4000000000	196.5000000000	2017-198	19:34:11.104
220	5541.1500000000	1.6300000000	-1.7400000000	34.5000000000	-184.3000000000	-68.8000000000	602.9000000000	196.6000000000	2017-198	19:34:11.728
221	5541.7800000000	1.8400000000	-1.7900000000	34.5000000000	-184.1000000000	-69.4000000000	602.6000000000	196.2000000000	2017-198	19:34:12.367
222	5542.4200000000	1.8900000000	-1.9400000000	34.5000000000	-183.3000000000	-69.7000000000	602.6000000000	196.4000000000	2017-198	19:34:13.007
223	5543.0600000000	1.7500000000	-1.9300000000	34.5000000000	-184.1000000000	-69.2000000000	602.4000000000	196.6000000000	2017-198	19:34:13.646
224	5543.7000000000	1.7400000000	-1.7300000000	34.7000000000	-183.8000000000	-69.4000000000	602.8000000000	196.5000000000	2017-198	19:34:14.286
225	5544.3300000000	1.9100000000	-1.7400000000	34.5000000000	-183.9000000000	-69.7000000000	602.6000000000	196.1000000000	2017-198	19:34:14.910
226	5544.9700000000	1.7000000000	-1.6800000000	34.5000000000	-184.1000000000	-69.7000000000	602.6000000000	196.7000000000	2017-198	19:34:15.550
227	5545.6100000000	1.8200000000	-1.9600000000	34.5000000000	-184.3000000000	-69.2000000000	602.6000000000	196.4000000000	2017-198	19:34:16.189
228	5546.2400000000	1.5800000000	-1.8100000000	34.7000000000	-184.2000000000	-69.2000000000	603.0000000000	197.0000000000	2017-198	19:34:16.829
229	5546.8800000000	1.8900000000	-1.7700000000	34.5000000000	-183.9000000000	-69.9000000000	602.9000000000	196.2000000000	2017-198	19:34:17.453
