FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
243	5229.1100000000	3.0900000000	-2.0200000000	34.5000000000	-154.2000000000	-155.2000000000	602.6000000000	222.1000000000	2017-198	19:28:59.678
244	5229.7500000000	3.2900000000	-1.7400000000	34.4000000000	-153.6000000000	-155.8000000000	602.7000000000	221.2000000000	2017-198	19:29:00.427
245	5230.3900000000	3.3200000000	-1.9200000000	34.5000000000	-153.8000000000	-155.6000000000	602.6000000000	221.5000000000	2017-198	19:29:01.019
246	5231.0300000000	3.1100000000	-1.9300000000	34.5000000000	-154.4000000000	-154.9000000000	602.6000000000	221.7000000000	2017-198	19:29:01.659
247	5231.6700000000	3.1500000000	-1.8400000000	34.5000000000	-154.4000000000	-154.7000000000	602.9000000000	221.4000000000	2017-198	19:29:02.252
248	5232.3200000000	3.2000000000	-2.0000000000	34.4000000000	-153.8000000000	-155.4000000000	602.5000000000	221.9000000000	2017-198	19:29:02.907
249	5232.9500000000	3.1000000000	-2.0500000000	34.4000000000	-153.6000000000	-154.9000000000	602.5000000000	222.2000000000	2017-198	19:29:03.531
250	5233.6000000000	3.1900000000	-1.9600000000	34.5000000000	-154.0000000000	-154.7000000000	602.9000000000	221.6000000000	2017-198	19:29:04.202
251	5234.2400000000	3.0300000000	-2.2000000000	34.5000000000	-155.2000000000	-154.0000000000	602.9000000000	222.2000000000	2017-198	19:29:04.888
252	5234.8800000000	3.0500000000	-2.0500000000	34.4000000000	-154.0000000000	-154.9000000000	602.5000000000	222.2000000000	2017-198	19:29:05.512
253	5235.5200000000	3.4400000000	-1.7100000000	34.5000000000	-152.6000000000	-155.6000000000	602.6000000000	220.9000000000	2017-198	19:29:06.121
254	5236.1600000000	3.2800000000	-1.8900000000	34.5000000000	-154.0000000000	-155.4000000000	602.6000000000	221.4000000000	2017-198	19:29:06.745
255	5236.8000000000	3.2300000000	-1.8300000000	34.4000000000	-153.6000000000	-155.6000000000	602.5000000000	221.5000000000	2017-198	19:29:07.384
0	5237.4400000000	3.4900000000	-1.6300000000	34.4000000000	-152.2000000000	-156.3000000000	602.7000000000	220.9000000000	2017-198	19:29:08.024
1	5238.0800000000	3.3900000000	-1.8600000000	34.4000000000	-153.2000000000	-156.3000000000	602.7000000000	221.5000000000	2017-198	19:29:08.663
2	5238.7200000000	3.4100000000	-1.6400000000	34.4000000000	-153.4000000000	-155.8000000000	602.5000000000	220.8000000000	2017-198	19:29:09.303
3	5239.3600000000	3.1100000000	-1.9300000000	34.5000000000	-153.0000000000	-156.1000000000	602.6000000000	222.3000000000	2017-198	19:29:09.943
4	5240.0000000000	3.3300000000	-1.8600000000	34.5000000000	-153.0000000000	-155.6000000000	602.9000000000	221.5000000000	2017-198	19:29:10.582
5	5240.6400000000	3.2500000000	-1.8700000000	34.5000000000	-154.0000000000	-154.7000000000	602.6000000000	221.3000000000	2017-198	19:29:11.237
6	5241.2800000000	3.1300000000	-1.9800000000	34.5000000000	-155.0000000000	-154.0000000000	602.9000000000	221.5000000000	2017-198	19:29:11.877
7	5241.9200000000	3.0700000000	-2.2600000000	34.4000000000	-155.6000000000	-153.1000000000	602.7000000000	221.9000000000	2017-198	19:29:12.501
8	5242.5600000000	3.0500000000	-1.7700000000	34.4000000000	-155.0000000000	-153.3000000000	602.5000000000	221.0000000000	2017-198	19:29:13.141
9	5243.2000000000	3.1400000000	-1.9300000000	34.5000000000	-155.0000000000	-153.8000000000	602.6000000000	221.3000000000	2017-198	19:29:13.796
10	5243.8400000000	3.1000000000	-2.2600000000	34.4000000000	-155.4000000000	-153.3000000000	602.7000000000	221.9000000000	2017-198	19:29:14.451
11	5244.4800000000	3.0900000000	-2.0800000000	34.4000000000	-155.4000000000	-153.1000000000	602.7000000000	221.5000000000	2017-198	19:29:15.075
12	5245.1300000000	3.1300000000	-1.9700000000	34.4000000000	-155.0000000000	-153.6000000000	602.7000000000	221.4000000000	2017-198	19:29:15.808
13	5245.7700000000	3.1100000000	-2.1300000000	34.5000000000	-155.2000000000	-154.0000000000	602.6000000000	221.8000000000	2017-198	19:29:16.339
14	5246.4100000000	3.0600000000	-1.8800000000	34.4000000000	-155.2000000000	-153.6000000000	602.5000000000	221.3000000000	2017-198	19:29:16.978
15	5247.0500000000	3.2800000000	-2.1700000000	34.5000000000	-154.4000000000	-154.3000000000	602.9000000000	221.7000000000	2017-198	19:29:17.680
16	5247.6900000000	3.0700000000	-1.7600000000	34.5000000000	-154.4000000000	-153.4000000000	602.6000000000	221.1000000000	2017-198	19:29:18.273
17	5248.3300000000	3.0200000000	-2.3800000000	34.5000000000	-155.6000000000	-153.4000000000	602.9000000000	222.4000000000	2017-198	19:29:18.928
18	5248.9700000000	3.2600000000	-1.9400000000	34.4000000000	-154.6000000000	-154.5000000000	602.7000000000	221.3000000000	2017-198	19:29:19.599
19	5249.6100000000	3.0100000000	-1.7800000000	34.4000000000	-154.2000000000	-154.2000000000	602.5000000000	221.5000000000	2017-198	19:29:20.254
20	5250.2500000000	3.2000000000	-1.9700000000	34.4000000000	-154.4000000000	-154.5000000000	602.7000000000	221.5000000000	2017-198	19:29:20.831
21	5250.8900000000	3.2200000000	-1.8300000000	34.4000000000	-154.4000000000	-154.5000000000	602.5000000000	221.1000000000	2017-198	19:29:21.471
22	5251.5300000000	3.1300000000	-1.9700000000	34.4000000000	-154.0000000000	-154.5000000000	602.2000000000	221.8000000000	2017-198	19:29:22.111
23	5252.1800000000	3.3300000000	-1.8300000000	34.4000000000	-153.6000000000	-155.1000000000	602.5000000000	221.2000000000	2017-198	19:29:22.766
24	5252.8200000000	3.2200000000	-1.8800000000	34.5000000000	-153.6000000000	-155.2000000000	602.6000000000	221.6000000000	2017-198	19:29:23.437
25	5253.4600000000	3.2700000000	-1.8300000000	34.4000000000	-153.6000000000	-155.4000000000	602.7000000000	221.4000000000	2017-198	19:29:24.107
26	5254.1000000000	3.2000000000	-1.8300000000	34.5000000000	-153.2000000000	-155.2000000000	602.6000000000	221.6000000000	2017-198	19:29:24.700
27	5254.7400000000	3.2400000000	-1.9200000000	34.4000000000	-152.8000000000	-155.8000000000	602.5000000000	221.9000000000	2017-198	19:29:25.324
28	5255.3900000000	3.2700000000	-1.8600000000	34.4000000000	-152.4000000000	-156.5000000000	602.5000000000	222.0000000000	2017-198	19:29:25.979
29	5256.0300000000	3.2400000000	-2.0200000000	34.5000000000	-153.0000000000	-155.4000000000	602.6000000000	222.0000000000	2017-198	19:29:26.603
30	5256.6700000000	3.0200000000	-2.0700000000	34.4000000000	-154.4000000000	-154.7000000000	602.5000000000	222.2000000000	2017-198	19:29:27.259
31	5257.3100000000	3.3300000000	-1.9100000000	34.4000000000	-153.4000000000	-155.6000000000	602.5000000000	221.5000000000	2017-198	19:29:27.914
32	5257.9500000000	3.0400000000	-1.9100000000	34.4000000000	-153.6000000000	-155.4000000000	602.7000000000	222.1000000000	2017-198	19:29:28.522
33	5258.5900000000	3.2600000000	-2.0100000000	34.4000000000	-154.2000000000	-155.4000000000	602.5000000000	221.7000000000	2017-198	19:29:29.177
34	5259.2300000000	3.2300000000	-1.8100000000	34.4000000000	-153.4000000000	-155.4000000000	602.7000000000	221.5000000000	2017-198	19:29:29.895
35	5259.8700000000	3.2300000000	-1.6100000000	34.5000000000	-153.2000000000	-154.9000000000	602.9000000000	221.0000000000	2017-198	19:29:30.457
36	5260.5100000000	3.0900000000	-2.2800000000	34.4000000000	-154.2000000000	-155.6000000000	602.7000000000	222.8000000000	2017-198	19:29:31.159
37	5261.1500000000	3.0600000000	-2.0000000000	34.4000000000	-153.6000000000	-155.4000000000	602.5000000000	222.3000000000	2017-198	19:29:31.736
38	5261.7900000000	3.1000000000	-2.0200000000	34.4000000000	-153.0000000000	-155.8000000000	602.5000000000	222.5000000000	2017-198	19:29:32.391
39	5262.4300000000	3.3100000000	-1.7600000000	34.4000000000	-152.6000000000	-156.0000000000	602.2000000000	221.5000000000	2017-198	19:29:33.046
40	5263.0700000000	3.2400000000	-2.0200000000	34.4000000000	-153.4000000000	-154.9000000000	602.2000000000	221.8000000000	2017-198	19:29:33.702
41	5263.7000000000	3.0500000000	-2.0100000000	34.4000000000	-153.8000000000	-154.9000000000	602.5000000000	222.2000000000	2017-198	19:29:34.294
42	5264.3500000000	3.2400000000	-1.9700000000	34.4000000000	-153.4000000000	-155.4000000000	602.5000000000	221.8000000000	2017-198	19:29:34.918
43	5264.9900000000	3.2900000000	-1.9200000000	34.4000000000	-153.6000000000	-155.1000000000	602.7000000000	221.5000000000	2017-198	19:29:35.574
44	5265.6300000000	3.3900000000	-1.9800000000	34.4000000000	-153.4000000000	-155.6000000000	602.5000000000	221.5000000000	2017-198	19:29:36.244
45	5266.2700000000	3.1600000000	-1.7900000000	34.4000000000	-153.4000000000	-155.4000000000	602.7000000000	221.6000000000	2017-198	19:29:36.853
46	5266.9200000000	3.0700000000	-1.9900000000	34.5000000000	-153.4000000000	-155.8000000000	602.9000000000	222.4000000000	2017-198	19:29:37.524
47	5267.5600000000	3.2400000000	-1.7600000000	34.4000000000	-153.0000000000	-156.0000000000	602.2000000000	221.6000000000	2017-198	19:29:38.148
48	5268.2000000000	3.1000000000	-1.8300000000	34.4000000000	-153.2000000000	-155.8000000000	602.5000000000	222.0000000000	2017-198	19:29:38.787
49	5268.8400000000	3.1900000000	-2.1000000000	34.4000000000	-152.8000000000	-156.0000000000	602.5000000000	222.5000000000	2017-198	19:29:39.411
50	5269.4800000000	3.1900000000	-1.9400000000	34.4000000000	-152.6000000000	-155.8000000000	602.5000000000	222.2000000000	2017-198	19:29:40.066
51	5270.1200000000	3.0600000000	-2.0200000000	34.4000000000	-153.4000000000	-155.6000000000	602.5000000000	222.4000000000	2017-198	19:29:40.706
52	5270.7600000000	3.2800000000	-1.9600000000	34.4000000000	-153.0000000000	-156.7000000000	602.5000000000	222.1000000000	2017-198	19:29:41.361
53	5271.4000000000	3.1600000000	-1.9600000000	34.4000000000	-152.8000000000	-156.0000000000	602.5000000000	222.3000000000	2017-198	19:29:42.063
54	5272.0400000000	3.0600000000	-1.8800000000	34.4000000000	-152.4000000000	-156.5000000000	602.5000000000	222.5000000000	2017-198	19:29:42.718
55	5272.6800000000	3.2600000000	-1.7700000000	34.4000000000	-151.6000000000	-157.6000000000	602.7000000000	222.2000000000	2017-198	19:29:43.264
56	5273.3300000000	3.1100000000	-2.0000000000	34.4000000000	-152.6000000000	-156.7000000000	602.5000000000	222.7000000000	2017-198	19:29:43.904
57	5273.9700000000	3.2900000000	-1.8200000000	34.4000000000	-152.2000000000	-156.9000000000	602.5000000000	222.0000000000	2017-198	19:29:44.544
58	5274.6100000000	3.3500000000	-1.6300000000	34.4000000000	-152.2000000000	-157.4000000000	602.2000000000	221.5000000000	2017-198	19:29:45.199
59	5275.2500000000	3.1500000000	-1.8700000000	34.4000000000	-152.2000000000	-157.6000000000	602.7000000000	222.6000000000	2017-198	19:29:45.916
60	5275.9000000000	3.1100000000	-2.0600000000	34.4000000000	-152.4000000000	-157.4000000000	602.5000000000	223.0000000000	2017-198	19:29:46.478
61	5276.5400000000	3.2200000000	-1.7200000000	34.4000000000	-150.8000000000	-158.1000000000	602.5000000000	222.5000000000	2017-198	19:29:47.227
62	5277.1800000000	3.2400000000	-1.8200000000	34.4000000000	-151.0000000000	-158.3000000000	602.7000000000	222.7000000000	2017-198	19:29:47.757
63	5277.8200000000	3.2300000000	-1.9100000000	34.4000000000	-152.0000000000	-157.8000000000	602.7000000000	222.6000000000	2017-198	19:29:48.444
64	5278.4600000000	3.1300000000	-1.8700000000	34.4000000000	-152.0000000000	-157.4000000000	602.7000000000	222.6000000000	2017-198	19:29:49.052
65	5279.1000000000	3.2700000000	-1.9400000000	34.4000000000	-151.6000000000	-157.8000000000	602.2000000000	222.7000000000	2017-198	19:29:49.723
66	5279.7500000000	3.1300000000	-1.8400000000	34.4000000000	-151.8000000000	-157.6000000000	602.2000000000	222.7000000000	2017-198	19:29:50.331
67	5280.3900000000	3.1800000000	-2.0200000000	34.4000000000	-152.0000000000	-157.4000000000	602.7000000000	222.9000000000	2017-198	19:29:51.018
68	5281.0300000000	3.2000000000	-1.9300000000	34.4000000000	-151.6000000000	-157.6000000000	602.7000000000	222.7000000000	2017-198	19:29:51.610
69	5281.6700000000	3.2200000000	-1.7900000000	34.4000000000	-151.6000000000	-157.6000000000	602.5000000000	222.4000000000	2017-198	19:29:52.297
