FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
167	3874.3600000000	-0.1100000000	-6.1300000000	33.3000000000	-123.0000000000	157.0000000000	601.1000000000	109.9000000000	2017-198	19:06:24.957
168	3875.0000000000	0.1500000000	-6.2800000000	33.5000000000	-123.9000000000	154.3000000000	601.2000000000	109.7000000000	2017-198	19:06:25.644
169	3875.6400000000	0.1600000000	-6.4000000000	33.5000000000	-123.7000000000	155.2000000000	601.2000000000	109.0000000000	2017-198	19:06:26.237
170	3876.2800000000	0.3400000000	-6.4200000000	33.5000000000	-121.5000000000	157.5000000000	601.5000000000	107.8000000000	2017-198	19:06:26.892
171	3876.9100000000	0.0800000000	-5.8300000000	33.5000000000	-121.9000000000	155.5000000000	601.2000000000	110.5000000000	2017-198	19:06:27.516
172	3877.5600000000	0.1800000000	-6.3300000000	33.5000000000	-124.5000000000	155.7000000000	601.2000000000	109.5000000000	2017-198	19:06:28.218
173	3878.1900000000	0.0400000000	-6.1800000000	33.5000000000	-123.9000000000	155.9000000000	601.2000000000	109.9000000000	2017-198	19:06:28.779
174	3878.8300000000	-0.2800000000	-5.8600000000	33.5000000000	-123.1000000000	156.6000000000	601.5000000000	111.1000000000	2017-198	19:06:29.450
175	3879.4700000000	-0.0600000000	-6.3100000000	33.5000000000	-124.5000000000	156.6000000000	601.2000000000	109.7000000000	2017-198	19:06:30.105
176	3880.1100000000	0.1200000000	-6.2900000000	33.5000000000	-123.1000000000	155.0000000000	601.5000000000	109.3000000000	2017-198	19:06:30.698
177	3880.7500000000	-0.1300000000	-5.8600000000	33.5000000000	-121.9000000000	155.7000000000	601.5000000000	110.6000000000	2017-198	19:06:31.353
178	3881.3900000000	-0.1900000000	-6.0600000000	33.5000000000	-123.3000000000	157.5000000000	601.5000000000	110.2000000000	2017-198	19:06:32.009
179	3882.0300000000	0.0800000000	-6.1300000000	33.5000000000	-124.3000000000	156.6000000000	601.2000000000	110.1000000000	2017-198	19:06:32.679
180	3882.6700000000	-0.0500000000	-6.1300000000	33.5000000000	-122.7000000000	156.1000000000	601.2000000000	109.8000000000	2017-198	19:06:33.319
181	3883.3100000000	-0.3900000000	-6.0600000000	33.5000000000	-122.9000000000	155.9000000000	601.2000000000	110.5000000000	2017-198	19:06:33.959
182	3883.9500000000	0.1700000000	-6.2500000000	33.5000000000	-122.7000000000	155.7000000000	601.5000000000	109.2000000000	2017-198	19:06:34.551
183	3884.5900000000	0.0700000000	-6.0800000000	33.5000000000	-120.5000000000	157.3000000000	601.5000000000	109.0000000000	2017-198	19:06:35.191
