SN	INTTIME(LI)	SAMPLE(DELAY)	LI(348.08)	LI(351.41)	LI(354.74)	LI(358.07)	LI(361.40)	LI(364.73)	LI(368.06)	LI(371.39)	LI(374.72)	LI(378.06)	LI(381.39)	LI(384.72)	LI(388.06)	LI(391.39)	LI(394.73)	LI(398.07)	LI(401.40)	LI(404.74)	LI(408.08)	LI(411.42)	LI(414.76)	LI(418.10)	LI(421.44)	LI(424.78)	LI(428.12)	LI(431.46)	LI(434.80)	LI(438.14)	LI(441.48)	LI(444.83)	LI(448.17)	LI(451.51)	LI(454.86)	LI(458.20)	LI(461.54)	LI(464.89)	LI(468.23)	LI(471.58)	LI(474.92)	LI(478.27)	LI(481.62)	LI(484.96)	LI(488.31)	LI(491.66)	LI(495.00)	LI(498.35)	LI(501.70)	LI(505.04)	LI(508.39)	LI(511.74)	LI(515.09)	LI(518.43)	LI(521.78)	LI(525.13)	LI(528.48)	LI(531.83)	LI(535.17)	LI(538.52)	LI(541.87)	LI(545.22)	LI(548.57)	LI(551.92)	LI(555.26)	LI(558.61)	LI(561.96)	LI(565.31)	LI(568.66)	LI(572.01)	LI(575.35)	LI(578.70)	LI(582.05)	LI(585.40)	LI(588.74)	LI(592.09)	LI(595.44)	LI(598.79)	LI(602.13)	LI(605.48)	LI(608.83)	LI(612.17)	LI(615.52)	LI(618.86)	LI(622.21)	LI(625.55)	LI(628.90)	LI(632.24)	LI(635.59)	LI(638.93)	LI(642.28)	LI(645.62)	LI(648.96)	LI(652.31)	LI(655.65)	LI(658.99)	LI(662.33)	LI(665.67)	LI(669.01)	LI(672.35)	LI(675.69)	LI(679.03)	LI(682.37)	LI(685.71)	LI(689.05)	LI(692.39)	LI(695.72)	LI(699.06)	LI(702.39)	LI(705.73)	LI(709.06)	LI(712.40)	LI(715.73)	LI(719.07)	LI(722.40)	LI(725.73)	LI(729.06)	LI(732.39)	LI(735.72)	LI(739.05)	LI(742.38)	LI(745.71)	LI(749.03)	LI(752.36)	LI(755.69)	LI(759.01)	LI(762.34)	LI(765.66)	LI(768.98)	LI(772.30)	LI(775.63)	LI(778.95)	LI(782.27)	LI(785.58)	LI(788.90)	LI(792.22)	LI(795.53)	LI(798.85)	LI(802.16)	DARK_SAMP(LI)	DARK_AVE(LI)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0250	0.1280000000	0.0000000000	5.1159232536	5.3872688767	5.2075300195	5.1422558286	5.3917556091	5.9111154094	6.1922461620	5.8084999774	5.6968910227	5.6549366656	5.1926381105	4.8166922273	5.0354870826	5.0696441256	5.2238286014	6.1223869642	7.2005390023	7.5847831738	7.4984061174	7.5907485906	7.5688189509	7.4211565117	7.2633921529	6.8932248287	6.5356974917	6.5171187613	6.7499513227	7.0135741244	7.1980202592	7.3578204972	7.5177754535	7.5002273741	7.4490540328	7.4029213389	7.2488321365	7.0630924778	6.8633728935	6.7731328385	6.7117705580	6.6379720953	6.4633020080	6.1553344215	5.9209571967	5.9497111794	5.8766484810	5.7094303510	5.5481114651	5.3979816088	5.3824326162	5.2491995588	4.9677138897	4.8609740991	4.8572378611	4.8743473941	4.8417449761	4.8197932364	4.7243300170	4.6125814778	4.5087891858	4.4333370127	4.3848748390	4.3302557938	4.2501385724	4.1273112893	4.0237398430	3.9003677845	3.7915242979	3.7452591917	3.6479640755	3.6261779657	3.6121316964	3.4398109630	3.2350410302	3.1153732484	3.0834422154	3.1210429695	3.0723444520	3.0827340035	3.0435930799	2.9249295025	2.8474463131	2.7839901815	2.6819279032	2.6238242791	2.5268512329	2.5585376466	2.5846665974	2.5051485511	2.4431587524	2.2853779148	2.2410507208	2.1402536940	1.9880282291	2.0694402012	2.1716583275	2.0884665647	2.0760206981	2.0131101559	1.9735542909	1.9432596917	1.7334101442	1.6728269653	1.5948030491	1.5038861896	1.5562522741	1.5247764265	1.5443052048	1.5630724777	1.4487322847	1.4417164183	1.2987330534	1.0613916294	1.0291831788	0.9611188996	1.0648236629	1.1710400752	1.1724630399	1.3926749546	1.3944622909	1.2738064182	1.4196619567	1.3034809125	1.1483662301	0.8184877150	0.4750359824	0.7640871007	0.9761112470	0.9828031103	1.0626845740	1.0006772557	1.0117149243	1.0005201311	0.8053858212	0.9368825133	0.7621064652	0.5791657196	0.6624031724	15	1104	47.5000000000	104	5374.6600000000	0	2017-198	19:31:27.154
0250	0.1280000000	0.0000000000	5.1306732030	5.2935078260	5.2781631949	5.1334573455	5.3894046771	5.9422002496	6.1126760494	5.8266425953	5.7065962008	5.5813175542	5.2232081693	4.8457479052	5.0473195962	5.0851648831	5.1475097677	6.1436639065	7.1681354195	7.5044588805	7.5104157953	7.5542368275	7.5688189509	7.4568542397	7.2024362291	6.9498971462	6.5420153312	6.4630251553	6.7607563794	6.9940391191	7.1679766516	7.3773335304	7.4929626025	7.5197982789	7.4456230858	7.3545601768	7.2517067775	7.0386997960	6.8443437204	6.7880236212	6.7125721113	6.6551575420	6.4142517167	6.1133070118	5.9446594964	5.9062379441	5.8903477785	5.7543055720	5.5342601735	5.4359356441	5.3429385491	5.1897832455	5.0005066057	4.8302449988	4.8703671434	4.9026789237	4.8377514846	4.8182171807	4.7111605158	4.5988717932	4.5312702858	4.4089647363	4.3892544714	4.3526081248	4.2279373261	4.1152555690	3.9765733899	3.8870362475	3.8210584295	3.6872210849	3.6709123695	3.6261779657	3.5648339920	3.4250839663	3.1926354903	3.1368673897	3.1260306668	3.0367831852	3.0841064334	3.0864718865	2.9904946541	2.9000009958	2.8058232032	2.8210474351	2.7268811662	2.5473998972	2.5818037687	2.5483045284	2.5143153903	2.4928134423	2.3775357335	2.3275838058	2.2410507208	2.0389563581	2.0620791454	2.0356802729	2.0780552470	2.1142342723	2.0005944582	2.0442011019	2.0386133993	1.8816251715	1.8509899052	1.6358424050	1.4931166561	1.5519208552	1.4582178353	1.5326502433	1.5745974492	1.4981877205	1.5645728141	1.4430544941	1.2031876107	1.0885703868	0.9576443884	1.0294488200	1.1016616636	1.1090858479	1.3188628082	1.2763588612	1.3079337373	1.4255372219	1.2889290274	1.3772037638	1.1646993396	0.6987199793	0.6448718558	0.6445164662	0.8980476052	1.1236838069	1.0286016905	1.0538798854	1.0304362063	0.9088057220	0.8993519703	0.7620392575	0.7186864258	0.7412894570	0.6184891720	15	1102	44.5000000000	105	5375.4700000000	0	2017-198	19:31:27.860
0250	0.1280000000	0.0000000000	5.2535894480	5.3396442160	5.2863131767	5.1686512778	5.4176158613	5.9122255823	6.0718157213	5.8149032543	5.7109096133	5.6065897865	5.2118859253	4.8399367696	5.0698013720	5.0947161185	5.1165052415	6.1649408488	7.2248416894	7.5112468489	7.5344351509	7.5917917838	7.5718017367	7.4512177563	7.1944854564	6.9373958997	6.5578099297	6.4690355560	6.7636377278	7.0079926943	7.1734391257	7.3679134454	7.4869270442	7.5427434777	7.4614054422	7.3419442215	7.2782972072	7.0682666831	6.8481495550	6.7833212688	6.6821130856	6.6788898256	6.4766037818	6.0830472769	5.9328083466	5.9403345992	5.8560995346	5.7154712461	5.4901091817	5.4342104606	5.4167752832	5.1863880276	4.9912573781	4.8559910018	4.8490320597	4.8808231723	4.8074009496	4.8292495701	4.7537677255	4.5958251967	4.5357665058	4.4289056897	4.3556772896	4.3338610085	4.1985743873	4.1166738891	4.0335955198	3.8954561656	3.8463733993	3.7197790472	3.6106730978	3.6291021418	3.5483173333	3.4320599121	3.2710457339	3.0980125957	3.1371036642	3.0929563747	3.0470109536	3.0976855357	2.9663590060	2.9249295025	2.8901100008	2.7693918695	2.7393681837	2.5987887057	2.5068684926	2.5585376466	2.4691646156	2.5164557341	2.4622105966	2.2798245080	2.2606493040	2.0848935221	2.0202762088	2.1080229764	2.0221365235	2.1277316429	2.1056965957	1.9969428639	2.0323577158	1.9030085765	1.8054751590	1.7557233935	1.4802449608	1.4896056133	1.5850090429	1.4998426734	1.5759145033	1.5511548693	1.4940032962	1.5340436458	1.1937676375	1.0274181826	1.0622010821	0.9583299232	1.0818258171	1.1249346037	1.2573749055	1.4344294497	1.2912352445	1.3759924697	1.3960355237	1.2762355109	1.1320331206	0.7136909463	0.5523869743	0.8084990506	0.9084560908	1.0338723628	1.1236749970	0.9933389619	1.0060985398	0.8610378007	0.8660722925	0.8665432725	0.7000778374	0.7114245580	0.7150999728	15	1108	48.5000000000	106	5375.7800000000	0	2017-198	19:31:28.160
0250	0.1280000000	0.0000000000	5.1290343198	5.2518362479	5.2849548464	5.2164144715	5.3776500170	5.9166662737	6.1245040391	5.8255753824	5.6947343164	5.5505513585	5.2096214765	4.8841014001	5.0461363448	5.0947161185	5.1773218121	6.1294792783	7.1727645028	7.4920142717	7.5486284065	7.6147420348	7.5310369975	7.4361871340	7.2377729965	6.9207275710	6.5285899224	6.4600199550	6.7823664928	7.0428766324	7.1570517033	7.3753149408	7.5211285415	7.5204731377	7.4607192528	7.3440468807	7.2747039059	7.1000510867	6.8253145473	6.7668630353	6.7093658981	6.6428822229	6.4691215340	6.1015393371	5.9328083466	5.9761360871	5.8501060919	5.7284160214	5.5299316449	5.3850427332	5.3867254495	5.2067593350	4.9937798947	4.8991778455	4.8564172810	4.8986315623	4.8265697086	4.7677834007	4.7336261355	4.5767839681	4.5185309958	4.4806044578	4.3790353291	4.3583764683	4.2243564799	4.0698693280	4.0216279123	3.8793179892	3.8119169126	3.7650770818	3.6537011490	3.6415298903	3.5873567084	3.4088067595	3.2326407166	3.0980125957	3.1089952862	3.1421079155	3.0949636471	3.1107681263	2.9895292282	2.8760696293	2.8942723118	2.7300887218	2.7231350610	2.6870720434	2.5168598627	2.5755928436	2.5363657687	2.4640315218	2.4950221060	2.2787138267	2.1799492556	2.1626333380	2.0549129277	2.0863201654	2.1035833598	2.0749691941	2.1094060829	1.9608773664	1.9635451973	1.9747058754	1.8042108605	1.7021595476	1.5304445725	1.5129738290	1.6124586857	1.4906565539	1.5258664474	1.5776384437	1.4993292975	1.4831967669	1.2179904258	1.0396486235	1.1020977153	0.9639078759	1.0350698931	1.2041783829	1.2046709890	1.3255695161	1.3246322301	1.3574131876	1.4653397272	1.3002755711	1.1189666329	0.8284683596	0.5069853052	0.6769713527	0.9084560908	1.0726145544	1.1810777481	1.0043464026	1.0285640781	0.9737700951	0.8014705650	0.8223300354	0.6235758631	0.7007585226	0.7282741729	15	1110	46.5000000000	107	5376.0900000000	0	2017-198	19:31:28.575
0250	0.1280000000	0.0000000000	5.1290343198	5.3202966976	5.2849548464	5.1686512778	5.4246686573	5.9388697310	6.1438589314	5.8405163618	5.7087529070	5.6021946157	5.2232081693	4.8201789086	5.0638851152	5.1126246849	5.1725518850	6.1684870059	7.1854944817	7.5191661455	7.5344351509	7.5824030447	7.5767730463	7.4859760704	7.2033196482	6.9457300640	6.5585996597	6.5013414595	6.7787648072	6.9898530465	7.1768531720	7.3739692144	7.4963156905	7.5211479965	7.4662087681	7.3875018380	7.2682359635	7.0276122133	6.8443437204	6.8013469531	6.6845177455	6.6649777973	6.4766037818	6.1460883914	5.9421199643	5.9019758622	5.8689426261	5.7430867667	5.4875120645	5.4359356441	5.4107653164	5.2364674917	5.0013474445	4.8393806773	4.8531349604	4.8889178950	4.8042061565	4.8253094311	4.7553170786	4.6163897235	4.5170322558	4.4244743667	4.4177220822	4.3475608243	4.2000067258	4.1166738891	4.0237398430	3.9059810632	3.8048849765	3.7084545386	3.6952949318	3.6422609343	3.5167855303	3.4250839663	3.2358411347	3.1062795732	3.1081435172	3.0815461956	3.1166780743	3.0948821234	2.9518776171	2.9169523804	2.8703390236	2.7750066049	2.7044045347	2.5698001471	2.5855505326	2.5619486860	2.4933150300	2.5123440312	2.4283406513	2.2909313215	2.2387450052	2.0507351181	2.0752172112	2.1056115530	2.0646833783	2.1265046092	2.0537637748	1.9770446584	2.0085861185	1.9218762867	1.8573113977	1.7378687782	1.5137113686	1.5674996657	1.5314168830	1.4525997729	1.5377199343	1.4862701120	1.5379428073	1.4992536760	1.2126075839	1.1184670200	0.9865350538	0.9541464587	1.0903268942	1.1134082358	1.2998308383	1.3837275628	1.2957893789	1.4580509656	1.3440573711	1.2666194868	1.1842990710	0.6587974008	0.5540685176	0.7692115564	0.8980476052	1.1148787633	1.0501277222	0.9860006682	1.0791115393	0.9030735715	0.9013095984	0.8665432725	0.7124835630	0.7583551135	0.5416396715	15	1105	47.5000000000	108	5376.3900000000	0	2017-198	19:31:28.841
0250	0.1280000000	0.0000000000	5.1355898528	5.3366676747	5.3080464615	5.2038452100	5.3318068427	5.9277680024	6.1804181723	5.8362475106	5.7012044352	5.5659344564	5.2345304133	4.8620190848	4.9597589956	5.0815831698	5.2262135650	6.1152946501	7.2086398980	7.5270854420	7.5169665286	7.6272603536	7.5191058543	7.4493389285	7.2722263447	6.9348956504	6.5428050611	6.4810563573	6.7715614361	7.0233416270	7.1509064200	7.3793521201	7.5432589221	7.5184485613	7.4723844728	7.3657743593	7.2646426622	7.0904418484	6.8123747096	6.8107516579	6.7478404569	6.6126031025	6.4732783384	6.1292774275	5.9328083466	5.9727264216	5.8501060919	5.7672503473	5.5671569910	5.4040197508	5.3970282496	5.2262818379	4.9904165392	4.8867201022	4.8235940754	4.8978220901	4.8593163385	4.7835439570	4.7436969305	4.6087732321	4.4893055658	4.4636177197	4.3542174121	4.3511660389	4.2594487725	4.0833433683	4.0286676814	3.9031744239	3.8119169126	3.7700315543	3.6407927336	3.6415298903	3.5993688238	3.4157827053	3.2870478244	3.1037994799	3.0740727560	3.1403525033	3.0506300248	3.0958165941	3.0474547836	2.8940181542	2.8890694230	2.7536706104	2.6769330962	2.6488598525	2.5318469180	2.5767298567	2.5363657687	2.4815062592	2.4664443397	2.2531681558	2.1891721183	2.1673448420	2.0381917531	2.0814973184	2.0987208621	2.0676069919	2.0871491597	1.9782882962	1.9672986074	2.0111834486	1.8117966515	1.6638996577	1.5510392850	1.4947985501	1.5510237707	1.4840950399	1.5232323392	1.6517924519	1.5086497999	1.4470687213	1.2274103990	1.0097519903	1.0566980983	0.9374126006	1.0322362008	1.2690142022	1.2222389611	1.3240782842	1.3413307229	1.3295442644	1.4149366701	1.2602088041	1.1450996082	0.8717178197	0.5238007382	0.7213833026	0.9414162951	1.0233063106	1.1272626689	0.9529783463	1.0248198217	1.0196272996	0.8171315899	0.8062524946	0.7600388443	0.6687604166	0.6865558726	15	1108	48.0000000000	109	5376.7600000000	0	2017-198	19:31:29.246
0250	0.1280000000	0.0000000000	5.0880622381	5.3902454180	5.3338547371	5.1435127547	5.4787400937	5.8944628165	6.1083749622	5.8330458721	5.6289547759	5.6164789209	5.2583071257	4.7922854578	5.1088486669	5.0600928902	5.1081578691	6.1980383147	7.1334172951	7.5440553631	7.5682806066	7.5782302718	7.6225090952	7.4324294785	7.1874181029	6.9557310612	6.5104261340	6.4915745585	6.8025359319	7.0038066217	7.2089452074	7.3571476340	7.4936332201	7.5663635353	7.4264097823	7.3664752457	7.3041689767	7.0616141335	6.8839244005	6.7574583305	6.6748991058	6.6960752723	6.4067694689	6.1091042709	5.9725943496	5.9232862717	5.9168901676	5.7077043810	5.5152146476	5.4661263539	5.3472313825	5.2279794469	5.0316176439	4.8526689369	4.9015491886	4.8581579486	4.8137905359	4.8410699873	4.6894695727	4.6141047761	4.5267740658	4.4207815976	4.4016634300	4.2999719905	4.2358151877	4.1457494497	3.9702375977	3.9200142601	3.8456702057	3.7141167929	3.6780837113	3.6064397769	3.5790983790	3.4653894309	3.2038369537	3.1178533416	3.1413625093	3.0797907834	3.0642015418	3.0500275269	3.0165611541	2.9658122536	2.8495274686	2.8266621705	2.7468603942	2.5869297499	2.5580742646	2.4891798456	2.5521160389	2.5637403178	2.4135225503	2.3242517617	2.2375921473	2.0790041421	2.0704397327	2.0091546149	2.0999364866	2.1706778222	2.0525272791	2.0367392749	1.9998281616	1.9218762867	1.8484613082	1.6422190534	1.5793570147	1.5973590525	1.5261883796	1.5549593907	1.5337687720	1.5180504013	1.5552523117	1.4684779335	1.2637445814	1.0736220702	0.9961652756	1.0168984264	1.0279856622	1.1537505234	1.3027588337	1.3151308924	1.3641013949	1.3697993756	1.3298815113	1.3387396674	1.1271331877	0.7586038471	0.6011517300	0.7077180873	0.9813154898	1.0356333715	1.0375708704	1.0410378714	0.9237248993	0.9661272277	0.9287163919	0.8142912650	0.7559036024	0.6111638257	0.6184891720	15	1113	45.0000000000	110	5377.5700000000	0	2017-198	19:31:30.057
0250	0.1280000000	0.0000000000	5.1175621369	5.3634565464	5.2808798555	5.1535681640	5.4364233174	5.9033441994	6.1341814852	5.8533229156	5.6526785446	5.6021946157	5.2050925789	4.7899610035	5.0638851152	5.0588989858	5.1785142939	6.1649408488	7.1646636071	7.5610252842	7.5049568508	7.5594527937	7.6145549997	7.4098835450	7.2209880319	6.9732328063	6.5167439734	6.4930771586	6.7621970536	6.9814809013	7.1870953109	7.3457089593	7.5090574248	7.5400440425	7.4607192528	7.3924080428	7.2725479251	7.0557007560	6.8687010620	6.7480536256	6.7029534716	6.6821632440	6.4716156166	6.1528127769	5.8896363008	5.9207290225	5.8980536334	5.6714590102	5.5307973507	5.4635385788	5.3875840162	5.2381651006	4.9483745956	4.8451942908	4.8875993263	4.8395400862	4.8345566915	4.8450101264	4.7460209601	4.6300994080	4.4840599758	4.4215201514	4.3950939813	4.2956457329	4.2358151877	4.1273112893	4.0096603048	3.9186109404	3.7816795874	3.7424280645	3.6988806027	3.5815842798	3.5978673094	3.4700400614	3.2366412392	3.1393474830	3.0825904463	3.1350862668	3.1193923777	3.0238623455	3.0204228577	2.9528494301	2.8318376469	2.8109409114	2.6731869910	2.6317302496	2.5680656348	2.4562064648	2.5384658047	2.5174836599	2.4188147293	2.3142556297	2.1857135448	2.1602775860	2.0991046036	1.9922746507	2.1339739704	2.0958287669	2.0364528345	2.0529065669	1.9347690532	1.9545803178	1.8965046514	1.6256397677	1.5626238108	1.5311491079	1.4882817299	1.5523347852	1.4982083112	1.5657208352	1.5725618161	1.4443925698	1.3310301044	1.0600326915	0.9328809609	1.0419992136	0.9953982001	1.1883296271	1.3203268059	1.2897799489	1.4324134110	1.3651545551	1.2558520212	1.3323289847	1.0748672373	0.7935361034	0.6431903125	0.6581816816	1.0350926653	1.0409163976	0.9855496272	1.0648873261	0.9499346940	0.9680379445	0.9463350448	0.7680683353	0.8241350930	0.6687604166	0.5833579718	15	1110	46.0000000000	111	5377.9600000000	0	2017-198	19:31:30.354
0250	0.1280000000	0.0000000000	5.0651178724	5.3932219593	5.1531968076	5.1711651301	5.4646345016	5.8889119522	6.1825687159	5.8266425953	5.6462084259	5.6703197635	5.1530102565	4.8166922273	5.1183146777	5.0588989858	5.2047488930	6.1495741683	7.1345745659	7.5779952053	7.4503674061	7.5604959869	7.6006353327	7.4305506507	7.2563247994	6.9532308119	6.5254310026	6.5156161611	6.7326632320	7.0052019792	7.2144076815	7.3517647282	7.5103986600	7.5103502559	7.4209202670	7.3931089292	7.2323029504	7.0653099944	6.9227439136	6.7511885273	6.7101674514	6.6608860242	6.4375298210	6.1351612649	5.8921758329	5.9284007699	5.9374391140	5.6938966207	5.5143489419	5.4186838099	5.3523827825	5.2449555364	4.9441704013	4.8618046154	4.9269871730	4.8443969199	4.8297645017	4.8056087357	4.6995403677	4.6346693029	4.4743181658	4.4303827974	4.4359705506	4.2956457329	4.2107492643	4.1095822889	3.9927648589	3.9270308585	3.7922274915	3.7367658102	3.7096376155	3.6057087328	3.5753445930	3.4545379596	3.2038369537	3.1004926890	3.0817386773	3.1061219660	3.1239162167	3.0593722345	3.0088377467	2.9368951858	2.8099855142	2.7727607107	2.6282337280	2.6356832349	2.6267649344	2.5278382921	2.5489659849	2.5236512143	2.3860032198	2.2964847282	2.1545863832	2.1119846700	2.1158257782	2.0260345790	2.1084458575	2.1142342723	2.0426353132	2.0305210857	1.9322667798	1.9495489284	1.8813330693	1.6485957017	1.5600494717	1.4973950185	1.5353382605	1.5641455103	1.5614269082	1.5763142649	1.5685673151	1.4243214334	1.2731645546	1.0450843749	1.0085469893	1.0517606308	1.0619899706	1.1566321154	1.2090629820	1.3017098047	1.3443668125	1.3543166406	1.3566581354	1.3403423381	1.1548994739	0.7602672879	0.4985775887	0.6615979854	0.9743764995	0.9916081538	1.0770352617	1.1107516621	0.9967378988	0.9718593783	0.8132163337	0.7258647908	0.7827826745	0.6047642045	0.6580117723	15	1104	48.0000000000	112	5378.2700000000	0	2017-198	19:31:30.681
0250	0.1280000000	0.0000000000	5.1683675182	5.2890430140	5.2564299102	5.2340114377	5.4211422593	5.9310985210	6.1169771366	5.8266425953	5.7001260820	5.5725272126	5.2062248033	4.8736413560	5.0828171369	5.0851648831	5.1331999864	6.1093843883	7.1843372109	7.4886202875	7.5104157953	7.6074396822	7.5718017367	7.4437024452	7.2024362291	6.9148936559	6.5538612801	6.4607712550	6.7629173907	7.0470627049	7.1802672183	7.3699320351	7.4909507498	7.4988776565	7.4545435481	7.3461495399	7.2675173033	7.0919201927	6.8626117266	6.7739165639	6.6885255121	6.6404271591	6.4599765645	6.0990176925	5.9404269429	5.9761360871	5.8757922749	5.7249640814	5.5082890018	5.4281723187	5.4073310497	5.1634703067	4.9853715060	4.8958557806	4.8679054029	4.8775852832	4.8137905359	4.8103369026	4.7289780762	4.5524111956	4.5012954858	4.4577092891	4.3812251453	4.3374662232	4.2021552335	4.1110006089	4.0117722355	3.8631798129	3.8126201062	3.7473825370	3.6601553567	3.6327573620	3.5580771770	3.4467869088	3.2470425981	3.0533709175	3.1055882101	3.1034888477	3.0632967740	3.0967510649	2.9827712467	2.9279209234	2.8849071120	2.7300887218	2.7481090960	2.6330479114	2.4931303586	2.5505785547	2.5153654083	2.5143998827	2.4399834450	2.2709390573	2.2652607354	2.1214076780	1.9987775557	2.0549716605	2.0622521295	2.1265046092	2.1180615531	1.9932119504	2.0436179461	1.9206184394	1.7612247113	1.6932322400	1.4853936389	1.5259561711	1.6072301823	1.5037795818	1.5759145033	1.5564515841	1.4926717959	1.4992536760	1.1964590584	1.0872114489	1.0690798120	0.9639078759	1.1016616636	1.1206122158	1.1797830284	1.3837275628	1.2320314973	1.3790890167	1.4117864791	1.2537981214	1.2104320462	0.7386425579	0.5422977145	0.8494946967	0.8911086148	1.0268283280	1.1398195207	0.9933389619	1.0397968472	0.8935199872	0.8425807552	0.8826208132	0.6669959026	0.6474283459	0.6338590722	15	1106	46.5000000000	113	5378.5800000000	0	2017-198	19:31:31.071
