SN	INTTIME(LT)	SAMPLE(DELAY)	LT(348.18)	LT(351.52)	LT(354.85)	LT(358.19)	LT(361.52)	LT(364.86)	LT(368.20)	LT(371.54)	LT(374.88)	LT(378.22)	LT(381.56)	LT(384.90)	LT(388.24)	LT(391.58)	LT(394.92)	LT(398.27)	LT(401.61)	LT(404.95)	LT(408.30)	LT(411.64)	LT(414.99)	LT(418.34)	LT(421.68)	LT(425.03)	LT(428.38)	LT(431.72)	LT(435.07)	LT(438.42)	LT(441.77)	LT(445.12)	LT(448.47)	LT(451.82)	LT(455.17)	LT(458.52)	LT(461.87)	LT(465.22)	LT(468.58)	LT(471.93)	LT(475.28)	LT(478.63)	LT(481.99)	LT(485.34)	LT(488.69)	LT(492.05)	LT(495.40)	LT(498.76)	LT(502.11)	LT(505.47)	LT(508.82)	LT(512.17)	LT(515.53)	LT(518.88)	LT(522.24)	LT(525.60)	LT(528.95)	LT(532.31)	LT(535.66)	LT(539.02)	LT(542.37)	LT(545.73)	LT(549.09)	LT(552.44)	LT(555.80)	LT(559.15)	LT(562.51)	LT(565.87)	LT(569.22)	LT(572.58)	LT(575.93)	LT(579.29)	LT(582.64)	LT(586.00)	LT(589.35)	LT(592.71)	LT(596.06)	LT(599.42)	LT(602.77)	LT(606.13)	LT(609.48)	LT(612.84)	LT(616.19)	LT(619.55)	LT(622.90)	LT(626.25)	LT(629.61)	LT(632.96)	LT(636.31)	LT(639.67)	LT(643.02)	LT(646.37)	LT(649.72)	LT(653.07)	LT(656.42)	LT(659.77)	LT(663.12)	LT(666.47)	LT(669.82)	LT(673.17)	LT(676.52)	LT(679.87)	LT(683.22)	LT(686.56)	LT(689.91)	LT(693.26)	LT(696.60)	LT(699.95)	LT(703.30)	LT(706.64)	LT(709.98)	LT(713.33)	LT(716.67)	LT(720.01)	LT(723.35)	LT(726.70)	LT(730.04)	LT(733.38)	LT(736.72)	LT(740.06)	LT(743.39)	LT(746.73)	LT(750.07)	LT(753.41)	LT(756.74)	LT(760.08)	LT(763.41)	LT(766.74)	LT(770.08)	LT(773.41)	LT(776.74)	LT(780.07)	LT(783.40)	LT(786.73)	LT(790.06)	LT(793.39)	LT(796.71)	LT(800.04)	LT(803.36)	DARK_SAMP(LT)	DARK_AVE(LT)	TEMP(PCB)	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0251	2.0480000000	0.0000000000	0.1333781706	0.1223183830	0.1169853277	0.1061169673	0.1031724470	0.1054622902	0.1035549458	0.1102473426	0.1133025778	0.1146595638	0.1199296925	0.1208264373	0.1217007343	0.1223434426	0.1156759400	0.1164238983	0.1109537195	0.1033720665	0.1025977342	0.0970084382	0.0892109530	0.0879822126	0.0811751315	0.0751602623	0.0756595190	0.0716731851	0.0672470025	0.0705396036	0.0699219180	0.0675290218	0.0734283311	0.0725240181	0.0730373359	0.0804760849	0.0795678381	0.0816221187	0.0903337322	0.0870875920	0.0878457113	0.0945240770	0.0902722152	0.0897089442	0.0934423413	0.0902534711	0.0906921513	0.0911844075	0.0897161635	0.0889427938	0.0876300281	0.0863387601	0.0853785555	0.0843517508	0.0839188211	0.0821567782	0.0819298012	0.0806351147	0.0797637986	0.0783532498	0.0781629656	0.0777089207	0.0781519935	0.0772717197	0.0776754871	0.0782071756	0.0769710558	0.0788750307	0.0799423155	0.0790573893	0.0819644542	0.0855888930	0.0895430181	0.0916485619	0.0999731058	0.1074380668	0.1078939162	0.1186168030	0.1193677935	0.1172910504	0.1209396151	0.1121217248	0.1116088008	0.1166198508	0.1121926513	0.1183504577	0.1258913928	0.1220221692	0.1289980892	0.1321179704	0.1283194578	0.1327471408	0.1373983649	0.1323423569	0.1392405122	0.1402758408	0.1383228425	0.1403038447	0.1417002362	0.1407327198	0.1427299912	0.1420328960	0.1421158428	0.1469288136	0.1442618259	0.1441166333	0.1471052903	0.1455363121	0.1489215240	0.1537622880	0.1448837217	0.1513141652	0.1534147442	0.1454602995	0.1550802028	0.1575353423	0.1528986958	0.1646776238	0.1647391969	0.1652227774	0.1797686360	0.1766079700	0.1755651571	0.1880702164	0.1830986286	0.1877036016	0.1976775852	0.1961139771	0.1990027051	0.2094245271	0.2083643760	0.2110913644	0.2262903215	0.2215963579	0.2307580942	0.2442076652	0.2424099689	0.2507752877	0.2675613244	15	2591	49.0000000000	60	156.4700000000	0	2017-198	19:39:06.263
0251	2.0480000000	0.0000000000	0.1327115611	0.1219710110	0.1142600786	0.1035444347	0.1032456496	0.1047209507	0.1028056336	0.1078409970	0.1139555974	0.1148266784	0.1200159813	0.1238942105	0.1220519399	0.1214734027	0.1177172801	0.1161736873	0.1112720738	0.1040563521	0.1027431973	0.0960512202	0.0894047685	0.0868870324	0.0810023795	0.0761431384	0.0741938671	0.0709113674	0.0687922860	0.0695514021	0.0690286065	0.0688302381	0.0731733394	0.0745589305	0.0736283555	0.0808089643	0.0820359068	0.0815036775	0.0899678741	0.0878995841	0.0871430616	0.0933606680	0.0903374001	0.0897089442	0.0944232541	0.0894720044	0.0890043615	0.0936412253	0.0884330046	0.0889427938	0.0897642838	0.0855334086	0.0853785555	0.0856818129	0.0826648433	0.0823934636	0.0834517993	0.0802883761	0.0796496799	0.0806101596	0.0783311731	0.0781542150	0.0787629704	0.0756636251	0.0770099996	0.0790400794	0.0765258877	0.0787629597	0.0803382986	0.0787126736	0.0839620239	0.0859535477	0.0885272218	0.0949806868	0.0986403864	0.1026393284	0.1085157630	0.1151785280	0.1187720761	0.1187486146	0.1174088653	0.1135135243	0.1112054706	0.1140342562	0.1135949192	0.1160457607	0.1224600644	0.1231957753	0.1264190485	0.1303396060	0.1323090654	0.1315919430	0.1342729511	0.1360882348	0.1380470605	0.1374711433	0.1404363179	0.1387879903	0.1391627899	0.1438917149	0.1389359144	0.1422388425	0.1471978056	0.1431696841	0.1461520944	0.1479110680	0.1473164761	0.1514641955	0.1501943984	0.1486687132	0.1471076660	0.1506777635	0.1503308854	0.1473870550	0.1547550870	0.1572052998	0.1515537698	0.1630755800	0.1649730279	0.1624727789	0.1768315499	0.1782327087	0.1736495846	0.1900288487	0.1872217646	0.1849933464	0.1990566584	0.1978000448	0.1947082450	0.2086938065	0.2103104348	0.2091041978	0.2272297877	0.2265824597	0.2256311399	0.2472778013	0.2431151616	0.2434788020	0.2705734971	15	2591	49.0000000000	61	158.7000000000	0	2017-198	19:39:08.509
0251	2.0480000000	0.0000000000	0.1377587470	0.1218841679	0.1097714329	0.1090678134	0.1036848654	0.1038313433	0.1076012317	0.1093934780	0.1147718719	0.1213441467	0.1208788693	0.1236312585	0.1260030030	0.1228654665	0.1178873918	0.1203438696	0.1118291938	0.1058050821	0.1047796805	0.0971451836	0.0910845029	0.0906593197	0.0803113715	0.0763069511	0.0767064133	0.0695908833	0.0698889389	0.0700455028	0.0680856667	0.0700313608	0.0716433892	0.0714282960	0.0760998917	0.0766479722	0.0784772961	0.0838725005	0.0846019544	0.0867752874	0.0896342741	0.0870265520	0.0903374001	0.0901011273	0.0870991052	0.0911000599	0.0898482564	0.0878224462	0.0909993224	0.0886888447	0.0843658723	0.0872680118	0.0857454403	0.0804824793	0.0849339460	0.0817425786	0.0778906524	0.0816175409	0.0800490954	0.0766041447	0.0827045695	0.0770966410	0.0752081960	0.0809315213	0.0761781401	0.0768745294	0.0804211080	0.0783146759	0.0791503492	0.0799766312	0.0804956530	0.0844341532	0.0885272218	0.0924482719	0.0957645182	0.1020487145	0.1061061066	0.1123132989	0.1198784083	0.1178912239	0.1154753594	0.1153146765	0.1115281347	0.1129030586	0.1170593458	0.1199722815	0.1236918233	0.1292443604	0.1301033923	0.1314627835	0.1334489533	0.1360202010	0.1384727258	0.1374682950	0.1396383295	0.1400755052	0.1419459433	0.1455588066	0.1409897513	0.1464392915	0.1484723777	0.1438864150	0.1507240654	0.1493304797	0.1468871988	0.1537081209	0.1494283344	0.1478651234	0.1545433857	0.1479259002	0.1473194702	0.1534355043	0.1479914063	0.1490997266	0.1571392691	0.1526947188	0.1554764707	0.1649064871	0.1621670559	0.1671358198	0.1748734925	0.1738584123	0.1785023683	0.1829777727	0.1808375540	0.1866194995	0.1916096634	0.1888076839	0.2004341918	0.2029941858	0.2022268056	0.2132313901	0.2186180142	0.2212746739	0.2363812054	0.2370440143	0.2448781432	0.2604431312	0.2573952415	15	2612	47.5000000000	62	160.9200000000	0	2017-198	19:39:10.709
0251	2.0480000000	0.0000000000	0.1318544918	0.1274421207	0.1126569908	0.1048307010	0.1084430364	0.1033865396	0.1046039829	0.1125760641	0.1138739699	0.1169156105	0.1232949556	0.1215276426	0.1229299539	0.1236485024	0.1178023359	0.1157566691	0.1127842567	0.1054249234	0.1005612509	0.0981707743	0.0913429236	0.0843316120	0.0813478835	0.0763615554	0.0732516623	0.0722826393	0.0689916775	0.0697490424	0.0697234043	0.0698311737	0.0714903941	0.0730457905	0.0762610789	0.0783123690	0.0807731740	0.0842278240	0.0850287890	0.0893361856	0.0923171184	0.0894180040	0.0934662751	0.0944151415	0.0904342087	0.0933793376	0.0901728314	0.0900853047	0.0917692178	0.0867842269	0.0863118113	0.0873299619	0.0832383942	0.0839890066	0.0848145195	0.0797307522	0.0808761102	0.0808662739	0.0775955427	0.0784660953	0.0776583429	0.0749814931	0.0765412364	0.0760517858	0.0756790244	0.0773742717	0.0760807197	0.0768577536	0.0787543661	0.0782530527	0.0784980833	0.0844341532	0.0863686545	0.0903823544	0.0970972376	0.1010889668	0.1080493779	0.1182893482	0.1168998217	0.1211493086	0.1203511568	0.1117123721	0.1144321120	0.1141150561	0.1133474601	0.1220209010	0.1219321677	0.1236471622	0.1335114104	0.1283740453	0.1322140747	0.1388119289	0.1344682895	0.1359896590	0.1432186847	0.1364694657	0.1390273343	0.1455588066	0.1382493093	0.1407327198	0.1469342385	0.1419299227	0.1435678322	0.1506879431	0.1444718557	0.1447490391	0.1517513785	0.1436309210	0.1456332653	0.1532317073	0.1455191344	0.1481321565	0.1541591239	0.1482433908	0.1530211365	0.1594055832	0.1567093195	0.1625034215	0.1678959153	0.1692879925	0.1702231062	0.1812322263	0.1811841698	0.1803662630	0.1914779051	0.1919044971	0.1866450001	0.2001886406	0.2045855033	0.1991944386	0.2143522495	0.2173585824	0.2181482811	0.2309251935	0.2320811792	0.2390907717	0.2510485787	0.2598958948	0.2619135005	15	2602	46.5000000000	63	163.1500000000	0	2017-198	19:39:12.955
0251	2.0480000000	0.0000000000	0.1331877107	0.1193657206	0.1144203873	0.1094461270	0.1010495707	0.1060553618	0.1084254751	0.1072200046	0.1188532446	0.1192552145	0.1192393821	0.1281014422	0.1226665497	0.1220824306	0.1235010771	0.1154230545	0.1119883710	0.1087703198	0.1004157878	0.0974870472	0.0933456839	0.0849400454	0.0816358035	0.0778358695	0.0722571127	0.0710637309	0.0714840703	0.0690573013	0.0692271202	0.0713325771	0.0696544538	0.0728370816	0.0759387046	0.0738739774	0.0799696168	0.0827473096	0.0819799710	0.0873374358	0.0888677472	0.0881899611	0.0941181240	0.0902972189	0.0911535448	0.0925327488	0.0893289365	0.0913783668	0.0884330046	0.0872921250	0.0887599281	0.0850997578	0.0838498688	0.0861654718	0.0814108655	0.0813283791	0.0836859528	0.0791903703	0.0776526021	0.0804408913	0.0764808901	0.0757607581	0.0789851438	0.0762181405	0.0752353660	0.0787069179	0.0763589497	0.0765215407	0.0804514366	0.0782530527	0.0796731243	0.0865005297	0.0852893709	0.0909821369	0.0991313883	0.0991694715	0.1066502226	0.1173888476	0.1187720761	0.1212350477	0.1206033532	0.1153146765	0.1138674498	0.1165390510	0.1151621598	0.1163018382	0.1250995478	0.1265360387	0.1255900711	0.1335219423	0.1330689906	0.1302442123	0.1395470868	0.1389469310	0.1347650682	0.1428802027	0.1423485100	0.1381816486	0.1455571546	0.1438917149	0.1413969372	0.1464607469	0.1441901133	0.1437962057	0.1479373479	0.1469624593	0.1448878391	0.1507232101	0.1469061397	0.1450607644	0.1526145757	0.1481321565	0.1474597065	0.1540236573	0.1522625331	0.1551150306	0.1626494093	0.1603292193	0.1649730279	0.1780162485	0.1714468921	0.1783576886	0.1846322003	0.1854587068	0.1894828392	0.1954278289	0.1924371073	0.2001886406	0.2040129086	0.2024096093	0.2127055843	0.2162885695	0.2184614365	0.2251348818	0.2350581204	0.2397730242	0.2482278082	0.2617200162	0.2660552380	15	2612	49.5000000000	64	165.3800000000	0	2017-198	19:39:15.264
0251	2.0480000000	0.0000000000	0.1328067911	0.1201473077	0.1120959101	0.1050576892	0.1020744075	0.1038313433	0.1032552209	0.1097039742	0.1151800092	0.1149937930	0.1217417572	0.1245077651	0.1203837133	0.1240835224	0.1209494019	0.1151728436	0.1115904281	0.1065653994	0.1004157878	0.0981707743	0.0905030564	0.0839665519	0.0819237235	0.0783819118	0.0712102185	0.0724857907	0.0710852875	0.0675255889	0.0713611420	0.0698812205	0.0709294124	0.0757068298	0.0748641236	0.0780349695	0.0826672733	0.0811483541	0.0852117180	0.0897109512	0.0880373430	0.0903228777	0.0945092334	0.0899050358	0.0918074866	0.0931188487	0.0896535114	0.0912490606	0.0917692178	0.0874190995	0.0871906225	0.0878255629	0.0846447859	0.0846540376	0.0851727989	0.0803816372	0.0812273405	0.0823688080	0.0774814240	0.0773940631	0.0791722109	0.0760947288	0.0792628605	0.0778262351	0.0766772558	0.0785958640	0.0778057458	0.0783707114	0.0786412281	0.0791722946	0.0805544050	0.0834617406	0.0868765527	0.0926481993	0.0949228006	0.1029346354	0.1080493779	0.1119858441	0.1173253341	0.1205491351	0.1143825083	0.1123673365	0.1127381253	0.1103982638	0.1121101649	0.1185211760	0.1211403227	0.1218416145	0.1301033923	0.1281868490	0.1296493270	0.1370791323	0.1345659586	0.1345110230	0.1416274157	0.1373709756	0.1401343929	0.1430323826	0.1418017341	0.1441974241	0.1442681305	0.1449161478	0.1441901133	0.1483906973	0.1488824822	0.1456976478	0.1510122281	0.1499822246	0.1453150468	0.1518521974	0.1502847293	0.1457986835	0.1511816050	0.1516687339	0.1465188219	0.1567652431	0.1568213966	0.1563241100	0.1683635773	0.1670162547	0.1675307774	0.1792325479	0.1786300731	0.1771018760	0.1896158436	0.1879746271	0.1871966294	0.2017342027	0.2014362325	0.1958331238	0.2194419420	0.2129256721	0.2131377946	0.2293167736	0.2297657805	0.2338033151	0.2616264683	0.2511401120	0.2602191534	15	2602	48.5000000000	65	170.0300000000	0	2017-198	19:39:19.819
0251	2.0480000000	0.0000000000	0.1408061044	0.1234473422	0.1137791523	0.1129266122	0.1036848654	0.1044244149	0.1083505439	0.1093934780	0.1160779112	0.1186703135	0.1201885589	0.1250336691	0.1241591736	0.1199943349	0.1198436760	0.1156732655	0.1090435936	0.1059571455	0.1004157878	0.0954358658	0.0893401634	0.0843924553	0.0791596914	0.0758701173	0.0725711810	0.0698956104	0.0686427425	0.0677726393	0.0682345519	0.0698311737	0.0687364837	0.0727327271	0.0745417493	0.0753164547	0.0803713954	0.0829249713	0.0831385218	0.0913973964	0.0895065196	0.0890948348	0.0952262673	0.0916044959	0.0902380262	0.0931188487	0.0903026614	0.0904732234	0.0913842701	0.0876730486	0.0870650780	0.0855953587	0.0842779011	0.0824775724	0.0831425491	0.0824526350	0.0797638808	0.0810974330	0.0791932049	0.0776761769	0.0792843493	0.0775419353	0.0763746063	0.0791570720	0.0772872860	0.0764303140	0.0776944538	0.0782586404	0.0780189689	0.0788275789	0.0809069173	0.0830970859	0.0885907090	0.0933812668	0.0972375239	0.1048541307	0.1115472661	0.1149329369	0.1214953553	0.1226926119	0.1183335855	0.1180982753	0.1139481158	0.1126606591	0.1194514499	0.1186065351	0.1225480472	0.1305985212	0.1262348313	0.1288420359	0.1376285421	0.1324583413	0.1369100190	0.1437771419	0.1380470605	0.1390738276	0.1440594187	0.1392932751	0.1414972405	0.1462354854	0.1403715110	0.1435774952	0.1473015191	0.1432741044	0.1454169899	0.1484380728	0.1420368304	0.1479709785	0.1483911597	0.1442118353	0.1465781555	0.1477078887	0.1449075475	0.1516687339	0.1500950949	0.1531347755	0.1579421683	0.1572395635	0.1639207884	0.1684510365	0.1685098060	0.1771078896	0.1777361393	0.1795828101	0.1902808656	0.1885166781	0.1891273318	0.2011721801	0.1977143671	0.1997790151	0.2134540684	0.2115499414	0.2157996155	0.2280300376	0.2297657805	0.2338033151	0.2508722806	0.2524169970	0.2577717630	15	2594	46.5000000000	66	172.2600000000	0	2017-198	19:39:22.050
0251	2.0480000000	0.0000000000	0.1333781706	0.1259657895	0.1124966821	0.1056629909	0.1074914022	0.1019779945	0.1041543956	0.1122655679	0.1121597934	0.1164978241	0.1247618651	0.1209140880	0.1229299539	0.1241705263	0.1161012192	0.1160068800	0.1127842567	0.1033720665	0.1009976402	0.0970768109	0.0892755582	0.0850008888	0.0802537875	0.0746688243	0.0729375940	0.0698448225	0.0672470025	0.0686126106	0.0686315792	0.0690304252	0.0712354024	0.0712195871	0.0752402269	0.0798658061	0.0781903114	0.0855306766	0.0882605360	0.0855260687	0.0917422232	0.0914862867	0.0880559288	0.0946765969	0.0903034203	0.0877788267	0.0929641760	0.0899559985	0.0873423195	0.0921806440	0.0863118113	0.0853475583	0.0885582237	0.0833844329	0.0831425491	0.0852336892	0.0808761102	0.0786702624	0.0813614608	0.0768862584	0.0767051668	0.0788778182	0.0760968896	0.0758854312	0.0789510050	0.0749866139	0.0760250737	0.0801638466	0.0770007266	0.0779083370	0.0828457349	0.0826108797	0.0899239417	0.0941809768	0.0962555201	0.1033775959	0.1094485331	0.1142780274	0.1174955390	0.1220066993	0.1184176510	0.1141684887	0.1152387724	0.1145998551	0.1129350284	0.1209112321	0.1245716511	0.1240985492	0.1319455643	0.1303396060	0.1300292896	0.1385231294	0.1382773875	0.1373697193	0.1433181390	0.1396748342	0.1397318261	0.1439418953	0.1426137169	0.1425669750	0.1461138976	0.1442983081	0.1410787076	0.1492260594	0.1464671391	0.1430626237	0.1513290069	0.1497705145	0.1463757754	0.1562029592	0.1496493166	0.1490867591	0.1568176229	0.1487786007	0.1520457893	0.1590755407	0.1554764707	0.1626178532	0.1661421828	0.1694075577	0.1731601923	0.1759830705	0.1782469586	0.1849364049	0.1860247252	0.1906848823	0.1954710682	0.1958329658	0.1985732591	0.2031403299	0.2097116475	0.2129256721	0.2200272135	0.2259390917	0.2277811530	0.2397730242	0.2466411248	0.2511401120	0.2679378460	15	2617	49.5000000000	67	174.4900000000	0	2017-198	19:39:24.281
0251	2.0480000000	0.0000000000	0.1339495501	0.1230999701	0.1076874188	0.1066466063	0.1039776759	0.0985678328	0.1034800146	0.1083067413	0.1113435189	0.1187538708	0.1189805157	0.1221411972	0.1254761946	0.1197333229	0.1200988436	0.1166741092	0.1089640050	0.1083141294	0.1012885664	0.0951623749	0.0932810787	0.0834798052	0.0786990194	0.0781634949	0.0724141468	0.0697432468	0.0721320925	0.0682173300	0.0686812076	0.0722334192	0.0705214256	0.0714282960	0.0779266794	0.0771472912	0.0783051053	0.0855898972	0.0842360963	0.0862131390	0.0918699777	0.0887070318	0.0889033324	0.0932385922	0.0896494785	0.0892115155	0.0921851961	0.0890508551	0.0893312158	0.0907204370	0.0870650780	0.0878875130	0.0857454403	0.0852586113	0.0843368137	0.0828076632	0.0821639548	0.0799994272	0.0811332233	0.0799895094	0.0779947580	0.0788778182	0.0782075369	0.0766063012	0.0785073466	0.0782627025	0.0758024897	0.0797715983	0.0796029014	0.0780806948	0.0840207759	0.0853457899	0.0876384000	0.0955804692	0.0978688120	0.1027131552	0.1110808810	0.1144417548	0.1169849242	0.1226926119	0.1169885379	0.1106480549	0.1153194384	0.1129030586	0.1133474601	0.1242402389	0.1197325982	0.1255429874	0.1347088222	0.1277188584	0.1338289159	0.1394857942	0.1347612970	0.1395383854	0.1418263243	0.1354677880	0.1419459433	0.1411123004	0.1396702792	0.1434841026	0.1407816815	0.1423418158	0.1441901133	0.1437962057	0.1444718557	0.1455922468	0.1450990249	0.1450070368	0.1466939939	0.1451668806	0.1471076660	0.1471775539	0.1463963069	0.1499560624	0.1506369545	0.1486241945	0.1542436218	0.1589560390	0.1571396896	0.1677336456	0.1704678634	0.1678593771	0.1827166278	0.1833694991	0.1811035628	0.2001707754	0.1913338488	0.1930228530	0.2111703421	0.2038710505	0.2064183171	0.2201100439	0.2183048588	0.2230439358	0.2360504341	0.2418197816	0.2471700192	0.2595310705	0.2636078477	15	2592	49.0000000000	68	176.7100000000	0	2017-198	19:39:26.511
0251	2.0480000000	0.0000000000	0.1333781706	0.1191920346	0.1121760645	0.1060413045	0.1008299628	0.1033124056	0.1025808399	0.1062108920	0.1144453621	0.1161635950	0.1198434037	0.1234559572	0.1202959119	0.1212993947	0.1190781735	0.1135881743	0.1107149537	0.1064133360	0.0980156469	0.0970768109	0.0899862151	0.0806810114	0.0819813075	0.0760885342	0.0706344266	0.0723334272	0.0692907646	0.0673279486	0.0728996228	0.0697811269	0.0707254190	0.0768025519	0.0751327688	0.0764260526	0.0832412427	0.0838132799	0.0855165998	0.0893986465	0.0873346933	0.0886423979	0.0919670225	0.0899050358	0.0895186901	0.0918815266	0.0895236815	0.0889862020	0.0906143748	0.0883079212	0.0867512169	0.0861529098	0.0845224910	0.0832030608	0.0842173872	0.0826893205	0.0807590334	0.0823110183	0.0803343922	0.0780711361	0.0783311731	0.0779315678	0.0773188433	0.0770499135	0.0771763714	0.0775963794	0.0776388078	0.0811164497	0.0787543661	0.0810682310	0.0833157513	0.0838871711	0.0901778908	0.0931146968	0.0963256632	0.1069951063	0.1074275311	0.1147692096	0.1218357652	0.1189200927	0.1179132581	0.1181801459	0.1094308178	0.1116102613	0.1186265864	0.1145946552	0.1214922538	0.1280707543	0.1256821797	0.1286548397	0.1338289159	0.1317844760	0.1361286655	0.1397355369	0.1349639768	0.1386731565	0.1420465850	0.1358573385	0.1406852577	0.1430764903	0.1372952325	0.1426507356	0.1446049674	0.1428564233	0.1498276164	0.1458030487	0.1468941045	0.1536871518	0.1458454111	0.1483503648	0.1502847293	0.1445258800	0.1500118655	0.1482433908	0.1478192848	0.1576453565	0.1535711588	0.1578117220	0.1676620843	0.1651032122	0.1688769418	0.1803573670	0.1770976151	0.1781464798	0.1894828392	0.1859419357	0.1880240733	0.1999076294	0.1994321511	0.2003635916	0.2136037653	0.2149128388	0.2165825040	0.2312468775	0.2267888393	0.2356795094	0.2510485787	0.2494984027	0.2619135005	15	2592	49.0000000000	69	178.9400000000	0	2017-198	19:39:28.851
