Sample Name, TP-01P0
Time, 2017/07/12 05:24:44
Operator, Smith
Lamp, 255
Slit,0.0
Scan From, 850.0nm
Scan To, 390.0nm
Scan Step, 1.0nm
Sample Filter, 11
memo, 
568.0, -0.0373, 108.97
569.0, -0.0373, 108.97
570.0, -0.0373, 108.97
571.0, -0.0373, 108.98
572.0, -0.0373, 108.98
573.0, -0.0375, 109.01
574.0, -0.0373, 108.98
575.0, -0.0374, 108.99
576.0, -0.0374, 108.98
577.0, -0.0374, 108.99
578.0, -0.0374, 108.99
579.0, -0.0374, 109.00
580.0, -0.0373, 108.97
581.0, -0.0372, 108.96
582.0, -0.0374, 108.99
583.0, -0.0374, 108.99
584.0, -0.0374, 109.00
585.0, -0.0374, 109.00
586.0, -0.0375, 109.01
587.0, -0.0375, 109.01
588.0, -0.0375, 109.02
589.0, -0.0375, 109.02
590.0, -0.0376, 109.03
591.0, -0.0376, 109.04
592.0, -0.0376, 109.04
593.0, -0.0376, 109.06
594.0, -0.0376, 109.05
595.0, -0.0377, 109.07
596.0, -0.0376, 109.05
597.0, -0.0378, 109.08
598.0, -0.0379, 109.12
599.0, -0.0378, 109.09
600.0, -0.0379, 109.11
601.0, -0.0379, 109.12
602.0, -0.0379, 109.12
603.0, -0.0380, 109.15
604.0, -0.0380, 109.15
605.0, -0.0381, 109.17
606.0, -0.0381, 109.17
607.0, -0.0381, 109.17
608.0, -0.0381, 109.16
609.0, -0.0381, 109.16
610.0, -0.0381, 109.16
611.0, -0.0381, 109.16
612.0, -0.0381, 109.17
613.0, -0.0382, 109.19
614.0, -0.0381, 109.18
615.0, -0.0381, 109.18
616.0, -0.0382, 109.18
617.0, -0.0382, 109.19
618.0, -0.0382, 109.20
619.0, -0.0382, 109.20
620.0, -0.0382, 109.20
621.0, -0.0382, 109.21
622.0, -0.0383, 109.21
623.0, -0.0382, 109.20
624.0, -0.0382, 109.19
625.0, -0.0382, 109.20
626.0, -0.0382, 109.20
627.0, -0.0382, 109.20
628.0, -0.0383, 109.21
629.0, -0.0383, 109.21
630.0, -0.0383, 109.22
631.0, -0.0384, 109.23
632.0, -0.0381, 109.17
633.0, -0.0381, 109.16
634.0, -0.0381, 109.18
635.0, -0.0381, 109.17
636.0, -0.0382, 109.19
637.0, -0.0382, 109.18
638.0, -0.0382, 109.19
639.0, -0.0382, 109.19
640.0, -0.0383, 109.21
641.0, -0.0382, 109.21
642.0, -0.0382, 109.20
643.0, -0.0383, 109.22
644.0, -0.0383, 109.23
645.0, -0.0383, 109.22
646.0, -0.0384, 109.24
647.0, -0.0384, 109.24
648.0, -0.0384, 109.24
649.0, -0.0384, 109.25
650.0, -0.0384, 109.25
651.0, -0.0385, 109.26
652.0, -0.0384, 109.26
653.0, -0.0385, 109.27
654.0, -0.0385, 109.27
655.0, -0.0385, 109.27
656.0, -0.0385, 109.28
657.0, -0.0385, 109.28
658.0, -0.0385, 109.28
659.0, -0.0386, 109.29
660.0, -0.0386, 109.29
661.0, -0.0386, 109.30
662.0, -0.0385, 109.28
663.0, -0.0386, 109.30
664.0, -0.0386, 109.29
665.0, -0.0387, 109.31
666.0, -0.0387, 109.32
667.0, -0.0387, 109.32
668.0, -0.0386, 109.30
669.0, -0.0386, 109.29
670.0, -0.0386, 109.29
671.0, -0.0385, 109.28
672.0, -0.0385, 109.27
673.0, -0.0385, 109.26
674.0, -0.0385, 109.27
675.0, -0.0385, 109.26
676.0, -0.0384, 109.26
677.0, -0.0384, 109.25
678.0, -0.0384, 109.25
679.0, -0.0384, 109.24
680.0, -0.0385, 109.26
681.0, -0.0385, 109.27
682.0, -0.0385, 109.28
683.0, -0.0386, 109.29
684.0, -0.0386, 109.29
685.0, -0.0386, 109.29
686.0, -0.0386, 109.31
687.0, -0.0387, 109.31
688.0, -0.0387, 109.32
689.0, -0.0387, 109.32
690.0, -0.0388, 109.34
691.0, -0.0387, 109.33
692.0, -0.0388, 109.34
693.0, -0.0388, 109.35
694.0, -0.0389, 109.36
695.0, -0.0389, 109.36
696.0, -0.0389, 109.37
697.0, -0.0389, 109.37
698.0, -0.0390, 109.39
699.0, -0.0390, 109.39
700.0, -0.0391, 109.41
701.0, -0.0391, 109.43
702.0, -0.0392, 109.45
703.0, -0.0393, 109.46
704.0, -0.0394, 109.49
705.0, -0.0394, 109.50
706.0, -0.0395, 109.52
707.0, -0.0396, 109.56
708.0, -0.0397, 109.58
709.0, -0.0398, 109.61
710.0, -0.0400, 109.64
711.0, -0.0401, 109.68
712.0, -0.0403, 109.73
713.0, -0.0405, 109.77
714.0, -0.0406, 109.80
715.0, -0.0407, 109.83
716.0, -0.0410, 109.89
717.0, -0.0412, 109.94
718.0, -0.0414, 110.00
719.0, -0.0415, 110.04
720.0, -0.0418, 110.09
721.0, -0.0420, 110.15
722.0, -0.0422, 110.20
723.0, -0.0424, 110.26
724.0, -0.0427, 110.33
725.0, -0.0430, 110.40
726.0, -0.0433, 110.48
727.0, -0.0436, 110.55
728.0, -0.0440, 110.66
729.0, -0.0444, 110.77
730.0, -0.0449, 110.88
731.0, -0.0454, 111.02
732.0, -0.0459, 111.15
733.0, -0.0463, 111.26
734.0, -0.0468, 111.38
735.0, -0.0472, 111.48
736.0, -0.0476, 111.59
737.0, -0.0479, 111.65
738.0, -0.0481, 111.70
739.0, -0.0482, 111.73
740.0, -0.0483, 111.77
741.0, -0.0484, 111.80
742.0, -0.0485, 111.81
743.0, -0.0485, 111.83
744.0, -0.0486, 111.85
745.0, -0.0486, 111.85
746.0, -0.0487, 111.87
747.0, -0.0487, 111.86
748.0, -0.0487, 111.86
749.0, -0.0487, 111.86
750.0, -0.0486, 111.85
751.0, -0.0487, 111.87
752.0, -0.0486, 111.84
753.0, -0.0487, 111.86
754.0, -0.0485, 111.82
755.0, -0.0486, 111.83
756.0, -0.0486, 111.84
757.0, -0.0486, 111.84
758.0, -0.0487, 111.85
759.0, -0.0487, 111.85
760.0, -0.0486, 111.85
761.0, -0.0487, 111.87
762.0, -0.0486, 111.85
763.0, -0.0486, 111.84
764.0, -0.0485, 111.81
765.0, -0.0485, 111.82
766.0, -0.0485, 111.81
767.0, -0.0485, 111.81
768.0, -0.0484, 111.80
769.0, -0.0485, 111.81
770.0, -0.0485, 111.81
771.0, -0.0484, 111.80
772.0, -0.0484, 111.79
773.0, -0.0483, 111.77
774.0, -0.0482, 111.74
775.0, -0.0482, 111.74
776.0, -0.0482, 111.73
777.0, -0.0480, 111.69
778.0, -0.0479, 111.67
779.0, -0.0478, 111.64
780.0, -0.0477, 111.62
781.0, -0.0477, 111.60
782.0, -0.0474, 111.54
783.0, -0.0474, 111.53
784.0, -0.0472, 111.48
785.0, -0.0472, 111.48
786.0, -0.0471, 111.44
787.0, -0.0470, 111.42
788.0, -0.0469, 111.40
789.0, -0.0468, 111.38
790.0, -0.0467, 111.36
791.0, -0.0466, 111.32
792.0, -0.0465, 111.31
793.0, -0.0465, 111.30
794.0, -0.0464, 111.27
795.0, -0.0463, 111.25
796.0, -0.0462, 111.23
797.0, -0.0462, 111.21
798.0, -0.0461, 111.20
799.0, -0.0460, 111.18
800.0, -0.0460, 111.17
801.0, -0.0458, 111.13
802.0, -0.0458, 111.13
803.0, -0.0457, 111.11
804.0, -0.0457, 111.09
805.0, -0.0457, 111.09
806.0, -0.0457, 111.09
807.0, -0.0457, 111.09
808.0, -0.0457, 111.09
809.0, -0.0457, 111.10
810.0, -0.0457, 111.10
811.0, -0.0457, 111.10
812.0, -0.0457, 111.10
813.0, -0.0457, 111.09
814.0, -0.0458, 111.11
815.0, -0.0459, 111.15
816.0, -0.0460, 111.17
817.0, -0.0461, 111.20
818.0, -0.0462, 111.22
819.0, -0.0463, 111.24
820.0, -0.0465, 111.29
821.0, -0.0467, 111.35
822.0, -0.0468, 111.38
823.0, -0.0471, 111.47
824.0, -0.0474, 111.53
825.0, -0.0478, 111.62
826.0, -0.0481, 111.72
827.0, -0.0487, 111.87
828.0, -0.0492, 111.99
829.0, -0.0498, 112.14
830.0, -0.0504, 112.30
831.0, -0.0509, 112.44
832.0, -0.0515, 112.60
833.0, -0.0520, 112.72
834.0, -0.0523, 112.80
835.0, -0.0526, 112.88
836.0, -0.0529, 112.95
837.0, -0.0531, 113.01
838.0, -0.0533, 113.05
839.0, -0.0533, 113.06
840.0, -0.0534, 113.09
841.0, -0.0537, 113.16
842.0, -0.0538, 113.18
843.0, -0.0539, 113.21
844.0, -0.0540, 113.24
845.0, -0.0542, 113.28
846.0, -0.0543, 113.31
847.0, -0.0545, 113.37
848.0, -0.0546, 113.41
849.0, -0.0547, 113.41
850.0, -0.0548, 113.44
