BP-05P0, Time, 2017/07/12 03:16:07
BP-05P0, Operator, Smith 
BP-05P0, Lamp, 255 
BP-05P0, Slit,0.0  
BP-05P0, Scan From, 850.0nm
BP-05P0, Scan To, 390.0nm
BP-05P0, Scan Step, 1.0nm
BP-05P0, Sample Filter, 11
BP-05P0, memo,  
BP-05P0, 460.0, 0.0023, 99.47
BP-05P0, 461.0, 0.0022, 99.50
BP-05P0, 462.0, 0.0022, 99.49
BP-05P0, 463.0, 0.0021, 99.52
BP-05P0, 464.0, 0.0020, 99.54
BP-05P0, 465.0, 0.0020, 99.53
BP-05P0, 466.0, 0.0019, 99.56
BP-05P0, 467.0, 0.0019, 99.56
BP-05P0, 468.0, 0.0019, 99.57
BP-05P0, 469.0, 0.0018, 99.58
BP-05P0, 470.0, 0.0019, 99.57
BP-05P0, 471.0, 0.0017, 99.61
BP-05P0, 472.0, 0.0017, 99.61
BP-05P0, 473.0, 0.0016, 99.64
BP-05P0, 474.0, 0.0016, 99.63
BP-05P0, 475.0, 0.0015, 99.65
BP-05P0, 476.0, 0.0015, 99.67
BP-05P0, 477.0, 0.0014, 99.67
BP-05P0, 478.0, 0.0014, 99.67
BP-05P0, 479.0, 0.0014, 99.68
BP-05P0, 480.0, 0.0014, 99.69
BP-05P0, 481.0, 0.0013, 99.71
BP-05P0, 482.0, 0.0013, 99.69
BP-05P0, 483.0, 0.0012, 99.73
BP-05P0, 484.0, 0.0012, 99.73
BP-05P0, 485.0, 0.0011, 99.75
BP-05P0, 486.0, 0.0011, 99.75
BP-05P0, 487.0, 0.0010, 99.76
BP-05P0, 488.0, 0.0010, 99.77
BP-05P0, 489.0, 0.0010, 99.77
BP-05P0, 490.0, 0.0010, 99.77
BP-05P0, 491.0, 0.0009, 99.79
BP-05P0, 492.0, 0.0009, 99.79
BP-05P0, 493.0, 0.0009, 99.80
BP-05P0, 494.0, 0.0008, 99.81
BP-05P0, 495.0, 0.0008, 99.82
BP-05P0, 496.0, 0.0008, 99.82
BP-05P0, 497.0, 0.0007, 99.84
BP-05P0, 498.0, 0.0007, 99.84
BP-05P0, 499.0, 0.0007, 99.84
BP-05P0, 500.0, 0.0006, 99.87
BP-05P0, 501.0, 0.0006, 99.86
BP-05P0, 502.0, 0.0006, 99.87
BP-05P0, 503.0, 0.0005, 99.88
BP-05P0, 504.0, 0.0005, 99.88
BP-05P0, 505.0, 0.0005, 99.89
BP-05P0, 506.0, 0.0005, 99.90
BP-05P0, 507.0, 0.0004, 99.90
BP-05P0, 508.0, 0.0004, 99.90
BP-05P0, 509.0, 0.0003, 99.92
BP-05P0, 510.0, 0.0003, 99.92
BP-05P0, 511.0, 0.0003, 99.93
BP-05P0, 512.0, 0.0003, 99.94
BP-05P0, 513.0, 0.0002, 99.96
BP-05P0, 514.0, 0.0002, 99.95
BP-05P0, 515.0, 0.0002, 99.96
BP-05P0, 516.0, 0.0002, 99.95
BP-05P0, 517.0, 0.0002, 99.95
BP-05P0, 518.0, 0.0002, 99.95
BP-05P0, 519.0, 0.0002, 99.96
BP-05P0, 520.0, 0.0001, 99.97
BP-05P0, 521.0, 0.0001, 99.97
BP-05P0, 522.0, 0.0000, 99.99
BP-05P0, 523.0, 0.0001, 99.98
BP-05P0, 524.0, 0.0001, 99.98
BP-05P0, 525.0, 0.0001, 99.98
BP-05P0, 526.0, 0.0000, 99.99
BP-05P0, 527.0, -0.0000, 100.01
BP-05P0, 528.0, 0.0000, 99.99
BP-05P0, 529.0, 0.0000, 100.00
BP-05P0, 530.0, -0.0000, 100.01
BP-05P0, 531.0, -0.0000, 100.01
BP-05P0, 532.0, -0.0000, 100.01
BP-05P0, 533.0, -0.0000, 100.01
BP-05P0, 534.0, -0.0001, 100.02
BP-05P0, 535.0, -0.0002, 100.04
BP-05P0, 536.0, -0.0001, 100.02
BP-05P0, 537.0, -0.0002, 100.04
BP-05P0, 538.0, -0.0002, 100.05
BP-05P0, 539.0, -0.0002, 100.04
BP-05P0, 540.0, -0.0002, 100.04
BP-05P0, 541.0, -0.0002, 100.04
BP-05P0, 542.0, -0.0002, 100.04
BP-05P0, 543.0, -0.0003, 100.07
BP-05P0, 544.0, -0.0003, 100.07
BP-05P0, 545.0, -0.0003, 100.07
BP-05P0, 546.0, -0.0003, 100.07
BP-05P0, 547.0, -0.0004, 100.09
BP-05P0, 548.0, -0.0004, 100.09
BP-05P0, 549.0, -0.0003, 100.08
BP-05P0, 550.0, -0.0004, 100.09
BP-05P0, 551.0, -0.0004, 100.08
BP-05P0, 552.0, -0.0004, 100.08
BP-05P0, 553.0, -0.0004, 100.10
BP-05P0, 554.0, -0.0004, 100.09
BP-05P0, 555.0, -0.0004, 100.09
BP-05P0, 556.0, -0.0004, 100.10
BP-05P0, 557.0, -0.0005, 100.12
BP-05P0, 558.0, -0.0005, 100.12
BP-05P0, 559.0, -0.0006, 100.13
BP-05P0, 560.0, -0.0005, 100.11
BP-05P0, 561.0, -0.0005, 100.12
BP-05P0, 562.0, -0.0005, 100.12
BP-05P0, 563.0, -0.0006, 100.13
BP-05P0, 564.0, -0.0006, 100.14
BP-05P0, 565.0, -0.0006, 100.13
BP-05P0, 566.0, -0.0006, 100.13
BP-05P0, 567.0, -0.0006, 100.13
BP-05P0, 568.0, -0.0006, 100.13
BP-05P0, 569.0, -0.0006, 100.15
BP-05P0, 570.0, -0.0005, 100.11
BP-05P0, 571.0, -0.0006, 100.13
BP-05P0, 572.0, -0.0006, 100.15
BP-05P0, 573.0, -0.0006, 100.15
BP-05P0, 574.0, -0.0006, 100.15
BP-05P0, 575.0, -0.0006, 100.14
BP-05P0, 576.0, -0.0006, 100.15
BP-05P0, 577.0, -0.0007, 100.16
BP-05P0, 578.0, -0.0007, 100.15
BP-05P0, 579.0, -0.0006, 100.14
BP-05P0, 580.0, -0.0007, 100.16
BP-05P0, 581.0, -0.0008, 100.18
BP-05P0, 582.0, -0.0007, 100.17
BP-05P0, 583.0, -0.0008, 100.17
BP-05P0, 584.0, -0.0007, 100.17
BP-05P0, 585.0, -0.0007, 100.16
BP-05P0, 586.0, -0.0008, 100.19
BP-05P0, 587.0, -0.0008, 100.19
BP-05P0, 588.0, -0.0009, 100.22
BP-05P0, 589.0, -0.0009, 100.22
BP-05P0, 590.0, -0.0009, 100.21
BP-05P0, 591.0, -0.0008, 100.19
BP-05P0, 592.0, -0.0009, 100.21
BP-05P0, 593.0, -0.0009, 100.21
BP-05P0, 594.0, -0.0008, 100.19
BP-05P0, 595.0, -0.0009, 100.21
BP-05P0, 596.0, -0.0009, 100.20
BP-05P0, 597.0, -0.0010, 100.22
BP-05P0, 598.0, -0.0010, 100.24
BP-05P0, 599.0, -0.0010, 100.22
BP-05P0, 600.0, -0.0010, 100.24
BP-05P0, 601.0, -0.0010, 100.24
BP-05P0, 602.0, -0.0010, 100.23
BP-05P0, 603.0, -0.0010, 100.23
BP-05P0, 604.0, -0.0010, 100.24
BP-05P0, 605.0, -0.0010, 100.24
BP-05P0, 606.0, -0.0010, 100.23
BP-05P0, 607.0, -0.0010, 100.23
BP-05P0, 608.0, -0.0010, 100.24
BP-05P0, 609.0, -0.0010, 100.22
BP-05P0, 610.0, -0.0010, 100.23
BP-05P0, 611.0, -0.0010, 100.24
BP-05P0, 612.0, -0.0009, 100.22
BP-05P0, 613.0, -0.0010, 100.23
BP-05P0, 614.0, -0.0010, 100.22
BP-05P0, 615.0, -0.0010, 100.22
BP-05P0, 616.0, -0.0010, 100.23
BP-05P0, 617.0, -0.0009, 100.22
BP-05P0, 618.0, -0.0010, 100.24
BP-05P0, 619.0, -0.0010, 100.23
BP-05P0, 620.0, -0.0010, 100.24
BP-05P0, 621.0, -0.0011, 100.25
BP-05P0, 622.0, -0.0011, 100.24
BP-05P0, 623.0, -0.0011, 100.26
BP-05P0, 624.0, -0.0011, 100.25
BP-05P0, 625.0, -0.0011, 100.26
BP-05P0, 626.0, -0.0011, 100.26
BP-05P0, 627.0, -0.0011, 100.26
BP-05P0, 628.0, -0.0012, 100.27
BP-05P0, 629.0, -0.0012, 100.27
BP-05P0, 630.0, -0.0012, 100.28
BP-05P0, 631.0, -0.0011, 100.25
BP-05P0, 632.0, -0.0012, 100.28
BP-05P0, 633.0, -0.0012, 100.28
BP-05P0, 634.0, -0.0012, 100.29
BP-05P0, 635.0, -0.0012, 100.28
BP-05P0, 636.0, -0.0012, 100.28
BP-05P0, 637.0, -0.0012, 100.27
BP-05P0, 638.0, -0.0012, 100.27
BP-05P0, 639.0, -0.0012, 100.27
BP-05P0, 640.0, -0.0013, 100.29
BP-05P0, 641.0, -0.0011, 100.26
BP-05P0, 642.0, -0.0012, 100.29
BP-05P0, 643.0, -0.0012, 100.29
BP-05P0, 644.0, -0.0013, 100.29
BP-05P0, 645.0, -0.0012, 100.28
BP-05P0, 646.0, -0.0013, 100.29
BP-05P0, 647.0, -0.0012, 100.28
BP-05P0, 648.0, -0.0013, 100.29
BP-05P0, 649.0, -0.0012, 100.29
BP-05P0, 650.0, -0.0013, 100.30
BP-05P0, 651.0, -0.0013, 100.30
BP-05P0, 652.0, -0.0013, 100.30
BP-05P0, 653.0, -0.0013, 100.29
BP-05P0, 654.0, -0.0014, 100.31
BP-05P0, 655.0, -0.0013, 100.31
BP-05P0, 656.0, -0.0013, 100.31
BP-05P0, 657.0, -0.0014, 100.32
BP-05P0, 658.0, -0.0013, 100.31
BP-05P0, 659.0, -0.0014, 100.31
BP-05P0, 660.0, -0.0014, 100.32
BP-05P0, 661.0, -0.0014, 100.33
BP-05P0, 662.0, -0.0014, 100.33
BP-05P0, 663.0, -0.0014, 100.32
BP-05P0, 664.0, -0.0013, 100.30
BP-05P0, 665.0, -0.0012, 100.29
BP-05P0, 666.0, -0.0013, 100.30
BP-05P0, 667.0, -0.0012, 100.29
BP-05P0, 668.0, -0.0012, 100.28
BP-05P0, 669.0, -0.0012, 100.29
BP-05P0, 670.0, -0.0012, 100.28
BP-05P0, 671.0, -0.0013, 100.30
BP-05P0, 672.0, -0.0012, 100.29
BP-05P0, 673.0, -0.0013, 100.30
BP-05P0, 674.0, -0.0013, 100.31
BP-05P0, 675.0, -0.0013, 100.30
BP-05P0, 676.0, -0.0014, 100.31
BP-05P0, 677.0, -0.0014, 100.31
BP-05P0, 678.0, -0.0014, 100.32
BP-05P0, 679.0, -0.0014, 100.33
BP-05P0, 680.0, -0.0014, 100.33
BP-05P0, 681.0, -0.0014, 100.32
BP-05P0, 682.0, -0.0014, 100.33
BP-05P0, 683.0, -0.0014, 100.33
BP-05P0, 684.0, -0.0014, 100.32
BP-05P0, 685.0, -0.0014, 100.33
BP-05P0, 686.0, -0.0014, 100.33
BP-05P0, 687.0, -0.0014, 100.33
BP-05P0, 688.0, -0.0015, 100.33
BP-05P0, 689.0, -0.0015, 100.34
BP-05P0, 690.0, -0.0014, 100.33
BP-05P0, 691.0, -0.0014, 100.33
BP-05P0, 692.0, -0.0014, 100.33
BP-05P0, 693.0, -0.0014, 100.33
BP-05P0, 694.0, -0.0015, 100.34
BP-05P0, 695.0, -0.0014, 100.32
BP-05P0, 696.0, -0.0015, 100.34
BP-05P0, 697.0, -0.0015, 100.34
BP-05P0, 698.0, -0.0015, 100.34
BP-05P0, 699.0, -0.0015, 100.34
BP-05P0, 700.0, -0.0015, 100.34
BP-05P0, 701.0, -0.0014, 100.33
BP-05P0, 702.0, -0.0015, 100.35
BP-05P0, 703.0, -0.0015, 100.34
BP-05P0, 704.0, -0.0015, 100.34
BP-05P0, 705.0, -0.0015, 100.34
BP-05P0, 706.0, -0.0015, 100.34
BP-05P0, 707.0, -0.0015, 100.35
BP-05P0, 708.0, -0.0015, 100.35
BP-05P0, 709.0, -0.0015, 100.35
BP-05P0, 710.0, -0.0015, 100.35
BP-05P0, 711.0, -0.0016, 100.36
BP-05P0, 712.0, -0.0016, 100.37
BP-05P0, 713.0, -0.0016, 100.36
BP-05P0, 714.0, -0.0016, 100.37
BP-05P0, 715.0, -0.0016, 100.37
BP-05P0, 716.0, -0.0016, 100.36
BP-05P0, 717.0, -0.0016, 100.36
BP-05P0, 718.0, -0.0016, 100.37
BP-05P0, 719.0, -0.0015, 100.36
BP-05P0, 720.0, -0.0014, 100.33
BP-05P0, 721.0, -0.0015, 100.34
BP-05P0, 722.0, -0.0015, 100.35
BP-05P0, 723.0, -0.0015, 100.34
BP-05P0, 724.0, -0.0014, 100.33
BP-05P0, 725.0, -0.0015, 100.35
BP-05P0, 726.0, -0.0015, 100.35
BP-05P0, 727.0, -0.0015, 100.35
BP-05P0, 728.0, -0.0015, 100.35
BP-05P0, 729.0, -0.0015, 100.35
BP-05P0, 730.0, -0.0016, 100.38
BP-05P0, 731.0, -0.0016, 100.36
BP-05P0, 732.0, -0.0017, 100.38
BP-05P0, 733.0, -0.0017, 100.39
BP-05P0, 734.0, -0.0016, 100.37
BP-05P0, 735.0, -0.0015, 100.36
BP-05P0, 736.0, -0.0014, 100.33
BP-05P0, 737.0, -0.0013, 100.31
BP-05P0, 738.0, -0.0012, 100.29
BP-05P0, 739.0, -0.0012, 100.27
BP-05P0, 740.0, -0.0011, 100.25
BP-05P0, 741.0, -0.0010, 100.24
BP-05P0, 742.0, -0.0010, 100.22
BP-05P0, 743.0, -0.0009, 100.21
BP-05P0, 744.0, -0.0008, 100.20
BP-05P0, 745.0, -0.0009, 100.20
BP-05P0, 746.0, -0.0008, 100.19
BP-05P0, 747.0, -0.0008, 100.19
BP-05P0, 748.0, -0.0009, 100.20
BP-05P0, 749.0, -0.0009, 100.21
BP-05P0, 750.0, -0.0009, 100.22
BP-05P0, 751.0, -0.0009, 100.21
BP-05P0, 752.0, -0.0010, 100.22
BP-05P0, 753.0, -0.0009, 100.22
BP-05P0, 754.0, -0.0010, 100.22
BP-05P0, 755.0, -0.0009, 100.21
BP-05P0, 756.0, -0.0009, 100.21
BP-05P0, 757.0, -0.0010, 100.22
BP-05P0, 758.0, -0.0010, 100.22
BP-05P0, 759.0, -0.0010, 100.23
BP-05P0, 760.0, -0.0011, 100.25
BP-05P0, 761.0, -0.0011, 100.25
BP-05P0, 762.0, -0.0011, 100.26
BP-05P0, 763.0, -0.0011, 100.25
BP-05P0, 764.0, -0.0011, 100.25
BP-05P0, 765.0, -0.0012, 100.28
BP-05P0, 766.0, -0.0012, 100.27
BP-05P0, 767.0, -0.0013, 100.29
BP-05P0, 768.0, -0.0014, 100.32
BP-05P0, 769.0, -0.0013, 100.30
BP-05P0, 770.0, -0.0013, 100.31
BP-05P0, 771.0, -0.0013, 100.29
BP-05P0, 772.0, -0.0013, 100.31
BP-05P0, 773.0, -0.0014, 100.31
BP-05P0, 774.0, -0.0014, 100.32
BP-05P0, 775.0, -0.0014, 100.33
BP-05P0, 776.0, -0.0015, 100.34
BP-05P0, 777.0, -0.0015, 100.34
BP-05P0, 778.0, -0.0015, 100.35
BP-05P0, 779.0, -0.0015, 100.35
BP-05P0, 780.0, -0.0016, 100.36
BP-05P0, 781.0, -0.0016, 100.36
BP-05P0, 782.0, -0.0016, 100.36
BP-05P0, 783.0, -0.0016, 100.36
BP-05P0, 784.0, -0.0016, 100.37
BP-05P0, 785.0, -0.0017, 100.39
BP-05P0, 786.0, -0.0017, 100.38
BP-05P0, 787.0, -0.0017, 100.40
BP-05P0, 788.0, -0.0017, 100.40
BP-05P0, 789.0, -0.0018, 100.42
BP-05P0, 790.0, -0.0019, 100.43
BP-05P0, 791.0, -0.0019, 100.43
BP-05P0, 792.0, -0.0018, 100.41
BP-05P0, 793.0, -0.0018, 100.42
BP-05P0, 794.0, -0.0019, 100.43
BP-05P0, 795.0, -0.0018, 100.42
BP-05P0, 796.0, -0.0017, 100.40
BP-05P0, 797.0, -0.0018, 100.42
BP-05P0, 798.0, -0.0019, 100.43
BP-05P0, 799.0, -0.0019, 100.45
BP-05P0, 800.0, -0.0019, 100.45
BP-05P0, 801.0, -0.0020, 100.46
BP-05P0, 802.0, -0.0020, 100.45
BP-05P0, 803.0, -0.0019, 100.45
BP-05P0, 804.0, -0.0020, 100.46
BP-05P0, 805.0, -0.0020, 100.46
BP-05P0, 806.0, -0.0020, 100.45
BP-05P0, 807.0, -0.0021, 100.48
BP-05P0, 808.0, -0.0020, 100.47
BP-05P0, 809.0, -0.0021, 100.49
BP-05P0, 810.0, -0.0021, 100.48
BP-05P0, 811.0, -0.0021, 100.49
BP-05P0, 812.0, -0.0021, 100.48
BP-05P0, 813.0, -0.0021, 100.49
BP-05P0, 814.0, -0.0021, 100.49
BP-05P0, 815.0, -0.0022, 100.50
BP-05P0, 816.0, -0.0021, 100.49
BP-05P0, 817.0, -0.0021, 100.48
BP-05P0, 818.0, -0.0020, 100.47
BP-05P0, 819.0, -0.0020, 100.47
BP-05P0, 820.0, -0.0020, 100.46
BP-05P0, 821.0, -0.0020, 100.47
BP-05P0, 822.0, -0.0020, 100.47
BP-05P0, 823.0, -0.0021, 100.48
BP-05P0, 824.0, -0.0021, 100.49
BP-05P0, 825.0, -0.0022, 100.50
BP-05P0, 826.0, -0.0022, 100.50
BP-05P0, 827.0, -0.0022, 100.51
BP-05P0, 828.0, -0.0023, 100.52
BP-05P0, 829.0, -0.0023, 100.54
BP-05P0, 830.0, -0.0022, 100.51
BP-05P0, 831.0, -0.0023, 100.52
BP-05P0, 832.0, -0.0021, 100.48
BP-05P0, 833.0, -0.0020, 100.46
BP-05P0, 834.0, -0.0019, 100.44
BP-05P0, 835.0, -0.0018, 100.41
BP-05P0, 836.0, -0.0016, 100.38
BP-05P0, 837.0, -0.0015, 100.36
BP-05P0, 838.0, -0.0015, 100.35
BP-05P0, 839.0, -0.0014, 100.33
BP-05P0, 840.0, -0.0014, 100.31
BP-05P0, 841.0, -0.0014, 100.32
BP-05P0, 842.0, -0.0014, 100.32
BP-05P0, 843.0, -0.0013, 100.29
BP-05P0, 844.0, -0.0013, 100.30
BP-05P0, 845.0, -0.0012, 100.28
BP-05P0, 846.0, -0.0013, 100.30
BP-05P0, 847.0, -0.0013, 100.30
BP-05P0, 848.0, -0.0014, 100.31
BP-05P0, 849.0, -0.0014, 100.32
BP-05P0, 850.0, -0.0014, 100.31
