Sample Name, MQ-02P0Z
Time, 2017/07/12 04:28:23
Operator, Smith
Lamp, 255
Slit,0.0
Scan From, 850.0nm
Scan To, 390.0nm
Scan Step, 1.0nm
Sample Filter, 11
memo, 
531.0, -0.0001, 100.03
532.0, -0.0002, 100.04
533.0, -0.0002, 100.03
534.0, -0.0002, 100.04
535.0, -0.0000, 100.00
536.0, -0.0001, 100.03
537.0, -0.0001, 100.03
538.0, -0.0001, 100.03
539.0, -0.0002, 100.04
540.0, -0.0001, 100.01
541.0, -0.0001, 100.02
542.0, -0.0001, 100.02
543.0, -0.0001, 100.01
544.0, -0.0001, 100.02
545.0, -0.0000, 100.01
546.0, -0.0001, 100.02
547.0, -0.0001, 100.01
548.0, -0.0001, 100.02
549.0, -0.0001, 100.03
550.0, -0.0001, 100.03
551.0, -0.0001, 100.03
552.0, -0.0001, 100.03
553.0, -0.0002, 100.04
554.0, -0.0002, 100.05
555.0, -0.0001, 100.03
556.0, -0.0001, 100.03
557.0, -0.0001, 100.02
558.0, -0.0001, 100.02
559.0, -0.0001, 100.02
560.0, -0.0000, 100.01
561.0, -0.0001, 100.03
562.0, -0.0002, 100.04
563.0, -0.0002, 100.05
564.0, -0.0002, 100.04
565.0, -0.0002, 100.04
566.0, -0.0002, 100.05
567.0, -0.0001, 100.03
568.0, -0.0002, 100.04
569.0, -0.0002, 100.04
570.0, -0.0002, 100.04
571.0, -0.0002, 100.04
572.0, -0.0002, 100.04
573.0, -0.0002, 100.05
574.0, -0.0002, 100.04
575.0, -0.0002, 100.04
576.0, -0.0001, 100.03
577.0, -0.0001, 100.02
578.0, -0.0002, 100.05
579.0, -0.0003, 100.06
580.0, -0.0002, 100.06
581.0, -0.0002, 100.04
582.0, -0.0002, 100.04
583.0, -0.0001, 100.03
584.0, -0.0001, 100.03
585.0, -0.0001, 100.03
586.0, -0.0002, 100.05
587.0, -0.0001, 100.03
588.0, -0.0002, 100.04
589.0, -0.0001, 100.03
590.0, -0.0001, 100.02
591.0, 0.0000, 100.00
592.0, -0.0001, 100.02
593.0, -0.0001, 100.01
594.0, -0.0000, 100.01
595.0, -0.0000, 100.01
596.0, -0.0001, 100.03
597.0, -0.0002, 100.04
598.0, -0.0001, 100.03
599.0, -0.0002, 100.03
600.0, -0.0002, 100.05
601.0, -0.0001, 100.03
602.0, -0.0002, 100.05
603.0, -0.0002, 100.05
604.0, -0.0002, 100.05
605.0, -0.0002, 100.05
606.0, -0.0002, 100.05
607.0, -0.0003, 100.06
608.0, -0.0002, 100.04
609.0, -0.0002, 100.04
610.0, -0.0001, 100.02
611.0, -0.0002, 100.04
612.0, -0.0001, 100.03
613.0, -0.0001, 100.03
614.0, -0.0001, 100.02
615.0, -0.0002, 100.05
616.0, -0.0002, 100.05
617.0, -0.0003, 100.06
618.0, -0.0003, 100.06
619.0, -0.0003, 100.07
620.0, -0.0002, 100.05
621.0, -0.0003, 100.07
622.0, -0.0002, 100.06
623.0, -0.0002, 100.05
624.0, -0.0002, 100.05
625.0, -0.0002, 100.04
626.0, -0.0003, 100.07
627.0, -0.0002, 100.05
628.0, -0.0002, 100.05
629.0, -0.0003, 100.06
630.0, -0.0002, 100.05
631.0, -0.0003, 100.06
632.0, -0.0003, 100.06
633.0, -0.0002, 100.05
634.0, -0.0003, 100.06
635.0, -0.0002, 100.05
636.0, -0.0002, 100.05
637.0, -0.0002, 100.05
638.0, -0.0003, 100.06
639.0, -0.0002, 100.05
640.0, -0.0003, 100.07
641.0, -0.0003, 100.07
642.0, -0.0003, 100.06
643.0, -0.0003, 100.07
644.0, -0.0003, 100.06
645.0, -0.0003, 100.07
646.0, -0.0003, 100.06
647.0, -0.0003, 100.06
648.0, -0.0003, 100.07
649.0, -0.0003, 100.07
650.0, -0.0003, 100.07
651.0, -0.0002, 100.05
652.0, -0.0002, 100.05
653.0, -0.0003, 100.06
654.0, -0.0002, 100.04
655.0, -0.0003, 100.06
656.0, -0.0002, 100.05
657.0, -0.0002, 100.06
658.0, -0.0002, 100.05
659.0, -0.0003, 100.06
660.0, -0.0003, 100.06
661.0, -0.0002, 100.05
662.0, -0.0003, 100.06
663.0, -0.0003, 100.06
664.0, -0.0003, 100.07
665.0, -0.0003, 100.06
666.0, -0.0003, 100.06
667.0, -0.0003, 100.07
668.0, -0.0002, 100.04
669.0, -0.0002, 100.04
670.0, -0.0002, 100.05
671.0, -0.0002, 100.05
672.0, -0.0002, 100.04
673.0, -0.0002, 100.05
674.0, -0.0002, 100.05
675.0, -0.0002, 100.05
676.0, -0.0002, 100.04
677.0, -0.0002, 100.04
678.0, -0.0002, 100.05
679.0, -0.0002, 100.06
680.0, -0.0003, 100.06
681.0, -0.0003, 100.07
682.0, -0.0003, 100.06
683.0, -0.0003, 100.07
684.0, -0.0003, 100.06
685.0, -0.0003, 100.06
686.0, -0.0003, 100.06
687.0, -0.0002, 100.06
688.0, -0.0003, 100.06
689.0, -0.0002, 100.05
690.0, -0.0002, 100.05
691.0, -0.0002, 100.04
692.0, -0.0002, 100.04
693.0, -0.0002, 100.05
694.0, -0.0002, 100.05
695.0, -0.0003, 100.07
696.0, -0.0003, 100.06
697.0, -0.0003, 100.06
698.0, -0.0003, 100.07
699.0, -0.0003, 100.07
700.0, -0.0003, 100.07
701.0, -0.0002, 100.05
702.0, -0.0003, 100.06
703.0, -0.0003, 100.06
704.0, -0.0002, 100.06
705.0, -0.0003, 100.07
706.0, -0.0003, 100.07
707.0, -0.0003, 100.06
708.0, -0.0003, 100.06
709.0, -0.0003, 100.06
710.0, -0.0002, 100.06
711.0, -0.0002, 100.05
712.0, -0.0002, 100.05
713.0, -0.0002, 100.05
714.0, -0.0002, 100.05
715.0, -0.0002, 100.05
716.0, -0.0003, 100.06
717.0, -0.0003, 100.06
718.0, -0.0003, 100.07
719.0, -0.0002, 100.06
720.0, -0.0003, 100.06
721.0, -0.0003, 100.07
722.0, -0.0003, 100.08
723.0, -0.0002, 100.06
724.0, -0.0003, 100.06
725.0, -0.0003, 100.06
726.0, -0.0003, 100.07
727.0, -0.0002, 100.05
728.0, -0.0003, 100.06
729.0, -0.0002, 100.05
730.0, -0.0003, 100.06
731.0, -0.0003, 100.07
732.0, -0.0003, 100.07
733.0, -0.0003, 100.08
734.0, -0.0003, 100.08
735.0, -0.0003, 100.07
736.0, -0.0003, 100.07
737.0, -0.0003, 100.06
738.0, -0.0002, 100.05
739.0, -0.0002, 100.04
740.0, -0.0002, 100.05
741.0, -0.0002, 100.05
742.0, -0.0002, 100.06
743.0, -0.0002, 100.06
744.0, -0.0003, 100.06
745.0, -0.0003, 100.06
746.0, -0.0003, 100.07
747.0, -0.0003, 100.06
748.0, -0.0003, 100.06
749.0, -0.0002, 100.05
750.0, -0.0003, 100.06
751.0, -0.0002, 100.05
752.0, -0.0001, 100.03
753.0, -0.0002, 100.05
754.0, -0.0001, 100.03
755.0, -0.0002, 100.05
756.0, -0.0002, 100.04
757.0, -0.0002, 100.04
758.0, -0.0001, 100.03
759.0, -0.0001, 100.03
760.0, -0.0002, 100.04
761.0, -0.0002, 100.05
762.0, -0.0002, 100.05
763.0, -0.0003, 100.06
764.0, -0.0002, 100.05
765.0, -0.0003, 100.06
766.0, -0.0002, 100.04
767.0, -0.0002, 100.06
768.0, -0.0003, 100.06
769.0, -0.0003, 100.07
770.0, -0.0003, 100.06
771.0, -0.0002, 100.06
772.0, -0.0002, 100.05
773.0, -0.0003, 100.06
774.0, -0.0003, 100.07
775.0, -0.0004, 100.09
776.0, -0.0003, 100.06
777.0, -0.0003, 100.06
778.0, -0.0003, 100.08
779.0, -0.0003, 100.06
780.0, -0.0003, 100.08
781.0, -0.0004, 100.09
782.0, -0.0003, 100.08
783.0, -0.0004, 100.08
784.0, -0.0004, 100.09
785.0, -0.0003, 100.08
786.0, -0.0003, 100.06
787.0, -0.0003, 100.07
788.0, -0.0003, 100.07
789.0, -0.0004, 100.09
790.0, -0.0003, 100.08
791.0, -0.0003, 100.08
792.0, -0.0003, 100.08
793.0, -0.0003, 100.08
794.0, -0.0003, 100.08
795.0, -0.0004, 100.08
796.0, -0.0003, 100.08
797.0, -0.0003, 100.08
798.0, -0.0003, 100.06
799.0, -0.0003, 100.07
800.0, -0.0003, 100.06
801.0, -0.0003, 100.07
802.0, -0.0002, 100.06
803.0, -0.0004, 100.08
804.0, -0.0003, 100.07
805.0, -0.0003, 100.08
806.0, -0.0003, 100.07
807.0, -0.0003, 100.08
808.0, -0.0003, 100.08
809.0, -0.0004, 100.10
810.0, -0.0003, 100.07
811.0, -0.0005, 100.11
812.0, -0.0005, 100.11
813.0, -0.0004, 100.09
814.0, -0.0004, 100.09
815.0, -0.0003, 100.08
816.0, -0.0003, 100.07
817.0, -0.0003, 100.08
818.0, -0.0003, 100.07
819.0, -0.0004, 100.08
820.0, -0.0003, 100.06
821.0, -0.0003, 100.08
822.0, -0.0003, 100.07
823.0, -0.0003, 100.07
824.0, -0.0004, 100.09
825.0, -0.0004, 100.09
826.0, -0.0004, 100.09
827.0, -0.0004, 100.09
828.0, -0.0004, 100.10
829.0, -0.0004, 100.10
830.0, -0.0004, 100.09
831.0, -0.0004, 100.10
832.0, -0.0004, 100.09
833.0, -0.0004, 100.08
834.0, -0.0003, 100.08
835.0, -0.0003, 100.07
836.0, -0.0003, 100.08
837.0, -0.0004, 100.08
838.0, -0.0003, 100.08
839.0, -0.0004, 100.08
840.0, -0.0004, 100.09
841.0, -0.0004, 100.08
842.0, -0.0004, 100.08
843.0, -0.0003, 100.08
844.0, -0.0004, 100.09
845.0, -0.0003, 100.07
846.0, -0.0003, 100.08
847.0, -0.0004, 100.10
848.0, -0.0004, 100.09
849.0, -0.0004, 100.10
850.0, -0.0004, 100.09
